object_id,heat-days-score,timeperiod
18-300-00101,14.117647058823529,2021_03
18-300-00102,14.5,2021_03
18-300-00103,15.4,2021_03
18-300-00104,13.923076923076923,2021_03
18-300-00105,14.166666666666666,2021_03
18-300-00106,,2021_03
18-300-00107,14.0,2021_03
18-300-00108,13.0,2021_03
18-301-00109,14.0,2021_03
18-301-00110,14.0,2021_03
18-301-00111,14.0,2021_03
18-301-00112,14.0,2021_03
18-301-00113,13.5,2021_03
18-301-00114,13.5,2021_03
18-302-00115,14.375,2021_03
18-302-00116,13.625,2021_03
18-302-00117,15.5,2021_03
18-302-00118,15.666666666666666,2021_03
18-302-00119,19.666666666666668,2021_03
18-303-00120,15.0,2021_03
18-303-00121,14.0,2021_03
18-303-00122,16.6,2021_03
18-303-00123,17.0,2021_03
18-799-00124,19.0,2021_03
18-799-00125,,2021_03
18-304-00126,22.5,2021_03
18-304-00127,22.5,2021_03
18-304-00128,20.2,2021_03
18-304-00129,18.0,2021_03
18-305-00130,20.0,2021_03
18-305-00131,17.6,2021_03
18-305-00132,18.75,2021_03
18-305-00133,22.2,2021_03
18-305-00134,14.4,2021_03
18-305-00135,15.4,2021_03
18-305-00136,14.2,2021_03
18-306-00137,23.941176470588236,2021_03
18-306-00138,21.642857142857142,2021_03
18-306-00139,21.333333333333332,2021_03
18-306-00140,21.666666666666668,2021_03
18-307-00141,23.0,2021_03
18-307-00142,27.2,2021_03
18-307-00143,24.6,2021_03
18-307-00144,26.428571428571427,2021_03
18-307-00145,26.25,2021_03
18-307-00146,30.571428571428573,2021_03
18-307-00147,33.25,2021_03
18-308-00148,,2021_03
18-308-00149,21.5,2021_03
18-308-00150,31.166666666666668,2021_03
18-308-00151,31.75,2021_03
18-308-00152,33.18181818181818,2021_03
18-308-00153,30.2,2021_03
18-309-00154,35.083333333333336,2021_03
18-309-00155,33.714285714285715,2021_03
18-309-00156,31.571428571428573,2021_03
18-309-00157,31.88235294117647,2021_03
18-310-00158,31.454545454545453,2021_03
18-310-00159,30.666666666666668,2021_03
18-310-00160,31.125,2021_03
18-310-00161,29.25,2021_03
18-310-00162,31.0,2021_03
18-310-00163,30.0,2021_03
18-310-00164,27.714285714285715,2021_03
18-311-00165,30.0,2021_03
18-311-00166,28.833333333333332,2021_03
18-311-00167,25.2,2021_03
18-311-00168,28.0,2021_03
18-312-00169,26.6,2021_03
18-312-00170,24.333333333333332,2021_03
18-312-00171,24.0,2021_03
18-313-00172,22.454545454545453,2021_03
18-313-00173,25.0,2021_03
18-313-00174,24.2,2021_03
18-313-00175,21.2,2021_03
18-313-00176,22.75,2021_03
18-313-00177,18.0,2021_03
18-314-00178,20.264705882352942,2021_03
18-314-00179,21.727272727272727,2021_03
18-315-00180,23.043478260869566,2021_03
18-315-00181,29.333333333333332,2021_03
18-315-00182,23.833333333333332,2021_03
18-315-00183,21.23076923076923,2021_03
18-316-00184,23.2,2021_03
18-316-00185,21.636363636363637,2021_03
18-316-00186,21.666666666666668,2021_03
18-316-00187,22.384615384615383,2021_03
18-316-00188,21.88888888888889,2021_03
18-317-00189,18.0,2021_03
18-317-00190,19.0,2021_03
18-317-00191,17.8,2021_03
18-317-00192,20.1,2021_03
18-317-00193,21.666666666666668,2021_03
18-318-00194,19.0,2021_03
18-318-00195,21.5,2021_03
18-318-00196,21.666666666666668,2021_03
18-318-00197,22.6,2021_03
18-319-00198,14.25,2021_03
18-319-00199,13.0,2021_03
18-319-00200,15.2,2021_03
18-319-00201,15.0,2021_03
18-319-00202,16.5,2021_03
18-320-00203,16.0,2021_03
18-320-00204,,2021_03
18-320-00205,15.9,2021_03
18-320-00206,15.0,2021_03
18-320-00207,17.181818181818183,2021_03
18-321-00208,20.0,2021_03
18-321-00209,20.0,2021_03
18-321-00210,20.333333333333332,2021_03
18-321-00211,19.428571428571427,2021_03
18-321-00212,17.428571428571427,2021_03
18-321-00213,16.5,2021_03
18-321-00214,16.5,2021_03
18-321-00215,15.666666666666666,2021_03
18-321-00216,20.714285714285715,2021_03
18-321-00217,20.0,2021_03
18-321-00218,20.0,2021_03
18-322-00219,22.0,2021_03
18-322-00220,22.0,2021_03
18-322-00221,22.0,2021_03
18-323-00222,19.0,2021_03
18-323-00223,19.333333333333332,2021_03
18-323-00224,17.333333333333332,2021_03
18-323-00225,20.0,2021_03
18-323-00226,20.0,2021_03
18-323-00227,20.0,2021_03
18-323-00228,19.0,2021_03
18-324-00260,18.75,2021_03
18-323-00230,,2021_03
18-324-00231,19.714285714285715,2021_03
18-324-00232,18.0,2021_03
18-324-00233,12.666666666666666,2021_03
18-324-00234,20.0,2021_03
18-816-00235,,2021_03
18-816-00236,,2021_03
18-325-00237,,2021_03
18-325-00238,20.0,2021_03
18-325-00239,21.5,2021_03
18-326-00240,24.0,2021_03
18-326-00241,20.0,2021_03
18-326-00242,,2021_03
18-326-00243,,2021_03
18-326-00244,21.0,2021_03
18-326-00245,21.5,2021_03
18-326-00246,21.5,2021_03
18-326-00247,21.666666666666668,2021_03
18-755-00248,29.6,2021_03
18-756-00249,23.923076923076923,2021_03
18-756-00250,25.285714285714285,2021_03
18-756-00251,22.5,2021_03
18-757-00252,15.6,2021_03
18-757-00253,15.75,2021_03
18-757-00254,17.083333333333332,2021_03
18-759-00255,18.166666666666668,2021_03
18-758-00256,13.666666666666666,2021_03
18-758-00257,10.8,2021_03
18-816-00258,,2021_03
18-816-00259,21.5,2021_03
18-816-00261,20.0,2021_03
18-324-00262,19.0,2021_03
18-324-00263,20.0,2021_03
18-303-00264,18.25,2021_03
18-799-00265,19.0,2021_03
18-303-00266,15.0,2021_03
18-322-00267,20.0,2021_03
18-326-00268,20.666666666666668,2021_03
18-325-00269,22.0,2021_03
18-325-00270,21.22222222222222,2021_03
18-304-00271,21.5,2021_03
18-321-00272,16.333333333333332,2021_03
18-321-00273,17.833333333333332,2021_03
18-301-00274,13.5,2021_03
18-312-00276,27.166666666666668,2021_03
18-312-00277,28.0,2021_03
18-755-00278,31.5,2021_03
18-755-00279,27.333333333333332,2021_03
18-760-00280,28.75,2021_03
18-760-00281,28.454545454545453,2021_03
18-314-00275,17.958333333333332,2021_03
