object_id,heat-days-score,timeperiod
18-300-00101,44.76470588235294,2024_07
18-300-00102,46.0,2024_07
18-300-00103,45.4,2024_07
18-300-00104,44.07692307692308,2024_07
18-300-00105,47.0,2024_07
18-300-00106,,2024_07
18-300-00107,48.5,2024_07
18-300-00108,46.0,2024_07
18-301-00109,50.333333333333336,2024_07
18-301-00110,49.0,2024_07
18-301-00111,49.666666666666664,2024_07
18-301-00112,51.25,2024_07
18-301-00113,47.5,2024_07
18-301-00114,46.25,2024_07
18-302-00115,47.125,2024_07
18-302-00116,46.25,2024_07
18-302-00117,46.333333333333336,2024_07
18-302-00118,47.333333333333336,2024_07
18-302-00119,49.333333333333336,2024_07
18-303-00120,45.5,2024_07
18-303-00121,47.714285714285715,2024_07
18-303-00122,45.4,2024_07
18-303-00123,42.666666666666664,2024_07
18-799-00124,40.5,2024_07
18-799-00125,,2024_07
18-304-00126,39.0,2024_07
18-304-00127,38.5,2024_07
18-304-00128,37.0,2024_07
18-304-00129,35.0,2024_07
18-305-00130,34.0,2024_07
18-305-00131,32.8,2024_07
18-305-00132,33.5,2024_07
18-305-00133,36.2,2024_07
18-305-00134,34.4,2024_07
18-305-00135,32.8,2024_07
18-305-00136,36.0,2024_07
18-306-00137,38.11764705882353,2024_07
18-306-00138,34.07142857142857,2024_07
18-306-00139,33.833333333333336,2024_07
18-306-00140,36.44444444444444,2024_07
18-307-00141,24.6,2024_07
18-307-00142,29.6,2024_07
18-307-00143,26.0,2024_07
18-307-00144,25.142857142857142,2024_07
18-307-00145,28.125,2024_07
18-307-00146,34.42857142857143,2024_07
18-307-00147,35.5,2024_07
18-308-00148,,2024_07
18-308-00149,23.5,2024_07
18-308-00150,29.833333333333332,2024_07
18-308-00151,29.166666666666668,2024_07
18-308-00152,28.363636363636363,2024_07
18-308-00153,30.4,2024_07
18-309-00154,34.333333333333336,2024_07
18-309-00155,32.214285714285715,2024_07
18-309-00156,31.142857142857142,2024_07
18-309-00157,34.470588235294116,2024_07
18-310-00158,30.454545454545453,2024_07
18-310-00159,29.666666666666668,2024_07
