object_id,heat-days-score,timeperiod
18-300-00101,12.235294117647058,2022_10
18-300-00102,12.0,2022_10
18-300-00103,11.8,2022_10
18-300-00104,12.692307692307692,2022_10
18-300-00105,10.833333333333334,2022_10
18-300-00106,,2022_10
18-300-00107,11.0,2022_10
18-300-00108,11.0,2022_10
18-301-00109,11.0,2022_10
18-301-00110,12.0,2022_10
18-301-00111,11.333333333333334,2022_10
18-301-00112,11.5,2022_10
18-301-00113,11.5,2022_10
18-301-00114,12.5,2022_10
18-302-00115,11.75,2022_10
18-302-00116,11.75,2022_10
18-302-00117,11.666666666666666,2022_10
18-302-00118,12.333333333333334,2022_10
18-302-00119,13.0,2022_10
18-303-00120,11.5,2022_10
18-303-00121,11.142857142857142,2022_10
18-303-00122,10.6,2022_10
18-303-00123,11.333333333333334,2022_10
18-799-00124,11.0,2022_10
18-799-00125,,2022_10
18-304-00126,8.5,2022_10
18-304-00127,8.0,2022_10
18-304-00128,9.8,2022_10
18-304-00129,9.0,2022_10
18-305-00130,12.6,2022_10
18-305-00131,10.4,2022_10
18-305-00132,9.5,2022_10
18-305-00133,8.8,2022_10
18-305-00134,10.4,2022_10
18-305-00135,8.2,2022_10
18-305-00136,9.6,2022_10
18-306-00137,13.235294117647058,2022_10
18-306-00138,11.785714285714286,2022_10
18-306-00139,11.666666666666666,2022_10
18-306-00140,12.555555555555555,2022_10
18-307-00141,11.0,2022_10
18-307-00142,15.0,2022_10
18-307-00143,11.8,2022_10
18-307-00144,11.285714285714286,2022_10
18-307-00145,13.0,2022_10
18-307-00146,12.428571428571429,2022_10
18-307-00147,15.25,2022_10
18-308-00148,,2022_10
18-308-00149,10.0,2022_10
18-308-00150,10.833333333333334,2022_10
18-308-00151,9.583333333333334,2022_10
18-308-00152,9.454545454545455,2022_10
18-308-00153,12.4,2022_10
18-309-00154,10.583333333333334,2022_10
18-309-00155,9.714285714285714,2022_10
18-309-00156,10.285714285714286,2022_10
18-309-00157,13.705882352941176,2022_10
18-310-00158,9.909090909090908,2022_10
18-310-00159,9.5,2022_10
18-310-00160,9.875,2022_10
18-310-00161,10.5,2022_10
18-310-00162,10.0,2022_10
18-310-00163,10.0,2022_10
18-310-00164,12.285714285714286,2022_10
18-311-00165,11.166666666666666,2022_10
18-311-00166,11.333333333333334,2022_10
18-311-00167,13.2,2022_10
18-311-00168,15.0,2022_10
18-312-00169,15.0,2022_10
18-312-00170,16.5,2022_10
18-312-00171,16.625,2022_10
18-313-00172,14.818181818181818,2022_10
18-313-00173,15.4,2022_10
18-313-00174,15.6,2022_10
18-313-00175,16.4,2022_10
18-313-00176,17.5,2022_10
18-313-00177,16.90909090909091,2022_10
18-314-00178,17.676470588235293,2022_10
18-314-00179,15.409090909090908,2022_10
18-315-00180,14.565217391304348,2022_10
18-315-00181,15.0,2022_10
18-315-00182,15.5,2022_10
18-315-00183,14.653846153846153,2022_10
18-316-00184,15.7,2022_10
18-316-00185,15.545454545454545,2022_10
18-316-00186,14.833333333333334,2022_10
18-316-00187,15.76923076923077,2022_10
18-316-00188,16.22222222222222,2022_10
18-317-00189,17.5,2022_10
18-317-00190,17.0,2022_10
18-317-00191,12.6,2022_10
18-317-00192,10.1,2022_10
18-317-00193,12.5,2022_10
18-318-00194,16.5,2022_10
18-318-00195,15.5,2022_10
18-318-00196,13.5,2022_10
18-318-00197,13.2,2022_10
18-319-00198,11.75,2022_10
18-319-00199,11.0,2022_10
18-319-00200,10.8,2022_10
18-319-00201,11.5,2022_10
18-319-00202,12.5,2022_10
18-320-00203,11.0,2022_10
18-320-00204,,2022_10
18-320-00205,11.6,2022_10
18-320-00206,11.0,2022_10
18-320-00207,10.636363636363637,2022_10
18-321-00208,12.0,2022_10
18-321-00209,12.0,2022_10
18-321-00210,10.666666666666666,2022_10
18-321-00211,10.0,2022_10
18-321-00212,11.857142857142858,2022_10
18-321-00213,9.5,2022_10
18-321-00214,9.5,2022_10
18-321-00215,8.333333333333334,2022_10
18-321-00216,13.714285714285714,2022_10
18-321-00217,9.0,2022_10
18-321-00218,12.0,2022_10
18-322-00219,8.0,2022_10
18-322-00220,10.0,2022_10
18-322-00221,10.0,2022_10
18-323-00222,11.0,2022_10
18-323-00223,10.666666666666666,2022_10
18-323-00224,10.0,2022_10
18-323-00225,11.0,2022_10
18-323-00226,12.0,2022_10
18-323-00227,11.0,2022_10
18-323-00228,13.0,2022_10
18-324-00260,12.5,2022_10
18-323-00230,,2022_10
18-324-00231,11.0,2022_10
18-324-00232,12.0,2022_10
18-324-00233,10.666666666666666,2022_10
18-324-00234,13.0,2022_10
18-816-00235,,2022_10
18-816-00236,,2022_10
18-325-00237,,2022_10
18-325-00238,12.0,2022_10
18-325-00239,8.833333333333334,2022_10
18-326-00240,11.0,2022_10
18-326-00241,13.5,2022_10
18-326-00242,,2022_10
18-326-00243,,2022_10
18-326-00244,13.0,2022_10
18-326-00245,16.25,2022_10
18-326-00246,16.125,2022_10
18-326-00247,13.333333333333334,2022_10
18-755-00248,10.2,2022_10
18-756-00249,12.538461538461538,2022_10
18-756-00250,14.857142857142858,2022_10
18-756-00251,11.25,2022_10
18-757-00252,9.8,2022_10
18-757-00253,10.75,2022_10
18-757-00254,10.416666666666666,2022_10
18-759-00255,14.119047619047619,2022_10
18-758-00256,12.5,2022_10
18-758-00257,11.6,2022_10
18-816-00258,,2022_10
18-816-00259,12.5,2022_10
18-816-00261,13.428571428571429,2022_10
18-324-00262,12.0,2022_10
18-324-00263,10.0,2022_10
18-303-00264,12.25,2022_10
18-799-00265,11.5,2022_10
18-303-00266,9.5,2022_10
18-322-00267,9.0,2022_10
18-326-00268,13.0,2022_10
18-325-00269,8.857142857142858,2022_10
18-325-00270,11.777777777777779,2022_10
18-304-00271,9.375,2022_10
18-321-00272,10.333333333333334,2022_10
18-321-00273,10.5,2022_10
18-301-00274,12.5,2022_10
18-312-00276,14.833333333333334,2022_10
18-312-00277,13.0,2022_10
18-755-00278,13.666666666666666,2022_10
18-755-00279,10.166666666666666,2022_10
18-760-00280,13.25,2022_10
18-760-00281,14.090909090909092,2022_10
18-314-00275,10.791666666666666,2022_10
