object_id,heat-days-score,timeperiod
18-300-00101,37.64705882352941,2024_04
18-300-00102,37.5,2024_04
18-300-00103,35.2,2024_04
18-300-00104,32.92307692307692,2024_04
18-300-00105,35.833333333333336,2024_04
18-300-00106,,2024_04
18-300-00107,36.0,2024_04
18-300-00108,35.0,2024_04
18-301-00109,36.666666666666664,2024_04
18-301-00110,39.0,2024_04
18-301-00111,36.666666666666664,2024_04
18-301-00112,38.25,2024_04
18-301-00113,35.0,2024_04
18-301-00114,36.25,2024_04
18-302-00115,37.625,2024_04
18-302-00116,42.25,2024_04
18-302-00117,46.833333333333336,2024_04
18-302-00118,48.666666666666664,2024_04
18-302-00119,53.333333333333336,2024_04
18-303-00120,44.0,2024_04
18-303-00121,46.714285714285715,2024_04
18-303-00122,42.8,2024_04
18-303-00123,39.666666666666664,2024_04
18-799-00124,33.5,2024_04
18-799-00125,,2024_04
18-304-00126,34.5,2024_04
18-304-00127,35.0,2024_04
18-304-00128,40.2,2024_04
18-304-00129,40.0,2024_04
18-305-00130,27.2,2024_04
18-305-00131,35.0,2024_04
18-305-00132,36.0,2024_04
18-305-00133,37.4,2024_04
18-305-00134,43.4,2024_04
18-305-00135,41.0,2024_04
18-305-00136,43.6,2024_04
18-306-00137,35.8235294117647,2024_04
18-306-00138,26.857142857142858,2024_04
18-306-00139,32.833333333333336,2024_04
18-306-00140,29.555555555555557,2024_04
18-307-00141,16.2,2024_04
18-307-00142,19.6,2024_04
18-307-00143,13.8,2024_04
18-307-00144,10.714285714285714,2024_04
18-307-00145,13.875,2024_04
18-307-00146,16.714285714285715,2024_04
18-307-00147,19.25,2024_04
18-308-00148,,2024_04
18-308-00149,11.0,2024_04
18-308-00150,14.333333333333334,2024_04
18-308-00151,14.416666666666666,2024_04
18-308-00152,14.454545454545455,2024_04
18-308-00153,14.8,2024_04
18-309-00154,18.5,2024_04
18-309-00155,18.571428571428573,2024_04
18-309-00156,18.357142857142858,2024_04
18-309-00157,23.11764705882353,2024_04
18-310-00158,14.181818181818182,2024_04
18-310-00159,13.666666666666666,2024_04
18-310-00160,16.0,2024_04
18-310-00161,17.75,2024_04
18-310-00162,15.6,2024_04
18-310-00163,17.0,2024_04
18-310-00164,19.714285714285715,2024_04
18-311-00165,16.0,2024_04
18-311-00166,17.333333333333332,2024_04
18-311-00167,19.8,2024_04
18-311-00168,21.25,2024_04
18-312-00169,21.2,2024_04
18-312-00170,23.666666666666668,2024_04
18-312-00171,21.75,2024_04
18-313-00172,18.636363636363637,2024_04
18-313-00173,19.2,2024_04
18-313-00174,21.0,2024_04
18-313-00175,25.2,2024_04
18-313-00176,20.5,2024_04
18-313-00177,31.90909090909091,2024_04
18-314-00178,45.470588235294116,2024_04
18-314-00179,24.90909090909091,2024_04
18-315-00180,43.69565217391305,2024_04
18-315-00181,45.13333333333333,2024_04
18-315-00182,44.833333333333336,2024_04
18-315-00183,42.76923076923077,2024_04
18-316-00184,54.1,2024_04
18-316-00185,61.27272727272727,2024_04
18-316-00186,57.0,2024_04
18-316-00187,55.84615384615385,2024_04
18-316-00188,60.77777777777778,2024_04
18-317-00189,63.5,2024_04
18-317-00190,62.333333333333336,2024_04
18-317-00191,63.0,2024_04
18-317-00192,60.7,2024_04
18-317-00193,64.33333333333333,2024_04
18-318-00194,63.0,2024_04
18-318-00195,69.5,2024_04
18-318-00196,64.0,2024_04
18-318-00197,59.0,2024_04
18-319-00198,37.75,2024_04
18-319-00199,40.333333333333336,2024_04
18-319-00200,42.6,2024_04
18-319-00201,33.0,2024_04
18-319-00202,36.0,2024_04
18-320-00203,33.0,2024_04
18-320-00204,,2024_04
18-320-00205,29.7,2024_04
18-320-00206,32.5,2024_04
18-320-00207,33.0,2024_04
18-321-00208,39.0,2024_04
18-321-00209,40.0,2024_04
18-321-00210,39.333333333333336,2024_04
18-321-00211,40.42857142857143,2024_04
18-321-00212,47.57142857142857,2024_04
18-321-00213,46.0,2024_04
18-321-00214,46.5,2024_04
18-321-00215,46.333333333333336,2024_04
18-321-00216,52.714285714285715,2024_04
18-321-00217,39.0,2024_04
18-321-00218,38.0,2024_04
18-322-00219,40.0,2024_04
18-322-00220,46.375,2024_04
18-322-00221,49.0,2024_04
18-323-00222,33.0,2024_04
18-323-00223,35.666666666666664,2024_04
18-323-00224,41.0,2024_04
18-323-00225,37.0,2024_04
18-323-00226,37.0,2024_04
18-323-00227,34.0,2024_04
18-323-00228,36.0,2024_04
18-324-00260,34.0,2024_04
18-323-00230,,2024_04
18-324-00231,33.42857142857143,2024_04
18-324-00232,32.0,2024_04
18-324-00233,33.333333333333336,2024_04
18-324-00234,33.0,2024_04
18-816-00235,,2024_04
18-816-00236,,2024_04
18-325-00237,,2024_04
18-325-00238,35.0,2024_04
18-325-00239,38.333333333333336,2024_04
18-326-00240,36.0,2024_04
18-326-00241,41.0,2024_04
18-326-00242,,2024_04
18-326-00243,,2024_04
18-326-00244,35.0,2024_04
18-326-00245,40.25,2024_04
18-326-00246,41.375,2024_04
18-326-00247,35.333333333333336,2024_04
18-755-00248,16.0,2024_04
18-756-00249,25.384615384615383,2024_04
18-756-00250,21.142857142857142,2024_04
18-756-00251,16.25,2024_04
18-757-00252,44.8,2024_04
18-757-00253,46.0,2024_04
18-757-00254,43.25,2024_04
18-759-00255,41.904761904761905,2024_04
18-758-00256,38.5,2024_04
18-758-00257,35.8,2024_04
18-816-00258,,2024_04
18-816-00259,36.0,2024_04
18-816-00261,35.857142857142854,2024_04
18-324-00262,33.0,2024_04
18-324-00263,34.0,2024_04
18-303-00264,34.25,2024_04
18-799-00265,37.0,2024_04
18-303-00266,45.0,2024_04
18-322-00267,39.0,2024_04
18-326-00268,37.0,2024_04
18-325-00269,38.0,2024_04
18-325-00270,36.333333333333336,2024_04
18-304-00271,42.875,2024_04
18-321-00272,47.0,2024_04
18-321-00273,45.5,2024_04
18-301-00274,36.5,2024_04
18-312-00276,20.0,2024_04
18-312-00277,19.0,2024_04
18-755-00278,23.833333333333332,2024_04
18-755-00279,16.166666666666668,2024_04
18-760-00280,17.5,2024_04
18-760-00281,18.454545454545453,2024_04
18-314-00275,30.458333333333332,2024_04
