object_id,heat-days-score,timeperiod
18-300-00101,25.941176470588236,2022_07
18-300-00102,25.0,2022_07
18-300-00103,26.4,2022_07
18-300-00104,27.153846153846153,2022_07
18-300-00105,28.333333333333332,2022_07
18-300-00106,,2022_07
18-300-00107,28.5,2022_07
18-300-00108,30.0,2022_07
18-301-00109,29.666666666666668,2022_07
18-301-00110,30.0,2022_07
18-301-00111,29.333333333333332,2022_07
18-301-00112,26.25,2022_07
18-301-00113,30.5,2022_07
18-301-00114,25.75,2022_07
18-302-00115,23.875,2022_07
18-302-00116,19.25,2022_07
18-302-00117,19.0,2022_07
18-302-00118,18.333333333333332,2022_07
18-302-00119,26.333333333333332,2022_07
18-303-00120,21.0,2022_07
18-303-00121,20.0,2022_07
18-303-00122,22.0,2022_07
18-303-00123,20.333333333333332,2022_07
18-799-00124,24.5,2022_07
18-799-00125,,2022_07
18-304-00126,24.5,2022_07
18-304-00127,25.5,2022_07
18-304-00128,25.0,2022_07
18-304-00129,29.0,2022_07
18-305-00130,24.6,2022_07
18-305-00131,28.0,2022_07
18-305-00132,25.75,2022_07
18-305-00133,26.2,2022_07
18-305-00134,29.8,2022_07
18-305-00135,26.4,2022_07
18-305-00136,25.8,2022_07
18-306-00137,27.58823529411765,2022_07
18-306-00138,23.571428571428573,2022_07
18-306-00139,24.833333333333332,2022_07
18-306-00140,24.444444444444443,2022_07
18-307-00141,18.8,2022_07
18-307-00142,25.4,2022_07
18-307-00143,24.0,2022_07
18-307-00144,24.571428571428573,2022_07
18-307-00145,22.875,2022_07
18-307-00146,26.0,2022_07
18-307-00147,30.75,2022_07
18-308-00148,,2022_07
18-308-00149,23.0,2022_07
18-308-00150,27.5,2022_07
18-308-00151,24.666666666666668,2022_07
18-308-00152,28.272727272727273,2022_07
18-308-00153,27.8,2022_07
18-309-00154,30.5,2022_07
18-309-00155,30.857142857142858,2022_07
18-309-00156,26.642857142857142,2022_07
18-309-00157,27.470588235294116,2022_07
18-310-00158,25.0,2022_07
18-310-00159,23.0,2022_07
18-310-00160,26.125,2022_07
18-310-00161,23.0,2022_07
18-310-00162,23.8,2022_07
18-310-00163,21.75,2022_07
18-310-00164,22.285714285714285,2022_07
18-311-00165,22.333333333333332,2022_07
18-311-00166,23.666666666666668,2022_07
18-311-00167,21.8,2022_07
18-311-00168,22.0,2022_07
18-312-00169,23.6,2022_07
18-312-00170,25.166666666666668,2022_07
18-312-00171,23.625,2022_07
18-313-00172,26.545454545454547,2022_07
18-313-00173,25.2,2022_07
18-313-00174,24.8,2022_07
18-313-00175,24.8,2022_07
18-313-00176,27.25,2022_07
18-313-00177,26.181818181818183,2022_07
18-314-00178,29.0,2022_07
18-314-00179,30.772727272727273,2022_07
18-315-00180,27.304347826086957,2022_07
18-315-00181,31.133333333333333,2022_07
18-315-00182,28.833333333333332,2022_07
18-315-00183,25.96153846153846,2022_07
18-316-00184,28.3,2022_07
18-316-00185,26.0,2022_07
18-316-00186,24.833333333333332,2022_07
18-316-00187,21.923076923076923,2022_07
18-316-00188,24.77777777777778,2022_07
18-317-00189,29.0,2022_07
18-317-00190,29.0,2022_07
18-317-00191,27.4,2022_07
18-317-00192,26.8,2022_07
18-317-00193,28.666666666666668,2022_07
18-318-00194,29.0,2022_07
18-318-00195,29.5,2022_07
18-318-00196,26.833333333333332,2022_07
18-318-00197,27.8,2022_07
18-319-00198,22.0,2022_07
18-319-00199,21.0,2022_07
18-319-00200,22.8,2022_07
18-319-00201,23.0,2022_07
18-319-00202,23.0,2022_07
18-320-00203,23.0,2022_07
18-320-00204,,2022_07
18-320-00205,24.4,2022_07
18-320-00206,22.5,2022_07
18-320-00207,25.09090909090909,2022_07
18-321-00208,27.0,2022_07
18-321-00209,28.0,2022_07
18-321-00210,27.0,2022_07
18-321-00211,22.714285714285715,2022_07
18-321-00212,22.571428571428573,2022_07
18-321-00213,19.75,2022_07
18-321-00214,20.0,2022_07
18-321-00215,19.666666666666668,2022_07
18-321-00216,29.142857142857142,2022_07
18-321-00217,23.0,2022_07
18-321-00218,27.0,2022_07
18-322-00219,24.0,2022_07
18-322-00220,26.25,2022_07
18-322-00221,27.0,2022_07
18-323-00222,22.0,2022_07
18-323-00223,21.333333333333332,2022_07
18-323-00224,20.333333333333332,2022_07
