object_id,heat-days-score,timeperiod
18-300-00101,7.470588235294118,2025_08
18-300-00102,7.0,2025_08
18-300-00103,7.2,2025_08
18-300-00104,8.846153846153847,2025_08
18-300-00105,5.5,2025_08
18-300-00106,,2025_08
18-300-00107,5.5,2025_08
18-300-00108,8.0,2025_08
18-301-00109,7.0,2025_08
18-301-00110,4.0,2025_08
18-301-00111,5.666666666666667,2025_08
18-301-00112,6.25,2025_08
18-301-00113,7.5,2025_08
18-301-00114,8.25,2025_08
18-302-00115,7.625,2025_08
18-302-00116,6.375,2025_08
18-302-00117,7.0,2025_08
18-302-00118,7.666666666666667,2025_08
18-302-00119,9.333333333333334,2025_08
18-303-00120,7.25,2025_08
18-303-00121,7.142857142857143,2025_08
18-303-00122,6.8,2025_08
18-303-00123,4.666666666666667,2025_08
18-799-00124,5.5,2025_08
18-799-00125,,2025_08
18-304-00126,3.0,2025_08
18-304-00127,4.5,2025_08
18-304-00128,3.8,2025_08
18-304-00129,4.0,2025_08
18-305-00130,6.8,2025_08
18-305-00131,5.6,2025_08
18-305-00132,5.0,2025_08
18-305-00133,5.4,2025_08
18-305-00134,4.6,2025_08
18-305-00135,3.0,2025_08
18-305-00136,4.8,2025_08
18-306-00137,6.823529411764706,2025_08
18-306-00138,5.857142857142857,2025_08
18-306-00139,5.166666666666667,2025_08
18-306-00140,6.222222222222222,2025_08
18-307-00141,4.4,2025_08
18-307-00142,5.6,2025_08
18-307-00143,3.6,2025_08
18-307-00144,2.4285714285714284,2025_08
18-307-00145,3.75,2025_08
18-307-00146,5.857142857142857,2025_08
18-307-00147,6.0,2025_08
18-308-00148,,2025_08
18-308-00149,3.5,2025_08
18-308-00150,4.0,2025_08
18-308-00151,3.9166666666666665,2025_08
18-308-00152,5.181818181818182,2025_08
18-308-00153,6.0,2025_08
18-309-00154,5.5,2025_08
18-309-00155,3.9285714285714284,2025_08
18-309-00156,4.857142857142857,2025_08
18-309-00157,5.705882352941177,2025_08
18-310-00158,4.0,2025_08
18-310-00159,3.5,2025_08
18-310-00160,4.0,2025_08
18-310-00161,4.0,2025_08
18-310-00162,6.0,2025_08
18-310-00163,5.0,2025_08
18-310-00164,6.428571428571429,2025_08
18-311-00165,7.5,2025_08
18-311-00166,7.333333333333333,2025_08
18-311-00167,8.6,2025_08
18-311-00168,8.25,2025_08
18-312-00169,8.0,2025_08
18-312-00170,9.166666666666666,2025_08
18-312-00171,9.125,2025_08
18-313-00172,7.0,2025_08
18-313-00173,5.8,2025_08
18-313-00174,7.2,2025_08
18-313-00175,8.4,2025_08
18-313-00176,7.0,2025_08
18-313-00177,7.363636363636363,2025_08
18-314-00178,7.323529411764706,2025_08
18-314-00179,7.954545454545454,2025_08
18-315-00180,6.0,2025_08
18-315-00181,5.733333333333333,2025_08
18-315-00182,7.833333333333333,2025_08
18-315-00183,5.5,2025_08
18-316-00184,9.1,2025_08
18-316-00185,8.818181818181818,2025_08
18-316-00186,7.666666666666667,2025_08
18-316-00187,7.538461538461538,2025_08
18-316-00188,9.666666666666666,2025_08
18-317-00189,9.0,2025_08
18-317-00190,9.666666666666666,2025_08
18-317-00191,8.2,2025_08
18-317-00192,5.1,2025_08
18-317-00193,7.0,2025_08
