object_id,heat-days-score,timeperiod
18-300-00101,2.0588235294117645,2025_02
18-300-00102,2.0,2025_02
18-300-00103,2.8,2025_02
18-300-00104,3.3076923076923075,2025_02
18-300-00105,2.0,2025_02
18-300-00106,,2025_02
18-300-00107,2.0,2025_02
18-300-00108,3.0,2025_02
18-301-00109,2.3333333333333335,2025_02
18-301-00110,2.0,2025_02
18-301-00111,2.0,2025_02
18-301-00112,2.5,2025_02
18-301-00113,2.0,2025_02
18-301-00114,2.0,2025_02
18-302-00115,3.125,2025_02
18-302-00116,2.0,2025_02
18-302-00117,2.0,2025_02
18-302-00118,2.0,2025_02
18-302-00119,4.333333333333333,2025_02
18-303-00120,2.75,2025_02
18-303-00121,2.5714285714285716,2025_02
18-303-00122,3.6,2025_02
18-303-00123,3.3333333333333335,2025_02
18-799-00124,3.5,2025_02
18-799-00125,,2025_02
18-304-00126,2.5,2025_02
18-304-00127,3.5,2025_02
18-304-00128,4.0,2025_02
18-304-00129,3.0,2025_02
18-305-00130,3.0,2025_02
18-305-00131,2.8,2025_02
18-305-00132,3.0,2025_02
18-305-00133,3.6,2025_02
18-305-00134,3.4,2025_02
18-305-00135,3.0,2025_02
18-305-00136,2.8,2025_02
18-306-00137,4.705882352941177,2025_02
18-306-00138,3.9285714285714284,2025_02
18-306-00139,3.1666666666666665,2025_02
18-306-00140,3.888888888888889,2025_02
18-307-00141,2.6,2025_02
18-307-00142,4.4,2025_02
18-307-00143,4.2,2025_02
18-307-00144,4.0,2025_02
18-307-00145,4.0,2025_02
18-307-00146,4.142857142857143,2025_02
18-307-00147,4.75,2025_02
18-308-00148,,2025_02
18-308-00149,7.0,2025_02
18-308-00150,4.0,2025_02
18-308-00151,4.0,2025_02
18-308-00152,4.0,2025_02
18-308-00153,4.0,2025_02
18-309-00154,5.166666666666667,2025_02
18-309-00155,4.785714285714286,2025_02
18-309-00156,4.428571428571429,2025_02
18-309-00157,5.882352941176471,2025_02
18-310-00158,4.0,2025_02
18-310-00159,4.0,2025_02
18-310-00160,3.875,2025_02
18-310-00161,4.0,2025_02
18-310-00162,4.0,2025_02
