object_id,heat-days-score,timeperiod
18-300-00101,10.823529411764707,2025_05
18-300-00102,11.0,2025_05
18-300-00103,12.0,2025_05
18-300-00104,14.0,2025_05
18-300-00105,11.0,2025_05
18-300-00106,,2025_05
18-300-00107,10.0,2025_05
18-300-00108,12.0,2025_05
18-301-00109,11.666666666666666,2025_05
18-301-00110,10.0,2025_05
18-301-00111,10.666666666666666,2025_05
18-301-00112,11.75,2025_05
18-301-00113,12.0,2025_05
18-301-00114,12.0,2025_05
18-302-00115,12.375,2025_05
18-302-00116,12.75,2025_05
18-302-00117,15.0,2025_05
18-302-00118,15.666666666666666,2025_05
18-302-00119,18.0,2025_05
18-303-00120,12.75,2025_05
18-303-00121,13.0,2025_05
18-303-00122,12.2,2025_05
18-303-00123,12.333333333333334,2025_05
18-799-00124,10.0,2025_05
18-799-00125,,2025_05
18-304-00126,10.5,2025_05
18-304-00127,10.5,2025_05
18-304-00128,12.0,2025_05
18-304-00129,11.0,2025_05
18-305-00130,10.8,2025_05
18-305-00131,9.4,2025_05
18-305-00132,9.0,2025_05
18-305-00133,10.4,2025_05
18-305-00134,11.6,2025_05
18-305-00135,9.0,2025_05
18-305-00136,9.6,2025_05
18-306-00137,13.941176470588236,2025_05
18-306-00138,12.785714285714286,2025_05
18-306-00139,10.166666666666666,2025_05
18-306-00140,13.11111111111111,2025_05
18-307-00141,8.6,2025_05
18-307-00142,13.6,2025_05
18-307-00143,12.0,2025_05
18-307-00144,11.571428571428571,2025_05
18-307-00145,11.875,2025_05
18-307-00146,13.285714285714286,2025_05
18-307-00147,16.0,2025_05
18-308-00148,,2025_05
18-308-00149,9.5,2025_05
18-308-00150,13.833333333333334,2025_05
18-308-00151,11.916666666666666,2025_05
18-308-00152,11.363636363636363,2025_05
18-308-00153,14.4,2025_05
18-309-00154,11.0,2025_05
18-309-00155,9.571428571428571,2025_05
18-309-00156,11.357142857142858,2025_05
18-309-00157,8.823529411764707,2025_05
18-310-00158,11.818181818181818,2025_05
18-310-00159,11.0,2025_05
18-310-00160,11.75,2025_05
18-310-00161,11.5,2025_05
18-310-00162,10.4,2025_05
18-310-00163,10.5,2025_05
18-310-00164,11.428571428571429,2025_05
18-311-00165,11.833333333333334,2025_05
18-311-00166,11.333333333333334,2025_05
18-311-00167,11.4,2025_05
18-311-00168,13.75,2025_05
18-312-00169,13.6,2025_05
18-312-00170,12.833333333333334,2025_05
18-312-00171,12.375,2025_05
18-313-00172,12.090909090909092,2025_05
18-313-00173,10.8,2025_05
18-313-00174,11.6,2025_05
18-313-00175,12.0,2025_05
18-313-00176,10.5,2025_05
18-313-00177,9.0,2025_05
18-314-00178,10.5,2025_05
18-314-00179,10.363636363636363,2025_05
18-315-00180,5.869565217391305,2025_05
18-315-00181,8.666666666666666,2025_05
18-315-00182,9.666666666666666,2025_05
18-315-00183,7.384615384615385,2025_05
18-316-00184,16.0,2025_05
18-316-00185,18.545454545454547,2025_05
18-316-00186,15.5,2025_05
18-316-00187,15.923076923076923,2025_05
18-316-00188,17.333333333333332,2025_05
18-317-00189,20.5,2025_05
18-317-00190,19.333333333333332,2025_05
18-317-00191,17.4,2025_05
18-317-00192,15.9,2025_05
18-317-00193,18.833333333333332,2025_05
18-318-00194,20.5,2025_05
18-318-00195,20.5,2025_05
18-318-00196,16.833333333333332,2025_05
18-318-00197,18.7,2025_05
18-319-00198,11.75,2025_05
18-319-00199,11.333333333333334,2025_05
18-319-00200,12.8,2025_05
18-319-00201,12.5,2025_05
18-319-00202,12.0,2025_05
18-320-00203,12.0,2025_05
18-320-00204,,2025_05
18-320-00205,14.4,2025_05
18-320-00206,12.0,2025_05
18-320-00207,11.909090909090908,2025_05
18-321-00208,11.5,2025_05
18-321-00209,12.0,2025_05
18-321-00210,13.0,2025_05
18-321-00211,11.857142857142858,2025_05
18-321-00212,17.285714285714285,2025_05
18-321-00213,16.0,2025_05
18-321-00214,15.5,2025_05
18-321-00215,13.666666666666666,2025_05
18-321-00216,19.142857142857142,2025_05
18-321-00217,12.0,2025_05
18-321-00218,11.0,2025_05
18-322-00219,12.0,2025_05
18-322-00220,13.625,2025_05
18-322-00221,14.0,2025_05
18-323-00222,11.0,2025_05
18-323-00223,11.0,2025_05
18-323-00224,13.833333333333334,2025_05
18-323-00225,13.0,2025_05
18-323-00226,11.0,2025_05
18-323-00227,11.0,2025_05
18-323-00228,15.0,2025_05
18-324-00260,13.25,2025_05
18-323-00230,,2025_05
18-324-00231,11.571428571428571,2025_05
18-324-00232,11.0,2025_05
18-324-00233,11.666666666666666,2025_05
18-324-00234,10.0,2025_05
18-816-00235,,2025_05
18-816-00236,,2025_05
18-325-00237,,2025_05
18-325-00238,7.5,2025_05
18-325-00239,11.333333333333334,2025_05
18-326-00240,10.0,2025_05
18-326-00241,12.25,2025_05
18-326-00242,,2025_05
18-326-00243,,2025_05
18-326-00244,11.0,2025_05
18-326-00245,16.875,2025_05
18-326-00246,15.25,2025_05
18-326-00247,14.666666666666666,2025_05
18-755-00248,10.4,2025_05
18-756-00249,14.76923076923077,2025_05
18-756-00250,14.571428571428571,2025_05
18-756-00251,10.75,2025_05
18-757-00252,11.4,2025_05
18-757-00253,13.0,2025_05
18-757-00254,10.166666666666666,2025_05
18-759-00255,9.785714285714286,2025_05
18-758-00256,12.666666666666666,2025_05
18-758-00257,11.4,2025_05
18-816-00258,,2025_05
18-816-00259,11.75,2025_05
18-816-00261,15.285714285714286,2025_05
18-324-00262,12.0,2025_05
18-324-00263,10.0,2025_05
18-303-00264,11.75,2025_05
18-799-00265,10.0,2025_05
18-303-00266,14.5,2025_05
18-322-00267,12.0,2025_05
18-326-00268,9.666666666666666,2025_05
18-325-00269,10.285714285714286,2025_05
18-325-00270,10.88888888888889,2025_05
18-304-00271,12.375,2025_05
18-321-00272,15.333333333333334,2025_05
18-321-00273,15.0,2025_05
18-301-00274,10.5,2025_05
18-312-00276,11.0,2025_05
18-312-00277,12.0,2025_05
18-755-00278,11.666666666666666,2025_05
18-755-00279,8.166666666666666,2025_05
18-760-00280,11.5,2025_05
18-760-00281,12.454545454545455,2025_05
18-314-00275,9.229166666666666,2025_05
