object_id,heat-days-score,timeperiod
18-300-00101,30.941176470588236,2025_07
18-300-00102,27.5,2025_07
18-300-00103,29.8,2025_07
18-300-00104,29.76923076923077,2025_07
18-300-00105,25.166666666666668,2025_07
18-300-00106,,2025_07
18-300-00107,25.0,2025_07
18-300-00108,28.0,2025_07
18-301-00109,30.666666666666668,2025_07
18-301-00110,28.0,2025_07
18-301-00111,26.666666666666668,2025_07
18-301-00112,28.5,2025_07
18-301-00113,29.0,2025_07
18-301-00114,26.25,2025_07
18-302-00115,27.25,2025_07
18-302-00116,25.875,2025_07
18-302-00117,25.166666666666668,2025_07
18-302-00118,24.666666666666668,2025_07
18-302-00119,33.666666666666664,2025_07
18-303-00120,23.75,2025_07
18-303-00121,23.714285714285715,2025_07
18-303-00122,21.8,2025_07
18-303-00123,20.0,2025_07
18-799-00124,22.5,2025_07
18-799-00125,,2025_07
18-304-00126,24.0,2025_07
18-304-00127,31.0,2025_07
18-304-00128,29.0,2025_07
18-304-00129,28.0,2025_07
18-305-00130,33.8,2025_07
18-305-00131,29.8,2025_07
18-305-00132,31.75,2025_07
18-305-00133,33.4,2025_07
18-305-00134,29.8,2025_07
18-305-00135,25.0,2025_07
18-305-00136,28.2,2025_07
18-306-00137,38.411764705882355,2025_07
18-306-00138,34.214285714285715,2025_07
18-306-00139,35.166666666666664,2025_07
18-306-00140,35.55555555555556,2025_07
18-307-00141,26.0,2025_07
18-307-00142,34.2,2025_07
18-307-00143,29.4,2025_07
18-307-00144,30.285714285714285,2025_07
18-307-00145,29.375,2025_07
18-307-00146,29.0,2025_07
18-307-00147,38.0,2025_07
18-308-00148,,2025_07
18-308-00149,31.5,2025_07
18-308-00150,35.5,2025_07
18-308-00151,32.25,2025_07
18-308-00152,32.72727272727273,2025_07
18-308-00153,39.2,2025_07
18-309-00154,37.166666666666664,2025_07
18-309-00155,29.0,2025_07
18-309-00156,28.928571428571427,2025_07
18-309-00157,27.0,2025_07
18-310-00158,29.272727272727273,2025_07
18-310-00159,29.833333333333332,2025_07
18-310-00160,31.125,2025_07
18-310-00161,27.75,2025_07
18-310-00162,27.0,2025_07
18-310-00163,27.5,2025_07
18-310-00164,25.714285714285715,2025_07
18-311-00165,24.833333333333332,2025_07
18-311-00166,25.666666666666668,2025_07
18-311-00167,24.2,2025_07
18-311-00168,28.5,2025_07
18-312-00169,27.2,2025_07
18-312-00170,29.333333333333332,2025_07
18-312-00171,26.875,2025_07
18-313-00172,33.09090909090909,2025_07
18-313-00173,30.6,2025_07
18-313-00174,29.6,2025_07
18-313-00175,31.3,2025_07
18-313-00176,32.75,2025_07
18-313-00177,30.727272727272727,2025_07
18-314-00178,34.294117647058826,2025_07
18-314-00179,32.81818181818182,2025_07
18-315-00180,26.391304347826086,2025_07
18-315-00181,25.4,2025_07
18-315-00182,25.166666666666668,2025_07
18-315-00183,24.846153846153847,2025_07
18-316-00184,26.0,2025_07
18-316-00185,28.09090909090909,2025_07
18-316-00186,25.5,2025_07
18-316-00187,23.23076923076923,2025_07
18-316-00188,27.333333333333332,2025_07
18-317-00189,27.0,2025_07
18-317-00190,26.666666666666668,2025_07
18-317-00191,24.2,2025_07
18-317-00192,19.4,2025_07
18-317-00193,20.5,2025_07
18-318-00194,31.0,2025_07
18-318-00195,30.5,2025_07
18-318-00196,20.5,2025_07
18-318-00197,16.9,2025_07
18-319-00198,22.75,2025_07
18-319-00199,24.333333333333332,2025_07
18-319-00200,23.4,2025_07
18-319-00201,23.5,2025_07
18-319-00202,23.5,2025_07
18-320-00203,24.0,2025_07
18-320-00204,,2025_07
18-320-00205,28.2,2025_07
18-320-00206,27.5,2025_07
18-320-00207,26.0,2025_07
18-321-00208,22.5,2025_07
18-321-00209,20.0,2025_07
18-321-00210,18.666666666666668,2025_07
18-321-00211,17.714285714285715,2025_07
18-321-00212,26.428571428571427,2025_07
18-321-00213,21.5,2025_07
18-321-00214,21.0,2025_07
18-321-00215,24.666666666666668,2025_07
18-321-00216,32.285714285714285,2025_07
18-321-00217,19.0,2025_07
18-321-00218,27.0,2025_07
18-322-00219,20.0,2025_07
18-322-00220,26.0,2025_07
18-322-00221,25.0,2025_07
18-323-00222,22.0,2025_07
18-323-00223,19.666666666666668,2025_07
18-323-00224,19.333333333333332,2025_07
18-323-00225,20.0,2025_07
18-323-00226,24.0,2025_07
18-323-00227,24.0,2025_07
18-323-00228,33.0,2025_07
18-324-00260,26.75,2025_07
18-323-00230,,2025_07
18-324-00231,26.428571428571427,2025_07
18-324-00232,24.0,2025_07
18-324-00233,23.0,2025_07
18-324-00234,25.0,2025_07
18-816-00235,,2025_07
18-816-00236,,2025_07
18-325-00237,,2025_07
18-325-00238,26.0,2025_07
18-325-00239,20.666666666666668,2025_07
18-326-00240,34.0,2025_07
18-326-00241,35.5,2025_07
18-326-00242,,2025_07
18-326-00243,,2025_07
18-326-00244,32.0,2025_07
18-326-00245,36.75,2025_07
18-326-00246,38.125,2025_07
18-326-00247,36.666666666666664,2025_07
18-755-00248,25.4,2025_07
18-756-00249,36.61538461538461,2025_07
18-756-00250,35.285714285714285,2025_07
18-756-00251,28.25,2025_07
18-757-00252,27.8,2025_07
18-757-00253,29.5,2025_07
18-757-00254,26.583333333333332,2025_07
18-759-00255,31.952380952380953,2025_07
18-758-00256,29.0,2025_07
18-758-00257,28.4,2025_07
18-816-00258,,2025_07
18-816-00259,31.75,2025_07
18-816-00261,31.714285714285715,2025_07
18-324-00262,25.0,2025_07
18-324-00263,26.0,2025_07
