object_id,heat-days-score,timeperiod
18-300-00101,53.470588235294116,2023_09
18-300-00102,53.0,2023_09
18-300-00103,53.6,2023_09
18-300-00104,53.38461538461539,2023_09
18-300-00105,53.333333333333336,2023_09
18-300-00106,,2023_09
18-300-00107,52.5,2023_09
18-300-00108,51.0,2023_09
18-301-00109,54.0,2023_09
18-301-00110,55.0,2023_09
18-301-00111,53.666666666666664,2023_09
18-301-00112,52.5,2023_09
18-301-00113,54.0,2023_09
18-301-00114,52.25,2023_09
18-302-00115,51.0,2023_09
18-302-00116,48.875,2023_09
18-302-00117,47.666666666666664,2023_09
18-302-00118,46.333333333333336,2023_09
18-302-00119,52.333333333333336,2023_09
18-303-00120,50.0,2023_09
18-303-00121,49.285714285714285,2023_09
18-303-00122,50.8,2023_09
18-303-00123,49.333333333333336,2023_09
18-799-00124,49.5,2023_09
18-799-00125,,2023_09
18-304-00126,50.5,2023_09
18-304-00127,55.0,2023_09
18-304-00128,53.2,2023_09
18-304-00129,51.0,2023_09
18-305-00130,57.8,2023_09
18-305-00131,52.4,2023_09
18-305-00132,54.75,2023_09
18-305-00133,54.4,2023_09
18-305-00134,55.0,2023_09
18-305-00135,53.0,2023_09
18-305-00136,53.4,2023_09
18-306-00137,60.470588235294116,2023_09
18-306-00138,56.07142857142857,2023_09
18-306-00139,54.5,2023_09
18-306-00140,58.0,2023_09
18-307-00141,47.6,2023_09
18-307-00142,57.8,2023_09
18-307-00143,55.0,2023_09
18-307-00144,53.285714285714285,2023_09
18-307-00145,56.25,2023_09
18-307-00146,58.857142857142854,2023_09
18-307-00147,62.5,2023_09
18-308-00148,,2023_09
18-308-00149,47.5,2023_09
18-308-00150,59.666666666666664,2023_09
18-308-00151,59.75,2023_09
18-308-00152,63.09090909090909,2023_09
18-308-00153,60.6,2023_09
18-309-00154,62.083333333333336,2023_09
18-309-00155,57.785714285714285,2023_09
18-309-00156,59.714285714285715,2023_09
18-309-00157,58.35294117647059,2023_09
18-310-00158,59.27272727272727,2023_09
18-310-00159,61.0,2023_09
18-310-00160,62.625,2023_09
18-310-00161,59.75,2023_09
18-310-00162,59.4,2023_09
18-310-00163,60.25,2023_09
18-310-00164,56.285714285714285,2023_09
18-311-00165,57.5,2023_09
18-311-00166,58.0,2023_09
18-311-00167,54.0,2023_09
18-311-00168,60.0,2023_09
18-312-00169,55.6,2023_09
18-312-00170,56.0,2023_09
18-312-00171,56.625,2023_09
18-313-00172,57.45454545454545,2023_09
18-313-00173,52.8,2023_09
18-313-00174,52.8,2023_09
18-313-00175,52.3,2023_09
18-313-00176,54.75,2023_09
18-313-00177,52.0,2023_09
18-314-00178,55.76470588235294,2023_09
18-314-00179,54.95454545454545,2023_09
18-315-00180,50.82608695652174,2023_09
18-315-00181,40.666666666666664,2023_09
18-315-00182,38.333333333333336,2023_09
18-315-00183,44.65384615384615,2023_09
18-316-00184,45.5,2023_09
18-316-00185,49.09090909090909,2023_09
18-316-00186,46.166666666666664,2023_09
18-316-00187,41.61538461538461,2023_09
18-316-00188,45.888888888888886,2023_09
18-317-00189,53.5,2023_09
18-317-00190,50.666666666666664,2023_09
18-317-00191,48.4,2023_09
18-317-00192,42.8,2023_09
18-317-00193,45.5,2023_09
18-318-00194,52.0,2023_09
18-318-00195,51.0,2023_09
18-318-00196,46.333333333333336,2023_09
18-318-00197,41.2,2023_09
18-319-00198,50.25,2023_09
18-319-00199,50.333333333333336,2023_09
18-319-00200,51.0,2023_09
18-319-00201,50.0,2023_09
18-319-00202,54.0,2023_09
18-320-00203,54.0,2023_09
18-320-00204,,2023_09
18-320-00205,51.7,2023_09
18-320-00206,52.0,2023_09
18-320-00207,54.18181818181818,2023_09
18-321-00208,57.5,2023_09
18-321-00209,57.0,2023_09
18-321-00210,57.333333333333336,2023_09
18-321-00211,51.714285714285715,2023_09
18-321-00212,51.857142857142854,2023_09
18-321-00213,48.75,2023_09
18-321-00214,47.5,2023_09
18-321-00215,49.333333333333336,2023_09
18-321-00216,53.0,2023_09
18-321-00217,54.0,2023_09
18-321-00218,57.0,2023_09
18-322-00219,54.0,2023_09
18-322-00220,58.375,2023_09
18-322-00221,59.0,2023_09
18-323-00222,52.0,2023_09
18-323-00223,49.666666666666664,2023_09
18-323-00224,50.0,2023_09
18-323-00225,55.0,2023_09
18-323-00226,54.0,2023_09
18-323-00227,52.0,2023_09
18-323-00228,59.0,2023_09
18-324-00260,55.0,2023_09
18-323-00230,,2023_09
18-324-00231,54.42857142857143,2023_09
18-324-00232,53.0,2023_09
18-324-00233,34.333333333333336,2023_09
18-324-00234,54.0,2023_09
18-816-00235,,2023_09
18-816-00236,,2023_09
18-325-00237,,2023_09
18-325-00238,58.0,2023_09
18-325-00239,54.666666666666664,2023_09
18-326-00240,55.0,2023_09
18-326-00241,61.25,2023_09
18-326-00242,,2023_09
18-326-00243,,2023_09
18-326-00244,57.0,2023_09
18-326-00245,63.875,2023_09
18-326-00246,64.75,2023_09
18-326-00247,62.333333333333336,2023_09
18-755-00248,57.4,2023_09
18-756-00249,60.0,2023_09
18-756-00250,59.0,2023_09
18-756-00251,52.5,2023_09
18-757-00252,52.4,2023_09
18-757-00253,55.0,2023_09
18-757-00254,52.5,2023_09
18-759-00255,54.023809523809526,2023_09
18-758-00256,50.833333333333336,2023_09
18-758-00257,49.0,2023_09
18-816-00258,,2023_09
18-816-00259,61.25,2023_09
18-816-00261,59.285714285714285,2023_09
18-324-00262,54.0,2023_09
18-324-00263,50.0,2023_09
18-303-00264,53.5,2023_09
18-799-00265,51.0,2023_09
18-303-00266,49.5,2023_09
18-322-00267,54.0,2023_09
18-326-00268,60.666666666666664,2023_09
18-325-00269,56.142857142857146,2023_09
18-325-00270,58.22222222222222,2023_09
18-304-00271,55.5,2023_09
18-321-00272,53.333333333333336,2023_09
18-321-00273,52.666666666666664,2023_09
18-301-00274,56.0,2023_09
18-312-00276,54.0,2023_09
18-312-00277,55.5,2023_09
18-755-00278,55.5,2023_09
18-755-00279,52.166666666666664,2023_09
18-760-00280,54.25,2023_09
18-760-00281,56.09090909090909,2023_09
18-314-00275,51.416666666666664,2023_09
