object_id,heat-days-score,timeperiod
18-300-00101,8.117647058823529,2026_04
18-300-00102,9.0,2026_04
18-300-00103,8.2,2026_04
18-300-00104,7.538461538461538,2026_04
18-300-00105,11.333333333333334,2026_04
18-300-00106,,2026_04
18-300-00107,12.0,2026_04
18-300-00108,9.0,2026_04
18-301-00109,13.333333333333334,2026_04
18-301-00110,11.0,2026_04
18-301-00111,11.333333333333334,2026_04
18-301-00112,12.75,2026_04
18-301-00113,11.0,2026_04
18-301-00114,10.5,2026_04
18-302-00115,12.625,2026_04
18-302-00116,12.625,2026_04
18-302-00117,14.333333333333334,2026_04
18-302-00118,15.0,2026_04
18-302-00119,15.333333333333334,2026_04
18-303-00120,12.0,2026_04
18-303-00121,11.428571428571429,2026_04
18-303-00122,10.2,2026_04
18-303-00123,10.0,2026_04
18-799-00124,9.0,2026_04
18-799-00125,,2026_04
18-304-00126,7.0,2026_04
18-304-00127,8.0,2026_04
18-304-00128,9.4,2026_04
18-304-00129,10.0,2026_04
18-305-00130,11.6,2026_04
18-305-00131,11.6,2026_04
18-305-00132,11.0,2026_04
18-305-00133,10.4,2026_04
18-305-00134,10.8,2026_04
18-305-00135,8.8,2026_04
18-305-00136,10.2,2026_04
18-306-00137,10.176470588235293,2026_04
18-306-00138,10.571428571428571,2026_04
18-306-00139,10.0,2026_04
18-306-00140,11.444444444444445,2026_04
18-307-00141,11.4,2026_04
18-307-00142,13.8,2026_04
18-307-00143,12.8,2026_04
18-307-00144,13.857142857142858,2026_04
18-307-00145,13.875,2026_04
18-307-00146,17.571428571428573,2026_04
18-307-00147,17.75,2026_04
18-308-00148,,2026_04
18-308-00149,13.5,2026_04
18-308-00150,18.166666666666668,2026_04
18-308-00151,18.166666666666668,2026_04
18-308-00152,16.90909090909091,2026_04
18-308-00153,16.8,2026_04
18-309-00154,16.416666666666668,2026_04
18-309-00155,15.571428571428571,2026_04
18-309-00156,15.0,2026_04
18-309-00157,13.882352941176471,2026_04
18-310-00158,18.0,2026_04
18-310-00159,17.666666666666668,2026_04
18-310-00160,17.5,2026_04
18-310-00161,16.0,2026_04
18-310-00162,18.0,2026_04
18-310-00163,17.5,2026_04
18-310-00164,15.571428571428571,2026_04
18-311-00165,18.0,2026_04
18-311-00166,17.833333333333332,2026_04
18-311-00167,15.6,2026_04
18-311-00168,16.5,2026_04
18-312-00169,16.6,2026_04
18-312-00170,17.333333333333332,2026_04
18-312-00171,16.375,2026_04
18-313-00172,15.272727272727273,2026_04
18-313-00173,14.8,2026_04
18-313-00174,17.2,2026_04
18-313-00175,18.0,2026_04
18-313-00176,18.5,2026_04
18-313-00177,16.454545454545453,2026_04
18-314-00178,16.147058823529413,2026_04
18-314-00179,17.681818181818183,2026_04
18-315-00180,10.826086956521738,2026_04
18-315-00181,8.466666666666667,2026_04
18-315-00182,10.333333333333334,2026_04
18-315-00183,10.538461538461538,2026_04
18-316-00184,11.3,2026_04
18-316-00185,13.181818181818182,2026_04
18-316-00186,12.666666666666666,2026_04
18-316-00187,14.307692307692308,2026_04
18-316-00188,15.555555555555555,2026_04
18-317-00189,14.0,2026_04
18-317-00190,14.333333333333334,2026_04
18-317-00191,13.2,2026_04
18-317-00192,13.7,2026_04
18-317-00193,16.166666666666668,2026_04
18-318-00194,13.0,2026_04
18-318-00195,15.0,2026_04
18-318-00196,15.166666666666666,2026_04
18-318-00197,17.8,2026_04
18-319-00198,10.0,2026_04
18-319-00199,10.333333333333334,2026_04
18-319-00200,10.6,2026_04
18-319-00201,9.5,2026_04
18-319-00202,8.5,2026_04
18-320-00203,8.0,2026_04
18-320-00204,,2026_04
18-320-00205,5.5,2026_04
18-320-00206,6.5,2026_04
18-320-00207,6.818181818181818,2026_04
18-321-00208,10.0,2026_04
18-321-00209,10.0,2026_04
18-321-00210,9.0,2026_04
18-321-00211,9.428571428571429,2026_04
18-321-00212,8.857142857142858,2026_04
18-321-00213,10.5,2026_04
18-321-00214,10.5,2026_04
18-321-00215,11.0,2026_04
18-321-00216,10.714285714285714,2026_04
18-321-00217,9.0,2026_04
18-321-00218,10.0,2026_04
18-322-00219,8.0,2026_04
18-322-00220,10.0,2026_04
18-322-00221,10.0,2026_04
18-323-00222,9.0,2026_04
18-323-00223,9.0,2026_04
18-323-00224,10.333333333333334,2026_04
18-323-00225,10.0,2026_04
18-323-00226,9.0,2026_04
18-323-00227,9.0,2026_04
18-323-00228,8.0,2026_04
18-324-00260,8.0,2026_04
18-323-00230,,2026_04
18-324-00231,7.571428571428571,2026_04
18-324-00232,9.0,2026_04
18-324-00233,7.333333333333333,2026_04
18-324-00234,9.0,2026_04
18-816-00235,,2026_04
18-816-00236,,2026_04
18-325-00237,,2026_04
18-325-00238,8.0,2026_04
18-325-00239,7.333333333333333,2026_04
18-326-00240,9.0,2026_04
18-326-00241,7.5,2026_04
18-326-00242,,2026_04
18-326-00243,,2026_04
18-326-00244,7.0,2026_04
18-326-00245,8.375,2026_04
18-326-00246,9.0,2026_04
18-326-00247,9.666666666666666,2026_04
18-755-00248,17.0,2026_04
18-756-00249,13.076923076923077,2026_04
18-756-00250,13.714285714285714,2026_04
18-756-00251,12.75,2026_04
18-757-00252,11.6,2026_04
18-757-00253,12.75,2026_04
18-757-00254,12.583333333333334,2026_04
18-759-00255,10.523809523809524,2026_04
18-758-00256,13.5,2026_04
18-758-00257,13.6,2026_04
18-816-00258,,2026_04
