object_id,heat-days-score,timeperiod
18-300-00101,6.882352941176471,2022_04
18-300-00102,11.5,2022_04
18-300-00103,8.4,2022_04
18-300-00104,7.923076923076923,2022_04
18-300-00105,14.833333333333334,2022_04
18-300-00106,,2022_04
18-300-00107,15.5,2022_04
18-300-00108,14.0,2022_04
18-301-00109,17.666666666666668,2022_04
18-301-00110,17.0,2022_04
18-301-00111,17.0,2022_04
18-301-00112,20.5,2022_04
18-301-00113,15.0,2022_04
18-301-00114,14.75,2022_04
18-302-00115,17.25,2022_04
18-302-00116,14.75,2022_04
18-302-00117,13.166666666666666,2022_04
18-302-00118,14.666666666666666,2022_04
18-302-00119,13.666666666666666,2022_04
18-303-00120,13.0,2022_04
18-303-00121,13.0,2022_04
18-303-00122,12.0,2022_04
18-303-00123,12.0,2022_04
18-799-00124,10.5,2022_04
18-799-00125,,2022_04
18-304-00126,11.0,2022_04
18-304-00127,11.0,2022_04
18-304-00128,11.2,2022_04
18-304-00129,11.0,2022_04
18-305-00130,8.6,2022_04
18-305-00131,13.0,2022_04
18-305-00132,12.75,2022_04
18-305-00133,11.6,2022_04
18-305-00134,13.6,2022_04
18-305-00135,11.2,2022_04
18-305-00136,13.4,2022_04
18-306-00137,8.352941176470589,2022_04
18-306-00138,4.214285714285714,2022_04
18-306-00139,10.666666666666666,2022_04
18-306-00140,6.111111111111111,2022_04
18-307-00141,3.0,2022_04
18-307-00142,4.4,2022_04
18-307-00143,4.0,2022_04
18-307-00144,5.0,2022_04
18-307-00145,4.5,2022_04
18-307-00146,5.857142857142857,2022_04
18-307-00147,6.75,2022_04
18-308-00148,,2022_04
18-308-00149,5.0,2022_04
18-308-00150,6.666666666666667,2022_04
18-308-00151,6.166666666666667,2022_04
18-308-00152,5.909090909090909,2022_04
18-308-00153,6.4,2022_04
18-309-00154,3.6666666666666665,2022_04
18-309-00155,4.642857142857143,2022_04
18-309-00156,4.214285714285714,2022_04
18-309-00157,5.647058823529412,2022_04
18-310-00158,5.909090909090909,2022_04
18-310-00159,5.5,2022_04
18-310-00160,5.625,2022_04
18-310-00161,4.0,2022_04
18-310-00162,3.8,2022_04
18-310-00163,3.75,2022_04
18-310-00164,3.5714285714285716,2022_04
18-311-00165,4.5,2022_04
18-311-00166,5.333333333333333,2022_04
18-311-00167,7.0,2022_04
18-311-00168,7.0,2022_04
18-312-00169,8.2,2022_04
18-312-00170,10.833333333333334,2022_04
18-312-00171,8.875,2022_04
18-313-00172,6.636363636363637,2022_04
18-313-00173,5.6,2022_04
18-313-00174,7.6,2022_04
18-313-00175,12.2,2022_04
18-313-00176,8.5,2022_04
18-313-00177,17.0,2022_04
18-314-00178,19.08823529411765,2022_04
18-314-00179,13.5,2022_04
18-315-00180,14.043478260869565,2022_04
18-315-00181,13.866666666666667,2022_04
18-315-00182,14.166666666666666,2022_04
18-315-00183,13.73076923076923,2022_04
18-316-00184,15.8,2022_04
18-316-00185,19.636363636363637,2022_04
18-316-00186,17.166666666666668,2022_04
18-316-00187,18.53846153846154,2022_04
18-316-00188,17.88888888888889,2022_04
18-317-00189,15.0,2022_04
18-317-00190,18.333333333333332,2022_04
18-317-00191,18.2,2022_04
18-317-00192,20.6,2022_04
18-317-00193,22.166666666666668,2022_04
18-318-00194,19.5,2022_04
18-318-00195,22.0,2022_04
18-318-00196,21.0,2022_04
18-318-00197,21.4,2022_04
18-319-00198,11.75,2022_04
18-319-00199,13.0,2022_04
18-319-00200,12.2,2022_04
18-319-00201,11.0,2022_04
18-319-00202,11.0,2022_04
18-320-00203,9.0,2022_04
18-320-00204,,2022_04
18-320-00205,5.1,2022_04
18-320-00206,7.0,2022_04
18-320-00207,8.636363636363637,2022_04
18-321-00208,12.0,2022_04
18-321-00209,12.0,2022_04
18-321-00210,11.666666666666666,2022_04
18-321-00211,11.714285714285714,2022_04
18-321-00212,11.142857142857142,2022_04
18-321-00213,12.25,2022_04
18-321-00214,12.5,2022_04
18-321-00215,11.333333333333334,2022_04
18-321-00216,13.857142857142858,2022_04
18-321-00217,13.0,2022_04
18-321-00218,13.0,2022_04
18-322-00219,12.0,2022_04
18-322-00220,12.75,2022_04
18-322-00221,12.0,2022_04
18-323-00222,10.0,2022_04
18-323-00223,11.333333333333334,2022_04
18-323-00224,12.5,2022_04
18-323-00225,12.0,2022_04
18-323-00226,11.0,2022_04
18-323-00227,11.0,2022_04
18-323-00228,9.0,2022_04
18-324-00260,8.75,2022_04
18-323-00230,,2022_04
18-324-00231,8.285714285714286,2022_04
18-324-00232,10.0,2022_04
18-324-00233,8.0,2022_04
18-324-00234,10.0,2022_04
18-816-00235,,2022_04
18-816-00236,,2022_04
18-325-00237,,2022_04
18-325-00238,11.0,2022_04
18-325-00239,11.833333333333334,2022_04
18-326-00240,10.0,2022_04
18-326-00241,11.0,2022_04
18-326-00242,,2022_04
18-326-00243,,2022_04
18-326-00244,9.0,2022_04
18-326-00245,7.125,2022_04
18-326-00246,6.875,2022_04
18-326-00247,6.333333333333333,2022_04
18-755-00248,3.0,2022_04
18-756-00249,3.8461538461538463,2022_04
18-756-00250,4.857142857142857,2022_04
18-756-00251,3.25,2022_04
18-757-00252,14.0,2022_04
18-757-00253,15.25,2022_04
18-757-00254,14.833333333333334,2022_04
18-759-00255,13.785714285714286,2022_04
18-758-00256,24.166666666666668,2022_04
18-758-00257,24.8,2022_04
18-816-00258,,2022_04
18-816-00259,9.5,2022_04
18-816-00261,8.571428571428571,2022_04
18-324-00262,8.666666666666666,2022_04
18-324-00263,10.0,2022_04
18-303-00264,10.25,2022_04
18-799-00265,11.5,2022_04
18-303-00266,12.5,2022_04
18-322-00267,13.0,2022_04
18-326-00268,9.666666666666666,2022_04
18-325-00269,11.285714285714286,2022_04
18-325-00270,10.0,2022_04
18-304-00271,11.125,2022_04
18-321-00272,12.0,2022_04
18-321-00273,13.166666666666666,2022_04
18-301-00274,14.5,2022_04
18-312-00276,6.5,2022_04
18-312-00277,8.0,2022_04
18-755-00278,5.833333333333333,2022_04
18-755-00279,4.166666666666667,2022_04
18-760-00280,7.75,2022_04
18-760-00281,6.909090909090909,2022_04
18-314-00275,13.25,2022_04
