object_id,heat-days-score,timeperiod
18-300-00101,9.235294117647058,2024_03
18-300-00102,7.0,2024_03
18-300-00103,7.4,2024_03
18-300-00104,8.23076923076923,2024_03
18-300-00105,6.833333333333333,2024_03
18-300-00106,,2024_03
18-300-00107,6.5,2024_03
18-300-00108,8.0,2024_03
18-301-00109,6.666666666666667,2024_03
18-301-00110,6.0,2024_03
18-301-00111,6.0,2024_03
18-301-00112,6.5,2024_03
18-301-00113,7.0,2024_03
18-301-00114,7.0,2024_03
18-302-00115,6.625,2024_03
18-302-00116,6.875,2024_03
18-302-00117,7.333333333333333,2024_03
18-302-00118,7.0,2024_03
18-302-00119,8.0,2024_03
18-303-00120,8.0,2024_03
18-303-00121,8.285714285714286,2024_03
18-303-00122,8.0,2024_03
18-303-00123,8.333333333333334,2024_03
18-799-00124,10.0,2024_03
18-799-00125,,2024_03
18-304-00126,7.5,2024_03
18-304-00127,8.0,2024_03
18-304-00128,6.0,2024_03
18-304-00129,8.0,2024_03
18-305-00130,8.2,2024_03
18-305-00131,6.8,2024_03
18-305-00132,8.75,2024_03
18-305-00133,8.4,2024_03
18-305-00134,6.6,2024_03
18-305-00135,4.8,2024_03
18-305-00136,4.6,2024_03
18-306-00137,10.411764705882353,2024_03
18-306-00138,9.071428571428571,2024_03
18-306-00139,8.0,2024_03
18-306-00140,9.222222222222221,2024_03
18-307-00141,7.8,2024_03
18-307-00142,11.4,2024_03
18-307-00143,10.6,2024_03
18-307-00144,11.285714285714286,2024_03
18-307-00145,10.5,2024_03
18-307-00146,12.428571428571429,2024_03
18-307-00147,14.25,2024_03
18-308-00148,,2024_03
18-308-00149,10.5,2024_03
18-308-00150,12.833333333333334,2024_03
18-308-00151,13.083333333333334,2024_03
18-308-00152,13.545454545454545,2024_03
18-308-00153,12.4,2024_03
18-309-00154,15.666666666666666,2024_03
18-309-00155,11.642857142857142,2024_03
18-309-00156,11.285714285714286,2024_03
18-309-00157,12.647058823529411,2024_03
18-310-00158,13.181818181818182,2024_03
18-310-00159,12.5,2024_03
18-310-00160,12.875,2024_03
18-310-00161,11.5,2024_03
18-310-00162,11.8,2024_03
18-310-00163,11.25,2024_03
18-310-00164,10.571428571428571,2024_03
18-311-00165,11.833333333333334,2024_03
18-311-00166,11.833333333333334,2024_03
18-311-00167,11.4,2024_03
18-311-00168,12.5,2024_03
18-312-00169,12.6,2024_03
18-312-00170,12.0,2024_03
18-312-00171,11.125,2024_03
18-313-00172,8.090909090909092,2024_03
18-313-00173,10.2,2024_03
18-313-00174,11.8,2024_03
18-313-00175,11.3,2024_03
18-313-00176,11.0,2024_03
18-313-00177,8.272727272727273,2024_03
18-314-00178,4.205882352941177,2024_03
18-314-00179,8.772727272727273,2024_03
18-315-00180,1.8695652173913044,2024_03
18-315-00181,2.7333333333333334,2024_03
18-315-00182,2.8333333333333335,2024_03
18-315-00183,0.6538461538461539,2024_03
18-316-00184,3.7,2024_03
18-316-00185,4.909090909090909,2024_03
18-316-00186,4.333333333333333,2024_03
18-316-00187,2.6923076923076925,2024_03
18-316-00188,6.111111111111111,2024_03
18-317-00189,5.5,2024_03
18-317-00190,5.0,2024_03
18-317-00191,5.6,2024_03
18-317-00192,1.6,2024_03
18-317-00193,2.6666666666666665,2024_03
18-318-00194,6.5,2024_03
18-318-00195,6.0,2024_03
18-318-00196,3.3333333333333335,2024_03
18-318-00197,1.2,2024_03
18-319-00198,6.25,2024_03
18-319-00199,7.0,2024_03
18-319-00200,7.4,2024_03
18-319-00201,6.5,2024_03
18-319-00202,8.0,2024_03
18-320-00203,8.0,2024_03
18-320-00204,,2024_03
18-320-00205,7.7,2024_03
18-320-00206,6.5,2024_03
18-320-00207,6.818181818181818,2024_03
18-321-00208,9.5,2024_03
18-321-00209,10.0,2024_03
18-321-00210,8.666666666666666,2024_03
18-321-00211,7.142857142857143,2024_03
18-321-00212,5.571428571428571,2024_03
18-321-00213,7.25,2024_03
18-321-00214,7.0,2024_03
18-321-00215,7.333333333333333,2024_03
18-321-00216,6.428571428571429,2024_03
18-321-00217,7.0,2024_03
18-321-00218,9.0,2024_03
18-322-00219,7.0,2024_03
18-322-00220,7.375,2024_03
18-322-00221,10.0,2024_03
18-323-00222,10.0,2024_03
18-323-00223,9.0,2024_03
18-323-00224,7.5,2024_03
18-323-00225,10.0,2024_03
18-323-00226,9.0,2024_03
18-323-00227,9.0,2024_03
18-323-00228,8.0,2024_03
18-324-00260,8.0,2024_03
18-323-00230,,2024_03
18-324-00231,8.857142857142858,2024_03
18-324-00232,8.0,2024_03
18-324-00233,9.0,2024_03
18-324-00234,8.0,2024_03
18-816-00235,,2024_03
18-816-00236,,2024_03
18-325-00237,,2024_03
18-325-00238,7.5,2024_03
18-325-00239,7.0,2024_03
18-326-00240,8.0,2024_03
18-326-00241,8.25,2024_03
18-326-00242,,2024_03
18-326-00243,,2024_03
18-326-00244,8.0,2024_03
18-326-00245,11.125,2024_03
18-326-00246,11.375,2024_03
18-326-00247,9.0,2024_03
18-755-00248,11.2,2024_03
18-756-00249,10.538461538461538,2024_03
18-756-00250,10.714285714285714,2024_03
18-756-00251,9.25,2024_03
18-757-00252,3.8,2024_03
18-757-00253,5.5,2024_03
18-757-00254,2.1666666666666665,2024_03
18-759-00255,2.4523809523809526,2024_03
18-758-00256,6.833333333333333,2024_03
18-758-00257,7.4,2024_03
18-816-00258,,2024_03
18-816-00259,9.5,2024_03
18-816-00261,8.714285714285714,2024_03
18-324-00262,8.666666666666666,2024_03
18-324-00263,10.0,2024_03
18-303-00264,7.75,2024_03
18-799-00265,9.0,2024_03
18-303-00266,7.0,2024_03
18-322-00267,7.0,2024_03
18-326-00268,8.333333333333334,2024_03
18-325-00269,7.857142857142857,2024_03
18-325-00270,7.666666666666667,2024_03
18-304-00271,6.875,2024_03
18-321-00272,7.666666666666667,2024_03
18-321-00273,6.5,2024_03
18-301-00274,6.5,2024_03
18-312-00276,11.0,2024_03
18-312-00277,11.0,2024_03
18-755-00278,11.0,2024_03
18-755-00279,9.833333333333334,2024_03
18-760-00280,10.25,2024_03
18-760-00281,11.363636363636363,2024_03
18-314-00275,4.520833333333333,2024_03
