object_id,heat-days-score,timeperiod
18-300-00101,3.764705882352941,2024_01
18-300-00102,3.5,2024_01
18-300-00103,3.6,2024_01
18-300-00104,2.076923076923077,2024_01
18-300-00105,1.5,2024_01
18-300-00106,,2024_01
18-300-00107,1.0,2024_01
18-300-00108,2.0,2024_01
18-301-00109,1.6666666666666667,2024_01
18-301-00110,1.0,2024_01
18-301-00111,1.0,2024_01
18-301-00112,1.0,2024_01
18-301-00113,1.5,2024_01
18-301-00114,2.0,2024_01
18-302-00115,1.875,2024_01
18-302-00116,1.625,2024_01
18-302-00117,4.166666666666667,2024_01
18-302-00118,1.3333333333333333,2024_01
18-302-00119,2.3333333333333335,2024_01
18-303-00120,7.0,2024_01
18-303-00121,6.142857142857143,2024_01
18-303-00122,6.6,2024_01
18-303-00123,7.333333333333333,2024_01
18-799-00124,3.0,2024_01
18-799-00125,,2024_01
18-304-00126,7.5,2024_01
18-304-00127,7.0,2024_01
18-304-00128,5.8,2024_01
18-304-00129,5.0,2024_01
18-305-00130,5.6,2024_01
18-305-00131,4.4,2024_01
18-305-00132,7.25,2024_01
18-305-00133,6.8,2024_01
18-305-00134,4.2,2024_01
18-305-00135,3.0,2024_01
18-305-00136,1.6,2024_01
18-306-00137,5.294117647058823,2024_01
18-306-00138,4.857142857142857,2024_01
18-306-00139,6.0,2024_01
18-306-00140,5.777777777777778,2024_01
18-307-00141,2.2,2024_01
18-307-00142,11.0,2024_01
18-307-00143,7.4,2024_01
18-307-00144,10.714285714285714,2024_01
18-307-00145,5.75,2024_01
18-307-00146,8.0,2024_01
18-307-00147,7.75,2024_01
18-308-00148,,2024_01
18-308-00149,10.5,2024_01
18-308-00150,6.666666666666667,2024_01
18-308-00151,8.0,2024_01
18-308-00152,9.636363636363637,2024_01
18-308-00153,7.6,2024_01
18-309-00154,4.916666666666667,2024_01
18-309-00155,8.214285714285714,2024_01
18-309-00156,5.428571428571429,2024_01
18-309-00157,7.9411764705882355,2024_01
18-310-00158,7.545454545454546,2024_01
18-310-00159,5.5,2024_01
18-310-00160,4.0,2024_01
18-310-00161,3.25,2024_01
18-310-00162,3.6,2024_01
18-310-00163,1.0,2024_01
18-310-00164,0.0,2024_01
18-311-00165,5.333333333333333,2024_01
18-311-00166,6.666666666666667,2024_01
18-311-00167,2.6,2024_01
18-311-00168,2.0,2024_01
18-312-00169,5.0,2024_01
18-312-00170,0.6666666666666666,2024_01
18-312-00171,0.5,2024_01
18-313-00172,3.6363636363636362,2024_01
18-313-00173,6.4,2024_01
18-313-00174,3.2,2024_01
18-313-00175,1.2,2024_01
18-313-00176,1.75,2024_01
18-313-00177,0.9090909090909091,2024_01
18-314-00178,0.6764705882352942,2024_01
18-314-00179,3.272727272727273,2024_01
18-315-00180,4.565217391304348,2024_01
18-315-00181,10.0,2024_01
18-315-00182,8.166666666666666,2024_01
18-315-00183,3.923076923076923,2024_01
18-316-00184,2.0,2024_01
18-316-00185,0.0,2024_01
18-316-00186,0.0,2024_01
18-316-00187,0.0,2024_01
18-316-00188,0.0,2024_01
18-317-00189,0.0,2024_01
18-317-00190,0.0,2024_01
18-317-00191,0.0,2024_01
18-317-00192,0.0,2024_01
18-317-00193,0.0,2024_01
18-318-00194,0.0,2024_01
18-318-00195,0.0,2024_01
18-318-00196,0.0,2024_01
18-318-00197,0.0,2024_01
18-319-00198,4.0,2024_01
18-319-00199,2.6666666666666665,2024_01
18-319-00200,6.8,2024_01
18-319-00201,3.5,2024_01
18-319-00202,4.5,2024_01
18-320-00203,4.0,2024_01
18-320-00204,,2024_01
18-320-00205,3.4,2024_01
18-320-00206,1.5,2024_01
18-320-00207,2.909090909090909,2024_01
18-321-00208,7.0,2024_01
18-321-00209,7.0,2024_01
18-321-00210,8.333333333333334,2024_01
18-321-00211,6.285714285714286,2024_01
18-321-00212,1.1428571428571428,2024_01
18-321-00213,4.0,2024_01
18-321-00214,4.0,2024_01
18-321-00215,4.0,2024_01
