object_id,heat-days-score,timeperiod
18-300-00101,13.411764705882353,2021_04
18-300-00102,15.0,2021_04
18-300-00103,15.6,2021_04
18-300-00104,17.46153846153846,2021_04
18-300-00105,18.0,2021_04
18-300-00106,,2021_04
18-300-00107,17.5,2021_04
18-300-00108,19.0,2021_04
18-301-00109,19.333333333333332,2021_04
18-301-00110,16.0,2021_04
18-301-00111,17.666666666666668,2021_04
18-301-00112,16.75,2021_04
18-301-00113,18.5,2021_04
18-301-00114,18.25,2021_04
18-302-00115,17.375,2021_04
18-302-00116,18.625,2021_04
18-302-00117,19.166666666666668,2021_04
18-302-00118,16.0,2021_04
18-302-00119,20.666666666666668,2021_04
18-303-00120,19.0,2021_04
18-303-00121,19.0,2021_04
18-303-00122,19.4,2021_04
18-303-00123,19.666666666666668,2021_04
18-799-00124,22.0,2021_04
18-799-00125,,2021_04
18-304-00126,23.0,2021_04
18-304-00127,24.0,2021_04
18-304-00128,22.4,2021_04
18-304-00129,23.0,2021_04
18-305-00130,22.0,2021_04
18-305-00131,23.8,2021_04
18-305-00132,22.75,2021_04
18-305-00133,24.6,2021_04
18-305-00134,23.2,2021_04
18-305-00135,21.0,2021_04
18-305-00136,22.6,2021_04
18-306-00137,24.0,2021_04
18-306-00138,21.785714285714285,2021_04
18-306-00139,21.666666666666668,2021_04
18-306-00140,22.555555555555557,2021_04
18-307-00141,20.6,2021_04
18-307-00142,25.6,2021_04
18-307-00143,26.0,2021_04
18-307-00144,24.571428571428573,2021_04
18-307-00145,24.625,2021_04
18-307-00146,22.428571428571427,2021_04
18-307-00147,26.75,2021_04
18-308-00148,,2021_04
18-308-00149,22.5,2021_04
18-308-00150,21.333333333333332,2021_04
18-308-00151,22.0,2021_04
18-308-00152,21.818181818181817,2021_04
18-308-00153,22.6,2021_04
18-309-00154,30.666666666666668,2021_04
18-309-00155,24.857142857142858,2021_04
18-309-00156,22.5,2021_04
18-309-00157,28.647058823529413,2021_04
18-310-00158,21.09090909090909,2021_04
18-310-00159,20.0,2021_04
18-310-00160,20.25,2021_04
