object_id,heat-days-score,timeperiod
18-300-00101,11.647058823529411,2025_03
18-300-00102,14.5,2025_03
18-300-00103,13.8,2025_03
18-300-00104,11.461538461538462,2025_03
18-300-00105,14.666666666666666,2025_03
18-300-00106,,2025_03
18-300-00107,14.5,2025_03
18-300-00108,16.0,2025_03
18-301-00109,15.333333333333334,2025_03
18-301-00110,15.0,2025_03
18-301-00111,15.666666666666666,2025_03
18-301-00112,16.0,2025_03
18-301-00113,15.0,2025_03
18-301-00114,15.5,2025_03
18-302-00115,16.25,2025_03
18-302-00116,16.75,2025_03
18-302-00117,17.833333333333332,2025_03
18-302-00118,20.0,2025_03
18-302-00119,22.333333333333332,2025_03
18-303-00120,17.0,2025_03
18-303-00121,18.571428571428573,2025_03
18-303-00122,17.2,2025_03
18-303-00123,17.0,2025_03
18-799-00124,11.5,2025_03
18-799-00125,,2025_03
18-304-00126,11.5,2025_03
18-304-00127,12.0,2025_03
18-304-00128,20.0,2025_03
18-304-00129,19.0,2025_03
18-305-00130,14.0,2025_03
18-305-00131,16.6,2025_03
18-305-00132,16.0,2025_03
18-305-00133,13.4,2025_03
18-305-00134,20.8,2025_03
18-305-00135,20.0,2025_03
18-305-00136,22.4,2025_03
18-306-00137,11.882352941176471,2025_03
18-306-00138,12.357142857142858,2025_03
18-306-00139,14.333333333333334,2025_03
18-306-00140,15.222222222222221,2025_03
18-307-00141,9.6,2025_03
18-307-00142,11.6,2025_03
18-307-00143,8.8,2025_03
18-307-00144,7.714285714285714,2025_03
18-307-00145,8.625,2025_03
18-307-00146,11.142857142857142,2025_03
18-307-00147,12.25,2025_03
18-308-00148,,2025_03
18-308-00149,4.0,2025_03
18-308-00150,10.0,2025_03
18-308-00151,8.5,2025_03
18-308-00152,7.363636363636363,2025_03
18-308-00153,9.4,2025_03
18-309-00154,4.833333333333333,2025_03
18-309-00155,7.357142857142857,2025_03
18-309-00156,7.785714285714286,2025_03
18-309-00157,8.117647058823529,2025_03
18-310-00158,9.909090909090908,2025_03
18-310-00159,8.0,2025_03
18-310-00160,8.125,2025_03
18-310-00161,7.5,2025_03
18-310-00162,9.6,2025_03
18-310-00163,9.0,2025_03
18-310-00164,8.0,2025_03
18-311-00165,10.5,2025_03
18-311-00166,11.166666666666666,2025_03
18-311-00167,13.2,2025_03
18-311-00168,13.5,2025_03
18-312-00169,14.8,2025_03
18-312-00170,17.333333333333332,2025_03
18-312-00171,15.5,2025_03
18-313-00172,13.727272727272727,2025_03
18-313-00173,13.8,2025_03
18-313-00174,15.2,2025_03
18-313-00175,17.9,2025_03
18-313-00176,16.5,2025_03
18-313-00177,20.09090909090909,2025_03
18-314-00178,20.058823529411764,2025_03
18-314-00179,17.545454545454547,2025_03
18-315-00180,17.347826086956523,2025_03
18-315-00181,10.733333333333333,2025_03
18-315-00182,9.0,2025_03
18-315-00183,16.576923076923077,2025_03
18-316-00184,11.1,2025_03
18-316-00185,15.818181818181818,2025_03
18-316-00186,13.0,2025_03
18-316-00187,19.153846153846153,2025_03
18-316-00188,15.444444444444445,2025_03
18-317-00189,15.5,2025_03
18-317-00190,15.333333333333334,2025_03
18-317-00191,18.2,2025_03
18-317-00192,23.9,2025_03
18-317-00193,23.333333333333332,2025_03
18-318-00194,15.0,2025_03
18-318-00195,21.0,2025_03
18-318-00196,22.166666666666668,2025_03
18-318-00197,23.7,2025_03
18-319-00198,15.0,2025_03
18-319-00199,17.0,2025_03
18-319-00200,16.4,2025_03
18-319-00201,14.5,2025_03
18-319-00202,13.0,2025_03
18-320-00203,14.0,2025_03
18-320-00204,,2025_03
18-320-00205,8.1,2025_03
18-320-00206,11.5,2025_03
18-320-00207,10.545454545454545,2025_03
18-321-00208,13.0,2025_03
18-321-00209,15.0,2025_03
18-321-00210,16.666666666666668,2025_03
