object_id,heat-days-score,timeperiod
18-300-00101,22.58823529411765,2021_09
18-300-00102,23.5,2021_09
18-300-00103,26.0,2021_09
18-300-00104,28.23076923076923,2021_09
18-300-00105,25.166666666666668,2021_09
18-300-00106,,2021_09
18-300-00107,25.0,2021_09
18-300-00108,26.0,2021_09
18-301-00109,27.333333333333332,2021_09
18-301-00110,25.0,2021_09
18-301-00111,25.333333333333332,2021_09
18-301-00112,26.0,2021_09
18-301-00113,27.5,2021_09
18-301-00114,26.0,2021_09
18-302-00115,27.75,2021_09
18-302-00116,28.0,2021_09
18-302-00117,30.0,2021_09
18-302-00118,31.0,2021_09
18-302-00119,31.666666666666668,2021_09
18-303-00120,29.5,2021_09
18-303-00121,29.142857142857142,2021_09
18-303-00122,26.2,2021_09
18-303-00123,25.0,2021_09
18-799-00124,25.0,2021_09
18-799-00125,,2021_09
18-304-00126,25.5,2021_09
18-304-00127,26.5,2021_09
18-304-00128,28.0,2021_09
18-304-00129,29.0,2021_09
18-305-00130,26.4,2021_09
18-305-00131,29.6,2021_09
18-305-00132,30.5,2021_09
18-305-00133,28.6,2021_09
18-305-00134,30.6,2021_09
18-305-00135,27.2,2021_09
18-305-00136,29.4,2021_09
18-306-00137,26.647058823529413,2021_09
18-306-00138,24.785714285714285,2021_09
18-306-00139,27.833333333333332,2021_09
18-306-00140,26.0,2021_09
18-307-00141,14.4,2021_09
18-307-00142,19.2,2021_09
18-307-00143,19.0,2021_09
18-307-00144,22.571428571428573,2021_09
18-307-00145,17.25,2021_09
18-307-00146,19.571428571428573,2021_09
18-307-00147,23.75,2021_09
18-308-00148,,2021_09
18-308-00149,24.0,2021_09
18-308-00150,20.166666666666668,2021_09
18-308-00151,21.583333333333332,2021_09
18-308-00152,22.818181818181817,2021_09
18-308-00153,21.8,2021_09
18-309-00154,22.833333333333332,2021_09
18-309-00155,26.142857142857142,2021_09
18-309-00156,23.928571428571427,2021_09
18-309-00157,27.41176470588235,2021_09
18-310-00158,22.363636363636363,2021_09
18-310-00159,19.833333333333332,2021_09
18-310-00160,22.0,2021_09
18-310-00161,21.25,2021_09
18-310-00162,25.4,2021_09
18-310-00163,23.5,2021_09
18-310-00164,22.714285714285715,2021_09
18-311-00165,25.833333333333332,2021_09
18-311-00166,29.0,2021_09
18-311-00167,25.8,2021_09
18-311-00168,26.25,2021_09
18-312-00169,27.4,2021_09
18-312-00170,29.333333333333332,2021_09
18-312-00171,29.375,2021_09
18-313-00172,23.818181818181817,2021_09
18-313-00173,21.2,2021_09
18-313-00174,24.0,2021_09
18-313-00175,27.0,2021_09
18-313-00176,26.0,2021_09
18-313-00177,28.363636363636363,2021_09
18-314-00178,29.852941176470587,2021_09
18-314-00179,30.59090909090909,2021_09
18-315-00180,28.47826086956522,2021_09
18-315-00181,33.733333333333334,2021_09
18-315-00182,28.666666666666668,2021_09
18-315-00183,28.0,2021_09
18-316-00184,30.4,2021_09
18-316-00185,29.454545454545453,2021_09
18-316-00186,27.833333333333332,2021_09
18-316-00187,26.46153846153846,2021_09
18-316-00188,27.22222222222222,2021_09
18-317-00189,29.0,2021_09
18-317-00190,29.0,2021_09
18-317-00191,29.4,2021_09
18-317-00192,32.5,2021_09
18-317-00193,33.666666666666664,2021_09
18-318-00194,29.0,2021_09
18-318-00195,33.5,2021_09
18-318-00196,33.5,2021_09
18-318-00197,31.8,2021_09
18-319-00198,28.0,2021_09
18-319-00199,27.0,2021_09
18-319-00200,29.4,2021_09
18-319-00201,27.0,2021_09
18-319-00202,31.0,2021_09
18-320-00203,27.0,2021_09
18-320-00204,,2021_09
18-320-00205,27.5,2021_09
18-320-00206,28.5,2021_09
18-320-00207,29.181818181818183,2021_09
18-321-00208,29.0,2021_09
18-321-00209,32.0,2021_09
18-321-00210,28.666666666666668,2021_09
18-321-00211,27.714285714285715,2021_09
18-321-00212,29.142857142857142,2021_09
18-321-00213,29.5,2021_09
18-321-00214,29.0,2021_09
18-321-00215,27.666666666666668,2021_09
18-321-00216,33.285714285714285,2021_09
18-321-00217,28.0,2021_09
18-321-00218,27.0,2021_09
18-322-00219,29.0,2021_09
18-322-00220,29.875,2021_09
18-322-00221,31.0,2021_09
18-323-00222,23.0,2021_09
18-323-00223,24.666666666666668,2021_09
18-323-00224,28.5,2021_09
18-323-00225,29.0,2021_09
18-323-00226,25.0,2021_09
18-323-00227,24.0,2021_09
18-323-00228,24.0,2021_09
18-324-00260,26.5,2021_09
18-323-00230,,2021_09
18-324-00231,26.714285714285715,2021_09
18-324-00232,26.0,2021_09
18-324-00233,26.333333333333332,2021_09
18-324-00234,25.0,2021_09
18-816-00235,,2021_09
18-816-00236,,2021_09
18-325-00237,,2021_09
18-325-00238,24.5,2021_09
18-325-00239,27.833333333333332,2021_09
18-326-00240,22.0,2021_09
18-326-00241,25.75,2021_09
18-326-00242,,2021_09
18-326-00243,,2021_09
18-326-00244,22.0,2021_09
18-326-00245,27.375,2021_09
18-326-00246,26.375,2021_09
18-326-00247,25.666666666666668,2021_09
18-755-00248,24.0,2021_09
18-756-00249,26.23076923076923,2021_09
18-756-00250,23.714285714285715,2021_09
18-756-00251,17.0,2021_09
18-757-00252,30.2,2021_09
18-757-00253,32.0,2021_09
18-757-00254,31.0,2021_09
18-759-00255,29.523809523809526,2021_09
18-758-00256,25.833333333333332,2021_09
18-758-00257,21.8,2021_09
18-816-00258,,2021_09
18-816-00259,25.0,2021_09
18-816-00261,27.0,2021_09
18-324-00262,25.333333333333332,2021_09
18-324-00263,27.0,2021_09
18-303-00264,28.75,2021_09
18-799-00265,26.0,2021_09
18-303-00266,27.5,2021_09
18-322-00267,28.0,2021_09
18-326-00268,22.333333333333332,2021_09
18-325-00269,25.428571428571427,2021_09
18-325-00270,23.333333333333332,2021_09
18-304-00271,28.0,2021_09
18-321-00272,26.666666666666668,2021_09
18-321-00273,27.0,2021_09
18-301-00274,26.0,2021_09
18-312-00276,25.0,2021_09
18-312-00277,26.5,2021_09
18-755-00278,26.333333333333332,2021_09
18-755-00279,22.833333333333332,2021_09
18-760-00280,19.75,2021_09
18-760-00281,22.09090909090909,2021_09
18-314-00275,30.145833333333332,2021_09
