object_id,heat-days-score,timeperiod
18-300-00101,13.352941176470589,2025_10
18-300-00102,9.5,2025_10
18-300-00103,12.6,2025_10
18-300-00104,14.0,2025_10
18-300-00105,9.666666666666666,2025_10
18-300-00106,,2025_10
18-300-00107,9.5,2025_10
18-300-00108,11.0,2025_10
18-301-00109,11.333333333333334,2025_10
18-301-00110,11.0,2025_10
18-301-00111,10.0,2025_10
18-301-00112,11.0,2025_10
18-301-00113,11.0,2025_10
18-301-00114,9.75,2025_10
18-302-00115,13.375,2025_10
18-302-00116,11.375,2025_10
18-302-00117,14.5,2025_10
18-302-00118,13.666666666666666,2025_10
18-302-00119,15.666666666666666,2025_10
18-303-00120,14.0,2025_10
18-303-00121,12.571428571428571,2025_10
18-303-00122,12.2,2025_10
18-303-00123,10.666666666666666,2025_10
18-799-00124,11.0,2025_10
18-799-00125,,2025_10
18-304-00126,8.5,2025_10
18-304-00127,10.5,2025_10
18-304-00128,11.4,2025_10
18-304-00129,10.0,2025_10
18-305-00130,12.4,2025_10
18-305-00131,9.8,2025_10
18-305-00132,10.25,2025_10
18-305-00133,11.6,2025_10
18-305-00134,12.4,2025_10
18-305-00135,10.0,2025_10
18-305-00136,12.4,2025_10
18-306-00137,16.529411764705884,2025_10
18-306-00138,13.5,2025_10
18-306-00139,10.166666666666666,2025_10
18-306-00140,13.666666666666666,2025_10
18-307-00141,8.8,2025_10
18-307-00142,18.0,2025_10
18-307-00143,14.2,2025_10
18-307-00144,12.285714285714286,2025_10
18-307-00145,16.375,2025_10
18-307-00146,15.285714285714286,2025_10
18-307-00147,22.75,2025_10
18-308-00148,,2025_10
18-308-00149,12.5,2025_10
18-308-00150,17.833333333333332,2025_10
18-308-00151,15.916666666666666,2025_10
18-308-00152,12.909090909090908,2025_10
18-308-00153,19.4,2025_10
18-309-00154,11.833333333333334,2025_10
18-309-00155,9.428571428571429,2025_10
18-309-00156,11.357142857142858,2025_10
18-309-00157,8.411764705882353,2025_10
18-310-00158,14.545454545454545,2025_10
18-310-00159,12.0,2025_10
18-310-00160,13.875,2025_10
18-310-00161,11.25,2025_10
18-310-00162,14.4,2025_10
18-310-00163,11.5,2025_10
18-310-00164,10.0,2025_10
18-311-00165,13.333333333333334,2025_10
18-311-00166,13.0,2025_10
18-311-00167,11.6,2025_10
18-311-00168,13.5,2025_10
18-312-00169,13.2,2025_10
18-312-00170,10.0,2025_10
18-312-00171,12.375,2025_10
18-313-00172,15.181818181818182,2025_10
18-313-00173,12.6,2025_10
18-313-00174,11.6,2025_10
18-313-00175,11.2,2025_10
18-313-00176,13.25,2025_10
18-313-00177,10.727272727272727,2025_10
18-314-00178,12.735294117647058,2025_10
18-314-00179,14.545454545454545,2025_10
18-315-00180,10.73913043478261,2025_10
18-315-00181,10.466666666666667,2025_10
18-315-00182,13.166666666666666,2025_10
18-315-00183,7.8076923076923075,2025_10
18-316-00184,14.3,2025_10
18-316-00185,15.454545454545455,2025_10
18-316-00186,13.0,2025_10
18-316-00187,11.76923076923077,2025_10
18-316-00188,17.0,2025_10
18-317-00189,18.0,2025_10
18-317-00190,17.0,2025_10
18-317-00191,15.0,2025_10
18-317-00192,14.1,2025_10
18-317-00193,14.333333333333334,2025_10
18-318-00194,19.0,2025_10
