object_id,heat-days-score,timeperiod
18-300-00101,17.0,2025_11
18-300-00102,19.5,2025_11
18-300-00103,19.6,2025_11
18-300-00104,18.692307692307693,2025_11
18-300-00105,18.166666666666668,2025_11
18-300-00106,,2025_11
18-300-00107,18.0,2025_11
18-300-00108,18.0,2025_11
18-301-00109,18.333333333333332,2025_11
18-301-00110,19.0,2025_11
18-301-00111,18.333333333333332,2025_11
18-301-00112,18.5,2025_11
18-301-00113,18.0,2025_11
18-301-00114,18.0,2025_11
18-302-00115,17.375,2025_11
18-302-00116,17.125,2025_11
18-302-00117,17.5,2025_11
18-302-00118,16.0,2025_11
18-302-00119,17.0,2025_11
18-303-00120,20.0,2025_11
18-303-00121,18.857142857142858,2025_11
18-303-00122,19.0,2025_11
18-303-00123,19.0,2025_11
18-799-00124,19.0,2025_11
18-799-00125,,2025_11
18-304-00126,19.5,2025_11
18-304-00127,19.5,2025_11
18-304-00128,19.2,2025_11
18-304-00129,19.0,2025_11
18-305-00130,18.4,2025_11
18-305-00131,18.2,2025_11
18-305-00132,20.0,2025_11
18-305-00133,20.6,2025_11
18-305-00134,18.0,2025_11
18-305-00135,16.8,2025_11
18-305-00136,16.4,2025_11
18-306-00137,20.176470588235293,2025_11
18-306-00138,16.571428571428573,2025_11
18-306-00139,20.0,2025_11
18-306-00140,18.11111111111111,2025_11
18-307-00141,15.4,2025_11
18-307-00142,20.2,2025_11
18-307-00143,18.6,2025_11
18-307-00144,19.285714285714285,2025_11
18-307-00145,19.75,2025_11
18-307-00146,21.285714285714285,2025_11
18-307-00147,24.75,2025_11
18-308-00148,,2025_11
18-308-00149,15.5,2025_11
18-308-00150,24.5,2025_11
18-308-00151,23.916666666666668,2025_11
18-308-00152,23.09090909090909,2025_11
18-308-00153,24.2,2025_11
18-309-00154,21.583333333333332,2025_11
18-309-00155,19.142857142857142,2025_11
18-309-00156,19.642857142857142,2025_11
18-309-00157,16.294117647058822,2025_11
18-310-00158,22.09090909090909,2025_11
18-310-00159,22.333333333333332,2025_11
18-310-00160,22.0,2025_11
18-310-00161,20.25,2025_11
18-310-00162,18.6,2025_11
18-310-00163,19.0,2025_11
18-310-00164,17.857142857142858,2025_11
18-311-00165,18.0,2025_11
18-311-00166,17.833333333333332,2025_11
18-311-00167,15.8,2025_11
18-311-00168,16.25,2025_11
18-312-00169,17.8,2025_11
18-312-00170,16.333333333333332,2025_11
18-312-00171,15.375,2025_11
18-313-00172,16.727272727272727,2025_11
18-313-00173,18.6,2025_11
18-313-00174,17.2,2025_11
18-313-00175,16.0,2025_11
18-313-00176,17.0,2025_11
18-313-00177,15.363636363636363,2025_11
18-314-00178,14.470588235294118,2025_11
18-314-00179,15.818181818181818,2025_11
18-315-00180,9.652173913043478,2025_11
18-315-00181,12.0,2025_11
18-315-00182,12.833333333333334,2025_11
18-315-00183,9.576923076923077,2025_11
18-316-00184,18.9,2025_11
18-316-00185,22.0,2025_11
18-316-00186,20.333333333333332,2025_11
18-316-00187,20.846153846153847,2025_11
18-316-00188,21.11111111111111,2025_11
18-317-00189,20.0,2025_11
18-317-00190,20.333333333333332,2025_11
18-317-00191,20.8,2025_11
18-317-00192,21.7,2025_11
18-317-00193,21.833333333333332,2025_11
18-318-00194,20.5,2025_11
18-318-00195,21.5,2025_11
18-318-00196,22.666666666666668,2025_11
18-318-00197,21.4,2025_11
18-319-00198,21.0,2025_11
18-319-00199,18.333333333333332,2025_11
18-319-00200,20.8,2025_11
18-319-00201,21.0,2025_11
18-319-00202,21.5,2025_11
18-320-00203,22.0,2025_11
18-320-00204,,2025_11
18-320-00205,16.6,2025_11
18-320-00206,20.0,2025_11
18-320-00207,19.90909090909091,2025_11
18-321-00208,19.0,2025_11
18-321-00209,19.0,2025_11
18-321-00210,19.333333333333332,2025_11
18-321-00211,18.714285714285715,2025_11
18-321-00212,15.428571428571429,2025_11
18-321-00213,17.5,2025_11
18-321-00214,17.5,2025_11
18-321-00215,17.0,2025_11
18-321-00216,15.142857142857142,2025_11
18-321-00217,19.0,2025_11
18-321-00218,19.0,2025_11
18-322-00219,20.0,2025_11
18-322-00220,19.875,2025_11
18-322-00221,21.0,2025_11
18-323-00222,19.0,2025_11
18-323-00223,19.0,2025_11
18-323-00224,18.333333333333332,2025_11
18-323-00225,19.0,2025_11
18-323-00226,18.0,2025_11
18-323-00227,18.0,2025_11
18-323-00228,18.0,2025_11
18-324-00260,17.0,2025_11
18-323-00230,,2025_11
18-324-00231,17.857142857142858,2025_11
18-324-00232,18.0,2025_11
18-324-00233,12.0,2025_11
18-324-00234,18.0,2025_11
18-816-00235,,2025_11
18-816-00236,,2025_11
18-325-00237,,2025_11
18-325-00238,19.0,2025_11
18-325-00239,19.0,2025_11
18-326-00240,18.0,2025_11
18-326-00241,18.0,2025_11
18-326-00242,,2025_11
18-326-00243,,2025_11
18-326-00244,18.0,2025_11
18-326-00245,18.125,2025_11
18-326-00246,19.0,2025_11
18-326-00247,18.666666666666668,2025_11
18-755-00248,17.4,2025_11
18-756-00249,15.923076923076923,2025_11
18-756-00250,16.571428571428573,2025_11
18-756-00251,15.5,2025_11
18-757-00252,15.6,2025_11
18-757-00253,17.25,2025_11
18-757-00254,13.583333333333334,2025_11
18-759-00255,12.5,2025_11
18-758-00256,17.833333333333332,2025_11
18-758-00257,18.0,2025_11
18-816-00258,,2025_11
18-816-00259,19.0,2025_11
18-816-00261,17.714285714285715,2025_11
18-324-00262,17.666666666666668,2025_11
18-324-00263,19.0,2025_11
18-303-00264,20.0,2025_11
18-799-00265,19.0,2025_11
18-303-00266,18.5,2025_11
18-322-00267,19.0,2025_11
18-326-00268,18.0,2025_11
18-325-00269,18.714285714285715,2025_11
18-325-00270,18.333333333333332,2025_11
18-304-00271,19.375,2025_11
18-321-00272,18.333333333333332,2025_11
18-321-00273,17.666666666666668,2025_11
18-301-00274,19.5,2025_11
18-312-00276,18.0,2025_11
18-312-00277,17.5,2025_11
18-755-00278,18.0,2025_11
18-755-00279,14.666666666666666,2025_11
18-760-00280,18.75,2025_11
18-760-00281,19.09090909090909,2025_11
18-314-00275,14.479166666666666,2025_11
