object_id,mean-heatday,timeperiod
18-300-00101,6.529411764705882,2023_05
18-300-00102,5.5,2023_05
18-300-00103,6.4,2023_05
18-300-00104,7.3076923076923075,2023_05
18-300-00105,6.166666666666667,2023_05
18-300-00106,,2023_05
18-300-00107,6.0,2023_05
18-300-00108,7.0,2023_05
18-301-00109,6.333333333333333,2023_05
18-301-00110,6.0,2023_05
18-301-00111,5.666666666666667,2023_05
18-301-00112,4.5,2023_05
18-301-00113,7.0,2023_05
18-301-00114,6.5,2023_05
18-302-00115,4.625,2023_05
18-302-00116,4.875,2023_05
18-302-00117,5.666666666666667,2023_05
18-302-00118,3.0,2023_05
18-302-00119,6.333333333333333,2023_05
18-303-00120,7.0,2023_05
18-303-00121,7.0,2023_05
18-303-00122,8.2,2023_05
18-303-00123,8.0,2023_05
18-799-00124,7.0,2023_05
18-799-00125,,2023_05
18-304-00126,4.0,2023_05
18-304-00127,6.0,2023_05
18-304-00128,4.0,2023_05
18-304-00129,4.0,2023_05
18-305-00130,5.6,2023_05
18-305-00131,4.8,2023_05
18-305-00132,5.5,2023_05
18-305-00133,7.2,2023_05
18-305-00134,4.4,2023_05
18-305-00135,3.8,2023_05
18-305-00136,4.0,2023_05
18-306-00137,7.823529411764706,2023_05
18-306-00138,7.071428571428571,2023_05
18-306-00139,7.833333333333333,2023_05
18-306-00140,6.111111111111111,2023_05
18-307-00141,3.8,2023_05
18-307-00142,4.2,2023_05
18-307-00143,4.0,2023_05
18-307-00144,4.857142857142857,2023_05
18-307-00145,3.25,2023_05
18-307-00146,3.5714285714285716,2023_05
18-307-00147,4.5,2023_05
18-308-00148,,2023_05
18-308-00149,6.5,2023_05
18-308-00150,4.333333333333333,2023_05
18-308-00151,4.833333333333333,2023_05
18-308-00152,5.636363636363637,2023_05
18-308-00153,5.0,2023_05
18-309-00154,4.833333333333333,2023_05
18-309-00155,4.857142857142857,2023_05
18-309-00156,5.428571428571429,2023_05
18-309-00157,5.411764705882353,2023_05
18-310-00158,4.909090909090909,2023_05
18-310-00159,5.0,2023_05
18-310-00160,5.0,2023_05
18-310-00161,5.5,2023_05
18-310-00162,4.8,2023_05
18-310-00163,5.0,2023_05
18-310-00164,5.285714285714286,2023_05
18-311-00165,3.1666666666666665,2023_05
18-311-00166,3.0,2023_05
18-311-00167,3.4,2023_05
18-311-00168,4.0,2023_05
18-312-00169,3.4,2023_05
18-312-00170,4.666666666666667,2023_05
18-312-00171,5.125,2023_05
18-313-00172,4.363636363636363,2023_05
18-313-00173,3.2,2023_05
18-313-00174,3.6,2023_05
18-313-00175,5.1,2023_05
18-313-00176,4.5,2023_05
18-313-00177,5.2727272727272725,2023_05
18-314-00178,5.264705882352941,2023_05
18-314-00179,5.590909090909091,2023_05
18-315-00180,8.695652173913043,2023_05
18-315-00181,13.2,2023_05
18-315-00182,11.833333333333334,2023_05
18-315-00183,7.153846153846154,2023_05
18-316-00184,11.4,2023_05
18-316-00185,10.181818181818182,2023_05
18-316-00186,8.0,2023_05
18-316-00187,5.769230769230769,2023_05
18-316-00188,9.0,2023_05
18-317-00189,9.0,2023_05
18-317-00190,9.333333333333334,2023_05
18-317-00191,9.0,2023_05
18-317-00192,6.5,2023_05
18-317-00193,7.833333333333333,2023_05
18-318-00194,12.0,2023_05
18-318-00195,11.0,2023_05
18-318-00196,8.166666666666666,2023_05
18-318-00197,6.9,2023_05
18-319-00198,7.25,2023_05
18-319-00199,7.0,2023_05
18-319-00200,7.2,2023_05
18-319-00201,7.0,2023_05
18-319-00202,6.5,2023_05
18-320-00203,7.0,2023_05
18-320-00204,,2023_05
18-320-00205,7.5,2023_05
18-320-00206,7.0,2023_05
18-320-00207,6.7272727272727275,2023_05
18-321-00208,6.5,2023_05
18-321-00209,7.0,2023_05
18-321-00210,5.333333333333333,2023_05
18-321-00211,4.857142857142857,2023_05
18-321-00212,6.571428571428571,2023_05
18-321-00213,6.25,2023_05
18-321-00214,6.0,2023_05
18-321-00215,6.0,2023_05
18-321-00216,8.285714285714286,2023_05
18-321-00217,5.0,2023_05
18-321-00218,6.0,2023_05
18-322-00219,5.0,2023_05
18-322-00220,5.125,2023_05
18-322-00221,5.0,2023_05
18-323-00222,6.0,2023_05
18-323-00223,6.666666666666667,2023_05
18-323-00224,6.166666666666667,2023_05
18-323-00225,7.0,2023_05
