object_id,heat-days-score,timeperiod
18-300-00101,13.705882352941176,2023_02
18-300-00102,14.5,2023_02
18-300-00103,14.0,2023_02
18-300-00104,16.307692307692307,2023_02
18-300-00105,17.333333333333332,2023_02
18-300-00106,,2023_02
18-300-00107,18.0,2023_02
18-300-00108,17.0,2023_02
18-301-00109,19.0,2023_02
18-301-00110,17.0,2023_02
18-301-00111,19.0,2023_02
18-301-00112,18.25,2023_02
18-301-00113,18.0,2023_02
18-301-00114,16.75,2023_02
18-302-00115,18.5,2023_02
18-302-00116,17.125,2023_02
18-302-00117,16.5,2023_02
18-302-00118,17.0,2023_02
18-302-00119,18.333333333333332,2023_02
18-303-00120,14.75,2023_02
18-303-00121,15.142857142857142,2023_02
18-303-00122,16.0,2023_02
18-303-00123,16.0,2023_02
18-799-00124,14.5,2023_02
18-799-00125,,2023_02
18-304-00126,15.0,2023_02
18-304-00127,17.0,2023_02
18-304-00128,16.4,2023_02
18-304-00129,17.0,2023_02
18-305-00130,19.2,2023_02
18-305-00131,16.2,2023_02
18-305-00132,17.25,2023_02
18-305-00133,18.2,2023_02
18-305-00134,18.8,2023_02
18-305-00135,14.8,2023_02
18-305-00136,16.2,2023_02
18-306-00137,23.470588235294116,2023_02
18-306-00138,19.857142857142858,2023_02
18-306-00139,18.833333333333332,2023_02
18-306-00140,20.22222222222222,2023_02
18-307-00141,15.6,2023_02
18-307-00142,21.2,2023_02
18-307-00143,19.4,2023_02
18-307-00144,21.714285714285715,2023_02
18-307-00145,20.125,2023_02
18-307-00146,24.428571428571427,2023_02
18-307-00147,27.0,2023_02
18-308-00148,,2023_02
18-308-00149,12.0,2023_02
18-308-00150,26.0,2023_02
18-308-00151,26.333333333333332,2023_02
18-308-00152,24.363636363636363,2023_02
18-308-00153,26.0,2023_02
18-309-00154,21.583333333333332,2023_02
18-309-00155,22.785714285714285,2023_02
18-309-00156,23.214285714285715,2023_02
18-309-00157,24.88235294117647,2023_02
18-310-00158,24.181818181818183,2023_02
18-310-00159,22.833333333333332,2023_02
18-310-00160,23.875,2023_02
18-310-00161,22.5,2023_02
18-310-00162,25.2,2023_02
18-310-00163,22.25,2023_02
18-310-00164,21.285714285714285,2023_02
18-311-00165,24.0,2023_02
18-311-00166,22.833333333333332,2023_02
18-311-00167,21.2,2023_02
18-311-00168,22.25,2023_02
18-312-00169,23.4,2023_02
18-312-00170,23.333333333333332,2023_02
18-312-00171,21.5,2023_02
18-313-00172,21.181818181818183,2023_02
18-313-00173,22.4,2023_02
18-313-00174,22.8,2023_02
18-313-00175,21.7,2023_02
18-313-00176,22.75,2023_02
18-313-00177,15.818181818181818,2023_02
18-314-00178,17.764705882352942,2023_02
18-314-00179,18.09090909090909,2023_02
18-315-00180,13.91304347826087,2023_02
18-315-00181,12.8,2023_02
18-315-00182,10.166666666666666,2023_02
18-315-00183,14.615384615384615,2023_02
18-316-00184,20.9,2023_02
18-316-00185,26.181818181818183,2023_02
18-316-00186,24.333333333333332,2023_02
18-316-00187,21.76923076923077,2023_02
18-316-00188,27.333333333333332,2023_02
18-317-00189,23.0,2023_02
18-317-00190,24.0,2023_02
18-317-00191,22.6,2023_02
18-317-00192,19.3,2023_02
18-317-00193,21.666666666666668,2023_02
18-318-00194,27.5,2023_02
18-318-00195,24.5,2023_02
18-318-00196,22.833333333333332,2023_02
18-318-00197,19.0,2023_02
18-319-00198,14.75,2023_02
18-319-00199,15.0,2023_02
18-319-00200,14.6,2023_02
18-319-00201,14.0,2023_02
18-319-00202,14.0,2023_02
18-320-00203,15.0,2023_02
18-320-00204,,2023_02
18-320-00205,15.5,2023_02
18-320-00206,15.5,2023_02
18-320-00207,16.545454545454547,2023_02
18-321-00208,15.5,2023_02
18-321-00209,14.0,2023_02
18-321-00210,16.333333333333332,2023_02
18-321-00211,15.0,2023_02
18-321-00212,15.714285714285714,2023_02
18-321-00213,15.75,2023_02
18-321-00214,16.0,2023_02
18-321-00215,17.0,2023_02
18-321-00216,14.428571428571429,2023_02
18-321-00217,15.0,2023_02
18-321-00218,17.0,2023_02
18-322-00219,15.0,2023_02
18-322-00220,16.0,2023_02
18-322-00221,16.0,2023_02
18-323-00222,14.0,2023_02
18-323-00223,14.666666666666666,2023_02
18-323-00224,15.0,2023_02
18-323-00225,16.0,2023_02
18-323-00226,16.0,2023_02
18-323-00227,15.0,2023_02
18-323-00228,18.0,2023_02
18-324-00260,13.0,2023_02
18-323-00230,,2023_02
18-324-00231,16.285714285714285,2023_02
18-324-00232,14.0,2023_02
18-324-00233,9.666666666666666,2023_02
18-324-00234,15.0,2023_02
18-816-00235,,2023_02
18-816-00236,,2023_02
18-325-00237,,2023_02
18-325-00238,17.0,2023_02
18-325-00239,15.5,2023_02
18-326-00240,20.0,2023_02
18-326-00241,18.25,2023_02
18-326-00242,,2023_02
18-326-00243,,2023_02
18-326-00244,19.0,2023_02
18-326-00245,19.625,2023_02
18-326-00246,20.875,2023_02
18-326-00247,23.666666666666668,2023_02
18-755-00248,23.6,2023_02
18-756-00249,22.153846153846153,2023_02
18-756-00250,24.142857142857142,2023_02
18-756-00251,18.0,2023_02
18-757-00252,19.8,2023_02
18-757-00253,21.5,2023_02
18-757-00254,18.333333333333332,2023_02
18-759-00255,12.19047619047619,2023_02
18-758-00256,16.5,2023_02
18-758-00257,17.6,2023_02
18-816-00258,,2023_02
18-816-00259,18.5,2023_02
18-816-00261,18.285714285714285,2023_02
