object_id,heat-days-score,timeperiod
18-300-00101,16.470588235294116,2023_08
18-300-00102,15.5,2023_08
18-300-00103,17.6,2023_08
18-300-00104,19.076923076923077,2023_08
18-300-00105,16.333333333333332,2023_08
18-300-00106,,2023_08
18-300-00107,17.0,2023_08
18-300-00108,22.0,2023_08
18-301-00109,20.666666666666668,2023_08
18-301-00110,17.0,2023_08
18-301-00111,18.0,2023_08
18-301-00112,21.0,2023_08
18-301-00113,20.0,2023_08
18-301-00114,18.75,2023_08
18-302-00115,18.0,2023_08
18-302-00116,18.375,2023_08
18-302-00117,17.333333333333332,2023_08
18-302-00118,16.333333333333332,2023_08
18-302-00119,18.333333333333332,2023_08
18-303-00120,19.5,2023_08
18-303-00121,18.571428571428573,2023_08
18-303-00122,18.6,2023_08
18-303-00123,18.333333333333332,2023_08
18-799-00124,17.5,2023_08
18-799-00125,,2023_08
18-304-00126,16.0,2023_08
18-304-00127,16.0,2023_08
18-304-00128,19.2,2023_08
18-304-00129,18.0,2023_08
18-305-00130,14.6,2023_08
18-305-00131,16.2,2023_08
18-305-00132,16.0,2023_08
18-305-00133,16.8,2023_08
18-305-00134,17.4,2023_08
18-305-00135,16.6,2023_08
18-305-00136,16.8,2023_08
18-306-00137,16.0,2023_08
18-306-00138,12.285714285714286,2023_08
18-306-00139,15.166666666666666,2023_08
18-306-00140,15.11111111111111,2023_08
18-307-00141,10.2,2023_08
18-307-00142,13.8,2023_08
18-307-00143,13.2,2023_08
18-307-00144,10.142857142857142,2023_08
18-307-00145,11.75,2023_08
18-307-00146,12.714285714285714,2023_08
18-307-00147,14.75,2023_08
18-308-00148,,2023_08
18-308-00149,8.5,2023_08
18-308-00150,13.5,2023_08
18-308-00151,13.916666666666666,2023_08
18-308-00152,17.454545454545453,2023_08
18-308-00153,12.8,2023_08
18-309-00154,18.083333333333332,2023_08
18-309-00155,17.071428571428573,2023_08
18-309-00156,15.928571428571429,2023_08
18-309-00157,16.470588235294116,2023_08
18-310-00158,13.0,2023_08
18-310-00159,14.666666666666666,2023_08
18-310-00160,17.0,2023_08
18-310-00161,15.25,2023_08
18-310-00162,14.2,2023_08
18-310-00163,16.75,2023_08
18-310-00164,16.857142857142858,2023_08
18-311-00165,13.333333333333334,2023_08
18-311-00166,14.833333333333334,2023_08
18-311-00167,14.8,2023_08
18-311-00168,17.25,2023_08
18-312-00169,16.2,2023_08
18-312-00170,15.5,2023_08
18-312-00171,15.5,2023_08
18-313-00172,16.0,2023_08
18-313-00173,13.6,2023_08
18-313-00174,13.8,2023_08
18-313-00175,16.3,2023_08
18-313-00176,17.75,2023_08
18-313-00177,16.181818181818183,2023_08
18-314-00178,19.705882352941178,2023_08
18-314-00179,17.227272727272727,2023_08
18-315-00180,14.08695652173913,2023_08
18-315-00181,11.866666666666667,2023_08
18-315-00182,10.666666666666666,2023_08
