object_id,heat-days-score,timeperiod
18-300-00101,10.647058823529411,2022_09
18-300-00102,10.0,2022_09
18-300-00103,10.4,2022_09
18-300-00104,11.076923076923077,2022_09
18-300-00105,7.5,2022_09
18-300-00106,,2022_09
18-300-00107,7.5,2022_09
18-300-00108,7.0,2022_09
18-301-00109,8.666666666666666,2022_09
18-301-00110,7.0,2022_09
18-301-00111,7.333333333333333,2022_09
18-301-00112,8.5,2022_09
18-301-00113,7.5,2022_09
18-301-00114,6.5,2022_09
18-302-00115,8.125,2022_09
18-302-00116,6.875,2022_09
18-302-00117,8.5,2022_09
18-302-00118,9.0,2022_09
18-302-00119,11.666666666666666,2022_09
18-303-00120,8.0,2022_09
18-303-00121,8.0,2022_09
18-303-00122,7.4,2022_09
18-303-00123,7.0,2022_09
18-799-00124,8.0,2022_09
18-799-00125,,2022_09
18-304-00126,5.5,2022_09
18-304-00127,5.0,2022_09
18-304-00128,6.8,2022_09
18-304-00129,6.0,2022_09
18-305-00130,8.0,2022_09
18-305-00131,7.2,2022_09
18-305-00132,6.25,2022_09
18-305-00133,5.0,2022_09
18-305-00134,8.2,2022_09
18-305-00135,6.0,2022_09
18-305-00136,7.2,2022_09
18-306-00137,10.058823529411764,2022_09
18-306-00138,8.928571428571429,2022_09
18-306-00139,7.0,2022_09
18-306-00140,9.333333333333334,2022_09
18-307-00141,7.4,2022_09
18-307-00142,10.2,2022_09
18-307-00143,6.2,2022_09
18-307-00144,5.714285714285714,2022_09
18-307-00145,7.75,2022_09
18-307-00146,9.0,2022_09
18-307-00147,11.0,2022_09
18-308-00148,,2022_09
18-308-00149,6.0,2022_09
18-308-00150,7.333333333333333,2022_09
18-308-00151,6.916666666666667,2022_09
18-308-00152,7.545454545454546,2022_09
18-308-00153,7.8,2022_09
18-309-00154,9.25,2022_09
18-309-00155,5.714285714285714,2022_09
18-309-00156,5.857142857142857,2022_09
18-309-00157,5.882352941176471,2022_09
18-310-00158,6.7272727272727275,2022_09
18-310-00159,6.166666666666667,2022_09
18-310-00160,6.375,2022_09
18-310-00161,6.0,2022_09
18-310-00162,5.6,2022_09
18-310-00163,5.5,2022_09
18-310-00164,6.142857142857143,2022_09
18-311-00165,6.166666666666667,2022_09
18-311-00166,6.833333333333333,2022_09
18-311-00167,4.0,2022_09
18-311-00168,6.5,2022_09
18-312-00169,7.4,2022_09
18-312-00170,7.833333333333333,2022_09
18-312-00171,5.875,2022_09
18-313-00172,7.363636363636363,2022_09
18-313-00173,8.4,2022_09
18-313-00174,8.0,2022_09
18-313-00175,8.0,2022_09
18-313-00176,7.25,2022_09
18-313-00177,7.7272727272727275,2022_09
18-314-00178,8.970588235294118,2022_09
