object_id,heat-days-score,timeperiod
18-300-00101,8.882352941176471,2022_05
18-300-00102,11.0,2022_05
18-300-00103,10.6,2022_05
18-300-00104,10.538461538461538,2022_05
18-300-00105,12.0,2022_05
18-300-00106,,2022_05
18-300-00107,12.0,2022_05
18-300-00108,13.0,2022_05
18-301-00109,10.0,2022_05
18-301-00110,13.0,2022_05
18-301-00111,11.333333333333334,2022_05
18-301-00112,9.0,2022_05
18-301-00113,12.0,2022_05
18-301-00114,11.5,2022_05
18-302-00115,7.5,2022_05
18-302-00116,8.375,2022_05
18-302-00117,6.5,2022_05
18-302-00118,8.666666666666666,2022_05
18-302-00119,8.666666666666666,2022_05
18-303-00120,8.25,2022_05
18-303-00121,6.571428571428571,2022_05
18-303-00122,7.2,2022_05
18-303-00123,7.0,2022_05
18-799-00124,10.5,2022_05
18-799-00125,,2022_05
18-304-00126,6.5,2022_05
18-304-00127,6.5,2022_05
18-304-00128,7.0,2022_05
18-304-00129,7.0,2022_05
18-305-00130,7.4,2022_05
18-305-00131,8.2,2022_05
18-305-00132,7.75,2022_05
18-305-00133,7.8,2022_05
18-305-00134,6.2,2022_05
18-305-00135,6.8,2022_05
18-305-00136,4.8,2022_05
18-306-00137,7.647058823529412,2022_05
18-306-00138,6.857142857142857,2022_05
18-306-00139,6.5,2022_05
18-306-00140,6.555555555555555,2022_05
18-307-00141,4.4,2022_05
18-307-00142,8.0,2022_05
18-307-00143,8.4,2022_05
18-307-00144,11.714285714285714,2022_05
18-307-00145,7.0,2022_05
18-307-00146,10.714285714285714,2022_05
18-307-00147,11.75,2022_05
18-308-00148,,2022_05
18-308-00149,13.0,2022_05
18-308-00150,11.666666666666666,2022_05
18-308-00151,13.583333333333334,2022_05
18-308-00152,13.636363636363637,2022_05
18-308-00153,11.8,2022_05
18-309-00154,10.833333333333334,2022_05
18-309-00155,11.428571428571429,2022_05
18-309-00156,10.571428571428571,2022_05
18-309-00157,10.529411764705882,2022_05
18-310-00158,13.0,2022_05
18-310-00159,12.833333333333334,2022_05
18-310-00160,11.625,2022_05
18-310-00161,10.0,2022_05
18-310-00162,14.0,2022_05
18-310-00163,11.25,2022_05
18-310-00164,8.0,2022_05
18-311-00165,11.666666666666666,2022_05
18-311-00166,11.5,2022_05
18-311-00167,7.2,2022_05
18-311-00168,7.0,2022_05
18-312-00169,7.4,2022_05
18-312-00170,5.166666666666667,2022_05
18-312-00171,5.375,2022_05
18-313-00172,6.454545454545454,2022_05
18-313-00173,5.4,2022_05
18-313-00174,4.6,2022_05
18-313-00175,3.8,2022_05
18-313-00176,7.0,2022_05
18-313-00177,2.4545454545454546,2022_05
18-314-00178,2.764705882352941,2022_05
18-314-00179,8.045454545454545,2022_05
18-315-00180,3.869565217391304,2022_05
18-315-00181,2.1333333333333333,2022_05
18-315-00182,0.0,2022_05
18-315-00183,1.5,2022_05
18-316-00184,1.7,2022_05
18-316-00185,0.18181818181818182,2022_05
18-316-00186,0.3333333333333333,2022_05
18-316-00187,0.0,2022_05
18-316-00188,0.3333333333333333,2022_05
18-317-00189,1.0,2022_05
18-317-00190,0.0,2022_05
18-317-00191,0.0,2022_05
18-317-00192,1.0,2022_05
18-317-00193,1.0,2022_05
18-318-00194,0.0,2022_05
18-318-00195,0.0,2022_05
18-318-00196,0.3333333333333333,2022_05
18-318-00197,2.0,2022_05
18-319-00198,11.0,2022_05
18-319-00199,11.0,2022_05
18-319-00200,9.4,2022_05
18-319-00201,11.0,2022_05
18-319-00202,10.5,2022_05
18-320-00203,10.0,2022_05
18-320-00204,,2022_05
18-320-00205,9.4,2022_05
18-320-00206,10.5,2022_05
