object_id,heat-days-score,timeperiod
18-300-00101,32.88235294117647,2023_12
18-300-00102,31.0,2023_12
18-300-00103,33.2,2023_12
18-300-00104,34.30769230769231,2023_12
18-300-00105,26.666666666666668,2023_12
18-300-00106,,2023_12
18-300-00107,26.0,2023_12
18-300-00108,30.0,2023_12
18-301-00109,27.0,2023_12
18-301-00110,26.0,2023_12
18-301-00111,26.333333333333332,2023_12
18-301-00112,26.25,2023_12
18-301-00113,28.0,2023_12
18-301-00114,30.25,2023_12
18-302-00115,29.25,2023_12
18-302-00116,28.25,2023_12
18-302-00117,28.5,2023_12
18-302-00118,29.666666666666668,2023_12
18-302-00119,29.0,2023_12
18-303-00120,29.0,2023_12
18-303-00121,30.0,2023_12
18-303-00122,30.0,2023_12
18-303-00123,30.0,2023_12
18-799-00124,31.0,2023_12
18-799-00125,,2023_12
18-304-00126,28.5,2023_12
18-304-00127,29.0,2023_12
18-304-00128,28.4,2023_12
18-304-00129,29.0,2023_12
18-305-00130,29.2,2023_12
18-305-00131,27.0,2023_12
18-305-00132,28.75,2023_12
18-305-00133,31.2,2023_12
18-305-00134,26.8,2023_12
18-305-00135,25.0,2023_12
18-305-00136,23.6,2023_12
18-306-00137,36.88235294117647,2023_12
18-306-00138,32.214285714285715,2023_12
18-306-00139,31.333333333333332,2023_12
18-306-00140,32.77777777777778,2023_12
18-307-00141,25.2,2023_12
18-307-00142,33.4,2023_12
18-307-00143,30.6,2023_12
18-307-00144,30.857142857142858,2023_12
18-307-00145,30.875,2023_12
18-307-00146,30.0,2023_12
18-307-00147,39.0,2023_12
18-308-00148,,2023_12
18-308-00149,15.5,2023_12
18-308-00150,34.5,2023_12
18-308-00151,33.083333333333336,2023_12
18-308-00152,33.63636363636363,2023_12
18-308-00153,36.8,2023_12
18-309-00154,37.583333333333336,2023_12
18-309-00155,32.42857142857143,2023_12
18-309-00156,31.214285714285715,2023_12
18-309-00157,32.529411764705884,2023_12
18-310-00158,30.181818181818183,2023_12
18-310-00159,26.5,2023_12
18-310-00160,28.375,2023_12
18-310-00161,27.0,2023_12
18-310-00162,27.4,2023_12
18-310-00163,23.25,2023_12
18-310-00164,25.142857142857142,2023_12
18-311-00165,27.833333333333332,2023_12
18-311-00166,28.0,2023_12
18-311-00167,25.6,2023_12
18-311-00168,24.75,2023_12
18-312-00169,28.0,2023_12
18-312-00170,23.666666666666668,2023_12
18-312-00171,23.125,2023_12
18-313-00172,28.636363636363637,2023_12
18-313-00173,26.6,2023_12
