object_id,heat-days-score,timeperiod
18-300-00101,44.05882352941177,2024_05
18-300-00102,40.0,2024_05
18-300-00103,41.6,2024_05
18-300-00104,42.30769230769231,2024_05
18-300-00105,39.166666666666664,2024_05
18-300-00106,,2024_05
18-300-00107,39.5,2024_05
18-300-00108,38.0,2024_05
18-301-00109,37.333333333333336,2024_05
18-301-00110,39.0,2024_05
18-301-00111,39.0,2024_05
18-301-00112,36.5,2024_05
18-301-00113,37.5,2024_05
18-301-00114,36.0,2024_05
18-302-00115,35.5,2024_05
18-302-00116,38.375,2024_05
18-302-00117,42.0,2024_05
18-302-00118,40.333333333333336,2024_05
18-302-00119,46.666666666666664,2024_05
18-303-00120,41.25,2024_05
18-303-00121,41.142857142857146,2024_05
18-303-00122,44.2,2024_05
18-303-00123,43.333333333333336,2024_05
18-799-00124,43.5,2024_05
18-799-00125,,2024_05
18-304-00126,38.5,2024_05
18-304-00127,38.0,2024_05
18-304-00128,41.8,2024_05
18-304-00129,41.0,2024_05
18-305-00130,37.8,2024_05
18-305-00131,41.4,2024_05
18-305-00132,40.0,2024_05
18-305-00133,39.2,2024_05
18-305-00134,44.0,2024_05
18-305-00135,42.8,2024_05
18-305-00136,44.6,2024_05
18-306-00137,44.35294117647059,2024_05
18-306-00138,39.642857142857146,2024_05
18-306-00139,40.666666666666664,2024_05
18-306-00140,39.77777777777778,2024_05
18-307-00141,29.6,2024_05
18-307-00142,30.6,2024_05
18-307-00143,28.0,2024_05
18-307-00144,28.0,2024_05
18-307-00145,27.25,2024_05
18-307-00146,28.0,2024_05
18-307-00147,31.5,2024_05
18-308-00148,,2024_05
18-308-00149,25.5,2024_05
18-308-00150,28.666666666666668,2024_05
18-308-00151,28.166666666666668,2024_05
18-308-00152,28.272727272727273,2024_05
18-308-00153,29.8,2024_05
18-309-00154,30.5,2024_05
18-309-00155,27.928571428571427,2024_05
18-309-00156,29.0,2024_05
18-309-00157,31.235294117647058,2024_05
18-310-00158,28.454545454545453,2024_05
18-310-00159,29.0,2024_05
18-310-00160,29.0,2024_05
18-310-00161,29.5,2024_05
18-310-00162,29.8,2024_05
18-310-00163,31.5,2024_05
18-310-00164,29.714285714285715,2024_05
18-311-00165,28.833333333333332,2024_05
18-311-00166,29.0,2024_05
18-311-00167,28.4,2024_05
18-311-00168,29.0,2024_05
18-312-00169,30.8,2024_05
18-312-00170,38.0,2024_05
18-312-00171,36.0,2024_05
18-313-00172,35.72727272727273,2024_05
18-313-00173,30.6,2024_05
18-313-00174,33.4,2024_05
18-313-00175,37.5,2024_05
18-313-00176,33.0,2024_05
18-313-00177,42.18181818181818,2024_05
18-314-00178,47.85294117647059,2024_05
18-314-00179,37.27272727272727,2024_05
18-315-00180,40.56521739130435,2024_05
18-315-00181,38.8,2024_05
18-315-00182,40.5,2024_05
18-315-00183,38.42307692307692,2024_05
18-316-00184,46.2,2024_05
18-316-00185,52.54545454545455,2024_05
18-316-00186,50.166666666666664,2024_05
18-316-00187,52.23076923076923,2024_05
18-316-00188,53.0,2024_05
18-317-00189,50.0,2024_05
18-317-00190,51.0,2024_05
18-317-00191,51.2,2024_05
18-317-00192,53.2,2024_05
18-317-00193,54.833333333333336,2024_05
18-318-00194,51.0,2024_05
18-318-00195,56.0,2024_05
18-318-00196,53.833333333333336,2024_05
18-318-00197,54.5,2024_05
18-319-00198,39.75,2024_05
18-319-00199,39.666666666666664,2024_05
18-319-00200,41.4,2024_05
18-319-00201,39.5,2024_05
18-319-00202,42.5,2024_05
18-320-00203,41.0,2024_05
18-320-00204,,2024_05
18-320-00205,43.7,2024_05
18-320-00206,43.5,2024_05
18-320-00207,43.45454545454545,2024_05
18-321-00208,41.5,2024_05
18-321-00209,40.0,2024_05
18-321-00210,39.666666666666664,2024_05
18-321-00211,39.0,2024_05
18-321-00212,46.857142857142854,2024_05
18-321-00213,44.75,2024_05
18-321-00214,45.5,2024_05
18-321-00215,43.666666666666664,2024_05
18-321-00216,51.857142857142854,2024_05
18-321-00217,39.0,2024_05
18-321-00218,43.0,2024_05
18-322-00219,40.0,2024_05
18-322-00220,44.375,2024_05
18-322-00221,44.0,2024_05
18-323-00222,43.0,2024_05
18-323-00223,41.333333333333336,2024_05
18-323-00224,42.166666666666664,2024_05
18-323-00225,41.0,2024_05
18-323-00226,42.0,2024_05
18-323-00227,43.0,2024_05
18-323-00228,48.0,2024_05
18-324-00260,46.75,2024_05
18-323-00230,,2024_05
18-324-00231,43.857142857142854,2024_05
18-324-00232,46.0,2024_05
18-324-00233,46.666666666666664,2024_05
18-324-00234,43.0,2024_05
18-816-00235,,2024_05
18-816-00236,,2024_05
18-325-00237,,2024_05
18-325-00238,40.0,2024_05
18-325-00239,40.0,2024_05
18-326-00240,41.0,2024_05
18-326-00241,47.0,2024_05
18-326-00242,,2024_05
18-326-00243,,2024_05
18-326-00244,41.0,2024_05
18-326-00245,53.25,2024_05
18-326-00246,51.875,2024_05
18-326-00247,46.333333333333336,2024_05
18-755-00248,31.0,2024_05
18-756-00249,41.07692307692308,2024_05
18-756-00250,38.714285714285715,2024_05
18-756-00251,33.0,2024_05
18-757-00252,46.0,2024_05
18-757-00253,48.75,2024_05
18-757-00254,44.166666666666664,2024_05
18-759-00255,46.595238095238095,2024_05
18-758-00256,35.166666666666664,2024_05
18-758-00257,33.4,2024_05
18-816-00258,,2024_05
18-816-00259,47.5,2024_05
18-816-00261,50.142857142857146,2024_05
18-324-00262,45.666666666666664,2024_05
18-324-00263,43.0,2024_05
18-303-00264,41.75,2024_05
18-799-00265,43.0,2024_05
18-303-00266,44.5,2024_05
18-322-00267,39.0,2024_05
18-326-00268,45.0,2024_05
18-325-00269,40.857142857142854,2024_05
18-325-00270,41.77777777777778,2024_05
18-304-00271,42.75,2024_05
18-321-00272,44.0,2024_05
18-321-00273,44.0,2024_05
18-301-00274,41.0,2024_05
18-312-00276,31.333333333333332,2024_05
18-312-00277,29.5,2024_05
18-755-00278,30.666666666666668,2024_05
18-755-00279,27.166666666666668,2024_05
18-760-00280,26.5,2024_05
18-760-00281,28.272727272727273,2024_05
18-314-00275,39.604166666666664,2024_05
