object_id,heat-days-score,timeperiod
18-300-00101,20.941176470588236,2021_12
18-300-00102,24.5,2021_12
18-300-00103,23.6,2021_12
18-300-00104,23.46153846153846,2021_12
18-300-00105,24.333333333333332,2021_12
18-300-00106,,2021_12
18-300-00107,24.0,2021_12
18-300-00108,23.0,2021_12
18-301-00109,25.0,2021_12
18-301-00110,27.0,2021_12
18-301-00111,24.666666666666668,2021_12
18-301-00112,25.0,2021_12
18-301-00113,25.0,2021_12
18-301-00114,25.0,2021_12
18-302-00115,25.375,2021_12
18-302-00116,22.875,2021_12
18-302-00117,25.5,2021_12
18-302-00118,24.333333333333332,2021_12
18-302-00119,25.333333333333332,2021_12
18-303-00120,23.75,2021_12
18-303-00121,25.285714285714285,2021_12
18-303-00122,24.8,2021_12
18-303-00123,26.0,2021_12
18-799-00124,26.0,2021_12
18-799-00125,,2021_12
18-304-00126,28.0,2021_12
18-304-00127,27.5,2021_12
18-304-00128,28.4,2021_12
18-304-00129,28.0,2021_12
18-305-00130,23.0,2021_12
18-305-00131,25.6,2021_12
18-305-00132,26.75,2021_12
18-305-00133,27.6,2021_12
18-305-00134,24.4,2021_12
18-305-00135,26.0,2021_12
18-305-00136,23.2,2021_12
18-306-00137,23.41176470588235,2021_12
18-306-00138,20.071428571428573,2021_12
18-306-00139,25.5,2021_12
18-306-00140,22.11111111111111,2021_12
18-307-00141,16.4,2021_12
18-307-00142,23.6,2021_12
18-307-00143,20.2,2021_12
18-307-00144,18.857142857142858,2021_12
18-307-00145,22.0,2021_12
18-307-00146,26.571428571428573,2021_12
18-307-00147,27.0,2021_12
18-308-00148,,2021_12
18-308-00149,19.5,2021_12
18-308-00150,24.833333333333332,2021_12
18-308-00151,24.416666666666668,2021_12
18-308-00152,20.727272727272727,2021_12
18-308-00153,22.8,2021_12
18-309-00154,18.25,2021_12
18-309-00155,22.285714285714285,2021_12
18-309-00156,24.642857142857142,2021_12
18-309-00157,23.470588235294116,2021_12
18-310-00158,25.454545454545453,2021_12
18-310-00159,22.666666666666668,2021_12
18-310-00160,22.375,2021_12
18-310-00161,23.5,2021_12
18-310-00162,25.2,2021_12
18-310-00163,23.75,2021_12
18-310-00164,22.571428571428573,2021_12
18-311-00165,25.166666666666668,2021_12
18-311-00166,25.666666666666668,2021_12
18-311-00167,22.4,2021_12
18-311-00168,23.0,2021_12
18-312-00169,25.8,2021_12
18-312-00170,24.0,2021_12
18-312-00171,22.0,2021_12
18-313-00172,22.363636363636363,2021_12
18-313-00173,22.8,2021_12
18-313-00174,23.8,2021_12
18-313-00175,22.9,2021_12
18-313-00176,24.0,2021_12
18-313-00177,21.454545454545453,2021_12
18-314-00178,20.323529411764707,2021_12
18-314-00179,24.818181818181817,2021_12
18-315-00180,14.73913043478261,2021_12
18-315-00181,14.8,2021_12
18-315-00182,16.5,2021_12
18-315-00183,15.538461538461538,2021_12
18-316-00184,14.5,2021_12
18-316-00185,15.545454545454545,2021_12
18-316-00186,14.666666666666666,2021_12
18-316-00187,14.0,2021_12
18-316-00188,14.444444444444445,2021_12
18-317-00189,15.0,2021_12
18-317-00190,14.666666666666666,2021_12
18-317-00191,15.6,2021_12
18-317-00192,15.5,2021_12
18-317-00193,15.333333333333334,2021_12
18-318-00194,16.0,2021_12
18-318-00195,16.0,2021_12
18-318-00196,16.333333333333332,2021_12
18-318-00197,15.2,2021_12
18-319-00198,23.25,2021_12
18-319-00199,22.666666666666668,2021_12
18-319-00200,24.4,2021_12
18-319-00201,23.0,2021_12
18-319-00202,24.0,2021_12
18-320-00203,24.0,2021_12
18-320-00204,,2021_12
18-320-00205,19.3,2021_12
18-320-00206,22.0,2021_12
18-320-00207,21.545454545454547,2021_12
18-321-00208,30.5,2021_12
18-321-00209,31.0,2021_12
18-321-00210,30.0,2021_12
18-321-00211,29.142857142857142,2021_12
18-321-00212,22.285714285714285,2021_12
18-321-00213,26.25,2021_12
18-321-00214,26.5,2021_12
18-321-00215,24.333333333333332,2021_12
18-321-00216,24.142857142857142,2021_12
18-321-00217,29.0,2021_12
18-321-00218,31.0,2021_12
18-322-00219,29.0,2021_12
18-322-00220,28.0,2021_12
18-322-00221,30.0,2021_12
18-323-00222,26.0,2021_12
18-323-00223,27.0,2021_12
18-323-00224,27.0,2021_12
18-323-00225,30.0,2021_12
18-323-00226,28.0,2021_12
18-323-00227,27.0,2021_12
18-323-00228,27.0,2021_12
18-324-00260,25.25,2021_12
18-323-00230,,2021_12
18-324-00231,22.571428571428573,2021_12
18-324-00232,24.0,2021_12
18-324-00233,22.0,2021_12
18-324-00234,27.0,2021_12
18-816-00235,,2021_12
18-816-00236,,2021_12
18-325-00237,,2021_12
18-325-00238,27.0,2021_12
18-325-00239,30.166666666666668,2021_12
18-326-00240,24.0,2021_12
18-326-00241,22.0,2021_12
18-326-00242,,2021_12
18-326-00243,,2021_12
18-326-00244,20.0,2021_12
18-326-00245,19.25,2021_12
18-326-00246,18.125,2021_12
18-326-00247,18.333333333333332,2021_12
18-755-00248,23.2,2021_12
18-756-00249,22.53846153846154,2021_12
18-756-00250,23.857142857142858,2021_12
18-756-00251,18.75,2021_12
18-757-00252,21.4,2021_12
18-757-00253,21.0,2021_12
18-757-00254,19.916666666666668,2021_12
18-759-00255,20.142857142857142,2021_12
18-758-00256,22.333333333333332,2021_12
18-758-00257,19.6,2021_12
18-816-00258,,2021_12
18-816-00259,26.5,2021_12
18-816-00261,25.428571428571427,2021_12
18-324-00262,24.0,2021_12
18-324-00263,26.0,2021_12
18-303-00264,23.5,2021_12
18-799-00265,23.5,2021_12
18-303-00266,24.0,2021_12
18-322-00267,29.0,2021_12
18-326-00268,22.0,2021_12
18-325-00269,29.428571428571427,2021_12
18-325-00270,22.444444444444443,2021_12
18-304-00271,29.625,2021_12
18-321-00272,25.333333333333332,2021_12
18-321-00273,23.166666666666668,2021_12
18-301-00274,26.5,2021_12
18-312-00276,24.833333333333332,2021_12
18-312-00277,26.5,2021_12
18-755-00278,22.5,2021_12
18-755-00279,23.0,2021_12
18-760-00280,26.5,2021_12
18-760-00281,26.727272727272727,2021_12
18-314-00275,21.1875,2021_12
