object_id,heat-days-score,timeperiod
18-300-00101,10.764705882352942,2025_01
18-300-00102,11.0,2025_01
18-300-00103,12.2,2025_01
18-300-00104,6.615384615384615,2025_01
18-300-00105,11.0,2025_01
18-300-00106,,2025_01
18-300-00107,11.0,2025_01
18-300-00108,11.0,2025_01
18-301-00109,13.0,2025_01
18-301-00110,12.0,2025_01
18-301-00111,13.0,2025_01
18-301-00112,12.5,2025_01
18-301-00113,11.5,2025_01
18-301-00114,10.5,2025_01
18-302-00115,11.125,2025_01
18-302-00116,9.375,2025_01
18-302-00117,10.333333333333334,2025_01
18-302-00118,11.333333333333334,2025_01
18-302-00119,15.333333333333334,2025_01
18-303-00120,11.25,2025_01
18-303-00121,12.857142857142858,2025_01
18-303-00122,13.8,2025_01
18-303-00123,15.0,2025_01
18-799-00124,14.5,2025_01
18-799-00125,,2025_01
18-304-00126,16.5,2025_01
18-304-00127,18.5,2025_01
18-304-00128,16.4,2025_01
18-304-00129,16.0,2025_01
18-305-00130,17.6,2025_01
18-305-00131,17.6,2025_01
18-305-00132,19.25,2025_01
18-305-00133,19.8,2025_01
18-305-00134,15.8,2025_01
18-305-00135,16.8,2025_01
18-305-00136,13.2,2025_01
18-306-00137,15.411764705882353,2025_01
18-306-00138,8.714285714285714,2025_01
18-306-00139,19.333333333333332,2025_01
18-306-00140,16.444444444444443,2025_01
18-307-00141,1.6,2025_01
18-307-00142,14.6,2025_01
18-307-00143,7.8,2025_01
18-307-00144,6.714285714285714,2025_01
18-307-00145,9.0,2025_01
18-307-00146,19.571428571428573,2025_01
18-307-00147,13.75,2025_01
18-308-00148,,2025_01
18-308-00149,1.5,2025_01
18-308-00150,15.833333333333334,2025_01
18-308-00151,12.583333333333334,2025_01
18-308-00152,10.818181818181818,2025_01
18-308-00153,9.8,2025_01
18-309-00154,7.25,2025_01
18-309-00155,10.857142857142858,2025_01
18-309-00156,9.357142857142858,2025_01
18-309-00157,14.529411764705882,2025_01
18-310-00158,14.0,2025_01
18-310-00159,9.333333333333334,2025_01
18-310-00160,7.0,2025_01
18-310-00161,8.0,2025_01
18-310-00162,13.2,2025_01
18-310-00163,9.5,2025_01
18-310-00164,5.0,2025_01
18-311-00165,16.0,2025_01
18-311-00166,16.0,2025_01
18-311-00167,9.8,2025_01
18-311-00168,8.25,2025_01
18-312-00169,18.8,2025_01
18-312-00170,18.166666666666668,2025_01
18-312-00171,8.375,2025_01
