object_id,heat-days-score,timeperiod
18-300-00101,17.705882352941178,2022_08
18-300-00102,16.5,2022_08
18-300-00103,19.6,2022_08
18-300-00104,21.692307692307693,2022_08
18-300-00105,16.5,2022_08
18-300-00106,,2022_08
18-300-00107,15.5,2022_08
18-300-00108,16.0,2022_08
18-301-00109,16.0,2022_08
18-301-00110,18.0,2022_08
18-301-00111,16.0,2022_08
18-301-00112,14.5,2022_08
18-301-00113,16.0,2022_08
18-301-00114,14.75,2022_08
18-302-00115,14.375,2022_08
18-302-00116,13.875,2022_08
18-302-00117,15.166666666666666,2022_08
18-302-00118,17.0,2022_08
18-302-00119,23.666666666666668,2022_08
18-303-00120,18.75,2022_08
18-303-00121,17.571428571428573,2022_08
18-303-00122,18.6,2022_08
18-303-00123,17.0,2022_08
18-799-00124,19.5,2022_08
18-799-00125,,2022_08
18-304-00126,21.5,2022_08
18-304-00127,21.0,2022_08
18-304-00128,19.4,2022_08
18-304-00129,22.0,2022_08
18-305-00130,24.6,2022_08
18-305-00131,22.0,2022_08
18-305-00132,24.5,2022_08
18-305-00133,22.6,2022_08
18-305-00134,22.2,2022_08
18-305-00135,19.8,2022_08
18-305-00136,19.4,2022_08
18-306-00137,26.764705882352942,2022_08
18-306-00138,24.857142857142858,2022_08
18-306-00139,26.0,2022_08
18-306-00140,25.666666666666668,2022_08
18-307-00141,19.2,2022_08
18-307-00142,25.2,2022_08
18-307-00143,22.6,2022_08
18-307-00144,23.857142857142858,2022_08
18-307-00145,21.625,2022_08
18-307-00146,28.142857142857142,2022_08
18-307-00147,29.0,2022_08
18-308-00148,,2022_08
18-308-00149,26.0,2022_08
18-308-00150,28.166666666666668,2022_08
18-308-00151,28.916666666666668,2022_08
18-308-00152,26.0,2022_08
18-308-00153,26.4,2022_08
18-309-00154,22.583333333333332,2022_08
18-309-00155,26.0,2022_08
18-309-00156,28.0,2022_08
18-309-00157,27.764705882352942,2022_08
18-310-00158,28.727272727272727,2022_08
18-310-00159,27.0,2022_08
18-310-00160,26.625,2022_08
18-310-00161,26.75,2022_08
