object_id,heat-days-score,timeperiod
18-300-00101,24.11764705882353,2023_07
18-300-00102,27.0,2023_07
18-300-00103,25.2,2023_07
18-300-00104,25.46153846153846,2023_07
18-300-00105,30.666666666666668,2023_07
18-300-00106,,2023_07
18-300-00107,32.0,2023_07
18-300-00108,27.0,2023_07
18-301-00109,34.0,2023_07
18-301-00110,35.0,2023_07
18-301-00111,34.666666666666664,2023_07
18-301-00112,38.5,2023_07
18-301-00113,31.0,2023_07
18-301-00114,30.0,2023_07
18-302-00115,34.0,2023_07
18-302-00116,31.25,2023_07
18-302-00117,33.833333333333336,2023_07
18-302-00118,34.666666666666664,2023_07
18-302-00119,37.666666666666664,2023_07
18-303-00120,32.5,2023_07
18-303-00121,32.285714285714285,2023_07
18-303-00122,33.4,2023_07
18-303-00123,32.333333333333336,2023_07
18-799-00124,31.0,2023_07
18-799-00125,,2023_07
18-304-00126,19.5,2023_07
18-304-00127,18.0,2023_07
18-304-00128,22.2,2023_07
18-304-00129,20.0,2023_07
18-305-00130,25.2,2023_07
18-305-00131,21.2,2023_07
18-305-00132,21.5,2023_07
18-305-00133,21.4,2023_07
18-305-00134,19.8,2023_07
18-305-00135,19.4,2023_07
18-305-00136,21.4,2023_07
18-306-00137,29.529411764705884,2023_07
18-306-00138,26.285714285714285,2023_07
18-306-00139,26.166666666666668,2023_07
18-306-00140,27.555555555555557,2023_07
18-307-00141,16.4,2023_07
18-307-00142,22.0,2023_07
18-307-00143,17.6,2023_07
18-307-00144,16.714285714285715,2023_07
18-307-00145,17.875,2023_07
18-307-00146,17.857142857142858,2023_07
18-307-00147,23.75,2023_07
18-308-00148,,2023_07
18-308-00149,17.0,2023_07
18-308-00150,22.0,2023_07
18-308-00151,19.5,2023_07
18-308-00152,25.454545454545453,2023_07
18-308-00153,21.6,2023_07
18-309-00154,29.0,2023_07
18-309-00155,25.642857142857142,2023_07
18-309-00156,25.714285714285715,2023_07
18-309-00157,23.88235294117647,2023_07
18-310-00158,19.727272727272727,2023_07
18-310-00159,21.0,2023_07
18-310-00160,25.5,2023_07
18-310-00161,24.75,2023_07
18-310-00162,19.6,2023_07
18-310-00163,22.25,2023_07
18-310-00164,19.571428571428573,2023_07
18-311-00165,16.5,2023_07
18-311-00166,19.666666666666668,2023_07
18-311-00167,23.6,2023_07
18-311-00168,25.25,2023_07
18-312-00169,24.2,2023_07
18-312-00170,20.333333333333332,2023_07
18-312-00171,24.625,2023_07
18-313-00172,18.90909090909091,2023_07
18-313-00173,17.2,2023_07
18-313-00174,18.6,2023_07
18-313-00175,21.4,2023_07
18-313-00176,17.75,2023_07
18-313-00177,23.181818181818183,2023_07
18-314-00178,29.235294117647058,2023_07
18-314-00179,21.40909090909091,2023_07
18-315-00180,27.434782608695652,2023_07
18-315-00181,28.0,2023_07
18-315-00182,28.166666666666668,2023_07
18-315-00183,25.807692307692307,2023_07
18-316-00184,33.1,2023_07
18-316-00185,33.45454545454545,2023_07
18-316-00186,29.333333333333332,2023_07
18-316-00187,32.0,2023_07
18-316-00188,31.88888888888889,2023_07
18-317-00189,35.5,2023_07
18-317-00190,35.666666666666664,2023_07
18-317-00191,34.2,2023_07
18-317-00192,31.8,2023_07
18-317-00193,33.666666666666664,2023_07
18-318-00194,35.5,2023_07
18-318-00195,38.0,2023_07
18-318-00196,32.166666666666664,2023_07
18-318-00197,31.3,2023_07
18-319-00198,29.75,2023_07
18-319-00199,29.0,2023_07
18-319-00200,31.2,2023_07
18-319-00201,29.5,2023_07
18-319-00202,31.5,2023_07
18-320-00203,28.0,2023_07
18-320-00204,,2023_07
18-320-00205,24.6,2023_07
18-320-00206,28.5,2023_07
18-320-00207,30.363636363636363,2023_07
18-321-00208,31.5,2023_07
18-321-00209,31.0,2023_07
18-321-00210,28.0,2023_07
18-321-00211,26.857142857142858,2023_07
18-321-00212,32.0,2023_07
18-321-00213,31.5,2023_07
18-321-00214,32.0,2023_07
18-321-00215,31.666666666666668,2023_07
18-321-00216,38.42857142857143,2023_07
18-321-00217,24.0,2023_07
18-321-00218,31.0,2023_07
18-322-00219,22.0,2023_07
18-322-00220,26.625,2023_07
18-322-00221,29.0,2023_07
18-323-00222,32.0,2023_07
18-323-00223,31.0,2023_07
18-323-00224,30.666666666666668,2023_07
18-323-00225,31.0,2023_07
18-323-00226,32.0,2023_07
18-323-00227,31.0,2023_07
18-323-00228,31.0,2023_07
18-324-00260,31.75,2023_07
18-323-00230,,2023_07
18-324-00231,32.57142857142857,2023_07
18-324-00232,32.0,2023_07
18-324-00233,20.666666666666668,2023_07
18-324-00234,33.0,2023_07
18-816-00235,,2023_07
18-816-00236,,2023_07
18-325-00237,,2023_07
18-325-00238,27.5,2023_07
18-325-00239,22.166666666666668,2023_07
18-326-00240,24.0,2023_07
18-326-00241,33.75,2023_07
18-326-00242,,2023_07
18-326-00243,,2023_07
18-326-00244,26.0,2023_07
18-326-00245,37.625,2023_07
18-326-00246,36.75,2023_07
18-326-00247,30.333333333333332,2023_07
18-755-00248,19.4,2023_07
18-756-00249,24.53846153846154,2023_07
18-756-00250,21.0,2023_07
18-756-00251,17.25,2023_07
18-757-00252,21.2,2023_07
18-757-00253,22.5,2023_07
18-757-00254,23.583333333333332,2023_07
18-759-00255,26.571428571428573,2023_07
18-758-00256,42.166666666666664,2023_07
18-758-00257,45.0,2023_07
18-816-00258,,2023_07
18-816-00259,33.25,2023_07
18-816-00261,32.285714285714285,2023_07
18-324-00262,33.333333333333336,2023_07
18-324-00263,32.0,2023_07
18-303-00264,32.25,2023_07
18-799-00265,34.0,2023_07
18-303-00266,32.0,2023_07
18-322-00267,24.0,2023_07
18-326-00268,32.0,2023_07
18-325-00269,23.285714285714285,2023_07
18-325-00270,25.11111111111111,2023_07
18-304-00271,23.875,2023_07
18-321-00272,28.0,2023_07
18-321-00273,27.166666666666668,2023_07
18-301-00274,31.5,2023_07
18-312-00276,18.166666666666668,2023_07
18-312-00277,22.5,2023_07
18-755-00278,19.666666666666668,2023_07
18-755-00279,16.0,2023_07
18-760-00280,16.5,2023_07
18-760-00281,18.272727272727273,2023_07
18-314-00275,19.9375,2023_07
