object_id,heat-days-score,timeperiod
18-300-00101,36.588235294117645,2025_09
18-300-00102,33.5,2025_09
18-300-00103,37.2,2025_09
18-300-00104,34.23076923076923,2025_09
18-300-00105,31.166666666666668,2025_09
18-300-00106,,2025_09
18-300-00107,30.0,2025_09
18-300-00108,30.0,2025_09
18-301-00109,32.0,2025_09
18-301-00110,28.0,2025_09
18-301-00111,30.333333333333332,2025_09
18-301-00112,29.0,2025_09
18-301-00113,31.5,2025_09
18-301-00114,29.75,2025_09
18-302-00115,31.0,2025_09
18-302-00116,33.375,2025_09
18-302-00117,36.666666666666664,2025_09
18-302-00118,37.333333333333336,2025_09
18-302-00119,39.666666666666664,2025_09
18-303-00120,33.0,2025_09
18-303-00121,34.0,2025_09
18-303-00122,33.0,2025_09
18-303-00123,34.0,2025_09
18-799-00124,36.5,2025_09
18-799-00125,,2025_09
18-304-00126,32.5,2025_09
18-304-00127,32.5,2025_09
18-304-00128,35.0,2025_09
18-304-00129,31.0,2025_09
18-305-00130,31.0,2025_09
18-305-00131,30.2,2025_09
18-305-00132,33.5,2025_09
18-305-00133,34.8,2025_09
18-305-00134,32.8,2025_09
18-305-00135,31.6,2025_09
18-305-00136,32.8,2025_09
18-306-00137,38.11764705882353,2025_09
18-306-00138,33.92857142857143,2025_09
18-306-00139,34.0,2025_09
18-306-00140,34.44444444444444,2025_09
18-307-00141,28.4,2025_09
18-307-00142,41.2,2025_09
18-307-00143,33.6,2025_09
18-307-00144,33.285714285714285,2025_09
18-307-00145,38.125,2025_09
18-307-00146,41.42857142857143,2025_09
18-307-00147,48.5,2025_09
18-308-00148,,2025_09
18-308-00149,32.5,2025_09
18-308-00150,41.166666666666664,2025_09
18-308-00151,40.666666666666664,2025_09
18-308-00152,41.36363636363637,2025_09
18-308-00153,40.6,2025_09
18-309-00154,39.583333333333336,2025_09
18-309-00155,35.714285714285715,2025_09
18-309-00156,36.642857142857146,2025_09
18-309-00157,34.35294117647059,2025_09
18-310-00158,37.36363636363637,2025_09
18-310-00159,37.666666666666664,2025_09
18-310-00160,41.125,2025_09
18-310-00161,36.25,2025_09
18-310-00162,36.6,2025_09
18-310-00163,36.0,2025_09
18-310-00164,33.857142857142854,2025_09
18-311-00165,37.5,2025_09
18-311-00166,37.166666666666664,2025_09
18-311-00167,34.2,2025_09
18-311-00168,39.25,2025_09
18-312-00169,37.4,2025_09
18-312-00170,34.0,2025_09
18-312-00171,34.5,2025_09
18-313-00172,32.72727272727273,2025_09
18-313-00173,33.2,2025_09
18-313-00174,34.4,2025_09
18-313-00175,34.2,2025_09
18-313-00176,33.5,2025_09
18-313-00177,33.90909090909091,2025_09
18-314-00178,35.05882352941177,2025_09
18-314-00179,34.77272727272727,2025_09
18-315-00180,32.26086956521739,2025_09
18-315-00181,31.466666666666665,2025_09
18-315-00182,30.166666666666668,2025_09
18-315-00183,28.076923076923077,2025_09
18-316-00184,37.1,2025_09
18-316-00185,36.45454545454545,2025_09
18-316-00186,35.0,2025_09
18-316-00187,32.07692307692308,2025_09
18-316-00188,34.44444444444444,2025_09
18-317-00189,41.0,2025_09
18-317-00190,40.0,2025_09
18-317-00191,35.6,2025_09
18-317-00192,29.9,2025_09
18-317-00193,33.333333333333336,2025_09
18-318-00194,40.5,2025_09
18-318-00195,37.0,2025_09
18-318-00196,31.5,2025_09
18-318-00197,31.3,2025_09
18-319-00198,32.5,2025_09
18-319-00199,33.0,2025_09
18-319-00200,32.4,2025_09
18-319-00201,31.0,2025_09
18-319-00202,34.5,2025_09
18-320-00203,34.0,2025_09
18-320-00204,,2025_09
18-320-00205,33.3,2025_09
18-320-00206,32.5,2025_09
18-320-00207,33.54545454545455,2025_09
18-321-00208,37.5,2025_09
18-321-00209,36.0,2025_09
18-321-00210,38.333333333333336,2025_09
18-321-00211,32.857142857142854,2025_09
18-321-00212,33.857142857142854,2025_09
18-321-00213,36.25,2025_09
18-321-00214,35.5,2025_09
18-321-00215,34.0,2025_09
18-321-00216,38.285714285714285,2025_09
18-321-00217,37.0,2025_09
18-321-00218,38.0,2025_09
18-322-00219,38.0,2025_09
18-322-00220,39.5,2025_09
18-322-00221,40.0,2025_09
18-323-00222,38.0,2025_09
18-323-00223,34.666666666666664,2025_09
18-323-00224,36.666666666666664,2025_09
18-323-00225,35.0,2025_09
18-323-00226,34.0,2025_09
18-323-00227,36.0,2025_09
18-323-00228,41.0,2025_09
