object_id,total_tender_awarded_value
21-370-03319,11670491.0
21-371-03405,376737.0
21-372-03560,7352145.35
21-372-03563,10962132.0
21-372-03564,10340064.17
21-372-03565,800000.0
21-372-03566,22878174.810000002
21-374-03586,670397153.0
21-376-03490,769397687.0
21-376-03491,7237871.0
21-376-03503,421894083.0
21-376-03512,737666740.0
21-379-03434,22452960.0
21-379-03442,2596916.0
21-383-03352,1215060.0
21-387-03546,18288057.0
21-393-03284,11444591.0
21-393-03293,47873849.0
21-393-03294,6486716.0
21-397-03517,2246278.0
