object_id,total_tender_awarded_value
21-375-03449,229458.0
21-376-03490,1128279.0
21-376-03502,13095050.82
21-376-03509,790170.0
21-377-03305,130523645.72
21-379-03434,88142242.31
21-379-03440,5750076.0
21-379-03442,12627435.0
21-380-03389,997951.0
21-381-03334,7318507.0
21-381-03340,10461955.0
21-382-03400,15751783.0
21-383-03352,21596612.0
21-385-03527,5065805.0
21-386-03464,18276361.66
21-387-03537,137504453.25
21-393-03293,1603637.59
21-395-03409,7604156.17
21-396-03550,142796.0
21-398-03468,1311171.0
21-398-03479,102055767.89
21-399-03483,1270562.0
