dtname,nco_5_9_percent_estimated,object_id
Anugul,79,21-384-03276
Anugul,79,21-384-03277
Anugul,79,21-384-03278
Anugul,79,21-384-03279
Anugul,79,21-384-03280
Anugul,79,21-384-03281
Anugul,79,21-384-03282
Anugul,79,21-384-03283
Balangir,85,21-393-03284
Balangir,85,21-393-03285
Balangir,85,21-393-03286
Balangir,85,21-393-03287
Balangir,85,21-393-03288
Balangir,85,21-393-03289
Balangir,85,21-393-03290
Balangir,85,21-393-03291
Balangir,85,21-393-03292
Balangir,85,21-393-03293
Balangir,85,21-393-03294
Balangir,85,21-393-03295
Balangir,85,21-393-03296
Balangir,85,21-393-03297
Baleshwar,73,21-377-03298
Baleshwar,73,21-377-03299
Baleshwar,73,21-377-03300
Baleshwar,73,21-377-03301
Baleshwar,73,21-377-03302
Baleshwar,73,21-377-03303
Baleshwar,73,21-377-03304
Baleshwar,73,21-377-03305
Baleshwar,73,21-377-03306
Baleshwar,73,21-377-03307
Baleshwar,73,21-377-03308
Baleshwar,73,21-377-03309
Bargarh,81,21-370-03310
Bargarh,81,21-370-03311
Bargarh,81,21-370-03312
Bargarh,81,21-370-03313
Bargarh,81,21-370-03314
Bargarh,81,21-370-03315
Bargarh,81,21-370-03316
Bargarh,81,21-370-03317
Bargarh,81,21-370-03318
Bargarh,81,21-370-03319
Bargarh,81,21-370-03320
Bargarh,81,21-370-03321
Bhadrak,74,21-378-03322
Bhadrak,74,21-378-03323
Bhadrak,74,21-378-03324
Bhadrak,74,21-378-03325
Bhadrak,74,21-378-03326
Bhadrak,74,21-378-03327
Bhadrak,74,21-378-03328
Boudh,84,21-391-03329
Boudh,84,21-391-03330
Boudh,84,21-391-03331
Cuttack,67,21-381-03332
Cuttack,67,21-381-03333
Cuttack,67,21-381-03334
Cuttack,67,21-381-03335
Cuttack,67,21-381-03336
Cuttack,67,21-381-03337
Cuttack,67,21-381-03338
Cuttack,67,21-381-03339
Cuttack,67,21-381-03340
Cuttack,67,21-381-03341
Cuttack,67,21-381-03342
Cuttack,67,21-381-03343
Cuttack,67,21-381-03344
Cuttack,67,21-381-03345
Deogarh,81,21-373-03346
Deogarh,81,21-373-03347
Deogarh,81,21-373-03348
Dhenkanal,79,21-383-03349
Dhenkanal,79,21-383-03350
Dhenkanal,79,21-383-03351
Dhenkanal,79,21-383-03352
Dhenkanal,79,21-383-03353
Dhenkanal,79,21-383-03354
Dhenkanal,79,21-383-03355
Dhenkanal,79,21-383-03356
Gajapati,85,21-389-03357
Gajapati,85,21-389-03358
Gajapati,85,21-389-03359
Gajapati,85,21-389-03360
Gajapati,85,21-389-03361
Gajapati,85,21-389-03362
Gajapati,85,21-389-03363
Ganjam,75,21-388-03364
Ganjam,75,21-388-03365
Ganjam,75,21-388-03366
Ganjam,75,21-388-03367
Ganjam,75,21-388-03368
Ganjam,75,21-388-03369
Ganjam,75,21-388-03370
Ganjam,75,21-388-03371
Ganjam,75,21-388-03372
Ganjam,75,21-388-03373
Ganjam,75,21-388-03374
Ganjam,75,21-388-03375
Ganjam,75,21-388-03376
Ganjam,75,21-388-03377
Ganjam,75,21-388-03378
Ganjam,75,21-388-03379
Ganjam,75,21-388-03380
Ganjam,75,21-388-03381
Ganjam,75,21-388-03382
Ganjam,75,21-388-03383
Ganjam,75,21-388-03384
Ganjam,75,21-388-03385
Jagatsinghapur,71,21-380-03386
Jagatsinghapur,71,21-380-03387
Jagatsinghapur,71,21-380-03388
Jagatsinghapur,71,21-380-03389
Jagatsinghapur,71,21-380-03390
Jagatsinghapur,71,21-380-03391
Jagatsinghapur,71,21-380-03392
Jagatsinghapur,71,21-380-03393
Jajapur,76,21-382-03394
Jajapur,76,21-382-03395
Jajapur,76,21-382-03396
Jajapur,76,21-382-03397
Jajapur,76,21-382-03398
Jajapur,76,21-382-03399
Jajapur,76,21-382-03400
Jajapur,76,21-382-03401
Jajapur,76,21-382-03402
Jajapur,76,21-382-03403
Jharsuguda,78,21-371-03404
Jharsuguda,78,21-371-03405
Jharsuguda,78,21-371-03406
Jharsuguda,78,21-371-03407
Jharsuguda,78,21-371-03408
Kalahandi,87,21-395-03409
Kalahandi,87,21-395-03410
Kalahandi,87,21-395-03411
Kalahandi,87,21-395-03412
Kalahandi,87,21-395-03413
Kalahandi,87,21-395-03414
Kalahandi,87,21-395-03415
Kalahandi,87,21-395-03416
Kalahandi,87,21-395-03417
Kalahandi,87,21-395-03418
Kalahandi,87,21-395-03419
Kalahandi,87,21-395-03420
Kalahandi,87,21-395-03421
Kandhamal,89,21-390-03422
Kandhamal,89,21-390-03423
Kandhamal,89,21-390-03424
Kandhamal,89,21-390-03425
Kandhamal,89,21-390-03426
Kandhamal,89,21-390-03427
Kandhamal,89,21-390-03428
Kandhamal,89,21-390-03429
Kandhamal,89,21-390-03430
Kandhamal,89,21-390-03431
Kandhamal,89,21-390-03432
Kandhamal,89,21-390-03433
Kendrapara,72,21-379-03434
Kendrapara,72,21-379-03435
Kendrapara,72,21-379-03436
Kendrapara,72,21-379-03437
Kendrapara,72,21-379-03438
Kendrapara,72,21-379-03439
Kendrapara,72,21-379-03440
Kendrapara,72,21-379-03441
Kendrapara,72,21-379-03442
Kendujhar,,21-375-03443
Kendujhar,,21-375-03444
Kendujhar,,21-375-03445
Kendujhar,,21-375-03446
Kendujhar,,21-375-03447
Kendujhar,,21-375-03448
Kendujhar,,21-375-03449
Kendujhar,,21-375-03450
Kendujhar,,21-375-03451
Kendujhar,,21-375-03452
Kendujhar,,21-375-03453
Kendujhar,,21-375-03454
Kendujhar,,21-375-03455
Khordha,62,21-386-03456
Khordha,62,21-386-03457
Khordha,62,21-386-03458
Khordha,62,21-386-03459
Khordha,62,21-386-03460
Khordha,62,21-386-03461
Khordha,62,21-386-03462
Khordha,62,21-386-03463
Khordha,62,21-386-03464
Khordha,62,21-386-03465
Koraput,89,21-398-03466
Koraput,89,21-398-03467
Koraput,89,21-398-03468
Koraput,89,21-398-03469
Koraput,89,21-398-03470
Koraput,89,21-398-03471
Koraput,89,21-398-03472
Koraput,89,21-398-03473
Koraput,89,21-398-03474
Koraput,89,21-398-03475
Koraput,89,21-398-03476
Koraput,89,21-398-03477
Koraput,89,21-398-03478
Koraput,89,21-398-03479
Malkangiri,92,21-399-03480
Malkangiri,92,21-399-03481
Malkangiri,92,21-399-03482
Malkangiri,92,21-399-03483
Malkangiri,92,21-399-03484
Malkangiri,92,21-399-03485
Malkangiri,92,21-399-03486
Mayurbhanj,86,21-376-03487
Mayurbhanj,86,21-376-03488
Mayurbhanj,86,21-376-03489
Mayurbhanj,86,21-376-03490
Mayurbhanj,86,21-376-03491
Mayurbhanj,86,21-376-03492
Mayurbhanj,86,21-376-03493
Mayurbhanj,86,21-376-03494
Mayurbhanj,86,21-376-03495
Mayurbhanj,86,21-376-03496
Mayurbhanj,86,21-376-03497
Mayurbhanj,86,21-376-03498
Mayurbhanj,86,21-376-03499
Mayurbhanj,86,21-376-03500
Mayurbhanj,86,21-376-03501
Mayurbhanj,86,21-376-03502
Mayurbhanj,86,21-376-03503
Mayurbhanj,86,21-376-03504
Mayurbhanj,86,21-376-03505
Mayurbhanj,86,21-376-03506
Mayurbhanj,86,21-376-03507
Mayurbhanj,86,21-376-03508
Mayurbhanj,86,21-376-03509
Mayurbhanj,86,21-376-03510
Mayurbhanj,86,21-376-03511
Mayurbhanj,86,21-376-03512
Nabarangpur,,21-397-03513
Nabarangpur,,21-397-03514
Nabarangpur,,21-397-03515
Nabarangpur,,21-397-03516
Nabarangpur,,21-397-03517
Nabarangpur,,21-397-03518
Nabarangpur,,21-397-03519
Nabarangpur,,21-397-03520
Nabarangpur,,21-397-03521
Nabarangpur,,21-397-03522
Nayagarh,78,21-385-03523
Nayagarh,78,21-385-03524
Nayagarh,78,21-385-03525
Nayagarh,78,21-385-03526
Nayagarh,78,21-385-03527
Nayagarh,78,21-385-03528
Nayagarh,78,21-385-03529
Nayagarh,78,21-385-03530
Nuapada,88,21-394-03531
Nuapada,88,21-394-03532
Nuapada,88,21-394-03533
Nuapada,88,21-394-03534
Nuapada,88,21-394-03535
Puri,70,21-387-03536
Puri,70,21-387-03537
Puri,70,21-387-03538
Puri,70,21-387-03539
Puri,70,21-387-03540
Puri,70,21-387-03541
Puri,70,21-387-03542
Puri,70,21-387-03543
Puri,70,21-387-03544
Puri,70,21-387-03545
Puri,70,21-387-03546
Rayagada,90,21-396-03547
Rayagada,90,21-396-03548
Rayagada,90,21-396-03549
Rayagada,90,21-396-03550
Rayagada,90,21-396-03551
Rayagada,90,21-396-03552
Rayagada,90,21-396-03553
Rayagada,90,21-396-03554
Rayagada,90,21-396-03555
Rayagada,90,21-396-03556
Rayagada,90,21-396-03557
Sambalpur,77,21-372-03558
Sambalpur,77,21-372-03559
Sambalpur,77,21-372-03560
Sambalpur,77,21-372-03561
Sambalpur,77,21-372-03562
Sambalpur,77,21-372-03563
Sambalpur,77,21-372-03564
Sambalpur,77,21-372-03565
Sambalpur,77,21-372-03566
Sonepur,82,21-392-03567
Sonepur,82,21-392-03568
Sonepur,82,21-392-03569
Sonepur,82,21-392-03570
Sonepur,82,21-392-03571
Sonepur,82,21-392-03572
Sundargarh,82,21-374-03573
Sundargarh,82,21-374-03574
Sundargarh,82,21-374-03575
