object_id,block_area,district,timeperiod,SDRF_tenders_awarded_value,total_tender_awarded_value,RIDF_tenders_awarded_value,Preparedness Measures_tenders_awarded_value,Immediate Measures_tenders_awarded_value,Others_tenders_awarded_value,id,max_rain,mean_rain,count,sum_rain,block_lgd,dtname,dtcode11,TEHSIL,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,count_bhuvan_pixels,count_inundated_pixels,inundation_pct,inundation_intensity_mean,inundation_intensity_mean_nonzero,inundation_intensity_sum,year,mean_sex_ratio,sum_aged_population,sum_young_population,sum_population,block_name,schools_count,rail_length,rail_count,road_length,road_count,HealthCenters,elevation_mean,slope_mean,net_sown_area_in_hac,avg_electricity,avg_tele,block_piped_hhds_pct,block_nosanitation_hhds_pct,total_hhd,drainage_density,distance_from_river,distance_from_sea,min_distance_from_sea,No_of_person_evacuated,No_of_Persons_Rescued,Population_Affected,Total_Livestock_Lost,House_Damage_Total,Cultivated_Area_affected_in_Hectare,Crop_Loss_Total_in_hact,Population_Affected_in_Cyclone_Fani,No_of_Person_evacuated_in_cyclone_Fani,House_Damage_Total__in_cyclone_Fani,Cultivated_Area_affected_in_Hectare_in_cyclone_Fani,Total_Livestock_Affected_in_cyclone_Fani,Total_Livestock_Lost_in_cyclone_Fani,Population_Affected_in_Cyclone_Bulbul,No_of_Persons_evacuated_in_cyclone_Bulbul,House_Damage_Total__in_cyclone_Bulbul,Cultivated_Area_affected_in_Hectare_in_cyclone_Bulbul,Total_Livestock_Lost_in_cyclone_Bulbul,Total_No_Of_Death_of_Humans_In_Flood_and_Cyclone
21-384-03276,1116,Anugul,2021_04,45128652.0,0.0,0.0,0.0,0.0,0.0,0,0.062707154,0.024915435,964,24.0184789,3276,Anugul,384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.924707152,10006.685,11366.555,194589.0391,ANUGUL,258,0.0,0,187467.6062,43,32,278.0424216,10.35699012,12985.0015,10.00047139,3,8.703550405,14.57413539,43488,0.00015674,2579.731034,36.357,11.386,0,0,32500,3247,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
21-384-03277,1027,Anugul,2021_04,45128652.0,0.0,0.0,0.0,0.0,0.0,0,0.045088875,0.026817545,892,23.92125047,3277,Anugul,384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.924727876,7791.725,8856.28,141697.0313,ATHMALLIK,237,0.0,0,149768.9097,10,23,224.3793699,8.609742717,13972.46,10.01799542,3,12.21719384,12.33356644,22879,0.00016356,2636.551114,61.427,35.424,0,0,32500,3247,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
21-384-03278,257,Anugul,2021_04,45128652.0,0.0,0.0,0.0,0.0,0.0,0,0.062707154,0.049435096,221,10.92515621,3278,Anugul,384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.924799763,10448.03,11844.015,180526.9063,BANARPAL,182,45871.13495,13,138950.7443,58,23,99.49710679,2.739149257,9544.98,10.73161083,3,10.7825442,11.79873903,40445,0.00023108,1796.933527,11.702,1.005,0,0,32500,3247,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
21-384-03279,954,Anugul,2021_04,45128652.0,0.0,0.0,0.0,0.0,0.0,0,0.045088875,0.027353378,832,22.75801076,3279,Anugul,384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.925293234,17080.585,19433.615,260395.75,CHHENDIPADA,274,28036.67206,4,113368.811,11,34,193.399349,4.503514578,42163.5899,9.539741971,3,6.21379036,15.62527022,57823,0.00013995,2935.425632,24.989,7.77,0,0,32500,3247,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
21-384-03280,713,Anugul,2021_04,45128652.0,0.0,0.0,0.0,0.0,0.0,0,0.044544229,0.034800358,621,21.61102243,3280,Anugul,384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.924707541,7159.9,8132.885,154138.7734,KANIHA,204,24609.8358,8,228798.2198,41,24,113.5353248,4.751114289,13048.67,10.44153846,2,17.64534413,13.14331984,30875,0.00022886,1712.522992,4.916,0.0,0,0,32500,3247,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
21-384-03281,844,Anugul,2021_04,45128652.0,0.0,0.0,0.0,0.0,0.0,0,0.045088875,0.028473244,731,20.81394144,3281,Anugul,384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.924730206,4340.15,4930.325,117449.6602,KISHORENAGAR,188,40008.54299,4,66446.35217,10,19,251.8878855,6.572211927,19984.9067,8.734791168,3,10.68864356,19.81008261,25906,0.00013286,2435.412776,52.367,31.777,0,0,32500,3247,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
21-384-03282,1175,Anugul,2021_04,45128652.0,0.0,0.0,0.0,0.0,0.0,0,0.080196641,0.055048054,1016,55.92882328,3282,Anugul,384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.934655255,10442.105,12476.99,159464.1875,PALALAHADA,261,0.0,0,138141.6138,12,27,225.4939785,6.715888934,18872.383,8.805416694,3,22.04499112,15.18450306,30406,0.00022231,1893.224192,19.986,0.632,0,0,32500,3247,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
21-384-03283,287,Anugul,2021_04,45128652.0,0.0,0.0,0.0,0.0,0.0,0,0.062707154,0.03231403,251,8.110821482,3283,Anugul,384,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.924817018,11771.525,13340.23,198442.7422,TALACHER,175,72480.73719,47,146302.6085,77,27,99.89005146,3.221903511,3469.38,10.50434369,3,38.06162617,6.7836297,29468,0.00021457,1893.836502,6.816,0.0,0,0,32500,3247,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
21-393-03284,323,Balangir,2021_04,,0.0,0.0,0.0,0.0,0.0,0,0.008844708,0.006022522,280,1.686306042,3284,Balangir,393,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.964786166,8967.8,9298.685,97394.37891,AGALPUR,139,7388.99707,2,65693.92829,16,20,163.0476813,3.460826897,9870.99,10.85616473,2,15.26959674,7.430901676,19863,0.00022097,1985.571152,159.539,141.89,31017,0,432000,145102,2004,0.0,0.0,750000.0,0.0,4.0,0.0,0.0,7.0,13.1,27.435,50.0,,,
21-393-03285,450,Balangir,2021_04,,0.0,0.0,0.0,0.0,0.0,0,0.015403329,0.013871066,386,5.354231294,3285,Balangir,393,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.973389072,20738.115,21908.895,247379.9531,BALANGIR,223,18358.36528,6,89763.20962,19,19,211.0410935,4.205570691,26028.3,10.39988421,2,15.51142162,15.39563545,50956,0.0001004,3756.552788,173.36,153.072,31017,0,432000,145102,2004,0.0,0.0,750000.0,0.0,4.0,0.0,0.0,7.0,13.1,27.435,50.0,,,
