object_id,mean-heatday,timeperiod
21-384-03276,19.153846153846153,2024_11
21-384-03277,18.357142857142858,2024_11
21-384-03278,16.5,2024_11
21-384-03279,17.8,2024_11
21-384-03280,17.555555555555557,2024_11
21-384-03281,16.90909090909091,2024_11
21-384-03282,15.214285714285714,2024_11
21-384-03283,17.25,2024_11
21-393-03284,16.5,2024_11
21-393-03285,12.5,2024_11
21-393-03286,12.0,2024_11
21-393-03287,12.625,2024_11
21-393-03288,13.142857142857142,2024_11
21-393-03289,13.0,2024_11
21-393-03290,12.555555555555555,2024_11
21-393-03291,15.0,2024_11
21-393-03292,12.714285714285714,2024_11
21-393-03293,14.0,2024_11
21-393-03294,11.0,2024_11
21-393-03295,13.333333333333334,2024_11
21-393-03296,13.142857142857142,2024_11
21-393-03297,13.714285714285714,2024_11
21-377-03298,21.0,2024_11
21-377-03299,22.714285714285715,2024_11
21-377-03300,13.0,2024_11
21-377-03301,24.0,2024_11
21-377-03302,24.0,2024_11
21-377-03303,21.0,2024_11
21-377-03304,20.8,2024_11
21-377-03305,19.4,2024_11
21-377-03306,19.333333333333332,2024_11
21-377-03307,16.0,2024_11
21-377-03308,21.0,2024_11
21-377-03309,21.0,2024_11
21-370-03310,13.363636363636363,2024_11
21-370-03311,14.142857142857142,2024_11
21-370-03312,17.0,2024_11
21-370-03313,16.5,2024_11
21-370-03314,14.333333333333334,2024_11
21-370-03315,18.0,2024_11
21-370-03316,16.75,2024_11
21-370-03317,16.0,2024_11
21-370-03318,14.0,2024_11
21-370-03319,14.875,2024_11
21-370-03320,13.11111111111111,2024_11
21-370-03321,15.375,2024_11
21-378-03322,21.142857142857142,2024_11
21-378-03323,19.666666666666668,2024_11
21-378-03324,18.25,2024_11
21-378-03325,18.333333333333332,2024_11
21-378-03326,18.0,2024_11
21-378-03327,16.333333333333332,2024_11
21-378-03328,20.333333333333332,2024_11
21-391-03329,13.1,2024_11
21-391-03330,17.176470588235293,2024_11
21-391-03331,11.454545454545455,2024_11
21-381-03332,16.333333333333332,2024_11
21-381-03333,18.2,2024_11
21-381-03334,17.5,2024_11
21-381-03335,18.166666666666668,2024_11
21-381-03336,18.0,2024_11
21-381-03337,18.6,2024_11
21-381-03338,21.333333333333332,2024_11
21-381-03339,18.5,2024_11
21-381-03340,19.454545454545453,2024_11
21-381-03341,20.333333333333332,2024_11
21-381-03342,19.666666666666668,2024_11
21-381-03343,19.0,2024_11
21-381-03344,17.6,2024_11
21-381-03345,16.0,2024_11
21-373-03346,16.833333333333332,2024_11
21-373-03347,17.692307692307693,2024_11
21-373-03348,16.53846153846154,2024_11
21-383-03349,16.0,2024_11
21-383-03350,15.714285714285714,2024_11
21-383-03351,16.2,2024_11
21-383-03352,16.88888888888889,2024_11
21-383-03353,16.428571428571427,2024_11
21-383-03354,15.5,2024_11
21-383-03355,16.75,2024_11
21-383-03356,16.285714285714285,2024_11
21-389-03357,22.5,2024_11
21-389-03358,22.6,2024_11
21-389-03359,22.0,2024_11
21-389-03360,15.31578947368421,2024_11
21-389-03361,19.571428571428573,2024_11
21-389-03362,14.333333333333334,2024_11
21-389-03363,20.77777777777778,2024_11
21-388-03364,21.0,2024_11
21-388-03365,18.5,2024_11
21-388-03366,23.0,2024_11
21-388-03367,18.818181818181817,2024_11
21-388-03368,19.4,2024_11
21-388-03369,24.666666666666668,2024_11
21-388-03370,13.333333333333334,2024_11
21-388-03371,19.285714285714285,2024_11
21-388-03372,14.666666666666666,2024_11
21-388-03373,18.0,2024_11
21-388-03374,22.0,2024_11
21-388-03375,19.09090909090909,2024_11
21-388-03376,19.5,2024_11
21-388-03377,17.0,2024_11
21-388-03378,22.333333333333332,2024_11
21-388-03379,16.0,2024_11
21-388-03380,19.571428571428573,2024_11
21-388-03381,21.75,2024_11
21-388-03382,25.0,2024_11
21-388-03383,16.666666666666668,2024_11
21-388-03384,19.0,2024_11
21-388-03385,17.071428571428573,2024_11
