object_id,mean-heatday,timeperiod
21-384-03276,25.384615384615383,2026_05
21-384-03277,24.714285714285715,2026_05
21-384-03278,23.5,2026_05
21-384-03279,28.266666666666666,2026_05
21-384-03280,28.77777777777778,2026_05
21-384-03281,27.545454545454547,2026_05
21-384-03282,25.928571428571427,2026_05
21-384-03283,25.25,2026_05
21-393-03284,23.0,2026_05
21-393-03285,21.625,2026_05
21-393-03286,20.5,2026_05
21-393-03287,15.875,2026_05
21-393-03288,22.0,2026_05
21-393-03289,24.333333333333332,2026_05
21-393-03290,17.555555555555557,2026_05
21-393-03291,22.6,2026_05
21-393-03292,19.285714285714285,2026_05
21-393-03293,18.75,2026_05
21-393-03294,23.0,2026_05
21-393-03295,21.666666666666668,2026_05
21-393-03296,21.714285714285715,2026_05
21-393-03297,18.0,2026_05
21-377-03298,16.5,2026_05
21-377-03299,21.0,2026_05
21-377-03300,12.0,2026_05
21-377-03301,22.0,2026_05
21-377-03302,21.0,2026_05
21-377-03303,23.333333333333332,2026_05
21-377-03304,27.2,2026_05
21-377-03305,20.2,2026_05
21-377-03306,22.0,2026_05
21-377-03307,13.5,2026_05
21-377-03308,23.666666666666668,2026_05
21-377-03309,19.666666666666668,2026_05
21-370-03310,17.272727272727273,2026_05
21-370-03311,22.0,2026_05
21-370-03312,21.0,2026_05
21-370-03313,19.25,2026_05
21-370-03314,16.833333333333332,2026_05
21-370-03315,23.0,2026_05
21-370-03316,21.25,2026_05
21-370-03317,20.8,2026_05
21-370-03318,18.166666666666668,2026_05
21-370-03319,18.875,2026_05
21-370-03320,20.77777777777778,2026_05
21-370-03321,18.375,2026_05
21-378-03322,15.714285714285714,2026_05
21-378-03323,23.666666666666668,2026_05
21-378-03324,22.5,2026_05
21-378-03325,23.0,2026_05
21-378-03326,14.11111111111111,2026_05
21-378-03327,22.0,2026_05
21-378-03328,18.0,2026_05
21-391-03329,28.0,2026_05
21-391-03330,23.705882352941178,2026_05
21-391-03331,26.90909090909091,2026_05
21-381-03332,21.333333333333332,2026_05
21-381-03333,21.6,2026_05
21-381-03334,20.0,2026_05
21-381-03335,20.166666666666668,2026_05
21-381-03336,20.0,2026_05
21-381-03337,19.4,2026_05
21-381-03338,22.0,2026_05
21-381-03339,17.5,2026_05
21-381-03340,26.636363636363637,2026_05
21-381-03341,20.666666666666668,2026_05
21-381-03342,19.0,2026_05
21-381-03343,20.0,2026_05
21-381-03344,19.4,2026_05
21-381-03345,20.0,2026_05
21-373-03346,27.833333333333332,2026_05
21-373-03347,30.0,2026_05
21-373-03348,26.692307692307693,2026_05
21-383-03349,23.0,2026_05
21-383-03350,21.142857142857142,2026_05
21-383-03351,22.1,2026_05
21-383-03352,23.88888888888889,2026_05
21-383-03353,22.142857142857142,2026_05
21-383-03354,25.666666666666668,2026_05
21-383-03355,22.0,2026_05
21-383-03356,22.857142857142858,2026_05
21-389-03357,23.5,2026_05
21-389-03358,27.0,2026_05
21-389-03359,27.5,2026_05
21-389-03360,26.0,2026_05
