object_id,mean-heatday,timeperiod
21-384-03276,29.846153846153847,2025_08
21-384-03277,31.5,2025_08
21-384-03278,27.0,2025_08
21-384-03279,28.6,2025_08
21-384-03280,28.11111111111111,2025_08
21-384-03281,30.272727272727273,2025_08
21-384-03282,23.571428571428573,2025_08
21-384-03283,27.5,2025_08
21-393-03284,31.5,2025_08
21-393-03285,29.875,2025_08
21-393-03286,32.0,2025_08
21-393-03287,26.875,2025_08
21-393-03288,30.714285714285715,2025_08
21-393-03289,30.666666666666668,2025_08
21-393-03290,27.555555555555557,2025_08
21-393-03291,29.6,2025_08
21-393-03292,31.571428571428573,2025_08
21-393-03293,27.125,2025_08
21-393-03294,31.0,2025_08
21-393-03295,30.77777777777778,2025_08
21-393-03296,31.857142857142858,2025_08
21-393-03297,29.857142857142858,2025_08
21-377-03298,20.5,2025_08
21-377-03299,18.285714285714285,2025_08
21-377-03300,8.75,2025_08
21-377-03301,19.0,2025_08
21-377-03302,16.5,2025_08
21-377-03303,16.5,2025_08
21-377-03304,28.6,2025_08
21-377-03305,21.8,2025_08
21-377-03306,23.333333333333332,2025_08
21-377-03307,14.75,2025_08
21-377-03308,28.0,2025_08
21-377-03309,24.0,2025_08
21-370-03310,30.0,2025_08
21-370-03311,32.714285714285715,2025_08
21-370-03312,30.5,2025_08
21-370-03313,29.75,2025_08
21-370-03314,30.166666666666668,2025_08
21-370-03315,32.4,2025_08
21-370-03316,30.5,2025_08
21-370-03317,31.2,2025_08
21-370-03318,26.666666666666668,2025_08
21-370-03319,29.0,2025_08
21-370-03320,28.444444444444443,2025_08
21-370-03321,29.0,2025_08
21-378-03322,24.857142857142858,2025_08
21-378-03323,28.833333333333332,2025_08
21-378-03324,30.25,2025_08
21-378-03325,27.0,2025_08
21-378-03326,23.0,2025_08
21-378-03327,29.666666666666668,2025_08
21-378-03328,28.333333333333332,2025_08
21-391-03329,31.3,2025_08
21-391-03330,31.058823529411764,2025_08
21-391-03331,32.72727272727273,2025_08
21-381-03332,28.666666666666668,2025_08
21-381-03333,34.0,2025_08
21-381-03334,31.0,2025_08
21-381-03335,29.5,2025_08
21-381-03336,27.0,2025_08
21-381-03337,26.8,2025_08
21-381-03338,27.0,2025_08
21-381-03339,28.0,2025_08
21-381-03340,35.90909090909091,2025_08
21-381-03341,23.333333333333332,2025_08
21-381-03342,26.666666666666668,2025_08
21-381-03343,27.666666666666668,2025_08
21-381-03344,29.4,2025_08
21-381-03345,31.0,2025_08
21-373-03346,23.666666666666668,2025_08
21-373-03347,29.923076923076923,2025_08
21-373-03348,29.23076923076923,2025_08
21-383-03349,30.25,2025_08
21-383-03350,30.285714285714285,2025_08
21-383-03351,30.9,2025_08
21-383-03352,29.666666666666668,2025_08
21-383-03353,29.142857142857142,2025_08
21-383-03354,27.75,2025_08
21-383-03355,30.0,2025_08
21-383-03356,27.142857142857142,2025_08
21-389-03357,23.0,2025_08
21-389-03358,28.6,2025_08
21-389-03359,30.5,2025_08
21-389-03360,31.736842105263158,2025_08
21-389-03361,32.857142857142854,2025_08
21-389-03362,28.333333333333332,2025_08
21-389-03363,26.333333333333332,2025_08
21-388-03364,39.0,2025_08
21-388-03365,28.0,2025_08
21-388-03366,40.0,2025_08
21-388-03367,35.0,2025_08
21-388-03368,33.8,2025_08
21-388-03369,26.666666666666668,2025_08
21-388-03370,17.666666666666668,2025_08
21-388-03371,37.714285714285715,2025_08
21-388-03372,29.833333333333332,2025_08
21-388-03373,19.5,2025_08
21-388-03374,33.25,2025_08
21-388-03375,34.81818181818182,2025_08
21-388-03376,32.0,2025_08
21-388-03377,19.75,2025_08
21-388-03378,29.833333333333332,2025_08
21-388-03379,24.4,2025_08
21-388-03380,33.57142857142857,2025_08
21-388-03381,30.25,2025_08
21-388-03382,24.0,2025_08
21-388-03383,32.0,2025_08
21-388-03384,37.0,2025_08
21-388-03385,36.357142857142854,2025_08
21-380-03386,15.5,2025_08
21-380-03387,25.0,2025_08
21-380-03388,17.833333333333332,2025_08
21-380-03389,23.5,2025_08
21-380-03390,21.75,2025_08
21-380-03391,21.0,2025_08
21-380-03392,23.5,2025_08
21-380-03393,23.333333333333332,2025_08
21-382-03394,31.4,2025_08
21-382-03395,31.0,2025_08
21-382-03396,29.5,2025_08
21-382-03397,31.333333333333332,2025_08
21-382-03398,29.4,2025_08
21-382-03399,32.0,2025_08
