object_id,mean-heatday,timeperiod
21-384-03276,27.615384615384617,2021_08
21-384-03277,28.5,2021_08
21-384-03278,28.25,2021_08
21-384-03279,26.4,2021_08
21-384-03280,27.11111111111111,2021_08
21-384-03281,25.454545454545453,2021_08
21-384-03282,23.428571428571427,2021_08
21-384-03283,27.0,2021_08
21-393-03284,26.75,2021_08
21-393-03285,28.375,2021_08
21-393-03286,30.0,2021_08
21-393-03287,25.25,2021_08
21-393-03288,29.428571428571427,2021_08
21-393-03289,30.333333333333332,2021_08
21-393-03290,22.77777777777778,2021_08
21-393-03291,27.8,2021_08
21-393-03292,29.428571428571427,2021_08
21-393-03293,25.75,2021_08
21-393-03294,30.0,2021_08
21-393-03295,30.555555555555557,2021_08
21-393-03296,30.857142857142858,2021_08
21-393-03297,26.857142857142858,2021_08
21-377-03298,25.5,2021_08
21-377-03299,22.285714285714285,2021_08
21-377-03300,13.0,2021_08
21-377-03301,26.0,2021_08
21-377-03302,25.0,2021_08
21-377-03303,25.666666666666668,2021_08
21-377-03304,25.0,2021_08
21-377-03305,24.4,2021_08
21-377-03306,24.333333333333332,2021_08
21-377-03307,16.75,2021_08
21-377-03308,27.0,2021_08
21-377-03309,24.0,2021_08
21-370-03310,24.272727272727273,2021_08
21-370-03311,27.285714285714285,2021_08
21-370-03312,27.0,2021_08
21-370-03313,26.0,2021_08
21-370-03314,24.166666666666668,2021_08
21-370-03315,27.6,2021_08
21-370-03316,26.0,2021_08
21-370-03317,25.2,2021_08
21-370-03318,22.0,2021_08
21-370-03319,22.875,2021_08
21-370-03320,22.444444444444443,2021_08
21-370-03321,23.125,2021_08
21-378-03322,26.285714285714285,2021_08
21-378-03323,27.166666666666668,2021_08
21-378-03324,26.0,2021_08
21-378-03325,25.0,2021_08
21-378-03326,24.22222222222222,2021_08
21-378-03327,27.666666666666668,2021_08
21-378-03328,27.333333333333332,2021_08
21-391-03329,27.8,2021_08
21-391-03330,28.58823529411765,2021_08
21-391-03331,27.545454545454547,2021_08
21-381-03332,32.0,2021_08
21-381-03333,31.2,2021_08
21-381-03334,31.5,2021_08
21-381-03335,31.666666666666668,2021_08
21-381-03336,32.0,2021_08
21-381-03337,30.0,2021_08
21-381-03338,29.0,2021_08
21-381-03339,31.0,2021_08
21-381-03340,31.0,2021_08
21-381-03341,32.0,2021_08
21-381-03342,28.666666666666668,2021_08
21-381-03343,29.0,2021_08
21-381-03344,30.8,2021_08
21-381-03345,31.0,2021_08
21-373-03346,20.833333333333332,2021_08
21-373-03347,25.46153846153846,2021_08
21-373-03348,26.0,2021_08
21-383-03349,30.25,2021_08
21-383-03350,31.857142857142858,2021_08
21-383-03351,30.0,2021_08
21-383-03352,29.22222222222222,2021_08
21-383-03353,29.285714285714285,2021_08
21-383-03354,28.583333333333332,2021_08
21-383-03355,30.5,2021_08
21-383-03356,27.142857142857142,2021_08
21-389-03357,28.75,2021_08
21-389-03358,32.6,2021_08
21-389-03359,32.5,2021_08
21-389-03360,29.157894736842106,2021_08
21-389-03361,32.714285714285715,2021_08
21-389-03362,30.666666666666668,2021_08
21-389-03363,31.444444444444443,2021_08
21-388-03364,33.0,2021_08
21-388-03365,32.5,2021_08
21-388-03366,35.5,2021_08
21-388-03367,34.18181818181818,2021_08
21-388-03368,32.4,2021_08
21-388-03369,29.333333333333332,2021_08
21-388-03370,20.333333333333332,2021_08
21-388-03371,33.0,2021_08
21-388-03372,30.666666666666668,2021_08
21-388-03373,23.75,2021_08
21-388-03374,30.5,2021_08
21-388-03375,33.18181818181818,2021_08
21-388-03376,33.0,2021_08
21-388-03377,24.0,2021_08
21-388-03378,30.333333333333332,2021_08
21-388-03379,30.6,2021_08
21-388-03380,32.57142857142857,2021_08
21-388-03381,32.75,2021_08
21-388-03382,28.5,2021_08
21-388-03383,31.0,2021_08
21-388-03384,29.0,2021_08
21-388-03385,35.57142857142857,2021_08
21-380-03386,23.5,2021_08
21-380-03387,29.0,2021_08
21-380-03388,26.833333333333332,2021_08
21-380-03389,29.0,2021_08
21-380-03390,30.75,2021_08
21-380-03391,33.0,2021_08
21-380-03392,29.0,2021_08
21-380-03393,28.333333333333332,2021_08
21-382-03394,29.4,2021_08
21-382-03395,28.5,2021_08
21-382-03396,27.5,2021_08
21-382-03397,28.666666666666668,2021_08
21-382-03398,27.6,2021_08
21-382-03399,27.666666666666668,2021_08
21-382-03400,25.0,2021_08
21-382-03401,27.75,2021_08
21-382-03402,26.666666666666668,2021_08
21-382-03403,26.833333333333332,2021_08
21-371-03404,23.6,2021_08
21-371-03405,21.5,2021_08
21-371-03406,23.75,2021_08
21-371-03407,24.0,2021_08
21-371-03408,24.923076923076923,2021_08
21-395-03409,28.77777777777778,2021_08
21-395-03410,28.25,2021_08
21-395-03411,30.545454545454547,2021_08
21-395-03412,27.75,2021_08
