object_id,mean-heatday,timeperiod
21-384-03276,18.53846153846154,2025_09
21-384-03277,22.5,2025_09
21-384-03278,18.0,2025_09
21-384-03279,21.533333333333335,2025_09
21-384-03280,24.77777777777778,2025_09
21-384-03281,21.454545454545453,2025_09
21-384-03282,24.928571428571427,2025_09
21-384-03283,23.0,2025_09
21-393-03284,23.25,2025_09
21-393-03285,23.0,2025_09
21-393-03286,16.0,2025_09
21-393-03287,21.75,2025_09
21-393-03288,22.142857142857142,2025_09
21-393-03289,21.666666666666668,2025_09
21-393-03290,23.555555555555557,2025_09
21-393-03291,22.4,2025_09
21-393-03292,19.0,2025_09
21-393-03293,20.25,2025_09
21-393-03294,23.0,2025_09
21-393-03295,21.88888888888889,2025_09
21-393-03296,19.714285714285715,2025_09
21-393-03297,20.285714285714285,2025_09
21-377-03298,10.5,2025_09
21-377-03299,13.142857142857142,2025_09
21-377-03300,7.0,2025_09
21-377-03301,19.0,2025_09
21-377-03302,14.0,2025_09
21-377-03303,18.666666666666668,2025_09
21-377-03304,18.4,2025_09
21-377-03305,14.6,2025_09
21-377-03306,14.333333333333334,2025_09
21-377-03307,10.0,2025_09
21-377-03308,16.666666666666668,2025_09
21-377-03309,11.666666666666666,2025_09
21-370-03310,26.09090909090909,2025_09
21-370-03311,20.142857142857142,2025_09
21-370-03312,20.5,2025_09
21-370-03313,21.75,2025_09
21-370-03314,23.166666666666668,2025_09
21-370-03315,21.2,2025_09
21-370-03316,22.0,2025_09
21-370-03317,21.8,2025_09
21-370-03318,24.0,2025_09
21-370-03319,22.0,2025_09
21-370-03320,24.555555555555557,2025_09
21-370-03321,21.875,2025_09
21-378-03322,8.571428571428571,2025_09
21-378-03323,14.5,2025_09
21-378-03324,16.0,2025_09
21-378-03325,17.333333333333332,2025_09
21-378-03326,8.88888888888889,2025_09
21-378-03327,11.0,2025_09
21-378-03328,10.0,2025_09
21-391-03329,22.1,2025_09
21-391-03330,21.352941176470587,2025_09
21-391-03331,20.363636363636363,2025_09
21-381-03332,17.0,2025_09
21-381-03333,14.4,2025_09
21-381-03334,13.0,2025_09
21-381-03335,12.833333333333334,2025_09
21-381-03336,11.0,2025_09
21-381-03337,12.2,2025_09
21-381-03338,12.0,2025_09
21-381-03339,15.0,2025_09
21-381-03340,17.636363636363637,2025_09
21-381-03341,11.333333333333334,2025_09
21-381-03342,12.666666666666666,2025_09
21-381-03343,12.666666666666666,2025_09
21-381-03344,18.4,2025_09
21-381-03345,15.0,2025_09
21-373-03346,28.333333333333332,2025_09
21-373-03347,24.153846153846153,2025_09
21-373-03348,27.076923076923077,2025_09
21-383-03349,25.0,2025_09
