object_id,mean-heatday,timeperiod
21-384-03276,19.615384615384617,2025_01
21-384-03277,19.357142857142858,2025_01
21-384-03278,17.25,2025_01
21-384-03279,19.4,2025_01
21-384-03280,20.555555555555557,2025_01
21-384-03281,20.363636363636363,2025_01
21-384-03282,18.214285714285715,2025_01
21-384-03283,19.75,2025_01
21-393-03284,19.5,2025_01
21-393-03285,21.125,2025_01
21-393-03286,21.5,2025_01
21-393-03287,21.375,2025_01
21-393-03288,21.142857142857142,2025_01
21-393-03289,20.333333333333332,2025_01
21-393-03290,21.555555555555557,2025_01
21-393-03291,20.4,2025_01
21-393-03292,22.0,2025_01
21-393-03293,20.25,2025_01
21-393-03294,19.0,2025_01
21-393-03295,21.77777777777778,2025_01
21-393-03296,22.285714285714285,2025_01
21-393-03297,23.142857142857142,2025_01
21-377-03298,15.5,2025_01
21-377-03299,13.142857142857142,2025_01
21-377-03300,7.25,2025_01
21-377-03301,17.0,2025_01
21-377-03302,14.5,2025_01
21-377-03303,17.5,2025_01
21-377-03304,17.2,2025_01
21-377-03305,16.8,2025_01
21-377-03306,18.0,2025_01
21-377-03307,11.0,2025_01
21-377-03308,15.666666666666666,2025_01
21-377-03309,15.333333333333334,2025_01
21-370-03310,20.0,2025_01
21-370-03311,18.714285714285715,2025_01
21-370-03312,20.0,2025_01
21-370-03313,18.0,2025_01
21-370-03314,19.166666666666668,2025_01
21-370-03315,17.8,2025_01
21-370-03316,19.0,2025_01
21-370-03317,20.0,2025_01
21-370-03318,19.5,2025_01
21-370-03319,20.125,2025_01
21-370-03320,21.0,2025_01
21-370-03321,19.5,2025_01
21-378-03322,14.428571428571429,2025_01
21-378-03323,16.833333333333332,2025_01
21-378-03324,16.0,2025_01
21-378-03325,16.0,2025_01
21-378-03326,14.444444444444445,2025_01
21-378-03327,17.0,2025_01
21-378-03328,16.0,2025_01
21-391-03329,19.0,2025_01
21-391-03330,18.705882352941178,2025_01
21-391-03331,19.0,2025_01
21-381-03332,16.0,2025_01
21-381-03333,17.0,2025_01
21-381-03334,17.0,2025_01
21-381-03335,17.666666666666668,2025_01
21-381-03336,18.0,2025_01
21-381-03337,17.6,2025_01
21-381-03338,19.666666666666668,2025_01
21-381-03339,16.0,2025_01
21-381-03340,19.181818181818183,2025_01
21-381-03341,18.0,2025_01
21-381-03342,18.0,2025_01
21-381-03343,17.0,2025_01
21-381-03344,16.0,2025_01
21-381-03345,16.0,2025_01
21-373-03346,19.75,2025_01
21-373-03347,20.923076923076923,2025_01
21-373-03348,21.153846153846153,2025_01
21-383-03349,16.0,2025_01
21-383-03350,16.0,2025_01
21-383-03351,16.0,2025_01
21-383-03352,16.77777777777778,2025_01
21-383-03353,16.285714285714285,2025_01
21-383-03354,17.25,2025_01
21-383-03355,16.25,2025_01
21-383-03356,18.714285714285715,2025_01
21-389-03357,10.5,2025_01
21-389-03358,15.4,2025_01
21-389-03359,17.0,2025_01
21-389-03360,19.157894736842106,2025_01
21-389-03361,19.428571428571427,2025_01
21-389-03362,17.666666666666668,2025_01
21-389-03363,15.222222222222221,2025_01
21-388-03364,17.0,2025_01
21-388-03365,14.5,2025_01
21-388-03366,16.5,2025_01
21-388-03367,18.454545454545453,2025_01
21-388-03368,16.8,2025_01
21-388-03369,11.666666666666666,2025_01
21-388-03370,11.0,2025_01
21-388-03371,17.0,2025_01
21-388-03372,14.666666666666666,2025_01
21-388-03373,9.5,2025_01
21-388-03374,15.25,2025_01
21-388-03375,18.181818181818183,2025_01
21-388-03376,15.5,2025_01
21-388-03377,10.0,2025_01
21-388-03378,15.666666666666666,2025_01
21-388-03379,15.0,2025_01
21-388-03380,17.0,2025_01
21-388-03381,14.25,2025_01
21-388-03382,14.0,2025_01
21-388-03383,15.666666666666666,2025_01
21-388-03384,16.0,2025_01
21-388-03385,17.142857142857142,2025_01
21-380-03386,13.75,2025_01
21-380-03387,19.0,2025_01
21-380-03388,15.333333333333334,2025_01
21-380-03389,18.5,2025_01
21-380-03390,18.25,2025_01
21-380-03391,19.0,2025_01
21-380-03392,18.5,2025_01
21-380-03393,18.0,2025_01
21-382-03394,16.4,2025_01
21-382-03395,17.5,2025_01
21-382-03396,17.5,2025_01
21-382-03397,16.0,2025_01
21-382-03398,16.2,2025_01
21-382-03399,17.333333333333332,2025_01
21-382-03400,16.0,2025_01
21-382-03401,16.0,2025_01
21-382-03402,16.0,2025_01
21-382-03403,16.666666666666668,2025_01
21-371-03404,21.0,2025_01
21-371-03405,20.0,2025_01
21-371-03406,20.5,2025_01
21-371-03407,20.4,2025_01
21-371-03408,20.0,2025_01
21-395-03409,19.0,2025_01
21-395-03410,19.5,2025_01
21-395-03411,21.0,2025_01
21-395-03412,21.375,2025_01
21-395-03413,18.88888888888889,2025_01
21-395-03414,19.0,2025_01
21-395-03415,21.0,2025_01
21-395-03416,21.125,2025_01
21-395-03417,20.571428571428573,2025_01
21-395-03418,22.0,2025_01
21-395-03419,21.916666666666668,2025_01
21-395-03420,21.166666666666668,2025_01
21-395-03421,23.2,2025_01
21-390-03422,21.3,2025_01
21-390-03423,18.166666666666668,2025_01
21-390-03424,23.533333333333335,2025_01
21-390-03425,21.0,2025_01
21-390-03426,20.555555555555557,2025_01
21-390-03427,20.444444444444443,2025_01
21-390-03428,23.071428571428573,2025_01
21-390-03429,20.055555555555557,2025_01
21-390-03430,20.5,2025_01
21-390-03431,19.5,2025_01
21-390-03432,19.25,2025_01
21-390-03433,23.88888888888889,2025_01
21-379-03434,19.0,2025_01
21-379-03435,18.0,2025_01
21-379-03436,19.0,2025_01
21-379-03437,17.333333333333332,2025_01
21-379-03438,13.285714285714286,2025_01
21-379-03439,19.0,2025_01
21-379-03440,17.75,2025_01
21-379-03441,19.333333333333332,2025_01
21-379-03442,12.857142857142858,2025_01
21-375-03443,16.571428571428573,2025_01
21-375-03444,22.22222222222222,2025_01
21-375-03445,20.571428571428573,2025_01
21-375-03446,16.0,2025_01
21-375-03447,18.75,2025_01
21-375-03448,20.2,2025_01
21-375-03449,16.833333333333332,2025_01
21-375-03450,20.2,2025_01
21-375-03451,21.5,2025_01
21-375-03452,20.77777777777778,2025_01
21-375-03453,20.0,2025_01
21-375-03454,16.0,2025_01
21-375-03455,15.818181818181818,2025_01
21-386-03456,19.333333333333332,2025_01
21-386-03457,20.0,2025_01
21-386-03458,11.5,2025_01
21-386-03459,17.0,2025_01
21-386-03460,18.6,2025_01
21-386-03461,17.0,2025_01
21-386-03462,0.0,2025_01
21-386-03463,19.5,2025_01
21-386-03464,17.666666666666668,2025_01
21-386-03465,10.4,2025_01
21-398-03466,19.8,2025_01
21-398-03467,27.53846153846154,2025_01
21-398-03468,25.714285714285715,2025_01
21-398-03469,22.76923076923077,2025_01
21-398-03470,25.666666666666668,2025_01
21-398-03471,22.428571428571427,2025_01
21-398-03472,30.333333333333332,2025_01
21-398-03473,29.833333333333332,2025_01
21-398-03474,24.875,2025_01
21-398-03475,22.714285714285715,2025_01
21-398-03476,19.8,2025_01
21-398-03477,23.875,2025_01
21-398-03478,18.571428571428573,2025_01
21-398-03479,20.0,2025_01
21-399-03480,23.75,2025_01
21-399-03481,24.0,2025_01
21-399-03482,29.75,2025_01
21-399-03483,25.866666666666667,2025_01
21-399-03484,29.11111111111111,2025_01
21-399-03485,27.5,2025_01
21-399-03486,26.363636363636363,2025_01
21-376-03487,18.0,2025_01
21-376-03488,17.333333333333332,2025_01
21-376-03489,19.363636363636363,2025_01
21-376-03490,16.666666666666668,2025_01
21-376-03491,15.0,2025_01
21-376-03492,19.0,2025_01
21-376-03493,18.8,2025_01
21-376-03494,19.0,2025_01
21-376-03495,16.666666666666668,2025_01
21-376-03496,19.181818181818183,2025_01
21-376-03497,17.875,2025_01
21-376-03498,18.09090909090909,2025_01
21-376-03499,17.8,2025_01
21-376-03500,16.8,2025_01
21-376-03501,16.666666666666668,2025_01
21-376-03502,18.6,2025_01
21-376-03503,18.0,2025_01
21-376-03504,20.5,2025_01
21-376-03505,17.666666666666668,2025_01
21-376-03506,21.166666666666668,2025_01
21-376-03507,17.5,2025_01
21-376-03508,19.0,2025_01
21-376-03509,17.75,2025_01
21-376-03510,18.083333333333332,2025_01
21-376-03511,17.5,2025_01
21-376-03512,18.333333333333332,2025_01
21-397-03513,21.0,2025_01
21-397-03514,24.8,2025_01
21-397-03515,22.636363636363637,2025_01
21-397-03516,28.2,2025_01
21-397-03517,27.4,2025_01
21-397-03518,25.5,2025_01
21-397-03519,24.142857142857142,2025_01
21-397-03520,26.636363636363637,2025_01
21-397-03521,24.0,2025_01
21-397-03522,24.076923076923077,2025_01
21-385-03523,19.0,2025_01
21-385-03524,19.642857142857142,2025_01
21-385-03525,19.333333333333332,2025_01
21-385-03526,20.4,2025_01
21-385-03527,19.0,2025_01
21-385-03528,19.142857142857142,2025_01
21-385-03529,18.714285714285715,2025_01
21-385-03530,16.5,2025_01
21-394-03531,25.333333333333332,2025_01
21-394-03532,21.8,2025_01
21-394-03533,22.933333333333334,2025_01
21-394-03534,21.0,2025_01
21-394-03535,23.363636363636363,2025_01
21-387-03536,17.5,2025_01
21-387-03537,13.0,2025_01
21-387-03538,18.0,2025_01
21-387-03539,14.6,2025_01
21-387-03540,18.0,2025_01
21-387-03541,16.25,2025_01
21-387-03542,2.2857142857142856,2025_01
21-387-03543,19.166666666666668,2025_01
21-387-03544,18.0,2025_01
21-387-03545,8.5,2025_01
21-387-03546,18.0,2025_01
21-396-03547,27.714285714285715,2025_01
21-396-03548,23.333333333333332,2025_01
21-396-03549,25.857142857142858,2025_01
21-396-03550,17.25,2025_01
21-396-03551,22.25,2025_01
21-396-03552,25.36842105263158,2025_01
21-396-03553,23.666666666666668,2025_01
21-396-03554,22.125,2025_01
21-396-03555,21.2,2025_01
21-396-03556,20.2,2025_01
21-396-03557,19.8,2025_01
21-372-03558,19.875,2025_01
21-372-03559,18.22222222222222,2025_01
21-372-03560,21.083333333333332,2025_01
21-372-03561,19.875,2025_01
21-372-03562,19.77777777777778,2025_01
21-372-03563,19.0,2025_01
21-372-03564,20.928571428571427,2025_01
21-372-03565,20.066666666666666,2025_01
21-372-03566,20.75,2025_01
21-392-03567,18.2,2025_01
21-392-03568,19.0,2025_01
21-392-03569,21.0,2025_01
21-392-03570,19.2,2025_01
21-392-03571,19.0,2025_01
21-392-03572,19.0,2025_01
21-374-03573,20.857142857142858,2025_01
21-374-03574,20.0,2025_01
21-374-03575,21.25,2025_01
