object_id,mean-heatday,timeperiod
21-384-03276,10.076923076923077,2022_07
21-384-03277,11.714285714285714,2022_07
21-384-03278,10.0,2022_07
21-384-03279,9.666666666666666,2022_07
21-384-03280,8.555555555555555,2022_07
21-384-03281,9.545454545454545,2022_07
21-384-03282,7.571428571428571,2022_07
21-384-03283,10.75,2022_07
21-393-03284,8.0,2022_07
21-393-03285,8.0,2022_07
21-393-03286,7.0,2022_07
21-393-03287,8.625,2022_07
21-393-03288,7.714285714285714,2022_07
21-393-03289,5.0,2022_07
21-393-03290,8.555555555555555,2022_07
21-393-03291,7.6,2022_07
21-393-03292,7.571428571428571,2022_07
21-393-03293,8.875,2022_07
21-393-03294,8.0,2022_07
21-393-03295,7.777777777777778,2022_07
21-393-03296,7.857142857142857,2022_07
21-393-03297,8.857142857142858,2022_07
21-377-03298,8.0,2022_07
21-377-03299,5.142857142857143,2022_07
21-377-03300,2.75,2022_07
21-377-03301,6.0,2022_07
21-377-03302,5.5,2022_07
21-377-03303,7.0,2022_07
21-377-03304,7.0,2022_07
21-377-03305,7.0,2022_07
21-377-03306,6.0,2022_07
21-377-03307,5.0,2022_07
21-377-03308,7.333333333333333,2022_07
21-377-03309,7.0,2022_07
21-370-03310,7.181818181818182,2022_07
21-370-03311,7.857142857142857,2022_07
21-370-03312,7.5,2022_07
21-370-03313,7.25,2022_07
21-370-03314,6.333333333333333,2022_07
21-370-03315,8.0,2022_07
21-370-03316,7.75,2022_07
21-370-03317,7.0,2022_07
21-370-03318,8.833333333333334,2022_07
21-370-03319,8.375,2022_07
21-370-03320,9.11111111111111,2022_07
21-370-03321,6.625,2022_07
21-378-03322,7.0,2022_07
21-378-03323,7.666666666666667,2022_07
21-378-03324,6.5,2022_07
21-378-03325,6.666666666666667,2022_07
21-378-03326,4.555555555555555,2022_07
21-378-03327,7.666666666666667,2022_07
21-378-03328,7.0,2022_07
21-391-03329,9.7,2022_07
21-391-03330,9.882352941176471,2022_07
21-391-03331,6.818181818181818,2022_07
21-381-03332,7.333333333333333,2022_07
21-381-03333,8.2,2022_07
21-381-03334,7.5,2022_07
21-381-03335,6.833333333333333,2022_07
21-381-03336,6.0,2022_07
21-381-03337,5.8,2022_07
21-381-03338,5.0,2022_07
21-381-03339,5.0,2022_07
21-381-03340,10.727272727272727,2022_07
21-381-03341,4.333333333333333,2022_07
21-381-03342,4.666666666666667,2022_07
21-381-03343,5.0,2022_07
21-381-03344,6.0,2022_07
21-381-03345,8.0,2022_07
21-373-03346,6.5,2022_07
21-373-03347,7.923076923076923,2022_07
21-373-03348,7.3076923076923075,2022_07
21-383-03349,7.0,2022_07
21-383-03350,8.428571428571429,2022_07
21-383-03351,7.4,2022_07
21-383-03352,9.666666666666666,2022_07
21-383-03353,7.857142857142857,2022_07
21-383-03354,7.916666666666667,2022_07
21-383-03355,9.5,2022_07
21-383-03356,9.0,2022_07
21-389-03357,4.75,2022_07
21-389-03358,5.8,2022_07
21-389-03359,7.5,2022_07
21-389-03360,4.578947368421052,2022_07
21-389-03361,6.428571428571429,2022_07
21-389-03362,4.333333333333333,2022_07
21-389-03363,4.888888888888889,2022_07
21-388-03364,3.0,2022_07
21-388-03365,5.5,2022_07
21-388-03366,4.0,2022_07
21-388-03367,4.909090909090909,2022_07
21-388-03368,5.8,2022_07
21-388-03369,2.0,2022_07
21-388-03370,2.3333333333333335,2022_07
21-388-03371,4.0,2022_07
21-388-03372,4.166666666666667,2022_07
21-388-03373,2.5,2022_07
21-388-03374,2.0,2022_07
