object_id,mean-heatday,timeperiod
21-384-03276,2.8461538461538463,2026_01
21-384-03277,1.7857142857142858,2026_01
21-384-03278,2.75,2026_01
21-384-03279,3.0,2026_01
21-384-03280,3.111111111111111,2026_01
21-384-03281,2.090909090909091,2026_01
21-384-03282,4.857142857142857,2026_01
21-384-03283,3.0,2026_01
21-393-03284,1.0,2026_01
21-393-03285,0.875,2026_01
21-393-03286,0.0,2026_01
21-393-03287,0.125,2026_01
21-393-03288,0.7142857142857143,2026_01
21-393-03289,0.0,2026_01
21-393-03290,0.1111111111111111,2026_01
21-393-03291,1.0,2026_01
21-393-03292,0.14285714285714285,2026_01
21-393-03293,0.875,2026_01
21-393-03294,0.0,2026_01
21-393-03295,1.0,2026_01
21-393-03296,0.5714285714285714,2026_01
21-393-03297,0.14285714285714285,2026_01
21-377-03298,2.0,2026_01
21-377-03299,1.5714285714285714,2026_01
21-377-03300,2.75,2026_01
21-377-03301,10.0,2026_01
21-377-03302,7.5,2026_01
21-377-03303,12.166666666666666,2026_01
21-377-03304,6.0,2026_01
21-377-03305,3.6,2026_01
21-377-03306,4.333333333333333,2026_01
21-377-03307,1.5,2026_01
21-377-03308,4.333333333333333,2026_01
21-377-03309,2.3333333333333335,2026_01
21-370-03310,2.0,2026_01
21-370-03311,2.0,2026_01
21-370-03312,1.0,2026_01
21-370-03313,2.0,2026_01
21-370-03314,2.0,2026_01
21-370-03315,1.4,2026_01
21-370-03316,1.0,2026_01
21-370-03317,1.0,2026_01
21-370-03318,2.1666666666666665,2026_01
21-370-03319,1.0,2026_01
21-370-03320,1.0,2026_01
21-370-03321,0.875,2026_01
21-378-03322,2.0,2026_01
21-378-03323,4.5,2026_01
21-378-03324,4.0,2026_01
21-378-03325,4.0,2026_01
21-378-03326,1.7777777777777777,2026_01
21-378-03327,4.666666666666667,2026_01
21-378-03328,2.6666666666666665,2026_01
21-391-03329,0.2,2026_01
21-391-03330,1.4705882352941178,2026_01
21-391-03331,0.36363636363636365,2026_01
21-381-03332,1.5,2026_01
21-381-03333,2.6,2026_01
21-381-03334,3.0,2026_01
21-381-03335,2.8333333333333335,2026_01
21-381-03336,3.0,2026_01
21-381-03337,3.0,2026_01
21-381-03338,3.0,2026_01
21-381-03339,3.0,2026_01
21-381-03340,2.6363636363636362,2026_01
21-381-03341,2.3333333333333335,2026_01
21-381-03342,3.0,2026_01
21-381-03343,3.0,2026_01
21-381-03344,2.2,2026_01
21-381-03345,1.0,2026_01
21-373-03346,5.333333333333333,2026_01
21-373-03347,5.153846153846154,2026_01
21-373-03348,5.153846153846154,2026_01
21-383-03349,2.5,2026_01
21-383-03350,1.4285714285714286,2026_01
21-383-03351,1.8,2026_01
21-383-03352,2.6666666666666665,2026_01
21-383-03353,1.8571428571428572,2026_01
21-383-03354,3.1666666666666665,2026_01
21-383-03355,2.0,2026_01
21-383-03356,2.857142857142857,2026_01
21-389-03357,0.75,2026_01
21-389-03358,1.0,2026_01
21-389-03359,1.5,2026_01
21-389-03360,0.3157894736842105,2026_01
21-389-03361,0.5714285714285714,2026_01
21-389-03362,0.0,2026_01
21-389-03363,0.1111111111111111,2026_01
21-388-03364,1.0,2026_01
21-388-03365,1.0,2026_01
21-388-03366,1.0,2026_01
21-388-03367,0.8181818181818182,2026_01
21-388-03368,1.4,2026_01
21-388-03369,0.3333333333333333,2026_01
21-388-03370,0.0,2026_01
21-388-03371,0.2857142857142857,2026_01
21-388-03372,0.0,2026_01
21-388-03373,0.25,2026_01
21-388-03374,0.25,2026_01
21-388-03375,1.0909090909090908,2026_01
21-388-03376,1.5,2026_01
21-388-03377,0.75,2026_01
21-388-03378,0.16666666666666666,2026_01
21-388-03379,0.0,2026_01
21-388-03380,1.7142857142857142,2026_01
21-388-03381,1.0,2026_01
21-388-03382,0.0,2026_01
21-388-03383,0.0,2026_01
21-388-03384,0.0,2026_01
21-388-03385,0.0,2026_01
21-380-03386,1.0,2026_01
21-380-03387,3.0,2026_01
21-380-03388,1.8333333333333333,2026_01
21-380-03389,3.0,2026_01
21-380-03390,2.5,2026_01
21-380-03391,1.0,2026_01
21-380-03392,3.0,2026_01
21-380-03393,2.6666666666666665,2026_01
21-382-03394,2.2,2026_01
21-382-03395,3.5,2026_01
21-382-03396,3.0,2026_01
21-382-03397,2.3333333333333335,2026_01
21-382-03398,3.4,2026_01
21-382-03399,3.6666666666666665,2026_01
21-382-03400,3.0,2026_01
21-382-03401,3.5,2026_01
21-382-03402,3.0,2026_01
21-382-03403,2.6666666666666665,2026_01
21-371-03404,3.2,2026_01
21-371-03405,3.5,2026_01
21-371-03406,3.5,2026_01
21-371-03407,4.6,2026_01
21-371-03408,3.076923076923077,2026_01
21-395-03409,0.0,2026_01
21-395-03410,0.0,2026_01
21-395-03411,0.0,2026_01
21-395-03412,0.125,2026_01
21-395-03413,0.0,2026_01
21-395-03414,0.0,2026_01
21-395-03415,0.0,2026_01
21-395-03416,0.375,2026_01
21-395-03417,0.14285714285714285,2026_01
21-395-03418,0.07142857142857142,2026_01
21-395-03419,0.25,2026_01
21-395-03420,0.0,2026_01
21-395-03421,0.26666666666666666,2026_01
21-390-03422,0.8,2026_01
21-390-03423,0.3333333333333333,2026_01
21-390-03424,0.4666666666666667,2026_01
21-390-03425,1.0,2026_01
21-390-03426,0.5555555555555556,2026_01
21-390-03427,0.2222222222222222,2026_01
21-390-03428,1.1428571428571428,2026_01
21-390-03429,0.16666666666666666,2026_01
21-390-03430,0.0,2026_01
21-390-03431,0.125,2026_01
21-390-03432,0.0,2026_01
21-390-03433,1.5555555555555556,2026_01
21-379-03434,2.25,2026_01
21-379-03435,3.0,2026_01
21-379-03436,3.0,2026_01
21-379-03437,2.0,2026_01
21-379-03438,1.7142857142857142,2026_01
21-379-03439,2.0,2026_01
21-379-03440,2.0,2026_01
21-379-03441,2.3333333333333335,2026_01
21-379-03442,1.7142857142857142,2026_01
21-375-03443,6.857142857142857,2026_01
21-375-03444,7.222222222222222,2026_01
21-375-03445,10.0,2026_01
21-375-03446,4.25,2026_01
21-375-03447,6.416666666666667,2026_01
21-375-03448,3.8,2026_01
21-375-03449,5.5,2026_01
21-375-03450,10.0,2026_01
21-375-03451,10.0,2026_01
21-375-03452,9.222222222222221,2026_01
21-375-03453,9.25,2026_01
21-375-03454,7.5,2026_01
21-375-03455,4.090909090909091,2026_01
21-386-03456,3.0,2026_01
21-386-03457,3.0,2026_01
21-386-03458,0.8333333333333334,2026_01
21-386-03459,2.0,2026_01
21-386-03460,3.0,2026_01
21-386-03461,2.5,2026_01
21-386-03462,0.0,2026_01
21-386-03463,3.0,2026_01
21-386-03464,2.6666666666666665,2026_01
21-386-03465,0.8,2026_01
21-398-03466,0.0,2026_01
21-398-03467,3.4615384615384617,2026_01
21-398-03468,3.4285714285714284,2026_01
21-398-03469,1.0769230769230769,2026_01
21-398-03470,3.1666666666666665,2026_01
21-398-03471,2.2857142857142856,2026_01
21-398-03472,3.8333333333333335,2026_01
21-398-03473,3.8333333333333335,2026_01
21-398-03474,2.875,2026_01
21-398-03475,0.14285714285714285,2026_01
21-398-03476,3.3,2026_01
21-398-03477,0.5,2026_01
21-398-03478,2.0,2026_01
21-398-03479,1.375,2026_01
21-399-03480,0.4375,2026_01
21-399-03481,2.1666666666666665,2026_01
21-399-03482,1.4166666666666667,2026_01
21-399-03483,3.1333333333333333,2026_01
21-399-03484,1.7777777777777777,2026_01
21-399-03485,2.0,2026_01
21-399-03486,0.9090909090909091,2026_01
21-376-03487,10.2,2026_01
21-376-03488,10.333333333333334,2026_01
21-376-03489,14.0,2026_01
21-376-03490,11.666666666666666,2026_01
21-376-03491,3.5,2026_01
21-376-03492,14.0,2026_01
21-376-03493,15.6,2026_01
21-376-03494,11.0,2026_01
21-376-03495,11.333333333333334,2026_01
21-376-03496,9.727272727272727,2026_01
21-376-03497,8.875,2026_01
21-376-03498,8.454545454545455,2026_01
21-376-03499,12.6,2026_01
21-376-03500,13.6,2026_01
21-376-03501,14.0,2026_01
21-376-03502,11.2,2026_01
21-376-03503,11.333333333333334,2026_01
21-376-03504,10.0,2026_01
21-376-03505,9.666666666666666,2026_01
21-376-03506,11.333333333333334,2026_01
21-376-03507,14.5,2026_01
21-376-03508,7.666666666666667,2026_01
21-376-03509,12.5,2026_01
21-376-03510,9.416666666666666,2026_01
21-376-03511,11.0,2026_01
21-376-03512,10.166666666666666,2026_01
21-397-03513,0.75,2026_01
21-397-03514,1.0,2026_01
21-397-03515,0.9090909090909091,2026_01
21-397-03516,2.0,2026_01
21-397-03517,1.0,2026_01
21-397-03518,1.25,2026_01
21-397-03519,0.7142857142857143,2026_01
21-397-03520,1.5454545454545454,2026_01
21-397-03521,0.0,2026_01
