object_id,mean_heatday,timeperiod
21-382-03397,0.0,2024_01
21-382-03398,0.0,2024_01
21-382-03399,0.0,2024_01
21-382-03400,0.0,2024_01
21-382-03401,0.0,2024_01
21-382-03402,0.0,2024_01
21-382-03403,0.0,2024_01
21-371-03404,0.0,2024_01
21-371-03405,0.0,2024_01
21-371-03406,0.0,2024_01
21-371-03407,0.0,2024_01
21-371-03408,0.0,2024_01
21-395-03409,0.0,2024_01
21-395-03410,0.0,2024_01
21-395-03411,0.0,2024_01
21-395-03412,0.0,2024_01
21-395-03413,0.0,2024_01
21-395-03414,0.0,2024_01
21-395-03415,0.0,2024_01
21-395-03416,0.0,2024_01
21-395-03417,0.0,2024_01
21-395-03418,0.0,2024_01
21-395-03419,0.0,2024_01
21-395-03420,0.0,2024_01
21-395-03421,0.0,2024_01
21-390-03422,0.0,2024_01
21-390-03423,0.0,2024_01
21-390-03424,0.0,2024_01
21-390-03425,0.0,2024_01
21-390-03426,0.0,2024_01
21-390-03427,0.0,2024_01
21-390-03428,0.0,2024_01
21-390-03429,0.0,2024_01
21-390-03430,0.0,2024_01
21-390-03431,0.0,2024_01
21-390-03432,0.0,2024_01
21-390-03433,0.0,2024_01
21-379-03434,0.0,2024_01
21-379-03435,0.0,2024_01
21-379-03436,0.0,2024_01
21-379-03437,0.0,2024_01
21-379-03438,0.0,2024_01
21-379-03439,0.0,2024_01
21-379-03440,0.0,2024_01
21-379-03441,0.0,2024_01
21-379-03442,0.0,2024_01
21-375-03443,0.0,2024_01
21-375-03444,0.0,2024_01
21-375-03445,0.0,2024_01
21-375-03446,0.0,2024_01
21-375-03447,0.0,2024_01
21-375-03448,0.0,2024_01
21-375-03449,0.0,2024_01
21-375-03450,0.0,2024_01
21-375-03451,0.0,2024_01
21-375-03452,0.0,2024_01
21-375-03453,0.0,2024_01
21-375-03454,0.0,2024_01
21-375-03455,0.0,2024_01
21-386-03456,0.0,2024_01
21-386-03457,0.0,2024_01
21-386-03458,0.0,2024_01
21-386-03459,0.0,2024_01
21-386-03460,0.0,2024_01
21-386-03461,0.0,2024_01
21-386-03462,0.0,2024_01
21-386-03463,0.0,2024_01
21-386-03464,0.0,2024_01
21-386-03465,0.0,2024_01
21-398-03466,0.0,2024_01
21-398-03467,0.0,2024_01
21-398-03468,0.0,2024_01
21-398-03469,0.0,2024_01
21-398-03470,0.0,2024_01
21-398-03471,0.0,2024_01
21-398-03472,0.0,2024_01
21-398-03473,0.0,2024_01
21-398-03474,0.0,2024_01
21-398-03475,0.0,2024_01
21-398-03476,0.0,2024_01
21-398-03477,0.0,2024_01
21-398-03478,0.0,2024_01
21-398-03479,0.0,2024_01
21-399-03480,0.0,2024_01
21-399-03481,0.0,2024_01
21-399-03482,0.0,2024_01
21-399-03483,0.0,2024_01
21-399-03484,0.0,2024_01
21-399-03485,0.0,2024_01
21-399-03486,0.0,2024_01
21-376-03487,0.0,2024_01
21-376-03488,0.0,2024_01
21-376-03489,0.0,2024_01
21-376-03490,0.0,2024_01
21-376-03491,0.0,2024_01
21-376-03492,0.0,2024_01
21-376-03493,0.0,2024_01
21-376-03494,0.0,2024_01
21-376-03495,0.0,2024_01
21-376-03496,0.0,2024_01
21-376-03497,0.0,2024_01
21-376-03498,0.0,2024_01
21-376-03499,0.0,2024_01
21-376-03500,0.0,2024_01
21-376-03501,0.0,2024_01
21-376-03502,0.0,2024_01
21-376-03503,0.0,2024_01
21-376-03504,0.0,2024_01
21-376-03505,0.0,2024_01
21-376-03506,0.0,2024_01
21-376-03507,0.0,2024_01
21-376-03508,0.0,2024_01
21-376-03509,0.0,2024_01
21-376-03510,0.0,2024_01
21-376-03511,0.0,2024_01
21-376-03512,0.0,2024_01
21-397-03513,0.0,2024_01
21-397-03514,0.0,2024_01
21-397-03515,0.0,2024_01
21-397-03516,0.0,2024_01
21-397-03517,0.0,2024_01
21-397-03518,0.0,2024_01
21-397-03519,0.0,2024_01
21-397-03520,0.0,2024_01
21-397-03521,0.0,2024_01
21-397-03522,0.0,2024_01
21-385-03523,0.0,2024_01
21-385-03524,0.0,2024_01
21-385-03525,0.0,2024_01
21-385-03526,0.0,2024_01
21-385-03527,0.0,2024_01
21-385-03528,0.0,2024_01
21-385-03529,0.0,2024_01
21-385-03530,0.0,2024_01
21-394-03531,0.0,2024_01
21-394-03532,0.0,2024_01
21-394-03533,0.0,2024_01
21-394-03534,0.0,2024_01
21-394-03535,0.0,2024_01
21-387-03536,0.0,2024_01
21-387-03537,0.0,2024_01
21-387-03538,0.0,2024_01
21-387-03539,0.0,2024_01
21-387-03540,0.0,2024_01
21-387-03541,0.0,2024_01
21-387-03542,0.0,2024_01
21-387-03543,0.0,2024_01
21-387-03544,0.0,2024_01
21-387-03545,0.0,2024_01
21-387-03546,0.0,2024_01
21-396-03547,0.0,2024_01
21-396-03548,0.0,2024_01
21-396-03549,0.0,2024_01
21-396-03550,0.0,2024_01
21-396-03551,0.0,2024_01
21-396-03552,0.0,2024_01
21-396-03553,0.0,2024_01
21-396-03554,0.0,2024_01
21-396-03555,0.0,2024_01
21-396-03556,0.0,2024_01
21-396-03557,0.0,2024_01
21-372-03558,0.0,2024_01
21-372-03559,0.0,2024_01
21-372-03560,0.0,2024_01
21-372-03561,0.0,2024_01
21-372-03562,0.0,2024_01
21-372-03563,0.0,2024_01
21-372-03564,0.0,2024_01
21-372-03565,0.0,2024_01
21-372-03566,0.0,2024_01
21-392-03567,0.0,2024_01
21-392-03568,0.0,2024_01
21-392-03569,0.0,2024_01
21-392-03570,0.0,2024_01
21-392-03571,0.0,2024_01
21-392-03572,0.0,2024_01
21-374-03573,0.0,2024_01
21-374-03574,0.0,2024_01
21-374-03575,0.0,2024_01
21-374-03576,0.0,2024_01
21-374-03577,0.0,2024_01
21-374-03578,0.0,2024_01
21-374-03579,0.0,2024_01
21-374-03580,0.0,2024_01
21-374-03581,0.0,2024_01
21-374-03582,0.0,2024_01
21-374-03583,0.0,2024_01
21-374-03584,0.0,2024_01
21-374-03585,0.0,2024_01
21-374-03586,0.0,2024_01
21-374-03587,0.0,2024_01
21-374-03588,0.0,2024_01
21-374-03589,0.0,2024_01
