object_id,mean-heatday,timeperiod
21-384-03276,27.384615384615383,2024_09
21-384-03277,27.5,2024_09
21-384-03278,30.5,2024_09
21-384-03279,28.6,2024_09
21-384-03280,33.44444444444444,2024_09
21-384-03281,26.181818181818183,2024_09
21-384-03282,27.857142857142858,2024_09
21-384-03283,34.75,2024_09
21-393-03284,26.25,2024_09
21-393-03285,24.25,2024_09
21-393-03286,21.5,2024_09
21-393-03287,22.75,2024_09
21-393-03288,22.571428571428573,2024_09
21-393-03289,23.0,2024_09
21-393-03290,21.555555555555557,2024_09
21-393-03291,24.2,2024_09
21-393-03292,22.428571428571427,2024_09
21-393-03293,23.375,2024_09
21-393-03294,26.0,2024_09
21-393-03295,21.555555555555557,2024_09
21-393-03296,22.428571428571427,2024_09
21-393-03297,22.0,2024_09
21-377-03298,23.0,2024_09
21-377-03299,28.285714285714285,2024_09
21-377-03300,17.75,2024_09
21-377-03301,34.0,2024_09
21-377-03302,34.5,2024_09
21-377-03303,35.0,2024_09
21-377-03304,27.4,2024_09
21-377-03305,29.0,2024_09
21-377-03306,23.666666666666668,2024_09
21-377-03307,19.25,2024_09
21-377-03308,24.0,2024_09
21-377-03309,22.0,2024_09
21-370-03310,30.272727272727273,2024_09
21-370-03311,29.0,2024_09
21-370-03312,25.5,2024_09
21-370-03313,26.75,2024_09
21-370-03314,28.166666666666668,2024_09
21-370-03315,26.0,2024_09
21-370-03316,27.25,2024_09
21-370-03317,27.2,2024_09
21-370-03318,26.333333333333332,2024_09
21-370-03319,26.375,2024_09
21-370-03320,25.11111111111111,2024_09
21-370-03321,27.25,2024_09
21-378-03322,22.285714285714285,2024_09
21-378-03323,25.5,2024_09
21-378-03324,26.25,2024_09
21-378-03325,26.333333333333332,2024_09
21-378-03326,22.444444444444443,2024_09
21-378-03327,26.0,2024_09
21-378-03328,24.333333333333332,2024_09
21-391-03329,25.8,2024_09
21-391-03330,25.058823529411764,2024_09
21-391-03331,24.545454545454547,2024_09
21-381-03332,28.333333333333332,2024_09
21-381-03333,25.4,2024_09
21-381-03334,25.0,2024_09
21-381-03335,27.0,2024_09
21-381-03336,30.0,2024_09
21-381-03337,29.0,2024_09
21-381-03338,29.333333333333332,2024_09
21-381-03339,24.5,2024_09
21-381-03340,27.0,2024_09
21-381-03341,26.333333333333332,2024_09
21-381-03342,28.333333333333332,2024_09
21-381-03343,28.333333333333332,2024_09
21-381-03344,26.6,2024_09
21-381-03345,28.0,2024_09
21-373-03346,26.416666666666668,2024_09
21-373-03347,29.615384615384617,2024_09
21-373-03348,28.23076923076923,2024_09
21-383-03349,30.75,2024_09
21-383-03350,30.714285714285715,2024_09
21-383-03351,29.5,2024_09
21-383-03352,29.77777777777778,2024_09
21-383-03353,33.42857142857143,2024_09
21-383-03354,30.0,2024_09
21-383-03355,31.0,2024_09
21-383-03356,32.857142857142854,2024_09
21-389-03357,18.5,2024_09
21-389-03358,22.6,2024_09
21-389-03359,25.0,2024_09
21-389-03360,20.63157894736842,2024_09
21-389-03361,25.142857142857142,2024_09
