subdistrict,year,month,heatwave_days_count
Athmalgola,2020,3,0
Athmalgola,2020,4,0
Athmalgola,2020,5,1
Athmalgola,2020,6,0
Athmalgola,2021,3,0
Athmalgola,2021,4,0
Athmalgola,2021,5,0
Athmalgola,2021,6,0
Athmalgola,2022,3,0
Athmalgola,2022,4,9
Athmalgola,2022,5,0
Athmalgola,2022,6,0
Athmalgola,2023,3,0
Athmalgola,2023,4,7
Athmalgola,2023,5,2
Athmalgola,2023,6,12
Athmalgola,2024,3,0
Athmalgola,2024,4,9
Athmalgola,2024,5,6
Athmalgola,2024,6,10
Athmalgola,2025,3,0
Athmalgola,2025,4,5
Athmalgola,2025,5,5
Athmalgola,2025,6,0
Bakhtiarpur,2020,3,0
Bakhtiarpur,2020,4,0
Bakhtiarpur,2020,5,2
Bakhtiarpur,2020,6,0
Bakhtiarpur,2021,3,0
Bakhtiarpur,2021,4,0
Bakhtiarpur,2021,5,0
Bakhtiarpur,2021,6,0
Bakhtiarpur,2022,3,0
Bakhtiarpur,2022,4,10
Bakhtiarpur,2022,5,0
Bakhtiarpur,2022,6,1
Bakhtiarpur,2023,3,0
Bakhtiarpur,2023,4,7
Bakhtiarpur,2023,5,1
Bakhtiarpur,2023,6,12
Bakhtiarpur,2024,3,0
Bakhtiarpur,2024,4,9
Bakhtiarpur,2024,5,7
Bakhtiarpur,2024,6,10
Bakhtiarpur,2025,3,0
Bakhtiarpur,2025,4,5
Bakhtiarpur,2025,5,5
Bakhtiarpur,2025,6,0
Barh,2020,3,0
Barh,2020,4,0
Barh,2020,5,0
Barh,2020,6,0
Barh,2021,3,0
Barh,2021,4,0
Barh,2021,5,0
Barh,2021,6,0
Barh,2022,3,0
Barh,2022,4,8
Barh,2022,5,0
Barh,2022,6,0
Barh,2023,3,0
Barh,2023,4,6
Barh,2023,5,0
Barh,2023,6,11
Barh,2024,3,0
Barh,2024,4,9
Barh,2024,5,6
Barh,2024,6,8
Barh,2025,3,0
Barh,2025,4,5
Barh,2025,5,4
Barh,2025,6,0
Belchhi,2020,3,0
Belchhi,2020,4,0
Belchhi,2020,5,1
Belchhi,2020,6,0
Belchhi,2021,3,0
Belchhi,2021,4,0
Belchhi,2021,5,0
Belchhi,2021,6,0
Belchhi,2022,3,0
Belchhi,2022,4,9
Belchhi,2022,5,0
Belchhi,2022,6,1
Belchhi,2023,3,0
Belchhi,2023,4,7
Belchhi,2023,5,2
Belchhi,2023,6,14
Belchhi,2024,3,0
Belchhi,2024,4,9
Belchhi,2024,5,7
Belchhi,2024,6,10
Belchhi,2025,3,0
Belchhi,2025,4,5
Belchhi,2025,5,5
Belchhi,2025,6,0
Bihta,2020,3,0
Bihta,2020,4,0
Bihta,2020,5,3
Bihta,2020,6,0
Bihta,2021,3,0
Bihta,2021,4,2
Bihta,2021,5,0
Bihta,2021,6,0
Bihta,2022,3,0
Bihta,2022,4,10
Bihta,2022,5,1
Bihta,2022,6,5
Bihta,2023,3,0
Bihta,2023,4,5
Bihta,2023,5,0
Bihta,2023,6,15
Bihta,2024,3,0
Bihta,2024,4,9
Bihta,2024,5,9
Bihta,2024,6,15
Bihta,2025,3,0
Bihta,2025,4,5
Bihta,2025,5,5
Bihta,2025,6,1
Bikram,2020,3,0
Bikram,2020,4,0
Bikram,2020,5,3
Bikram,2020,6,0
Bikram,2021,3,0
Bikram,2021,4,3
Bikram,2021,5,1
Bikram,2021,6,0
Bikram,2022,3,0
Bikram,2022,4,12
Bikram,2022,5,3
Bikram,2022,6,5
Bikram,2023,3,0
Bikram,2023,4,6
Bikram,2023,5,2
Bikram,2023,6,17
Bikram,2024,3,0
Bikram,2024,4,9
Bikram,2024,5,10
Bikram,2024,6,16
Bikram,2025,3,0
Bikram,2025,4,5
Bikram,2025,5,5
Bikram,2025,6,2
Daniawan,2020,3,0
Daniawan,2020,4,0
Daniawan,2020,5,2
Daniawan,2020,6,0
Daniawan,2021,3,0
Daniawan,2021,4,1
Daniawan,2021,5,0
Daniawan,2021,6,0
Daniawan,2022,3,0
Daniawan,2022,4,10
Daniawan,2022,5,1
Daniawan,2022,6,4
Daniawan,2023,3,0
Daniawan,2023,4,7
Daniawan,2023,5,2
Daniawan,2023,6,16
Daniawan,2024,3,0
Daniawan,2024,4,9
Daniawan,2024,5,10
Daniawan,2024,6,13
Daniawan,2025,3,0
Daniawan,2025,4,5
Daniawan,2025,5,5
Daniawan,2025,6,0
Dhanarua,2020,3,0
Dhanarua,2020,4,0
Dhanarua,2020,5,2
Dhanarua,2020,6,0
Dhanarua,2021,3,0
Dhanarua,2021,4,3
Dhanarua,2021,5,0
Dhanarua,2021,6,0
Dhanarua,2022,3,0
Dhanarua,2022,4,12
Dhanarua,2022,5,4
Dhanarua,2022,6,5
Dhanarua,2023,3,0
Dhanarua,2023,4,7
Dhanarua,2023,5,6
Dhanarua,2023,6,17
Dhanarua,2024,3,0
Dhanarua,2024,4,10
Dhanarua,2024,5,12
Dhanarua,2024,6,16
Dhanarua,2025,3,0
Dhanarua,2025,4,5
Dhanarua,2025,5,6
Dhanarua,2025,6,1
Dinapur-Cum-Khagaul,2020,3,0
Dinapur-Cum-Khagaul,2020,4,0
Dinapur-Cum-Khagaul,2020,5,2
Dinapur-Cum-Khagaul,2020,6,0
Dinapur-Cum-Khagaul,2021,3,0
Dinapur-Cum-Khagaul,2021,4,1
Dinapur-Cum-Khagaul,2021,5,0
Dinapur-Cum-Khagaul,2021,6,0
Dinapur-Cum-Khagaul,2022,3,0
Dinapur-Cum-Khagaul,2022,4,10
Dinapur-Cum-Khagaul,2022,5,1
Dinapur-Cum-Khagaul,2022,6,5
Dinapur-Cum-Khagaul,2023,3,0
Dinapur-Cum-Khagaul,2023,4,7
Dinapur-Cum-Khagaul,2023,5,1
Dinapur-Cum-Khagaul,2023,6,16
Dinapur-Cum-Khagaul,2024,3,0
Dinapur-Cum-Khagaul,2024,4,9
Dinapur-Cum-Khagaul,2024,5,9
Dinapur-Cum-Khagaul,2024,6,13
Dinapur-Cum-Khagaul,2025,3,0
Dinapur-Cum-Khagaul,2025,4,5
Dinapur-Cum-Khagaul,2025,5,5
Dinapur-Cum-Khagaul,2025,6,0
Dulhin Bazar,2020,3,0
Dulhin Bazar,2020,4,0
Dulhin Bazar,2020,5,4
Dulhin Bazar,2020,6,0
Dulhin Bazar,2021,3,1
Dulhin Bazar,2021,4,3
Dulhin Bazar,2021,5,1
Dulhin Bazar,2021,6,0
Dulhin Bazar,2022,3,0
Dulhin Bazar,2022,4,12
Dulhin Bazar,2022,5,5
Dulhin Bazar,2022,6,8
Dulhin Bazar,2023,3,0
Dulhin Bazar,2023,4,7
Dulhin Bazar,2023,5,4
Dulhin Bazar,2023,6,17
Dulhin Bazar,2024,3,0
Dulhin Bazar,2024,4,10
Dulhin Bazar,2024,5,12
Dulhin Bazar,2024,6,17
Dulhin Bazar,2025,3,0
Dulhin Bazar,2025,4,6
Dulhin Bazar,2025,5,7
Dulhin Bazar,2025,6,3
Fatwah,2020,3,0
Fatwah,2020,4,0
Fatwah,2020,5,2
Fatwah,2020,6,0
Fatwah,2021,3,0
Fatwah,2021,4,1
Fatwah,2021,5,0
Fatwah,2021,6,0
Fatwah,2022,3,0
Fatwah,2022,4,10
Fatwah,2022,5,1
Fatwah,2022,6,4
Fatwah,2023,3,0
Fatwah,2023,4,7
Fatwah,2023,5,2
Fatwah,2023,6,16
Fatwah,2024,3,0
Fatwah,2024,4,9
Fatwah,2024,5,10
Fatwah,2024,6,13
Fatwah,2025,3,0
Fatwah,2025,4,5
Fatwah,2025,5,5
Fatwah,2025,6,0
Ghoswari,2020,3,0
Ghoswari,2020,4,0
Ghoswari,2020,5,0
Ghoswari,2020,6,0
Ghoswari,2021,3,0
Ghoswari,2021,4,0
Ghoswari,2021,5,0
Ghoswari,2021,6,0
Ghoswari,2022,3,0
Ghoswari,2022,4,9
Ghoswari,2022,5,0
Ghoswari,2022,6,0
Ghoswari,2023,3,0
Ghoswari,2023,4,7
Ghoswari,2023,5,2
Ghoswari,2023,6,15
Ghoswari,2024,3,0
Ghoswari,2024,4,9
Ghoswari,2024,5,6
Ghoswari,2024,6,8
Ghoswari,2025,3,0
