OBJECTID,VILNAM_SOI,block_name,sdtname_2,revenue_ci,district_2,object_id,district_1,revenue_cr
16236,JAMIRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16236,JAMIRA IV,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16236,Jamira PtIV,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16237,JAMIRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16237,JAMIRA III,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16237,Jamira Pt III,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16238,NANDAGRAM II N.C,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16239,JAMIRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16239,JAMIRA VII,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16239,Jamira Pt VII,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16240,JAMIRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16240,JAMIRA II,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16240,Jamira Pt II,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16241,JAMIRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16241,JAMIRA VI,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16241,Jamira Pt VI,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16242,NANDAGRAM I N.C,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16243,LALAR GAON,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16244,BALIPIPLA,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16244,BAR BALIA,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16244,Barbalia,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16245,JAMIRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16245,JAMIRA I,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16245,Jamira Pt I,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16246,LALAR GAON,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16247,JAMIRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16247,JAMIRA BAGICHA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16248,CHERAGI,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16248,DAKHIN HATAIR BOND,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16248,Dakshin Hataiyerbond Kitte Nab,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16249,YHALNA CHERRA GRANT,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16250,JAMIRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16250,JAMIRA V,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16250,Jamira Pt V,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16251,CHUTA BALIA,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16251,Chotobalia,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16252,BALDABALDI - NANDAGRAM,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16252,KATANALA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16252,Katanala N.C.,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16253,PALAI CHERRA I,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16253,PALOICHERRA - SULTANICHERRA,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16253,Palaicherra Pt I,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16254,CHERAGI,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16254,JERJERI,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16255,BALDABALDI - NANDAGRAM,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16255,BALDABALDI I,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16255,Boldaboldi Pt I,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16256,ROYPUR,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16257,BALDABALDI - NANDAGRAM,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16257,KALYANPUR N.C,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16257,Kalyanpur N.C.,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16258,DARGARBOND,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16258,Hataiyerbond,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16258,RATAN PUR,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16259,BALDABALDI - NANDAGRAM,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16259,BALDABALDI II,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16259,Boldaboldi Pt II,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16260,DAKHIN CHERAGIR BOND,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16260,Dakshin Cheragirpachim,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16261,JHERJHERI,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16261,RAHAMADHOB PUR,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16262,DAKHIN CHAGALMAR BOND,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16262,Kamalpur,DULLAVCHERRA,Patharkandi,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar
16263,BALDABALDI - NANDAGRAM,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16263,KRISHNAPUR N.C,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16263,Krishnapur N.C.,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16264,ICHARPAR,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16264,ILASHPUR,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16264,Ilaspur,LOWAIRPOA,Nilambazar,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi
16265,BALDABALDI - NANDAGRAM,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16265,BALDABALDI III,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16265,Boldaboldi Pt III,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
16266,DARIARGHAT GRANT,SOUTH HAILAKANDI,Lala,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra
