dtname,timeperiod,district_population,population_z,exposure
BAJALI,2021_01,318207.0191406248,-1.414880774595273,2
BAJALI,2021_02,318207.0191406248,-1.414880774595273,2
BAJALI,2021_03,318207.0191406248,-1.414880774595273,2
BAJALI,2021_04,318207.0191406248,-1.414880774595273,2
BAJALI,2021_05,318207.0191406248,-1.414880774595273,2
BAJALI,2021_06,318207.0191406248,-1.414880774595273,2
BAJALI,2021_07,318207.0191406248,-1.414880774595273,2
BAJALI,2021_08,318207.0191406248,-1.414880774595273,2
BAJALI,2021_09,318207.0191406248,-1.414880774595273,2
BAJALI,2021_10,318207.0191406248,-1.414880774595273,2
BAJALI,2021_11,318207.0191406248,-1.414880774595273,2
BAJALI,2021_12,318207.0191406248,-1.414880774595273,2
BAJALI,2022_01,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_02,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_03,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_04,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_05,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_06,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_07,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_08,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_09,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_10,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_11,320250.35976562474,-1.4125621160363517,2
BAJALI,2022_12,320250.35976562474,-1.4125621160363517,2
BAJALI,2023_01,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_02,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_03,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_04,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_05,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_06,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_07,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_08,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_09,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_10,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_11,322293.7003906249,-1.4102085536142435,2
BAJALI,2023_12,322293.7003906249,-1.4102085536142435,2
BAJALI,2024_01,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_02,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_03,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_04,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_05,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_06,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_07,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_08,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_09,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_10,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_11,324337.0410156251,-1.4078247549782228,2
BAJALI,2024_12,324337.0410156251,-1.4078247549782228,2
BAJALI,2025_01,326380.38164062507,-1.405415043930361,2
BAJALI,2025_02,326380.38164062507,-1.405415043930361,2
BAJALI,2025_03,326380.38164062507,-1.405415043930361,2
