district,dtname,object-id,timeperiod,total-tender-awarded-value,heat-days-score,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,health-centres-count,workers-affected-pct,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
NAGAON,NAGAON,18-305-00130,2021_04,0.0,0.0,3,12716.856000000029,25243.915000000005,287930.140625,44,69.66,9.057852889317676,5.1675,2,4,1,5,0.0,1
NAGAON,NAGAON,18-305-00131,2021_04,0.0,0.0,3,17459.117000000086,34868.802000000025,383686.328125,26,69.66,10.350149858803556,5.1675,2,4,1,5,0.0,1
NAGAON,NAGAON,18-305-00132,2021_04,0.0,0.0,3,15737.673000000184,31233.568000000087,288098.7874999996,52,69.66,7.2677222276576545,5.1675,2,4,1,5,0.0,1
NAGAON,NAGAON,18-305-00133,2021_04,0.0,0.0,3,14577.15100000007,29489.5,437692.25,42,69.66,12.37875139569882,5.1675,2,4,1,5,0.0,1
NAGAON,NAGAON,18-305-00134,2021_04,0.0,0.0,3,11464.79299999983,22907.72100000002,462943.75312500075,42,69.66,12.250784762874352,5.1675,2,4,1,5,0.0,1
NAGAON,NAGAON,18-305-00135,2021_04,0.0,0.0,3,6595.714000000036,13432.81699999998,184996.1296875002,37,69.66,9.06623584441162,5.1675,2,4,1,5,0.0,1
NAGAON,NAGAON,18-305-00136,2021_04,0.0,0.0,3,15183.56299999985,30492.061000000103,274554.68124999944,34,69.66,8.410509418123445,5.1675,2,4,1,5,0.0,1
SONITPUR,SONITPUR,18-306-00137,2021_04,0.0,1.0588235294117647,4,26353.35499999998,47716.70800000001,526840.2437500004,57,84.82,8.874969800549406,6.025,3,5,4,5,0.0,3
SONITPUR,SONITPUR,18-306-00138,2021_04,0.0,0.7857142857142857,4,16237.719999999972,29252.19199999998,294208.91250000056,37,84.82,9.030971091046291,6.025,3,5,4,5,0.0,3
SONITPUR,SONITPUR,18-306-00139,2021_04,0.0,0.0,4,11382.081000000006,20669.587000000058,387740.1062500002,30,84.82,12.515799940596873,6.025,3,5,4,5,0.0,3
SONITPUR,SONITPUR,18-306-00140,2021_04,0.0,0.2222222222222222,4,11719.78999999992,21098.36600000001,237397.0031249998,34,84.82,8.739520446520105,6.025,3,5,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00141,2021_04,0.0,0.0,4,4244.973999999987,7959.568999999989,146720.5687500001,16,79.61,8.61925413084882,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00142,2021_04,0.0,0.0,4,14104.631999999983,27259.617,260153.578125,25,79.61,9.413843175217812,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00143,2021_04,0.0,0.4,4,8877.469999999972,16716.642000000007,161093.6203124998,13,79.61,7.83190560588158,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00144,2021_04,0.0,1.1428571428571428,4,3610.602000000072,6813.524999999994,105222.0,13,79.61,8.583383813908409,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00145,2021_04,0.0,0.0,4,15688.60499999998,29481.688000000024,253406.88437500037,21,79.61,8.86477015958198,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00146,2021_04,0.0,0.0,4,5427.523999999976,10279.733999999997,118079.16874999995,26,79.61,8.38187631938408,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00147,2021_04,0.0,0.0,4,4332.886999999988,8160.642999999996,103963.4273437499,10,79.61,6.542400211472376,4.1675,3,3,4,5,0.0,3
DHEMAJI,DHEMAJI,18-308-00148,2021_04,0.0,0.0,4,68.45100000000002,139.15699999999998,3087.0839111328096,1,77.87,2.957943925233645,3.9475,3,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00149,2021_04,0.0,1.5,4,272.3110000000015,556.9049999999988,7749.259228515613,2,77.87,7.045080809078438,3.9475,3,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00150,2021_04,0.0,0.0,4,6476.891999999993,13126.600999999995,141670.4734375002,18,77.87,8.053691518699502,3.9475,3,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00151,2021_04,0.0,0.0,4,12280.683000000075,24938.275000000023,269039.1546874996,27,77.87,8.469356293085896,3.9475,3,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00152,2021_04,0.0,0.0,4,7198.289999999921,14378.255000000005,169706.93593749986,6,77.87,7.429793435559498,3.9475,3,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00153,2021_04,0.0,0.0,4,5053.402999999991,10198.933999999994,103707.90390625014,19,77.87,8.314618872813647,3.9475,3,2,3,5,0.0,2
TINSUKIA,TINSUKIA,18-309-00154,2021_04,0.0,0.75,3,7628.523999999859,14208.361999999994,105350.51640624995,8,89.01,4.476744186046512,5.717499999999999,3,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00155,2021_04,0.0,0.0,3,22061.575999999885,41026.057,470265.13437499944,43,89.01,9.426295581920082,5.717499999999999,3,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00156,2021_04,0.0,0.0,3,27317.395999999717,49448.29599999997,446927.5718750004,34,89.01,11.186873704215618,5.717499999999999,3,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00157,2021_04,0.0,0.2941176470588235,3,18579.882000000216,35103.831000000006,368557.4312500004,34,89.01,9.349689566456169,5.717499999999999,3,4,5,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00158,2021_04,0.0,0.0,4,9588.222999999998,14932.508000000002,189367.21875,25,81.66,9.333883140900683,6.0275,2,3,4,5,0.0,2
DIBRUGARH,DIBRUGARH,18-310-00159,2021_04,0.0,0.0,4,12937.237999999896,20278.258999999995,244857.8125,8,81.66,11.346244227509208,6.0275,2,3,4,5,0.0,2
DIBRUGARH,DIBRUGARH,18-310-00160,2021_04,0.0,0.0,4,7403.802999999956,11803.835999999996,175511.3109375001,30,81.66,9.58611383709519,6.0275,2,3,4,5,0.0,2
DIBRUGARH,DIBRUGARH,18-310-00161,2021_04,0.0,0.0,4,3505.5590000000084,5491.303,253627.26250000007,26,81.66,12.425858035683111,6.0275,2,3,4,5,0.0,2
DIBRUGARH,DIBRUGARH,18-310-00162,2021_04,0.0,0.0,4,7363.489999999991,11475.305000000022,181561.1328125,32,81.66,9.215314230676618,6.0275,2,3,4,5,0.0,2
DIBRUGARH,DIBRUGARH,18-310-00163,2021_04,0.0,0.0,4,7952.776000000013,12418.027999999998,194950.97812500017,20,81.66,9.569697116902674,6.0275,2,3,4,5,0.0,2
DIBRUGARH,DIBRUGARH,18-310-00164,2021_04,0.0,0.0,4,14609.253999999955,22673.246999999996,247141.546875,28,81.66,10.054100038073482,6.0275,2,3,4,5,0.0,2
SIVASAGAR,SIVASAGAR,18-311-00165,2021_04,0.0,0.0,5,6952.4439999999595,9635.495999999996,195121.1765625002,27,82.09,9.51390511801823,6.945,2,3,1,5,0.0,1
SIVASAGAR,SIVASAGAR,18-311-00166,2021_04,0.0,0.0,5,13172.275999999954,18059.141999999993,189806.8187500001,36,82.09,10.841908706021558,6.945,2,3,1,5,0.0,1
SIVASAGAR,SIVASAGAR,18-311-00167,2021_04,0.0,0.0,5,8659.977999999886,11881.684999999998,155695.475,36,82.09,10.38047551148987,6.945,2,3,1,5,0.0,1
SIVASAGAR,SIVASAGAR,18-311-00168,2021_04,0.0,0.0,5,13591.907000000008,18938.81799999997,237671.2828124999,44,82.09,10.775684549747664,6.945,2,3,1,5,0.0,1
JORHAT,JORHAT,18-312-00169,2021_04,0.0,0.0,4,8069.1720000000205,9658.527999999991,156039.56093749986,23,73.71,7.948533649492005,7.529999999999999,2,3,1,5,0.0,1
JORHAT,JORHAT,18-312-00170,2021_04,0.0,0.0,4,11246.407000000125,13462.469000000012,271146.48437500006,33,73.71,8.68374592208789,7.529999999999999,2,3,1,5,0.0,1
JORHAT,JORHAT,18-312-00171,2021_04,0.0,0.0,4,9727.704000000029,11607.235999999995,157518.90625,9,73.71,11.63672131147541,7.529999999999999,2,3,1,5,0.0,1
GOLAGHAT,GOLAGHAT,18-313-00172,2021_04,0.0,0.0,5,11284.065999999992,18216.149000000005,211932.52656250077,23,73.24,8.517309425121644,6.09,2,3,4,5,0.0,2
GOLAGHAT,GOLAGHAT,18-313-00173,2021_04,0.0,0.0,5,8702.396999999997,13706.241000000038,119407.07109374924,14,73.24,8.183741425066346,6.09,2,3,4,5,0.0,2
GOLAGHAT,GOLAGHAT,18-313-00174,2021_04,0.0,0.0,5,8137.991000000038,12345.72400000001,154257.77656250005,30,73.24,9.92729823203618,6.09,2,3,4,5,0.0,2
GOLAGHAT,GOLAGHAT,18-313-00175,2021_04,0.0,0.0,5,24268.814000000013,37175.14599999999,408184.5843749996,46,73.24,9.5910849578042,6.09,2,3,4,5,0.0,2
GOLAGHAT,GOLAGHAT,18-313-00176,2021_04,0.0,0.0,5,3890.576000000059,6351.747000000003,137257.528125,1,73.24,9.372753135911031,6.09,2,3,4,5,0.0,2
GOLAGHAT,GOLAGHAT,18-313-00177,2021_04,0.0,0.0,5,12048.137000000104,18980.83099999999,260160.20781249995,39,73.24,7.227732136565102,6.09,2,3,4,5,0.0,2
KARBI ANGLONG,KARBI ANGLONG,18-314-00178,2021_04,0.0,0.0,3,16398.84300000011,41537.01799999992,299644.1468749996,4,79.48,7.670665193212605,5.27,3,3,5,5,0.0,3
KARBI ANGLONG,KARBI ANGLONG,18-314-00179,2021_04,0.0,0.0454545454545454,3,4594.064000000013,10481.722999999998,103554.1234375001,5,79.48,7.850825270347182,5.27,3,3,5,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00180,2021_04,0.0,2.260869565217391,1,3313.6410000000615,8433.432,104730.78984374972,1,89.42,7.379294117647059,3.17,5,2,1,5,0.0,4
DIMA HASAO,DIMA HASAO,18-315-00181,2021_04,0.0,6.933333333333334,1,2851.3480000000563,6651.736000000004,72290.51484375005,1,89.42,8.398017110418166,3.17,5,2,1,5,0.0,4
DIMA HASAO,DIMA HASAO,18-315-00182,2021_04,0.0,5.833333333333333,1,1731.5359999999928,4228.891999999999,34087.59726562502,1,89.42,10.796453692848768,3.17,5,2,1,5,0.0,4
DIMA HASAO,DIMA HASAO,18-315-00183,2021_04,0.0,1.4230769230769231,1,2506.402000000002,6195.847000000002,73374.84453125001,1,89.42,6.016080402010051,3.17,5,2,1,5,0.0,4
CACHAR,CACHAR,18-316-00184,2021_04,0.0,3.4,1,14554.954999999842,26375.945000000007,322159.42812500056,21,69.81,9.64478642596429,4.282500000000001,5,5,1,5,0.0,4
CACHAR,CACHAR,18-316-00185,2021_04,0.0,1.0,1,41661.59899999993,74327.451,737687.1312499996,71,69.81,10.138569340980508,4.282500000000001,5,5,1,5,0.0,4
CACHAR,CACHAR,18-316-00186,2021_04,0.0,1.5,1,9633.610000000102,17188.265000000014,181246.38124999963,9,69.81,11.475855130784709,4.282500000000001,5,5,1,5,0.0,4
CACHAR,CACHAR,18-316-00187,2021_04,0.0,0.0769230769230769,1,17598.925000000047,31397.6810000001,365020.14062499907,38,69.81,7.029768027202652,4.282500000000001,5,5,1,5,0.0,4
CACHAR,CACHAR,18-316-00188,2021_04,0.0,1.8888888888888888,1,20109.36900000018,35452.08400000003,481117.40625,37,69.81,10.568346451988708,4.282500000000001,5,5,1,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00189,2021_04,0.0,2.5,2,18125.576999999816,37311.119000000064,330191.0906250002,14,76.88,12.672539817264964,3.51,4,4,5,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00190,2021_04,0.0,1.6666666666666667,2,8629.699000000022,17578.108000000007,163731.2999999998,13,76.88,12.155445942602672,3.51,4,4,5,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00191,2021_04,0.0,0.8,2,13883.793000000063,28297.45600000001,255875.97812499944,11,76.88,8.879485406003596,3.51,4,4,5,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00192,2021_04,0.0,0.1,2,21317.373000000134,42045.64299999992,284223.5437500002,28,76.88,7.611702889897301,3.51,4,4,5,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00193,2021_04,0.0,0.3333333333333333,2,18750.93200000003,38247.82999999996,339977.82499999925,30,76.88,7.530012044235191,3.51,4,4,5,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00194,2021_04,0.0,2.5,3,3716.904000000038,8187.503999999957,122647.8984375,15,79.86,9.869985833581866,6.115,4,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00195,2021_04,0.0,1.5,3,5449.076000000001,12143.496999999974,172029.3421875001,16,79.86,10.76488741182854,6.115,4,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00196,2021_04,0.0,0.3333333333333333,3,8978.705000000075,20007.429999999935,256611.06562500077,20,79.86,9.910639768226885,6.115,4,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00197,2021_04,0.0,0.3,3,9095.274000000092,20185.332999999984,206654.03125,36,79.86,7.395735925050346,6.115,4,3,3,5,0.0,4
BONGAIGAON,BONGAIGAON,18-319-00198,2021_04,0.0,0.25,1,2877.880999999994,5827.624000000003,146189.4609375,13,59.85,10.414518978858222,4.3625,3,2,2,5,0.0,2
BONGAIGAON,BONGAIGAON,18-319-00199,2021_04,0.0,0.6666666666666666,1,4914.258999999962,10186.980000000003,131637.43281250028,17,59.85,8.033605332004484,4.3625,3,2,2,5,0.0,2
BONGAIGAON,BONGAIGAON,18-319-00200,2021_04,0.0,0.2,1,18273.288000000175,37293.439999999944,325031.92500000075,35,59.85,7.891179753752853,4.3625,3,2,2,5,0.0,2
BONGAIGAON,BONGAIGAON,18-319-00201,2021_04,0.0,0.5,1,4096.09500000003,8358.07899999999,58180.51015624998,5,59.85,11.587693852504742,4.3625,3,2,2,5,0.0,2
BONGAIGAON,BONGAIGAON,18-319-00202,2021_04,0.0,0.0,1,3186.3580000000075,6476.736999999994,135734.7171875001,18,59.85,7.662579644041098,4.3625,3,2,2,5,0.0,2
CHIRANG,CHIRANG,18-320-00203,2021_04,0.0,0.0,2,452.0940000000001,907.1079999999928,9568.337207031203,1,85.96,9.42749882684186,4.5825,3,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00204,2021_04,0.0,0.0,2,738.9680000000008,1333.4540000000052,19991.09648437501,1,85.96,6.0,4.5825,3,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00205,2021_04,0.0,0.8,2,6573.588999999978,13336.478999999992,120892.15234375,19,85.96,7.445025623649993,4.5825,3,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00206,2021_04,0.0,0.0,2,5345.72000000003,10921.214999999997,116415.19921875,18,85.96,9.28129999686294,4.5825,3,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00207,2021_04,0.0,0.0,2,17657.05100000021,36112.014000000025,339668.1156249996,29,85.96,9.052901203399816,4.5825,3,2,4,5,0.0,3
KAMRUP,KAMRUP,18-321-00208,2021_04,0.0,0.0,1,5607.434000000008,8520.093000000023,190582.7062499998,24,61.86,11.29005784159521,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00209,2021_04,0.0,0.0,1,2058.032999999996,3128.96,53950.38046875002,5,61.86,10.75661514278229,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00210,2021_04,0.0,0.0,1,7062.59500000003,10788.223999999987,206086.296875,39,61.86,11.273177828188183,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00211,2021_04,0.0,0.0,1,2579.6229999999923,3915.817,73171.17890625005,35,61.86,9.389575033200533,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00212,2021_04,0.0,1.2857142857142858,1,4671.928000000014,7316.524999999994,137130.65156250005,30,61.86,9.227140227063517,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00213,2021_04,0.0,0.0,1,6889.235000000102,10503.776999999987,189060.9171874998,10,61.86,8.831572132653914,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00214,2021_04,0.0,0.0,1,11117.12799999991,17278.929000000004,123677.24765625036,16,61.86,8.87807853427243,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00215,2021_04,0.0,0.0,1,6298.264000000025,9835.725999999995,107701.5453125001,12,61.86,9.155390026898408,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00216,2021_04,0.0,2.5714285714285716,1,2480.3190000000177,3833.616000000002,96503.87578124995,28,61.86,9.161667748437129,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00217,2021_04,0.0,0.0,1,711.2929999999978,1084.7440000000024,44609.18007812509,15,61.86,11.543307086614174,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00218,2021_04,0.0,0.0,1,1603.0019999999931,2444.1979999999967,49431.19375000009,2,61.86,11.903068679980516,5.825,3,2,1,5,0.0,2
KAMRUP METRO,KAMRUP METRO,18-322-00219,2021_04,0.0,0.0,1,24956.19200000004,31832.138,569911.1812499994,1,40.36,19.464597924143952,0.0,2,4,1,5,0.0,1
KAMRUP METRO,KAMRUP METRO,18-322-00220,2021_04,0.0,0.0,1,3773.2700000000186,4776.665999999997,190854.36093749944,42,40.36,8.77042009730539,0.0,2,4,1,5,0.0,1
KAMRUP METRO,KAMRUP METRO,18-322-00221,2021_04,0.0,0.0,1,1602.8790000000008,1981.8329999999987,60496.70273437491,7,40.36,10.23603060514723,0.0,2,4,1,5,0.0,1
NALBARI,NALBARI,18-323-00222,2021_04,0.0,0.0,2,3209.947999999975,4115.578999999998,65439.42656250001,15,47.21,10.29011786038078,6.945,2,2,1,5,0.0,1
NALBARI,NALBARI,18-323-00223,2021_04,0.0,0.0,2,2177.482000000018,2659.9919999999984,111301.95781249995,35,47.21,10.107390210370678,6.945,2,2,1,5,0.0,1
NALBARI,NALBARI,18-323-00224,2021_04,0.0,0.0,2,13397.842999999992,16351.102,248700.42500000028,28,47.21,8.7668710139912,6.945,2,2,1,5,0.0,1
NALBARI,NALBARI,18-323-00225,2021_04,0.0,0.0,2,6227.159999999974,7523.307000000015,139326.2265625,21,47.21,14.340836885980394,6.945,2,2,1,5,0.0,1
NALBARI,NALBARI,18-323-00226,2021_04,0.0,0.0,2,5849.999000000011,7038.853999999992,178844.65156250028,19,47.21,12.204614983280765,6.945,2,2,1,5,0.0,1
NALBARI,NALBARI,18-323-00227,2021_04,0.0,0.0,2,1078.0449999999985,1299.0789999999995,45747.10078125005,3,47.21,9.391899000526038,6.945,2,2,1,5,0.0,1
NALBARI,NALBARI,18-323-00228,2021_04,0.0,0.0,2,8374.400000000023,10183.502999999968,158642.1046874998,20,47.21,12.64855767853562,6.945,2,2,1,5,0.0,1
BAKSA,BAKSA,18-324-00260,2021_04,0.0,0.25,2,1754.2279999999882,2653.354,75618.33125000005,14,81.84,7.96390433324508,5.680000000000001,3,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00230,2021_04,0.0,0.0,2,396.8109999999979,480.94000000000005,11336.996679687509,1,47.21,6.0,6.945,2,2,1,5,0.0,1
BAKSA,BAKSA,18-324-00231,2021_04,0.0,0.4285714285714285,2,5047.858000000007,7635.044000000002,166708.2390625002,14,81.84,7.770237592599701,5.680000000000001,3,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00232,2021_04,0.0,0.0,2,3005.921000000002,4303.852000000001,38663.17421874998,6,81.84,13.911290322580646,5.680000000000001,3,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00233,2021_04,0.0,0.6666666666666666,2,3301.8150000000023,5007.219000000001,104269.1070312499,23,81.84,7.205551532705769,5.680000000000001,3,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00234,2021_04,0.0,0.0,2,2909.2060000000056,4178.145999999993,81067.89453125,12,81.84,8.45694966190834,5.680000000000001,3,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00235,2021_04,0.0,0.0,3,210.32400000000052,311.41400000000067,6724.584033203137,2,81.84,9.199794848415774,5.680000000000001,2,2,1,5,0.0,1
BAKSA,TAMULPUR,18-816-00236,2021_04,0.0,0.0,3,169.11799999999857,361.7550000000001,6659.821923828127,1,81.84,20.0,5.680000000000001,2,2,1,5,0.0,1
DARRANG,DARRANG,18-325-00237,2021_04,0.0,0.0,2,836.8059999999969,1769.6529999999984,17293.025585937547,7,85.43,8.193068254305762,3.61,2,3,3,5,0.0,2
DARRANG,DARRANG,18-325-00238,2021_04,0.0,0.0,2,2275.0580000000045,4735.926000000007,86721.63906249998,21,85.43,8.794089776436318,3.61,2,3,3,5,0.0,2
DARRANG,DARRANG,18-325-00239,2021_04,0.0,0.0,2,10057.344999999972,20325.369999999995,143340.5625,36,85.43,8.718305526401506,3.61,2,3,3,5,0.0,2
UDALGURI,UDALGURI,18-326-00240,2021_04,0.0,0.0,4,902.4029999999984,1633.3940000000002,16065.19873046875,1,80.43,10.525857376156775,5.602499999999999,3,2,5,5,0.0,3
UDALGURI,UDALGURI,18-326-00241,2021_04,0.0,0.0,4,4294.756999999983,7958.093999999983,71928.4859374999,3,80.43,7.645069144108068,5.602499999999999,3,2,5,5,0.0,3
UDALGURI,UDALGURI,18-326-00242,2021_04,0.0,0.0,4,0.5939999999999941,1.0759999999999863,147.72719726562443,1,80.43,8.335555858739019,5.602499999999999,3,2,5,5,0.0,3
UDALGURI,UDALGURI,18-326-00243,2021_04,0.0,0.0,4,127.46500000000016,269.78899999999976,2896.7783447265538,1,80.43,8.335555858739019,5.602499999999999,3,2,5,5,0.0,3
UDALGURI,UDALGURI,18-326-00244,2021_04,0.0,0.0,4,1680.0090000000057,3586.118000000002,65731.87812499999,3,80.43,8.696490673411319,5.602499999999999,3,2,5,5,0.0,3
