district,object-id,timeperiod,health-centres-count,total-tender-awarded-value,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,workers-affected-pct,pct-ncd,land-surface-temperature,land-surface-temperature-raster,heat-days-score,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
BAJALI,18-799,2021_04,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,2.0,LST_ASSAM_2021_04.tif,0.167,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2021_05,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2021_05.tif,7.0,1.0,2.0,1.0,5.0,0.0,1.0
BAJALI,18-799,2021_06,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2021_06.tif,14.833,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2021_07,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,0.0,LST_ASSAM_2021_07.tif,11.0,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2021_08,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,0.0,LST_ASSAM_2021_08.tif,6.333,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2021_09,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2021_09.tif,9.167,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2021_10,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2021_10.tif,39.333,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2021_11,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2021_11.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2021_12,70,0.0,11822.417,24006.862,318207.019,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2021_12.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_01,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2022_01.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_02,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2022_02.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_03,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2022_03.tif,46.333,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_04,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,1.0,LST_ASSAM_2022_04.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_05,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2022_05.tif,3.0,3.0,2.0,1.0,5.0,0.0,3.0
BAJALI,18-799,2022_06,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2022_06.tif,6.167,3.0,2.0,1.0,5.0,0.0,3.0
BAJALI,18-799,2022_07,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2022_07.tif,18.667,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_08,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2022_08.tif,17.333,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_09,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2022_09.tif,3.5,3.0,2.0,1.0,5.0,0.0,3.0
BAJALI,18-799,2022_10,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2022_10.tif,23.5,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_11,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2022_11.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2022_12,70,0.0,12223.868,24043.184,320250.36,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_01,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2023_01.tif,0.0,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_02,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2023_02.tif,0.0,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_03,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2023_03.tif,16.5,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_04,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,2.0,LST_ASSAM_2023_04.tif,2.833,3.0,2.0,1.0,5.0,0.0,3.0
BAJALI,18-799,2023_05,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2023_05.tif,4.667,3.0,2.0,1.0,5.0,0.0,3.0
BAJALI,18-799,2023_06,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2023_06.tif,25.333,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_07,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2023_07.tif,22.333,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_08,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2023_08.tif,15.0,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_09,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2023_09.tif,23.5,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_10,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2023_10.tif,25.0,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_11,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2023_11.tif,0.667,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2023_12,70,0.0,12625.319,24079.506,322293.7,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2023_12.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_01,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2024_01.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_02,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2024_02.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_03,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2024_03.tif,18.833,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_04,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2024_04.tif,0.5,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_05,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2024_05.tif,21.833,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_06,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,1.0,LST_ASSAM_2024_06.tif,27.0,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_07,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,0.0,LST_ASSAM_2024_07.tif,29.167,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_08,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2024_08.tif,16.833,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_09,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2024_09.tif,29.667,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_10,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2024_10.tif,16.0,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_11,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2024_11.tif,3.0,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2024_12,70,0.0,13026.77,24115.828,324337.041,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2024_12.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2025_01,70,0.0,13428.221,24152.15,326380.382,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2025_01.tif,0.0,3.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2025_02,70,0.0,13428.221,24152.15,326380.382,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2025_02.tif,0.0,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2025_03,70,0.0,13428.221,24152.15,326380.382,6.987,6.032,9.753,78.24,4.012,3.0,LST_ASSAM_2025_03.tif,19.833,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2025_04,70,0.0,13428.221,24152.15,326380.382,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2025_04.tif,0.0,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2025_05,70,0.0,13428.221,24152.15,326380.382,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2025_05.tif,3.667,2.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2025_06,70,0.0,13428.221,24152.15,326380.382,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2025_06.tif,30.833,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2025_07,70,0.0,13428.221,24152.15,326380.382,6.987,6.032,9.753,78.24,4.012,4.0,LST_ASSAM_2025_07.tif,16.5,1.0,2.0,1.0,5.0,0.0,2.0
BAJALI,18-799,2025_08,70,0.0,13428.221,24152.15,326380.382,6.987,6.032,9.753,78.24,4.012,5.0,LST_ASSAM_2025_08.tif,5.333,1.0,2.0,1.0,5.0,0.0,2.0
