district,timeperiod,dtname,health-centres-count,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Anugul,2021_01,Anugul,209,0.0,0.0,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_01.tif,3.0,4.0,1.0,3.0,0.27,2.0,2,21-384
Anugul,2021_02,Anugul,209,0.0,0.02,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_02.tif,2.0,4.0,1.0,3.0,0.14,1.0,3,21-384
Anugul,2021_03,Anugul,209,0.0,31.03,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_03.tif,3.0,4.0,1.0,3.0,0.51,3.0,3,21-384
Anugul,2021_04,Anugul,209,0.0,0.0,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_04.tif,3.0,4.0,1.0,3.0,0.32,2.0,3,21-384
Anugul,2021_05,Anugul,209,0.0,4.86,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_05.tif,5.0,4.0,1.0,4.0,0.69,4.0,2,21-384
Anugul,2021_06,Anugul,209,0.0,0.39,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_06.tif,2.0,4.0,1.0,4.0,0.32,2.0,3,21-384
Anugul,2021_07,Anugul,209,0.0,18.39,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_07.tif,3.0,4.0,1.0,4.0,0.51,3.0,3,21-384
Anugul,2021_08,Anugul,209,0.0,20.76,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_08.tif,3.0,4.0,1.0,3.0,0.51,3.0,2,21-384
Anugul,2021_09,Anugul,209,0.0,3.26,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_09.tif,3.0,4.0,1.0,3.0,0.51,3.0,3,21-384
Anugul,2021_10,Anugul,209,0.0,55.95,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_10.tif,4.0,4.0,1.0,3.0,0.62,4.0,4,21-384
Anugul,2021_11,Anugul,209,0.0,0.8,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_11.tif,2.0,4.0,1.0,3.0,0.32,2.0,3,21-384
Anugul,2021_12,Anugul,209,0.0,0.0,9880,11298,175838,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_12.tif,3.0,4.0,1.0,3.0,0.32,2.0,2,21-384
Anugul,2022_01,Anugul,209,0.0,0.0,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_01.tif,3.0,4.0,1.0,3.0,0.52,3.0,2,21-384
Anugul,2022_02,Anugul,209,0.0,0.0,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_02.tif,3.0,4.0,1.0,3.0,0.52,3.0,3,21-384
Anugul,2022_03,Anugul,209,0.0,34.48,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_03.tif,2.0,4.0,1.0,3.0,0.4,2.0,3,21-384
Anugul,2022_04,Anugul,209,0.0,1.13,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_04.tif,2.0,4.0,1.0,3.0,0.32,2.0,4,21-384
Anugul,2022_05,Anugul,209,0.0,13.42,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_05.tif,4.0,4.0,1.0,3.0,0.62,4.0,3,21-384
Anugul,2022_06,Anugul,209,0.0,24.55,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_06.tif,4.0,4.0,1.0,3.0,0.62,4.0,2,21-384
Anugul,2022_07,Anugul,209,0.0,13.8,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_07.tif,5.0,4.0,1.0,3.0,0.69,4.0,3,21-384
Anugul,2022_08,Anugul,209,0.0,19.25,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_08.tif,3.0,4.0,1.0,3.0,0.51,3.0,4,21-384
Anugul,2022_09,Anugul,209,0.0,8.63,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_09.tif,3.0,4.0,1.0,3.0,0.43,3.0,2,21-384
Anugul,2022_10,Anugul,209,0.0,31.46,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_10.tif,3.0,4.0,1.0,3.0,0.51,3.0,4,21-384
Anugul,2022_11,Anugul,209,0.0,0.0,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_11.tif,3.0,4.0,1.0,3.0,0.32,2.0,3,21-384
Anugul,2022_12,Anugul,209,0.0,0.0,10237,11332,177699,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_12.tif,3.0,4.0,1.0,3.0,0.32,2.0,3,21-384
Anugul,2023_01,Anugul,209,0.0,0.0,10594,11366,179559,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_01.tif,3.0,4.0,1.0,3.0,0.52,3.0,2,21-384
Anugul,2023_02,Anugul,209,0.0,0.0,10594,11366,179559,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_02.tif,3.0,4.0,1.0,3.0,0.32,2.0,3,21-384
Anugul,2023_03,Anugul,209,0.0,11.56,10594,11366,179559,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_03.tif,3.0,4.0,1.0,3.0,0.59,3.0,4,21-384
Anugul,2023_04,Anugul,209,0.0,0.0,10594,11366,179559,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_04.tif,3.0,4.0,1.0,3.0,0.14,1.0,3,21-384
Anugul,2023_05,Anugul,209,0.0,5.31,10594,11366,179559,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_05.tif,3.0,4.0,1.0,3.0,0.31,2.0,4,21-384
Anugul,2023_06,Anugul,209,0.0,26.84,10594,11366,179559,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_06.tif,4.0,4.0,1.0,3.0,0.53,3.0,3,21-384
Anugul,2023_07,Anugul,209,0.0,38.3,10594,11366,179559,9.85,15.8,13.66,35161.25,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_07.tif,4.0,4.0,1.0,3.0,0.58,3.0,2,21-384
