district,heat-days-score,z_score,heat_risk_class
Anugul,8.365,-0.32783604756248513,3
Balangir,10.844999999999999,1.7145338028581838,5
Baleshwar,6.147499999999999,-2.154027637605968,1
Bargarh,9.45,0.5657007619965573,4
Bhadrak,7.005000000000001,-1.44784532037382,1
Boudh,11.3425,2.1242430772873306,5
Cuttack,9.43,0.549230037396391,4
Deogarh,7.6025,-0.9557824229438405,2
Dhenkanal,8.885,0.10040279204184857,3
Gajapati,8.11,-0.5378377862146112,2
Ganjam,9.17,0.33511061759422406,3
Jagatsinghapur,8.0975,-0.5481319890897147,2
Jajapur,9.02,0.21158018309297358,3
Jharsuguda,8.6175,-0.11989314948538103,3
Kalahandi,10.235,1.2121767025531003,5
Kandhamal,8.465,-0.24548242456165195,3
Kendrapara,7.375,-1.1431369152707367,1
Kendujhar,8.17,-0.48842561241411064,3
Khordha,8.012500000000001,-0.6181325686404224,2
Koraput,8.835,0.05922598054143271,3
Malkangiri,9.392499999999998,0.5183474287710772,4
Mayurbhanj,7.2375,-1.2563731468968828,1
Nabarangpur,8.3875,-0.30930648238729835,3
Nayagarh,9.785,0.8415853990493501,4
Nuapada,9.4125,0.534818153371245,4
Puri,7.5175,-1.025783002494549,1
Rayagada,9.7525,0.8148204715740787,4
Sambalpur,8.7125,-0.04165720763458871,3
Sonepur,11.23,2.031595251411394,5
Sundargarh,8.285,-0.393718945963152,3
