district,block_name,object_id,women_sugar,men_sugar,women_bp,men_bp,pct_ncd
Bargarh,JHARBANDH,21-370-03318,7.8,8.3,5.07,4.77,6.485
Bargarh,PADAMPUR,21-370-03319,7.8,8.3,5.07,4.77,6.485
Bargarh,PAIKMAL,21-370-03320,7.8,8.3,5.07,4.77,6.485
Bargarh,SOHELLA,21-370-03321,7.8,8.3,5.07,4.77,6.485
Bhadrak,BASUDEVPUR,21-378-03322,5.84,9.24,5.08,5.88,6.51
Bhadrak,BHADRAK,21-378-03323,5.84,9.24,5.08,5.88,6.51
Bhadrak,BHANDARIPOKHARI,21-378-03324,5.84,9.24,5.08,5.88,6.51
Bhadrak,BONTH,21-378-03325,5.84,9.24,5.08,5.88,6.51
Bhadrak,CHANDABALI,21-378-03326,5.84,9.24,5.08,5.88,6.51
Bhadrak,DHAMANAGAR,21-378-03327,5.84,9.24,5.08,5.88,6.51
Bhadrak,TIHIDI,21-378-03328,5.84,9.24,5.08,5.88,6.51
Boudh,BOUDH,21-391-03329,5.23,7.05,5.05,5.68,5.7525
Boudh,HARABHANGA,21-391-03330,5.23,7.05,5.05,5.68,5.7525
Boudh,KANTAMAL,21-391-03331,5.23,7.05,5.05,5.68,5.7525
Cuttack,ATHAGAD,21-381-03332,8.78,11.28,4.58,6.82,7.865
Cuttack,BADAMBA,21-381-03333,8.78,11.28,4.58,6.82,7.865
Cuttack,BANKI,21-381-03334,8.78,11.28,4.58,6.82,7.865
Cuttack,BANKI- DAMPARA,21-381-03335,8.78,11.28,4.58,6.82,7.865
Cuttack,BARANGA,21-381-03336,8.78,11.28,4.58,6.82,7.865
Cuttack,CUTTACKSADAR,21-381-03337,8.78,11.28,4.58,6.82,7.865
Cuttack,KANTAPADA,21-381-03338,8.78,11.28,4.58,6.82,7.865
Cuttack,MAHANGA,21-381-03339,8.78,11.28,4.58,6.82,7.865
Cuttack,NARASINGHPUR,21-381-03340,8.78,11.28,4.58,6.82,7.865
Cuttack,NIALI,21-381-03341,8.78,11.28,4.58,6.82,7.865
Cuttack,NISCHINTA KOILI,21-381-03342,8.78,11.28,4.58,6.82,7.865
Cuttack,SALEPUR,21-381-03343,8.78,11.28,4.58,6.82,7.865
Cuttack,TANGI CHOUDWAR,21-381-03344,8.78,11.28,4.58,6.82,7.865
Cuttack,TIGIRIA,21-381-03345,8.78,11.28,4.58,6.82,7.865
Deogarh,BARKOTE,21-373-03346,4.45,7.91,5.47,7.8,6.4075
Deogarh,REAMAL,21-373-03347,4.45,7.91,5.47,7.8,6.4075
Deogarh,TILEIBANI,21-373-03348,4.45,7.91,5.47,7.8,6.4075
Dhenkanal,BHUBAN,21-383-03349,7.07,10.76,7.39,7.27,8.122499999999999
Dhenkanal,DHENKANAL SADAR,21-383-03350,7.07,10.76,7.39,7.27,8.122499999999999
Dhenkanal,GONDIA,21-383-03351,7.07,10.76,7.39,7.27,8.122499999999999
Dhenkanal,HINDOL,21-383-03352,7.07,10.76,7.39,7.27,8.122499999999999
Dhenkanal,KAMAKHYANAGAR,21-383-03353,7.07,10.76,7.39,7.27,8.122499999999999
Dhenkanal,KANKADA HAD,21-383-03354,7.07,10.76,7.39,7.27,8.122499999999999
Dhenkanal,ODAPADA,21-383-03355,7.07,10.76,7.39,7.27,8.122499999999999
Dhenkanal,PARJANG,21-383-03356,7.07,10.76,7.39,7.27,8.122499999999999
Gajapati,GOSANI,21-389-03357,4.75,4.5,4.14,6.96,5.0875
Gajapati,GUMMA,21-389-03358,4.75,4.5,4.14,6.96,5.0875
Gajapati,KASINAGAR,21-389-03359,4.75,4.5,4.14,6.96,5.0875
Gajapati,MOHANA,21-389-03360,4.75,4.5,4.14,6.96,5.0875
Gajapati,NUAGADA,21-389-03361,4.75,4.5,4.14,6.96,5.0875
Gajapati,R.UDAYAGIRI,21-389-03362,4.75,4.5,4.14,6.96,5.0875
Gajapati,RAYAGADA,21-389-03363,4.75,4.5,4.14,6.96,5.0875
Ganjam,ASKA,21-388-03364,8.3,11.4,7.08,9.14,8.98
Ganjam,BEGUNIAPADA,21-388-03365,8.3,11.4,7.08,9.14,8.98
Ganjam,BELLAGUNTHA,21-388-03366,8.3,11.4,7.08,9.14,8.98
Ganjam,BHANJANAGAR,21-388-03367,8.3,11.4,7.08,9.14,8.98
Ganjam,BUGUDA,21-388-03368,8.3,11.4,7.08,9.14,8.98
Ganjam,CHATRAPUR,21-388-03369,8.3,11.4,7.08,9.14,8.98
Ganjam,CHIKITI,21-388-03370,8.3,11.4,7.08,9.14,8.98
Ganjam,DHARAKOTE,21-388-03371,8.3,11.4,7.08,9.14,8.98
Ganjam,DIGAPAHANDI,21-388-03372,8.3,11.4,7.08,9.14,8.98
Ganjam,GANJAM,21-388-03373,8.3,11.4,7.08,9.14,8.98
Ganjam,HINJILICUT,21-388-03374,8.3,11.4,7.08,9.14,8.98
Ganjam,JAGANNATHPRASAD,21-388-03375,8.3,11.4,7.08,9.14,8.98
Ganjam,KABISURYANAGAR,21-388-03376,8.3,11.4,7.08,9.14,8.98
Ganjam,KHALLIKOTE,21-388-03377,8.3,11.4,7.08,9.14,8.98
Ganjam,KUKUDAKHANDI,21-388-03378,8.3,11.4,7.08,9.14,8.98
Ganjam,PATRAPUR,21-388-03379,8.3,11.4,7.08,9.14,8.98
Ganjam,POLOSARA,21-388-03380,8.3,11.4,7.08,9.14,8.98
Ganjam,PURUSHOTTAMPUR,21-388-03381,8.3,11.4,7.08,9.14,8.98
Ganjam,RANGEILUNDA,21-388-03382,8.3,11.4,7.08,9.14,8.98
Ganjam,SANAKHEMUNDI,21-388-03383,8.3,11.4,7.08,9.14,8.98
Ganjam,SHERAGADA,21-388-03384,8.3,11.4,7.08,9.14,8.98
Ganjam,SURADA,21-388-03385,8.3,11.4,7.08,9.14,8.98
Jagatsinghapur,BALIKUDA,21-380-03386,9.05,11.59,7.13,7.36,8.7825
Jagatsinghapur,BIRIDI,21-380-03387,9.05,11.59,7.13,7.36,8.7825
Jagatsinghapur,ERASAMA,21-380-03388,9.05,11.59,7.13,7.36,8.7825
Jagatsinghapur,JAGATSINGHPUR,21-380-03389,9.05,11.59,7.13,7.36,8.7825
Jagatsinghapur,KUJANG,21-380-03390,9.05,11.59,7.13,7.36,8.7825
Jagatsinghapur,NAUGAON,21-380-03391,9.05,11.59,7.13,7.36,8.7825
Jagatsinghapur,RAGHUNATHPUR,21-380-03392,9.05,11.59,7.13,7.36,8.7825
Jagatsinghapur,TIRTOL,21-380-03393,9.05,11.59,7.13,7.36,8.7825
Jajapur,BADCHANA,21-382-03394,7.72,9.61,6.1,7.16,7.6475
Jajapur,BARI,21-382-03395,7.72,9.61,6.1,7.16,7.6475
Jajapur,BINJHARPUR,21-382-03396,7.72,9.61,6.1,7.16,7.6475
Jajapur,DAHRMASALA,21-382-03397,7.72,9.61,6.1,7.16,7.6475
Jajapur,DANAGADI,21-382-03398,7.72,9.61,6.1,7.16,7.6475
Jajapur,DASARATHAPUR,21-382-03399,7.72,9.61,6.1,7.16,7.6475
Jajapur,JAJPUR,21-382-03400,7.72,9.61,6.1,7.16,7.6475
Jajapur,KOREI,21-382-03401,7.72,9.61,6.1,7.16,7.6475
Jajapur,RASULPUR,21-382-03402,7.72,9.61,6.1,7.16,7.6475
Jajapur,SUKINDA,21-382-03403,7.72,9.61,6.1,7.16,7.6475
Jharsuguda,JHARSUGUDA,21-371-03404,8.64,12.1,4.57,4.95,7.565
Jharsuguda,KIRMIRA,21-371-03405,8.64,12.1,4.57,4.95,7.565
Jharsuguda,KOLABIRA,21-371-03406,8.64,12.1,4.57,4.95,7.565
Jharsuguda,LAIKERA,21-371-03407,8.64,12.1,4.57,4.95,7.565
Jharsuguda,LAKHANPUR,21-371-03408,8.64,12.1,4.57,4.95,7.565
Kalahandi,BHAWANIPATNA,21-395-03409,5.95,6.94,7.75,6.07,6.6775
Kalahandi,DHARAMAGARH,21-395-03410,5.95,6.94,7.75,6.07,6.6775
Kalahandi,GOLAMUNDA,21-395-03411,5.95,6.94,7.75,6.07,6.6775
Kalahandi,JAYAPATNA,21-395-03412,5.95,6.94,7.75,6.07,6.6775
Kalahandi,JUNAGARH,21-395-03413,5.95,6.94,7.75,6.07,6.6775
Kalahandi,KALAMPUR,21-395-03414,5.95,6.94,7.75,6.07,6.6775
Kalahandi,KARLAMUNDA,21-395-03415,5.95,6.94,7.75,6.07,6.6775
Kalahandi,KESINGA,21-395-03416,5.95,6.94,7.75,6.07,6.6775
Kalahandi,KOKASARA,21-395-03417,5.95,6.94,7.75,6.07,6.6775
Kalahandi,LANJIGARH,21-395-03418,5.95,6.94,7.75,6.07,6.6775
Kalahandi,MADANPUR RAMPUR,21-395-03419,5.95,6.94,7.75,6.07,6.6775
Kalahandi,NARALA,21-395-03420,5.95,6.94,7.75,6.07,6.6775
Kalahandi,THUAMUL RAM PUR,21-395-03421,5.95,6.94,7.75,6.07,6.6775
Kandhamal,BALIGUDA,21-390-03422,5.22,4.86,5.72,6.2,5.5
Kandhamal,CHAKAPAD,21-390-03423,5.22,4.86,5.72,6.2,5.5
Kandhamal,DARINGIBADI,21-390-03424,5.22,4.86,5.72,6.2,5.5
Kandhamal,G.UDAYAGIRI,21-390-03425,5.22,4.86,5.72,6.2,5.5
Kandhamal,K.NUAGAN,21-390-03426,5.22,4.86,5.72,6.2,5.5
Kandhamal,KHAJURIPADA,21-390-03427,5.22,4.86,5.72,6.2,5.5
Kandhamal,KOTAGARH,21-390-03428,5.22,4.86,5.72,6.2,5.5
Kandhamal,PHIRINGIA,21-390-03429,5.22,4.86,5.72,6.2,5.5
Kandhamal,PHULBANI,21-390-03430,5.22,4.86,5.72,6.2,5.5
Kandhamal,RAIKIA,21-390-03431,5.22,4.86,5.72,6.2,5.5
Kandhamal,TIKABALI,21-390-03432,5.22,4.86,5.72,6.2,5.5
Kandhamal,TUMUDIBANDH,21-390-03433,5.22,4.86,5.72,6.2,5.5
Kendrapara,AUL,21-379-03434,7.36,11.31,5.4,6.91,7.745
Kendrapara,DERABISH,21-379-03435,7.36,11.31,5.4,6.91,7.745
Kendrapara,GARADAPUR,21-379-03436,7.36,11.31,5.4,6.91,7.745
Kendrapara,KENDRAPADA,21-379-03437,7.36,11.31,5.4,6.91,7.745
Kendrapara,MAHAKALAPADA,21-379-03438,7.36,11.31,5.4,6.91,7.745
Kendrapara,MARSAGHAI,21-379-03439,7.36,11.31,5.4,6.91,7.745
Kendrapara,PATTAMUNDAI,21-379-03440,7.36,11.31,5.4,6.91,7.745
Kendrapara,RAJKANIKA,21-379-03441,7.36,11.31,5.4,6.91,7.745
Kendrapara,RAJNAGAR,21-379-03442,7.36,11.31,5.4,6.91,7.745
Kendujhar,ANANDAPUR,21-375-03443,4.72,7.69,5.36,5.23,5.75
Kendujhar,BANSAPAL,21-375-03444,4.72,7.69,5.36,5.23,5.75
Kendujhar,CHAMPUA,21-375-03445,4.72,7.69,5.36,5.23,5.75
Kendujhar,GHASIPURA,21-375-03446,4.72,7.69,5.36,5.23,5.75
Kendujhar,GHATGAON,21-375-03447,4.72,7.69,5.36,5.23,5.75
Kendujhar,HARICHADANPUR,21-375-03448,4.72,7.69,5.36,5.23,5.75
Kendujhar,HATADIHI,21-375-03449,4.72,7.69,5.36,5.23,5.75
Kendujhar,JHUMPURA,21-375-03450,4.72,7.69,5.36,5.23,5.75
Kendujhar,JODA,21-375-03451,4.72,7.69,5.36,5.23,5.75
Kendujhar,KENDUJHAR SADAR,21-375-03452,4.72,7.69,5.36,5.23,5.75
Kendujhar,PATANA,21-375-03453,4.72,7.69,5.36,5.23,5.75
Kendujhar,SAHARAPADA,21-375-03454,4.72,7.69,5.36,5.23,5.75
Kendujhar,TELKOI,21-375-03455,4.72,7.69,5.36,5.23,5.75
Khordha,BALIANTA,21-386-03456,11.85,14.59,3.79,4.99,8.805
Khordha,BALIPATNA,21-386-03457,11.85,14.59,3.79,4.99,8.805
Khordha,BANAPUR,21-386-03458,11.85,14.59,3.79,4.99,8.805
Khordha,BEGUNIA,21-386-03459,11.85,14.59,3.79,4.99,8.805
Khordha,BHUBANESWAR,21-386-03460,11.85,14.59,3.79,4.99,8.805
Khordha,BOLAGARH,21-386-03461,11.85,14.59,3.79,4.99,8.805
Khordha,CHILIKA,21-386-03462,11.85,14.59,3.79,4.99,8.805
Khordha,JATNI,21-386-03463,11.85,14.59,3.79,4.99,8.805
Khordha,KHORDHA,21-386-03464,11.85,14.59,3.79,4.99,8.805
Khordha,TANGI,21-386-03465,11.85,14.59,3.79,4.99,8.805
Koraput,BANDHUGAON,21-398-03466,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,BOIPARIGUDA,21-398-03467,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,BORIGUMMA,21-398-03468,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,DASAMANTAPUR,21-398-03469,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,JEYPORE,21-398-03470,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,KORAPUT,21-398-03471,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,KOTPAD,21-398-03472,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,KUNDURA,21-398-03473,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,LAMTAPUT,21-398-03474,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,LAXMIPUR,21-398-03475,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,NANDAPUR,21-398-03476,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,NARAYAN PATANA,21-398-03477,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,POTTANGI,21-398-03478,2.85,5.29,6.69,6.4,5.307500000000001
Koraput,SEMILIGUDA,21-398-03479,2.85,5.29,6.69,6.4,5.307500000000001
Malkangiri,KALIMELA,21-399-03480,3.64,5.98,4.92,6.28,5.205
Malkangiri,KHAIRAPUT,21-399-03481,3.64,5.98,4.92,6.28,5.205
Malkangiri,KORUKONDA,21-399-03482,3.64,5.98,4.92,6.28,5.205
Malkangiri,CHITRAKONDA,21-399-03483,3.64,5.98,4.92,6.28,5.205
Malkangiri,MALKANGIRI,21-399-03484,3.64,5.98,4.92,6.28,5.205
Malkangiri,MATHILI,21-399-03485,3.64,5.98,4.92,6.28,5.205
Malkangiri,PODIA,21-399-03486,3.64,5.98,4.92,6.28,5.205
Mayurbhanj,BADASAHI,21-376-03487,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,BAHALDA,21-376-03488,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,BANGRIPOSI,21-376-03489,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,BARIPADA,21-376-03490,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,BETNOTI,21-376-03491,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,BIJATALA,21-376-03492,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,BISOI,21-376-03493,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,GOPABANDHUNAGAR,21-376-03494,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,JAMDA,21-376-03495,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,JOSHIPUR,21-376-03496,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,KAPTIPADA,21-376-03497,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,KARANJIA,21-376-03498,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,KHUNTA,21-376-03499,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,KULIANA,21-376-03500,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,KUSUMI,21-376-03501,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,MORADA,21-376-03502,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,RAIRANGPUR,21-376-03503,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,RARUAN,21-376-03504,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,RASGOVINDPUR,21-376-03505,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,SAMAKHUNTA,21-376-03506,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,SARASKANA,21-376-03507,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,SUKRULI,21-376-03508,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,SULIAPADA,21-376-03509,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,THAKURMUNDA,21-376-03510,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,TIRING,21-376-03511,3.8,6.66,8.86,7.76,6.77
Mayurbhanj,UDALA,21-376-03512,3.8,6.66,8.86,7.76,6.77
Nabarangpur,CHANDAHANDI,21-397-03513,2.88,4.86,3.98,3.4,3.78
Nabarangpur,DABUGAM,21-397-03514,2.88,4.86,3.98,3.4,3.78
Nabarangpur,JHARIGAM,21-397-03515,2.88,4.86,3.98,3.4,3.78
Nabarangpur,KOSAGUMUDA,21-397-03516,2.88,4.86,3.98,3.4,3.78
Nabarangpur,NABARANGPUR,21-397-03517,2.88,4.86,3.98,3.4,3.78
Nabarangpur,NANDAHANDI,21-397-03518,2.88,4.86,3.98,3.4,3.78
Nabarangpur,PAPADAHANDI,21-397-03519,2.88,4.86,3.98,3.4,3.78
Nabarangpur,RAIGHAR,21-397-03520,2.88,4.86,3.98,3.4,3.78
Nabarangpur,TENTULIKHUNTI,21-397-03521,2.88,4.86,3.98,3.4,3.78
Nabarangpur,UMERKOTE,21-397-03522,2.88,4.86,3.98,3.4,3.78
Nayagarh,BHAPUR,21-385-03523,9.73,12.49,5.93,4.96,8.2775
Nayagarh,DASAPALLA,21-385-03524,9.73,12.49,5.93,4.96,8.2775
Nayagarh,GANIA,21-385-03525,9.73,12.49,5.93,4.96,8.2775
Nayagarh,KHANDAPARA,21-385-03526,9.73,12.49,5.93,4.96,8.2775
Nayagarh,NAYAGARH,21-385-03527,9.73,12.49,5.93,4.96,8.2775
Nayagarh,NUAGAON,21-385-03528,9.73,12.49,5.93,4.96,8.2775
Nayagarh,ODAGAON,21-385-03529,9.73,12.49,5.93,4.96,8.2775
Nayagarh,RANAPUR,21-385-03530,9.73,12.49,5.93,4.96,8.2775
Nuapada,BODEN,21-394-03531,4.71,5.24,5.99,5.67,5.4025
Nuapada,KHARIAR,21-394-03532,4.71,5.24,5.99,5.67,5.4025
Nuapada,KOMNA,21-394-03533,4.71,5.24,5.99,5.67,5.4025
Nuapada,NUAPADA,21-394-03534,4.71,5.24,5.99,5.67,5.4025
Nuapada,SINAPALI,21-394-03535,4.71,5.24,5.99,5.67,5.4025
Puri,ASTARANGA,21-387-03536,10.57,12.25,4.92,5.44,8.295
Puri,BRAHMAGIRI,21-387-03537,10.57,12.25,4.92,5.44,8.295
Puri,DELANGA,21-387-03538,10.57,12.25,4.92,5.44,8.295
Puri,GOP,21-387-03539,10.57,12.25,4.92,5.44,8.295
Puri,KAKAT PUR,21-387-03540,10.57,12.25,4.92,5.44,8.295
Puri,KANAS,21-387-03541,10.57,12.25,4.92,5.44,8.295
Puri,KRUSHNAPRASAD,21-387-03542,10.57,12.25,4.92,5.44,8.295
Puri,NIMAPADA,21-387-03543,10.57,12.25,4.92,5.44,8.295
Puri,PIPILI,21-387-03544,10.57,12.25,4.92,5.44,8.295
Puri,SADAR,21-387-03545,10.57,12.25,4.92,5.44,8.295
Puri,SATYABADI,21-387-03546,10.57,12.25,4.92,5.44,8.295
Rayagada,BISSAMCUTTACK,21-396-03547,5.42,8.4,7.2,8.09,7.2775
Rayagada,CHANDRAPUR,21-396-03548,5.42,8.4,7.2,8.09,7.2775
Rayagada,GUDARI,21-396-03549,5.42,8.4,7.2,8.09,7.2775
Rayagada,GUNUPUR,21-396-03550,5.42,8.4,7.2,8.09,7.2775
Rayagada,KALYANSINGPUR,21-396-03551,5.42,8.4,7.2,8.09,7.2775
Rayagada,KASIPUR,21-396-03552,5.42,8.4,7.2,8.09,7.2775
Rayagada,KOLNARA,21-396-03553,5.42,8.4,7.2,8.09,7.2775
Rayagada,MUNIGUDA,21-396-03554,5.42,8.4,7.2,8.09,7.2775
Rayagada,PADMAPUR,21-396-03555,5.42,8.4,7.2,8.09,7.2775
Rayagada,RAMANAGUDA,21-396-03556,5.42,8.4,7.2,8.09,7.2775
Rayagada,RAYAGADA,21-396-03557,5.42,8.4,7.2,8.09,7.2775
Sambalpur,BAMRA,21-372-03558,4.43,6.37,4.99,4.05,4.96
Sambalpur,DHANKAUDA,21-372-03559,4.43,6.37,4.99,4.05,4.96
Sambalpur,JAMANKIRA,21-372-03560,4.43,6.37,4.99,4.05,4.96
Sambalpur,JUJOMURA,21-372-03561,4.43,6.37,4.99,4.05,4.96
Sambalpur,KUCHINDA,21-372-03562,4.43,6.37,4.99,4.05,4.96
Sambalpur,MANESWAR,21-372-03563,4.43,6.37,4.99,4.05,4.96
Sambalpur,NAKTIDEUL,21-372-03564,4.43,6.37,4.99,4.05,4.96
Sambalpur,RAIRAKHOL,21-372-03565,4.43,6.37,4.99,4.05,4.96
Sambalpur,RENGALI,21-372-03566,4.43,6.37,4.99,4.05,4.96
Sonepur,BINIKA,21-392-03567,5.94,5.57,4.58,4.03,5.030000000000001
Sonepur,BIRMAHARAJPUR,21-392-03568,5.94,5.57,4.58,4.03,5.030000000000001
Sonepur,DUNGURIPALI,21-392-03569,5.94,5.57,4.58,4.03,5.030000000000001
Sonepur,SONEPUR,21-392-03570,5.94,5.57,4.58,4.03,5.030000000000001
Sonepur,TARBHA,21-392-03571,5.94,5.57,4.58,4.03,5.030000000000001
Sonepur,ULLUNDA,21-392-03572,5.94,5.57,4.58,4.03,5.030000000000001
Sundargarh,BALISANKARA,21-374-03573,5.65,7.32,5.44,6.51,6.23
Sundargarh,BARGAON,21-374-03574,5.65,7.32,5.44,6.51,6.23
Sundargarh,BISRA,21-374-03575,5.65,7.32,5.44,6.51,6.23
Sundargarh,BONAIGARH,21-374-03576,5.65,7.32,5.44,6.51,6.23
Sundargarh,GURUNDIA,21-374-03577,5.65,7.32,5.44,6.51,6.23
Sundargarh,HEMGIR,21-374-03578,5.65,7.32,5.44,6.51,6.23
Sundargarh,KOIDA,21-374-03579,5.65,7.32,5.44,6.51,6.23
Sundargarh,KUARMUNDA,21-374-03580,5.65,7.32,5.44,6.51,6.23
Sundargarh,KUTRA,21-374-03581,5.65,7.32,5.44,6.51,6.23
Sundargarh,LAHUNIPARA,21-374-03582,5.65,7.32,5.44,6.51,6.23
Sundargarh,LATHIKATA,21-374-03583,5.65,7.32,5.44,6.51,6.23
Sundargarh,LEPHRIPARA,21-374-03584,5.65,7.32,5.44,6.51,6.23
Sundargarh,NUAGAON,21-374-03585,5.65,7.32,5.44,6.51,6.23
Sundargarh,RAJGANGPUR,21-374-03586,5.65,7.32,5.44,6.51,6.23
Sundargarh,SUBDEGA,21-374-03587,5.65,7.32,5.44,6.51,6.23
Sundargarh,SUNDARGARH,21-374-03588,5.65,7.32,5.44,6.51,6.23
Sundargarh,TANGARPALI,21-374-03589,5.65,7.32,5.44,6.51,6.23
