dtname,nco_5_9_percent_estimated,object_id,timeperiod
Jagatsinghapur,78.3,21-380-03391,2016
Jagatsinghapur,78.3,21-380-03392,2016
Jagatsinghapur,78.3,21-380-03393,2016
Jajapur,85.5,21-382-03394,2016
Jajapur,85.5,21-382-03395,2016
Jajapur,85.5,21-382-03396,2016
Jajapur,85.5,21-382-03397,2016
Jajapur,85.5,21-382-03398,2016
Jajapur,85.5,21-382-03399,2016
Jajapur,85.5,21-382-03400,2016
Jajapur,85.5,21-382-03401,2016
Jajapur,85.5,21-382-03402,2016
Jajapur,85.5,21-382-03403,2016
Jharsuguda,82.2,21-371-03404,2016
Jharsuguda,82.2,21-371-03405,2016
Jharsuguda,82.2,21-371-03406,2016
Jharsuguda,82.2,21-371-03407,2016
Jharsuguda,82.2,21-371-03408,2016
Kalahandi,95.7,21-395-03409,2016
Kalahandi,95.7,21-395-03410,2016
Kalahandi,95.7,21-395-03411,2016
Kalahandi,95.7,21-395-03412,2016
Kalahandi,95.7,21-395-03413,2016
Kalahandi,95.7,21-395-03414,2016
Kalahandi,95.7,21-395-03415,2016
Kalahandi,95.7,21-395-03416,2016
Kalahandi,95.7,21-395-03417,2016
Kalahandi,95.7,21-395-03418,2016
Kalahandi,95.7,21-395-03419,2016
Kalahandi,95.7,21-395-03420,2016
Kalahandi,95.7,21-395-03421,2016
Kandhamal,85.0,21-390-03422,2016
Kandhamal,85.0,21-390-03423,2016
Kandhamal,85.0,21-390-03424,2016
Kandhamal,85.0,21-390-03425,2016
Kandhamal,85.0,21-390-03426,2016
Kandhamal,85.0,21-390-03427,2016
Kandhamal,85.0,21-390-03428,2016
Kandhamal,85.0,21-390-03429,2016
Kandhamal,85.0,21-390-03430,2016
Kandhamal,85.0,21-390-03431,2016
Kandhamal,85.0,21-390-03432,2016
Kandhamal,85.0,21-390-03433,2016
Kendrapara,81.0,21-379-03434,2016
Kendrapara,81.0,21-379-03435,2016
Kendrapara,81.0,21-379-03436,2016
Kendrapara,81.0,21-379-03437,2016
Kendrapara,81.0,21-379-03438,2016
Kendrapara,81.0,21-379-03439,2016
Kendrapara,81.0,21-379-03440,2016
Kendrapara,81.0,21-379-03441,2016
Kendrapara,81.0,21-379-03442,2016
Kendujhar,93.5,21-375-03443,2016
Kendujhar,93.5,21-375-03444,2016
Kendujhar,93.5,21-375-03445,2016
Kendujhar,93.5,21-375-03446,2016
Kendujhar,93.5,21-375-03447,2016
Kendujhar,93.5,21-375-03448,2016
Kendujhar,93.5,21-375-03449,2016
Kendujhar,93.5,21-375-03450,2016
Kendujhar,93.5,21-375-03451,2016
Kendujhar,93.5,21-375-03452,2016
Kendujhar,93.5,21-375-03453,2016
Kendujhar,93.5,21-375-03454,2016
Kendujhar,93.5,21-375-03455,2016
Khordha,67.5,21-386-03456,2016
Khordha,67.5,21-386-03457,2016
Khordha,67.5,21-386-03458,2016
Khordha,67.5,21-386-03459,2016
Khordha,67.5,21-386-03460,2016
Khordha,67.5,21-386-03461,2016
Khordha,67.5,21-386-03462,2016
Khordha,67.5,21-386-03463,2016
Khordha,67.5,21-386-03464,2016
Khordha,67.5,21-386-03465,2016
Koraput,93.2,21-398-03466,2016
Koraput,93.2,21-398-03467,2016
Koraput,93.2,21-398-03468,2016
Koraput,93.2,21-398-03469,2016
Koraput,93.2,21-398-03470,2016
Koraput,93.2,21-398-03471,2016
Koraput,93.2,21-398-03472,2016
Koraput,93.2,21-398-03473,2016
Koraput,93.2,21-398-03474,2016
Koraput,93.2,21-398-03475,2016
Koraput,93.2,21-398-03476,2016
Koraput,93.2,21-398-03477,2016
Koraput,93.2,21-398-03478,2016
Koraput,93.2,21-398-03479,2016
Malkangiri,99.8,21-399-03480,2016
Malkangiri,99.8,21-399-03481,2016
Malkangiri,99.8,21-399-03482,2016
Malkangiri,99.8,21-399-03483,2016
Malkangiri,99.8,21-399-03484,2016
Malkangiri,99.8,21-399-03485,2016
Malkangiri,99.8,21-399-03486,2016
Mayurbhanj,88.8,21-376-03487,2016
Mayurbhanj,88.8,21-376-03488,2016
Mayurbhanj,88.8,21-376-03489,2016
Mayurbhanj,88.8,21-376-03490,2016
Mayurbhanj,88.8,21-376-03491,2016
Mayurbhanj,88.8,21-376-03492,2016
Mayurbhanj,88.8,21-376-03493,2016
Mayurbhanj,88.8,21-376-03494,2016
Mayurbhanj,88.8,21-376-03495,2016
Mayurbhanj,88.8,21-376-03496,2016
Mayurbhanj,88.8,21-376-03497,2016
Mayurbhanj,88.8,21-376-03498,2016
Mayurbhanj,88.8,21-376-03499,2016
Mayurbhanj,88.8,21-376-03500,2016
Mayurbhanj,88.8,21-376-03501,2016
Mayurbhanj,88.8,21-376-03502,2016
Mayurbhanj,88.8,21-376-03503,2016
Mayurbhanj,88.8,21-376-03504,2016
Mayurbhanj,88.8,21-376-03505,2016
Mayurbhanj,88.8,21-376-03506,2016
Mayurbhanj,88.8,21-376-03507,2016
Mayurbhanj,88.8,21-376-03508,2016
Mayurbhanj,88.8,21-376-03509,2016
Mayurbhanj,88.8,21-376-03510,2016
Mayurbhanj,88.8,21-376-03511,2016
Mayurbhanj,88.8,21-376-03512,2016
Nabarangpur,98.1,21-397-03513,2016
Nabarangpur,98.1,21-397-03514,2016
Nabarangpur,98.1,21-397-03515,2016
Nabarangpur,98.1,21-397-03516,2016
Nabarangpur,98.1,21-397-03517,2016
Nabarangpur,98.1,21-397-03518,2016
Nabarangpur,98.1,21-397-03519,2016
Nabarangpur,98.1,21-397-03520,2016
Nabarangpur,98.1,21-397-03521,2016
Nabarangpur,98.1,21-397-03522,2016
Nayagarh,87.5,21-385-03523,2016
Nayagarh,87.5,21-385-03524,2016
Nayagarh,87.5,21-385-03525,2016
Nayagarh,87.5,21-385-03526,2016
Nayagarh,87.5,21-385-03527,2016
Nayagarh,87.5,21-385-03528,2016
Nayagarh,87.5,21-385-03529,2016
Nayagarh,87.5,21-385-03530,2016
Nuapada,91.9,21-394-03531,2016
Nuapada,91.9,21-394-03532,2016
Nuapada,91.9,21-394-03533,2016
Nuapada,91.9,21-394-03534,2016
Nuapada,91.9,21-394-03535,2016
Puri,77.5,21-387-03536,2016
Puri,77.5,21-387-03537,2016
Puri,77.5,21-387-03538,2016
Puri,77.5,21-387-03539,2016
Puri,77.5,21-387-03540,2016
Puri,77.5,21-387-03541,2016
Puri,77.5,21-387-03542,2016
Puri,77.5,21-387-03543,2016
Puri,77.5,21-387-03544,2016
Puri,77.5,21-387-03545,2016
Puri,77.5,21-387-03546,2016
Rayagada,94.6,21-396-03547,2016
Rayagada,94.6,21-396-03548,2016
Rayagada,94.6,21-396-03549,2016
Rayagada,94.6,21-396-03550,2016
Rayagada,94.6,21-396-03551,2016
Rayagada,94.6,21-396-03552,2016
Rayagada,94.6,21-396-03553,2016
Rayagada,94.6,21-396-03554,2016
Rayagada,94.6,21-396-03555,2016
Rayagada,94.6,21-396-03556,2016
Rayagada,94.6,21-396-03557,2016
Sambalpur,84.3,21-372-03558,2016
Sambalpur,84.3,21-372-03559,2016
Sambalpur,84.3,21-372-03560,2016
Sambalpur,84.3,21-372-03561,2016
Sambalpur,84.3,21-372-03562,2016
Sambalpur,84.3,21-372-03563,2016
Sambalpur,84.3,21-372-03564,2016
Sambalpur,84.3,21-372-03565,2016
Sambalpur,84.3,21-372-03566,2016
Sonepur,95.8,21-392-03567,2016
Sonepur,95.8,21-392-03568,2016
Sonepur,95.8,21-392-03569,2016
Sonepur,95.8,21-392-03570,2016
Sonepur,95.8,21-392-03571,2016
Sonepur,95.8,21-392-03572,2016
Sundargarh,82.8,21-374-03573,2016
Sundargarh,82.8,21-374-03574,2016
Sundargarh,82.8,21-374-03575,2016
Sundargarh,82.8,21-374-03576,2016
Sundargarh,82.8,21-374-03577,2016
Sundargarh,82.8,21-374-03578,2016
Sundargarh,82.8,21-374-03579,2016
Sundargarh,82.8,21-374-03580,2016
Sundargarh,82.8,21-374-03581,2016
Sundargarh,82.8,21-374-03582,2016
Sundargarh,82.8,21-374-03583,2016
Sundargarh,82.8,21-374-03584,2016
Sundargarh,82.8,21-374-03585,2016
Sundargarh,82.8,21-374-03586,2016
Sundargarh,82.8,21-374-03587,2016
Sundargarh,82.8,21-374-03588,2016
Sundargarh,82.8,21-374-03589,2016
