land-surface-temperature-raster,timeperiod
LST_ODISHA_2023_01.tif,2021_07
LST_ODISHA_2023_02.tif,2021_07
LST_ODISHA_2023_03.tif,2021_07
LST_ODISHA_2023_04.tif,2021_07
LST_ODISHA_2023_05.tif,2021_07
LST_ODISHA_2023_06.tif,2021_07
LST_ODISHA_2023_07.tif,2021_07
LST_ODISHA_2023_08.tif,2021_07
LST_ODISHA_2023_09.tif,2021_07
LST_ODISHA_2023_10.tif,2021_07
LST_ODISHA_2023_11.tif,2021_07
LST_ODISHA_2023_12.tif,2021_07
LST_ODISHA_2024_01.tif,2021_07
LST_ODISHA_2024_02.tif,2021_07
LST_ODISHA_2024_03.tif,2021_07
LST_ODISHA_2024_04.tif,2021_07
LST_ODISHA_2024_05.tif,2021_07
LST_ODISHA_2024_06.tif,2021_07
LST_ODISHA_2024_07.tif,2021_07
LST_ODISHA_2024_08.tif,2021_07
LST_ODISHA_2024_09.tif,2021_07
LST_ODISHA_2024_10.tif,2021_07
LST_ODISHA_2024_11.tif,2021_07
LST_ODISHA_2024_12.tif,2021_07
