district,timeperiod,SDRF_tenders_awarded_value
Anugul,2021_07,45128652
Anugul,2021_07,45128652
Anugul,2021_07,45128652
Anugul,2021_07,45128652
Anugul,2021_07,45128652
Anugul,2021_07,45128652
Anugul,2021_07,45128652
Anugul,2021_07,45128652
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Balangir,2021_07,34573107
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Baleshwar,2021_07,85670816
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bargarh,2021_07,46985963
Bhadrak,2021_07,457603426
Bhadrak,2021_07,457603426
Bhadrak,2021_07,457603426
Bhadrak,2021_07,457603426
Bhadrak,2021_07,457603426
Bhadrak,2021_07,457603426
Bhadrak,2021_07,457603426
Boudh,2021_07,18553148
Boudh,2021_07,18553148
Boudh,2021_07,18553148
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Cuttack,2021_07,651323924
Deogarh,2021_07,5576876
Deogarh,2021_07,5576876
Deogarh,2021_07,5576876
Dhenkanal,2021_07,23075256
Dhenkanal,2021_07,23075256
Dhenkanal,2021_07,23075256
Dhenkanal,2021_07,23075256
Dhenkanal,2021_07,23075256
Dhenkanal,2021_07,23075256
Dhenkanal,2021_07,23075256
Dhenkanal,2021_07,23075256
Gajapati,2021_07,9996069
Gajapati,2021_07,9996069
Gajapati,2021_07,9996069
Gajapati,2021_07,9996069
Gajapati,2021_07,9996069
Gajapati,2021_07,9996069
Gajapati,2021_07,9996069
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Ganjam,2021_07,842969326
Jagatsinghapur,2021_07,547919036
Jagatsinghapur,2021_07,547919036
Jagatsinghapur,2021_07,547919036
Jagatsinghapur,2021_07,547919036
Jagatsinghapur,2021_07,547919036
Jagatsinghapur,2021_07,547919036
Jagatsinghapur,2021_07,547919036
Jagatsinghapur,2021_07,547919036
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jajapur,2021_07,422866037
Jharsuguda,2021_07,21884019
