district,dtname,object-id,timeperiod,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,workers-affected-pct,pct-ncd,heat-hazard,exposure,vulnerability,government-response,heat-risk-score,land-surface-temperature
Anugul,Anugul,21-384,2021_01,209,0.0,0.0,34.08,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,4,4,1,3,3,30.64
Anugul,Anugul,21-384,2021_02,209,0.0,0.0,7.27,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,34.49
Anugul,Anugul,21-384,2021_03,209,0.0,0.0,5.58,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,2,4,1,3,2,39.19
Anugul,Anugul,21-384,2021_04,209,0.0,0.0,0.0,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,3,4,1,3,2,41.53
Anugul,Anugul,21-384,2021_05,209,0.0,0.0,1.88,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,4,4,1,4,3,38.67
Anugul,Anugul,21-384,2021_06,209,0.0,0.0,0.05,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,2,4,1,4,2,38.6
Anugul,Anugul,21-384,2021_07,209,0.0,0.0,12.59,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,3,4,1,4,3,31.29
Anugul,Anugul,21-384,2021_08,209,0.0,0.0,26.72,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,30.4
Anugul,Anugul,21-384,2021_09,209,0.0,0.0,4.23,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,31.1
Anugul,Anugul,21-384,2021_10,209,0.0,0.0,32.36,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,30.68
Anugul,Anugul,21-384,2021_11,209,0.0,0.0,8.03,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,2,4,1,3,2,28.34
Anugul,Anugul,21-384,2021_12,209,0.0,0.0,0.04,79041,90381,1406704,9.85,15.8,13.66,86.1,5.94,2,4,1,3,2,25.94
Anugul,Anugul,21-384,2022_01,209,0.0,0.0,0.0,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,3,4,1,3,2,26.99
Anugul,Anugul,21-384,2022_02,209,0.0,0.0,0.2,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,2,4,1,3,2,31.7
Anugul,Anugul,21-384,2022_03,209,0.0,0.0,14.42,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,2,4,1,3,3,38.09
Anugul,Anugul,21-384,2022_04,209,0.0,0.0,25.6,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,4,4,1,3,4,42.79
Anugul,Anugul,21-384,2022_05,209,0.0,0.0,7.34,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,39.53
Anugul,Anugul,21-384,2022_06,209,0.0,0.0,19.44,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,4,4,1,3,4,38.16
Anugul,Anugul,21-384,2022_07,209,0.0,0.0,9.74,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,5,4,1,3,4,30.61
Anugul,Anugul,21-384,2022_08,209,0.0,0.0,24.25,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,31.57
Anugul,Anugul,21-384,2022_09,209,0.0,0.0,10.82,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,2,4,1,3,2,30.13
Anugul,Anugul,21-384,2022_10,209,0.0,0.0,8.99,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,29.49
Anugul,Anugul,21-384,2022_11,209,0.0,0.0,2.55,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,28.84
Anugul,Anugul,21-384,2022_12,209,0.0,0.0,39.32,81895,90656,1421588,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,29.26
Anugul,Anugul,21-384,2023_01,209,0.0,0.0,25.1,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,30.71
Anugul,Anugul,21-384,2023_02,209,0.0,0.0,10.15,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,2,4,1,3,2,35.43
Anugul,Anugul,21-384,2023_03,209,0.0,0.0,2.08,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,37.1
Anugul,Anugul,21-384,2023_04,209,0.0,0.0,0.9,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,2,4,1,3,1,40.59
Anugul,Anugul,21-384,2023_05,209,0.0,0.0,1.37,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,2,4,1,3,1,40.91
Anugul,Anugul,21-384,2023_06,209,0.0,0.0,21.3,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,41.96
Anugul,Anugul,21-384,2023_07,209,0.0,0.0,29.02,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,4,4,1,3,3,27.64
Anugul,Anugul,21-384,2023_08,209,0.0,0.0,28.94,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,4,4,1,3,3,29.5
Anugul,Anugul,21-384,2023_09,209,0.0,0.0,42.52,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,5,4,1,3,4,30.06
Anugul,Anugul,21-384,2023_10,209,0.0,0.0,20.63,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,3,4,1,3,3,30.51
Anugul,Anugul,21-384,2023_11,209,0.0,0.0,31.85,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,4,4,1,3,3,29.58
Anugul,Anugul,21-384,2023_12,209,0.0,0.0,14.3,84749,90931,1436473,9.85,15.8,13.66,86.1,5.94,4,4,1,3,4,26.35
Anugul,Anugul,21-384,2024_01,209,0.0,0.0,7.27,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,3,3,1,3,2,27.96
Anugul,Anugul,21-384,2024_02,209,0.0,0.0,12.9,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,3,3,1,3,3,32.6
Anugul,Anugul,21-384,2024_03,209,0.0,0.0,16.8,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,3,3,1,3,3,37.01
Anugul,Anugul,21-384,2024_04,209,0.0,0.0,21.46,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,2,3,1,3,2,41.71
Anugul,Anugul,21-384,2024_05,209,0.0,0.0,23.22,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,3,3,1,4,3,38.38
Anugul,Anugul,21-384,2024_06,209,0.0,0.0,40.58,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,4,3,1,4,4,37.95
Anugul,Anugul,21-384,2024_07,209,0.0,0.0,12.47,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,3,3,1,4,3,33.11
Anugul,Anugul,21-384,2024_08,209,0.0,0.0,4.17,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,2,3,1,4,2,30.34
Anugul,Anugul,21-384,2024_09,209,0.0,0.0,29.53,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,4,3,1,4,4,30.75
Anugul,Anugul,21-384,2024_10,209,0.0,0.0,45.56,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,3,3,1,4,3,30.16
Anugul,Anugul,21-384,2024_11,209,0.0,0.0,17.34,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,3,3,1,4,3,27.6
Anugul,Anugul,21-384,2024_12,209,0.0,0.0,20.78,87603,91207,1451357,9.85,15.8,13.66,86.1,5.94,3,3,1,4,3,26.89
Anugul,Anugul,21-384,2025_01,209,0.0,0.0,19.31,90457,91482,1466241,9.85,15.8,13.66,86.1,5.94,3,3,1,4,3,29.3
Anugul,Anugul,21-384,2025_02,209,0.0,0.0,21.14,90457,91482,1466241,9.85,15.8,13.66,86.1,5.94,3,3,1,4,3,34.12
Anugul,Anugul,21-384,2025_03,209,0.0,0.0,21.86,90457,91482,1466241,9.85,15.8,13.66,86.1,5.94,3,3,1,4,3,38.06
Anugul,Anugul,21-384,2025_04,209,0.0,0.0,16.98,90457,91482,1466241,9.85,15.8,13.66,86.1,5.94,3,3,1,3,3,39.77
Anugul,Anugul,21-384,2025_05,209,0.0,0.0,1.68,90457,91482,1466241,9.85,15.8,13.66,86.1,5.94,3,3,1,3,3,36.83
Anugul,Anugul,21-384,2025_06,209,0.0,0.0,0.61,90457,91482,1466241,9.85,15.8,13.66,86.1,5.94,2,3,1,3,2,37.56
Anugul,Anugul,21-384,2025_07,209,0.0,0.0,14.19,90457,91482,1466241,9.85,15.8,13.66,86.1,5.94,3,3,1,3,3,32.02
Anugul,Anugul,21-384,2025_08,209,0.0,0.0,28.3,90457,91482,1466241,9.85,15.8,13.66,86.1,5.94,3,3,1,3,3,29.68
