district,dtname,object-id,timeperiod,total-tender-awarded-value,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,heat-risk-score
Balangir,Balangir,21-393-03291,2021_01,0.0,33.190818019574465,13988.090000000084,14759.350000000037,194250.078125,10.698392787142296,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03292,2021_01,0.0,33.190818019574465,9952.284999999916,10508.195000000009,128936.2734375,9.440619426436031,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03293,2021_01,0.0,33.190818019574465,13653.879999999888,14406.669999999984,187733.6328125,11.007928586790744,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03294,2021_01,0.0,33.190818019574465,14820.09999999986,15644.660000000033,124353.33203125,10.037966375523805,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03295,2021_01,0.0,33.190818019574465,7906.75,8351.125,149351.3984375,10.1824843552414,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03296,2021_01,0.0,33.190818019574465,22320.16500000004,23685.01999999996,187600.109375,10.794120569564624,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03297,2021_01,0.0,33.190818019574465,8375.369999999995,8858.39499999999,128837.671875,8.915403421237148,4.345,3,3,1,3,3
Baleshwar,Baleshwar,21-377-03298,2021_01,0.0,31.26086727863493,6425.255000000005,6840.265000000007,161455.09375,11.429175784099195,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03299,2021_01,0.0,31.26086727863493,21462.75,22867.04500000004,429714.0,13.213350739398113,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03300,2021_01,0.0,31.26086727863493,17028.580000000075,18128.43,241839.9609375,9.536069293034164,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03301,2021_01,0.0,31.26086727863493,5653.260000000009,6019.029999999999,173655.40625,9.727910238429171,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03302,2021_01,0.0,31.26086727863493,12874.875,13699.0,326781.125,6.84546004150259,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03303,2021_01,0.0,31.26086727863493,7656.055000000051,8152.865000000005,258910.3828125,9.698678143912073,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03304,2021_01,0.0,31.26086727863493,7747.609999999986,8249.665,185463.78125,10.22884295728843,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03305,2021_01,0.0,31.26086727863493,9842.704999999958,10574.294999999998,161357.4921875,11.00129177313495,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03306,2021_01,0.0,31.26086727863493,11409.550000000048,12222.589999999967,102774.578125,11.12971595500031,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03307,2021_01,0.0,31.26086727863493,27246.70499999984,29052.755000000005,164408.65625,10.28199142877164,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03308,2021_01,0.0,31.26086727863493,7613.280000000028,7982.340000000011,141419.2578125,9.168019767031415,6.262499999999999,2,4,2,3,2
Baleshwar,Baleshwar,21-377-03309,2021_01,0.0,31.26086727863493,9673.035000000033,10285.97,183681.4453125,10.368571734698389,6.262499999999999,2,4,2,3,2
Bargarh,Bargarh,21-370-03310,2021_01,0.0,31.80161794243322,7363.779999999912,6498.614999999998,84771.74609375,8.438573918817964,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03311,2021_01,0.0,31.80161794243322,5620.390000000014,4961.9000000000015,125084.77734375,10.10168534795581,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03312,2021_01,0.0,31.80161794243322,14133.079999999958,12468.645,145114.625,11.6695635680322,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03313,2021_01,0.0,31.80161794243322,15819.684999999825,13948.019999999997,273981.859375,12.449826359086194,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03314,2021_01,0.0,31.80161794243322,5444.76999999996,4799.264999999999,79954.2421875,11.062102479811337,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03315,2021_01,0.0,31.80161794243322,10026.945000000063,8922.134999999998,135742.5546875,10.453585533831642,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03316,2021_01,0.0,31.80161794243322,5106.25,4505.06,111966.19921875,9.334913451529744,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03317,2021_01,0.0,31.80161794243322,9821.449999999952,9085.940000000002,104208.953125,9.516126601356444,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03318,2021_01,0.0,31.80161794243322,5148.070000000007,4545.09,109668.859375,10.651541951857263,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03319,2021_01,0.0,31.80161794243322,11291.054999999937,9976.775,130194.5625,10.910405122930896,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03320,2021_01,0.0,31.80161794243322,9897.915000000035,8864.779999999999,132237.18359375,9.042847694633409,6.485,2,2,1,3,2
Bargarh,Bargarh,21-370-03321,2021_01,0.0,31.80161794243322,10842.044999999924,9717.905000000002,143574.2109375,9.985838779956428,6.485,2,2,1,3,2
Bhadrak,Bhadrak,21-378-03322,2021_01,0.0,32.090990491985146,17962.485000000102,17892.214999999997,281175.109375,6.892744587231656,6.51,2,5,3,3,2
Bhadrak,Bhadrak,21-378-03323,2021_01,0.0,32.090990491985146,19217.98999999999,19102.645000000004,404389.421875,10.046581206671572,6.51,2,5,3,3,2
Bhadrak,Bhadrak,21-378-03324,2021_01,0.0,32.090990491985146,6439.415000000037,6411.925000000003,104621.75,9.233143240523315,6.51,2,5,3,3,2
Bhadrak,Bhadrak,21-378-03325,2021_01,0.0,32.090990491985146,8488.29999999993,8462.304999999993,137542.27734375,9.946807658415445,6.51,2,5,3,3,2
Bhadrak,Bhadrak,21-378-03326,2021_01,0.0,32.090990491985146,18371.66500000004,18093.234999999982,297641.78125,9.12005618956355,6.51,2,5,3,3,2
Bhadrak,Bhadrak,21-378-03327,2021_01,0.0,32.090990491985146,12752.984999999986,12625.929999999991,208773.4765625,9.203391925172308,6.51,2,5,3,3,2
Bhadrak,Bhadrak,21-378-03328,2021_01,0.0,32.090990491985146,13023.410000000033,12947.544999999998,200620.53125,9.51117669102492,6.51,2,5,3,3,2
Boudh,Boudh,21-391-03329,2021_01,0.0,31.21617344075566,12309.985000000102,16562.205000000016,185092.515625,11.207798250511818,5.7525,4,4,1,3,3
Boudh,Boudh,21-391-03330,2021_01,0.0,31.21617344075566,13869.594999999972,18068.084999999992,159264.328125,11.062897596151553,5.7525,4,4,1,3,3
Boudh,Boudh,21-391-03331,2021_01,0.0,31.21617344075566,15561.550000000048,20317.36499999999,184266.8984375,10.403689971751412,5.7525,4,4,1,3,3
Cuttack,Cuttack,21-381-03332,2021_01,0.0,32.23852114167147,14073.819999999949,11209.455000000002,178912.5546875,10.803855251743457,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03333,2021_01,0.0,32.23852114167147,9897.064999999944,7644.215,180872.359375,10.862468662854567,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03334,2021_01,0.0,32.23852114167147,3434.2399999999907,2660.7550000000047,119967.55078125,9.804369067560025,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03335,2021_01,0.0,32.23852114167147,10117.050000000048,7823.595000000001,142755.65625,9.984044721988814,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03336,2021_01,0.0,32.23852114167147,2004.5100000000093,1541.0950000000012,59323.025390625,12.113387023045862,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03337,2021_01,0.0,32.23852114167147,52015.28500000015,39940.649999999965,874106.84375,16.71992562153494,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03338,2021_01,0.0,32.23852114167147,2471.179999999993,1901.6000000000024,98992.1484375,7.0417833183667,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03339,2021_01,0.0,32.23852114167147,14074.85499999998,10957.354999999996,194623.6015625,10.495828460038986,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03340,2021_01,0.0,32.23852114167147,14144.439999999944,10934.720000000008,177627.6015625,9.849902063035792,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03341,2021_01,0.0,32.23852114167147,12218.109999999986,9250.61,149426.28125,11.013769556296486,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03342,2021_01,0.0,32.23852114167147,5860.735000000044,4475.645,182626.9609375,11.021782938297669,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03343,2021_01,0.0,32.23852114167147,15339.255000000005,11838.22,223450.5078125,11.642185151509528,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03344,2021_01,0.0,32.23852114167147,20196.425000000047,15797.304999999991,246413.71875,14.015738063841962,7.865,3,4,1,3,3
Cuttack,Cuttack,21-381-03345,2021_01,0.0,32.23852114167147,4184.140000000014,3255.16,90173.98046875,9.868286755771567,7.865,3,4,1,3,3
Deogarh,Deogarh,21-373-03346,2021_01,0.0,29.48768178729199,7329.910000000033,8842.615000000005,124164.75,10.50461931196564,6.4075,4,2,1,3,3
Deogarh,Deogarh,21-373-03347,2021_01,0.0,29.48768178729199,8751.715000000084,10298.934999999998,124139.953125,10.655232122800449,6.4075,4,2,1,3,3
Deogarh,Deogarh,21-373-03348,2021_01,0.0,29.48768178729199,6435.450000000012,7701.800000000003,108432.4921875,9.267737296260789,6.4075,4,2,1,3,3
Dhenkanal,Dhenkanal,21-383-03349,2021_01,0.0,31.40134508862081,10477.294999999924,10074.350000000006,123635.02734375,12.247912806723477,8.122499999999999,3,4,2,3,3
Dhenkanal,Dhenkanal,21-383-03350,2021_01,0.0,31.40134508862081,16559.409999999916,15952.634999999997,274174.6875,10.40661915213692,8.122499999999999,3,4,2,3,3
Dhenkanal,Dhenkanal,21-383-03351,2021_01,0.0,31.40134508862081,14099.319999999949,13580.225,200581.796875,10.018259139719463,8.122499999999999,3,4,2,3,3
Dhenkanal,Dhenkanal,21-383-03352,2021_01,0.0,31.40134508862081,13742.420000000042,13397.27,184757.671875,8.889232237395197,8.122499999999999,3,4,2,3,3
Dhenkanal,Dhenkanal,21-383-03353,2021_01,0.0,31.40134508862081,9399.655000000028,9063.830000000002,182651.671875,8.62004883176358,8.122499999999999,3,4,2,3,3
Dhenkanal,Dhenkanal,21-383-03354,2021_01,0.0,31.40134508862081,10924.214999999853,10798.359999999986,125193.23828125,7.556474600427568,8.122499999999999,3,4,2,3,3
Dhenkanal,Dhenkanal,21-383-03355,2021_01,0.0,31.40134508862081,8001.590000000084,7729.714999999967,175064.140625,11.005690095934469,8.122499999999999,3,4,2,3,3
Dhenkanal,Dhenkanal,21-383-03356,2021_01,0.0,31.40134508862081,5453.910000000033,5257.010000000002,138643.65625,9.66507725952748,8.122499999999999,3,4,2,3,3
Gajapati,Gajapati,21-389-03357,2021_01,0.0,30.480372924829965,4094.1600000000326,7166.709999999992,136930.7734375,10.63651770764763,5.0875,2,2,1,3,2
Gajapati,Gajapati,21-389-03358,2021_01,0.0,30.480372924829965,4171.244999999995,7340.760000000002,89815.15625,10.40863531225906,5.0875,2,2,1,3,2
Gajapati,Gajapati,21-389-03359,2021_01,0.0,30.480372924829965,1056.0250000000087,1839.8449999999973,49424.51953125,14.826082874729527,5.0875,2,2,1,3,2
Gajapati,Gajapati,21-389-03360,2021_01,0.0,30.480372924829965,9520.765000000014,15431.395000000004,143511.0390625,9.446486662329212,5.0875,2,2,1,3,2
Gajapati,Gajapati,21-389-03361,2021_01,0.0,30.480372924829965,2578.800000000017,4534.9549999999945,50542.59765625,10.859300476947537,5.0875,2,2,1,3,2
Gajapati,Gajapati,21-389-03362,2021_01,0.0,30.480372924829965,4807.490000000049,8269.850000000006,76087.14453125,5.781671858774662,5.0875,2,2,1,3,2
Gajapati,Gajapati,21-389-03363,2021_01,0.0,30.480372924829965,12996.77000000002,23207.280000000028,102044.4296875,8.929057750759878,5.0875,2,2,1,3,2
Ganjam,Ganjam,21-388-03364,2021_01,0.0,32.75022346709293,8037.054999999935,8093.82,150510.7734375,9.590066049117642,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03365,2021_01,0.0,32.75022346709293,5174.59500000003,5217.155000000013,133598.3203125,11.343440448867092,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03366,2021_01,0.0,32.75022346709293,4320.049999999959,4339.8399999999965,98999.15234375,11.930598963920906,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03367,2021_01,0.0,32.75022346709293,10083.640000000014,10553.214999999997,146426.1484375,10.617112590774097,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03368,2021_01,0.0,32.75022346709293,11930.13000000012,11952.814999999988,166389.9453125,9.298692192290131,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03369,2021_01,0.0,32.75022346709293,15758.939999999944,15870.650000000009,244214.28125,12.440219618423894,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03370,2021_01,0.0,32.75022346709293,17167.64500000002,16781.76,160308.1328125,11.845126039604258,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03371,2021_01,0.0,32.75022346709293,16324.22499999986,16441.975000000006,172976.1328125,10.304329514824795,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03372,2021_01,0.0,32.75022346709293,14776.709999999965,14896.714999999997,211081.515625,10.553933945069758,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03373,2021_01,0.0,32.75022346709293,4805.929999999993,4661.245000000003,153172.859375,9.605119777105534,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03374,2021_01,0.0,32.75022346709293,9742.909999999916,9808.254999999996,186746.7265625,12.63879968913393,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03375,2021_01,0.0,32.75022346709293,8066.365000000107,7934.874999999993,122666.5390625,9.030082931324191,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03376,2021_01,0.0,32.75022346709293,10294.415000000035,10372.274999999994,141038.5234375,11.964334686444678,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03377,2021_01,0.0,32.75022346709293,14452.154999999795,14384.53,191323.5625,11.129459096538424,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03378,2021_01,0.0,32.75022346709293,28174.62999999989,28360.86,234501.609375,11.711861234167342,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03379,2021_01,0.0,32.75022346709293,9297.035000000033,8876.920000000002,158758.578125,10.54086371448422,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03380,2021_01,0.0,32.75022346709293,14240.845000000088,14333.285,193808.8203125,11.72404232901601,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03381,2021_01,0.0,32.75022346709293,10857.250000000116,10938.87999999999,161552.046875,12.05832419346991,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03382,2021_01,0.0,32.75022346709293,43690.93000000017,43994.13499999998,547237.875,11.105842617126491,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03383,2021_01,0.0,32.75022346709293,8949.929999999935,9014.155,150866.4765625,10.34966270478638,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03384,2021_01,0.0,32.75022346709293,3455.6600000000035,3479.2400000000034,53436.4296875,10.76225432712604,8.98,2,4,1,3,2
Ganjam,Ganjam,21-388-03385,2021_01,0.0,32.75022346709293,12368.130000000005,12506.01000000001,178393.328125,9.999486219819644,8.98,2,4,1,3,2
Jagatsinghapur,Jagatsinghapur,21-380-03386,2021_01,0.0,32.74358319495609,15206.009999999893,9498.845,190920.28125,10.469338744508152,8.7825,2,3,1,3,2
Jagatsinghapur,Jagatsinghapur,21-380-03387,2021_01,0.0,32.74358319495609,3305.079999999987,2077.415,85811.6875,10.311121561250882,8.7825,2,3,1,3,2
Jagatsinghapur,Jagatsinghapur,21-380-03388,2021_01,0.0,32.74358319495609,14596.890000000014,9116.460000000006,166818.453125,9.303840180714388,8.7825,2,3,1,3,2
Jagatsinghapur,Jagatsinghapur,21-380-03389,2021_01,0.0,32.74358319495609,17205.584999999963,10808.465000000013,197917.796875,10.960654441680646,8.7825,2,3,1,3,2
Jagatsinghapur,Jagatsinghapur,21-380-03390,2021_01,0.0,32.74358319495609,29192.955000000075,18598.07999999999,268073.0,10.026220362622036,8.7825,2,3,1,3,2
Jagatsinghapur,Jagatsinghapur,21-380-03391,2021_01,0.0,32.74358319495609,3109.0200000000186,1942.695,72671.83203125,9.518252065014655,8.7825,2,3,1,3,2
Jagatsinghapur,Jagatsinghapur,21-380-03392,2021_01,0.0,32.74358319495609,6584.314999999944,4164.019999999997,102825.28125,10.815475167554563,8.7825,2,3,1,3,2
Jagatsinghapur,Jagatsinghapur,21-380-03393,2021_01,0.0,32.74358319495609,15189.224999999977,9554.28,192263.2265625,10.68382869589657,8.7825,2,3,1,3,2
Jajapur,Jajapur,21-382-03394,2021_01,0.0,32.33125427773579,21460.200000000183,19747.99000000002,273433.21875,10.271158149270969,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03395,2021_01,0.0,32.33125427773579,13009.16499999992,12139.265,168894.28125,10.389175114180684,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03396,2021_01,0.0,32.33125427773579,15612.48499999987,14567.804999999991,212388.8671875,10.30813679245283,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03397,2021_01,0.0,32.33125427773579,10806.925000000048,10132.740000000003,254986.7265625,10.307897535041082,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03398,2021_01,0.0,32.33125427773579,21857.575000000183,22221.815,194428.6640625,8.950148767753888,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03399,2021_01,0.0,32.33125427773579,14665.215000000084,13759.670000000013,253080.703125,10.037699613819017,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03400,2021_01,0.0,32.33125427773579,10967.25,10284.259999999998,228175.890625,11.290352020062665,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03401,2021_01,0.0,32.33125427773579,10578.404999999912,9930.225000000006,201447.34375,8.269485446268451,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03402,2021_01,0.0,32.33125427773579,7864.72000000003,7369.745000000001,126555.625,9.109775029266554,7.6475,2,4,5,3,3
Jajapur,Jajapur,21-382-03403,2021_01,0.0,32.33125427773579,14920.800000000048,14144.345,161726.7578125,9.95466512553779,7.6475,2,4,5,3,3
Jharsuguda,Jharsuguda,21-371-03404,2021_01,0.0,30.5687005590204,21855.04000000027,22564.150000000023,309575.5,10.823520302821748,7.565,3,2,1,3,3
Jharsuguda,Jharsuguda,21-371-03405,2021_01,0.0,30.5687005590204,1387.5449999999985,1436.8399999999997,45036.021484375,10.873622047244094,7.565,3,2,1,3,3
Jharsuguda,Jharsuguda,21-371-03406,2021_01,0.0,30.5687005590204,3264.444999999978,3358.885,65029.7265625,11.02364284770836,7.565,3,2,1,3,3
Jharsuguda,Jharsuguda,21-371-03407,2021_01,0.0,30.5687005590204,2992.755000000063,3089.1949999999924,47808.560546875,10.375617792421746,7.565,3,2,1,3,3
Jharsuguda,Jharsuguda,21-371-03408,2021_01,0.0,30.5687005590204,9802.91499999992,10265.684999999998,183166.5625,10.982670864103092,7.565,3,2,1,3,3
Kalahandi,Kalahandi,21-395-03409,2021_01,0.0,32.1292315990144,18398.649999999907,23924.030000000028,268011.078125,7.859536931128904,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03410,2021_01,0.0,32.1292315990144,7560.539999999921,9924.97999999998,148423.796875,10.742385976927851,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03411,2021_01,0.0,32.1292315990144,11369.125,14671.445000000009,200106.1953125,9.69840750746481,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03412,2021_01,0.0,32.1292315990144,13277.969999999972,17278.034999999974,182223.796875,9.05136572651565,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03413,2021_01,0.0,32.1292315990144,12678.814999999944,16482.630000000034,239494.8671875,11.107092412015342,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03414,2021_01,0.0,32.1292315990144,2692.459999999992,3500.269999999997,59341.919921875,9.899745031380752,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03415,2021_01,0.0,32.1292315990144,1834.1699999999985,2358.7350000000006,47161.21484375,10.72950114678899,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03416,2021_01,0.0,32.1292315990144,8691.61499999999,11068.73999999999,165424.828125,11.1515037190204,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03417,2021_01,0.0,32.1292315990144,9739.72999999998,12664.050000000016,118936.171875,9.998871404617567,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03418,2021_01,0.0,32.1292315990144,9755.734999999986,13186.429999999991,135830.0625,8.73672592076217,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03419,2021_01,0.0,32.1292315990144,8989.265000000014,11732.199999999952,121507.63671875,9.157123394316857,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03420,2021_01,0.0,32.1292315990144,7135.640000000014,9276.180000000022,107868.4375,9.47235175389755,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03421,2021_01,0.0,32.1292315990144,7936.224999999977,10631.01000000001,100203.5703125,8.374090023582488,6.6775,4,3,5,3,4
Kandhamal,Kandhamal,21-390-03422,2021_01,0.0,29.02364577027925,4850.944999999949,7854.449999999997,93189.921875,10.811582860496967,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03423,2021_01,0.0,29.02364577027925,3696.2549999999455,5717.749999999993,52718.548828125,9.104368932038836,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03424,2021_01,0.0,29.02364577027925,6991.55999999994,11135.649999999994,122158.734375,9.466636355763402,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03425,2021_01,0.0,29.02364577027925,604.3099999999977,851.5200000000004,39312.6953125,10.796684877369698,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03426,2021_01,0.0,29.02364577027925,3647.25,5911.790000000008,75551.65625,8.760464936669756,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03427,2021_01,0.0,29.02364577027925,6322.350000000035,10197.03,58949.078125,8.936173753848715,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03428,2021_01,0.0,29.02364577027925,2582.345000000001,4193.8299999999945,52957.947265625,7.364733178654292,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03429,2021_01,0.0,29.02364577027925,4335.765000000014,6957.235000000015,92565.1484375,10.185183189655172,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03430,2021_01,0.0,29.02364577027925,5197.784999999974,8427.149999999994,85381.140625,10.01780436312456,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03431,2021_01,0.0,29.02364577027925,2516.610000000015,3902.4999999999854,65928.474609375,8.964294988314723,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03432,2021_01,0.0,29.02364577027925,1973.7799999999988,3197.09,44766.03515625,9.914883209000855,5.5,4,1,1,3,3
Kandhamal,Kandhamal,21-390-03433,2021_01,0.0,29.02364577027925,3121.1450000000186,5062.809999999998,59248.828125,7.28652860956779,5.5,4,1,1,3,3
Kendrapara,Kendrapara,21-379-03434,2021_01,0.0,31.29912187168245,20357.57999999984,14884.559999999998,182801.21875,10.64410001712622,7.745,1,4,1,3,1
Kendrapara,Kendrapara,21-379-03435,2021_01,0.0,31.29912187168245,14172.464999999967,10638.56,134573.03125,10.562388545054024,7.745,1,4,1,3,1
Kendrapara,Kendrapara,21-379-03436,2021_01,0.0,31.29912187168245,13271.689999999944,9695.915,127261.390625,10.964879570792588,7.745,1,4,1,3,1
Kendrapara,Kendrapara,21-379-03437,2021_01,0.0,31.29912187168245,29773.60499999998,21775.34499999997,299175.875,10.60852431815825,7.745,1,4,1,3,1
Kendrapara,Kendrapara,21-379-03438,2021_01,0.0,31.29912187168245,34340.58999999985,24658.62000000001,285339.9375,10.327481661481162,7.745,1,4,1,3,1
Kendrapara,Kendrapara,21-379-03439,2021_01,0.0,31.29912187168245,11079.464999999967,8094.605,119251.65234375,11.383080946299335,7.745,1,4,1,3,1
Kendrapara,Kendrapara,21-379-03440,2021_01,0.0,31.29912187168245,22345.29000000004,16336.525000000009,215779.5546875,11.136324593316916,7.745,1,4,1,3,1
Kendrapara,Kendrapara,21-379-03441,2021_01,0.0,31.29912187168245,18433.110000000102,13743.87999999999,156603.9765625,10.75339347903584,7.745,1,4,1,3,1
Kendrapara,Kendrapara,21-379-03442,2021_01,0.0,31.29912187168245,14282.09999999986,10453.78999999998,195593.609375,10.375990201380716,7.745,1,4,1,3,1
Kendujhar,Kendujhar,21-375-03443,2021_01,0.0,30.781296621210675,9451.68499999994,14836.85499999998,187370.15625,8.518976151315789,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03444,2021_01,0.0,30.781296621210675,7161.064999999944,11302.430000000008,145643.484375,5.720909352104583,5.75,4,3,4,3,4
