objectid,vilnam_soi,dtname,sdtname,block_name,gp_name
318843,KERAPALLI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318845,KUKULUGUDA,Malkangiri,Paparmetla,Chitrakonda,
318848,JAJPALAM,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318851,GODAMADUGULU,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318862,SIKATPALI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318858,PITAMARI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318866,BANGURUSUDHA,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318860,KADAMJHOLA,Malkangiri,Paparmetla,Chitrakonda,
319617,RAMACHANDRAPUR,Malkangiri,Kalimela,Kalimela,
318816,GUNTHABEDA,Malkangiri,Kalimela,Kalimela,Manyamkunda
318844,POTERU,Malkangiri,Motu,Kalimela,Manyamkunda
318822,BADASAILUR,Malkangiri,Kalimela,Kalimela,
318824,SAILUR,Malkangiri,Kalimela,Kalimela,Manyamkunda
318828,SINGHARAJAKHUNTA,Malkangiri,Motu,Kalimela,Manyamkunda
319619,DOGANDA,Malkangiri,M.V. 79,Kalimela,Manyamkunda
319620,IDIGUNDA,Malkangiri,M.V. 79,Kalimela,
318856,JAKOLLAGANDI,Malkangiri,M.V. 79,Kalimela,Telerai
319613,NILAKOTA,Malkangiri,Motu,Kalimela,Malavaram
319612,KRUSHNAPALLI,Malkangiri,Motu,Podia,Pusuguda
318806,FOREST,Malkangiri,Motu,Kalimela,
318808,FOREST,Malkangiri,Motu,Kalimela,
318804,KATAGURA,Malkangiri,Motu,Podia,Mottu
318805,MOTU,Malkangiri,Motu,Podia,Mottu
318803,MADIGURU,Malkangiri,Motu,Podia,Mottu
319610,MUKAMAPALLI,Malkangiri,Motu,Podia,Pusuguda
319611,GORESHPALLI,Malkangiri,Motu,Podia,Pusuguda
318827,FOREST,Malkangiri,Motu,Podia,
318812,MALABHARAM,Malkangiri,Motu,Kalimela,Malavaram
318813,PUSUGUDA,Malkangiri,Motu,Podia,Pusuguda
318817,URUBALLI,Malkangiri,Motu,Podia,Pusuguda
319605,BINAYAKAPURA,Malkangiri,Motu,Podia,Mottu
319606,ALAMA,Malkangiri,Motu,Podia,Mottu
319607,MURALIGURA,Malkangiri,Motu,Podia,Mottu
318807,DOPENGANDA,Malkangiri,Motu,Kalimela,Malavaram
318810,POLURU,Malkangiri,Motu,Kalimela,Malavaram
318811,ANANTAPALLI,Malkangiri,Motu,Kalimela,Malavaram
318809,ERAGANDA,Malkangiri,Motu,Kalimela,Malavaram
318814,TINDRASPALLY,Malkangiri,Motu,Kalimela,
318815,TOGURAKOTA,Malkangiri,Motu,Kalimela,Manyamkunda
319614,SARBANPALY,Malkangiri,Motu,Kalimela,Malavaram
319615,PENKURAI,Malkangiri,Motu,Kalimela,Manyamkunda
318821,FOREST,Malkangiri,Motu,Kalimela,
318820,MANYAMKONDA,Malkangiri,Motu,Kalimela,Manyamkunda
318818,KOIKONDA,Malkangiri,Motu,Kalimela,Maharajapalli
318819,TOKELGURA,Malkangiri,M.V. 79,Podia,Tandbai
318823,BILIGURA,Malkangiri,M.V. 79,Kalimela,Maharajapalli
319609,KANDAPALLY,Malkangiri,Motu,Podia,Mottu
318831,MAHARAJAPALLI,Malkangiri,Motu,Kalimela,Maharajapalli
318832,FOREST,Malkangiri,M.V. 79,Podia,
318837,TANDABAI,Malkangiri,M.V. 79,Podia,Tandbai
318834,KATANAPALLI,Malkangiri,M.V. 79,Podia,Tandbai
318841,LACHHIPETA,Malkangiri,M.V. 79,Podia,Tandbai
318847,GORAKHPALLI,Malkangiri,M.V. 79,Podia,Similibancha
318826,PULUKANAKONDA,Malkangiri,Motu,Kalimela,Lugel
318840,FOREST,Malkangiri,Motu,Kalimela,
318829,FOREST,Malkangiri,Motu,Kalimela,
319616,LUGEL,Malkangiri,Motu,Kalimela,Lugel
319618,PENDIKONDA,Malkangiri,Motu,Kalimela,Manyamkunda
318839,KUNANAPALLI,Malkangiri,M.V. 79,Podia,Bhubanpalli
318838,FOREST,Malkangiri,Motu,Kalimela,
318853,FOREST,Malkangiri,M.V. 79,Kalimela,
318863,BHUBANAPALLI,Malkangiri,M.V. 79,Podia,Bhubanpalli
318879,TIGAL,Malkangiri,M.V. 79,Kalimela,Tigal
319608,PETA,Malkangiri,Motu,Podia,Pusuguda
318857,GINIPALLI,Malkangiri,M.V. 79,Podia,Bhubanpalli
318854,PENDALBAI,Malkangiri,M.V. 79,Podia,Bhubanpalli
318749,POTAMPALLI,Malkangiri,M.V. 79,Podia,Similibancha
318849,SEMILIBENCHA,Malkangiri,M.V. 79,Podia,Similibancha
318891,WALANPALI,Malkangiri,M.V. 79,Podia,Similibancha
318776,KURTI,Malkangiri,M.V. 79,Podia,Kaldapalli
318779,UDAYAGIRI,Malkangiri,Podia,Podia,
318785,FOREST,Malkangiri,Podia,Podia,
318784,FOREST,Malkangiri,Podia,Podia,
319621,ALURKOTA,Malkangiri,Kalimela,Kalimela,Kurumanuru
318846,GILAMADIGI,Malkangiri,Kalimela,Kalimela,Kurumanuru
318852,KURUMANURI,Malkangiri,Kalimela,Kalimela,Kurumanuru
318859,PAPULUR,Malkangiri,Kalimela,Kalimela,Populur
318864,SARIGATA,Malkangiri,Kalimela,Kalimela,Kurumanuru
318865,CHILIKALAMAMIRI,Malkangiri,Kalimela,Kalimela,Kurumanuru
318825,PULUSUMAMADI,Malkangiri,Kalimela,Kalimela,Populur
318830,BADAPADAR,Malkangiri,Kalimela,Kalimela,Manyamkunda
318833,KAMALAPADAR,Malkangiri,Kalimela,Kalimela,
318836,GURALUR,Malkangiri,Kalimela,Kalimela,Kurumanuru
318835,BUSUPAKA,Malkangiri,Kalimela,Kalimela,Kurumanuru
318842,DAYALATUNGI,Malkangiri,Kalimela,Kalimela,Telerai
587530,FOREST,Malkangiri,Kalimela,Kalimela,
318850,SUDHAKUNTA,Malkangiri,Kalimela,Kalimela,Telerai
318855,ELKANUR,Malkangiri,Kalimela,Kalimela,Kurumanuru
318869,KURIBU,Malkangiri,Kalimela,Kalimela,Bodigetta
318861,NALAGUNTI,Malkangiri,M.V. 79,Kalimela,
318871,TELARAI,Malkangiri,M.V. 79,Kalimela,Telerai
318750,FOREST,Malkangiri,M.V. 79,Kalimela,
318870,SINGABARAM,Malkangiri,Kalimela,Kalimela,Telerai
318883,PEDAWARA,Malkangiri,M.V. 79,Kalimela,Telerai
318877,KUTAMANPALI,Malkangiri,Kalimela,Kalimela,Bodigetta
318886,JABANPALLI,Malkangiri,M.V. 79,Kalimela,Telerai
318887,KOWASIGUDA,Malkangiri,Kalimela,Kalimela,Koimetla
318773,KALIMELA,Malkangiri,Kalimela,Kalimela,Kalimela
318908,KOIMETALA,Malkangiri,Kalimela,Kalimela,Koimetla
318878,BARAGATA,Malkangiri,Kalimela,Kalimela,Bodigetta
318876,DULAGANDI,Malkangiri,Kalimela,Kalimela,Kurumanuru
318873,MARIGATA,Malkangiri,Kalimela,Kalimela,Bodigetta
318874,FOREST,Malkangiri,Kalimela,Kalimela,
318896,TEKAGURA,Malkangiri,Kalimela,Kalimela,Bodigetta
318911,FOREST,Malkangiri,Kalimela,Kalimela,
318780,BADALIGURA,Malkangiri,Kalimela,Kalimela,Bhejangiwada
318797,KURUKUNDI,Malkangiri,Kalimela,Kalimela,Bhejangiwada
318923,GAMPAKUNDA,Malkangiri,Kalimela,Kalimela,Gompakunda
318802,ERAGANDA,Malkangiri,Kalimela,Kalimela,Niliguda
318754,ARABETI,Malkangiri,Kalimela,Kalimela,Kurumanuru
318881,CHINTAGUNALUR,Malkangiri,Kalimela,Kalimela,Kurumanuru
318882,PAPULUR,Malkangiri,Kalimela,Kalimela,Populur
318892,NAGULUR,Malkangiri,Kalimela,Kalimela,Populur
318790,BRUNDAMAMERI,Malkangiri,Kalimela,Kalimela,Populur
318782,ARAGEL,Malkangiri,Chitrakonda,Korukonda,Kapatuti
318954,BEJANGIBARA,Malkangiri,Kalimela,Kalimela,
318977,CHINTALBARA,Malkangiri,Kalimela,Kalimela,Chintalwada
318986,SINDHIGURA,Malkangiri,Kalimela,Kalimela,Chintalwada
319006,KOSALAKUNDA,Malkangiri,Kalimela,Kalimela,Chintalwada
318921,PADGANPALLI,Malkangiri,Kalimela,Kalimela,Undrukunda
318800,AMBAGUDA,Malkangiri,Kalimela,Kalimela,Kalimela
318944,MARANPALLI,Malkangiri,Kalimela,Kalimela,Koimetla
318922,FOREST,Malkangiri,Kalimela,Kalimela,
318945,PANIMETALA,Malkangiri,Kalimela,Kalimela,Venkatapallam
318953,BHENKATAPALAM,Malkangiri,Kalimela,Kalimela,Venkatapallam
318979,SANGEL,Malkangiri,Kalimela,Kalimela,Undrukunda
318987,MANGIPALLI,Malkangiri,Kalimela,Kalimela,Venkatapallam
318976,FOREST,Malkangiri,Kalimela,Kalimela,
319002,USKHAPALI,Malkangiri,Kalimela,Kalimela,Chitrangapalli
318946,ARNAMAL,Malkangiri,Kalimela,Kalimela,Bhejangiwada
318924,POTAKHAI,Malkangiri,Kalimela,Kalimela,Gompakunda
318925,GAGARMETIA,Malkangiri,Kalimela,Kalimela,Gompakunda
318961,BAPANPALLI,Malkangiri,Kalimela,Kalimela,Bapanpalli
318955,FOREST,Malkangiri,Kalimela,Kalimela,
318928,FOREST,Malkangiri,Kalimela,Kalimela,
318985,SALAMARIKUNDA,Malkangiri,Kalimela,Kalimela,Kangurukunda
318995,KANGURKUNDA,Malkangiri,Kalimela,Kalimela,Kangurukunda
319001,TATIGURA,Malkangiri,Kalimela,Kalimela,Gumuka
318992,PATAKUNDA,Malkangiri,Kalimela,Kalimela,Kangurukunda
318978,PURUNAPANI,Malkangiri,Chitrakonda,Korukonda,Nuaguda
319637,ERAGAPU,Malkangiri,Chitrakonda,Korukonda,Nuaguda
318997,FOREST,Malkangiri,Chitrakonda,Korukonda,
318993,PHULAPADAR,Malkangiri,Chitrakonda,Korukonda,Doraguda
318999,BADPUT,Malkangiri,Chitrakonda,Korukonda,Nuaguda
319669,RATHAGUDA,Malkangiri,Chitrakonda,Korukonda,Nuaguda
319631,PALIGUDA,Malkangiri,Chitrakonda,Korukonda,Nuaguda
319638,MAHUPADAR,Malkangiri,Chitrakonda,Korukonda,Nakamamudi
319008,KALPADAR,Malkangiri,Chitrakonda,Korukonda,Nuaguda
587690,FOREST,Malkangiri,Chitrakonda,Korukonda,
319009,PEDAKUNDA,Malkangiri,Kalimela,Kalimela,Gumuka
319019,KARKATAPALLI,Malkangiri,Kalimela,Kalimela,Chintalwada
319033,FOREST,Malkangiri,Malkangiri,Kalimela,
319027,FOREST,Malkangiri,Kalimela,Kalimela,
319046,KATAPALLI,Malkangiri,Orkel,Korukonda,Old-Chimitapalli
587535,PITAKONDA,Malkangiri,Kalimela,Kalimela,Chintalwada
319051,TANDIKONDA,Malkangiri,Orkel,Korukonda,Korukonda
319055,FOREST,Malkangiri,Orkel,Korukonda,
319063,MARKELGUDA,Malkangiri,Orkel,Korukonda,Kamwada
319060,FOREST,Malkangiri,Malkangiri,Korukonda,
587529,FOREST,Malkangiri,Paparmetla,Chitrakonda,
318868,TATIPARU,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318867,DANDALAGUNDHI,Malkangiri,Paparmetla,Chitrakonda,
318752,KANDHASUAPALI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318753,ESKAPALI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318885,NUATEKPADAR,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318875,DABUGUDA,Malkangiri,Paparmetla,Chitrakonda,
318890,RALEGEDA,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318872,DABALPAHADA,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318751,LIMALORI,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318888,REKHAPALI,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318895,FOREST,Malkangiri,Chitrakonda,Chitrakonda,
318897,PADMAGIRI,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318893,TEKPADAR,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318904,SURKUBANDA,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318894,CHINTANDOLI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
587689,BALIMELA RESERVOIR,Malkangiri,Paparmetla,Chitrakonda,
318907,BANJHOLI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318769,PELANGRAI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318781,DOLIMAMUDI,Malkangiri,Paparmetla,Chitrakonda,Gajalmamudi
318796,PHULAGANDHI,Malkangiri,Paparmetla,Chitrakonda,Badapadar
318801,SILIGUMA,Malkangiri,Paparmetla,Chitrakonda,Badapada
318916,LUHARAM,Malkangiri,Paparmetla,Chitrakonda,Papermetla
318901,BANGURU,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318906,KAMARGUDA,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318774,FOREST,Malkangiri,Chitrakonda,Chitrakonda,
318905,PABILIGUDA,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318909,FOREST,Malkangiri,Chitrakonda,Korukonda,
318775,SARIAPALI,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318778,LAMBASINGI,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318783,METAGUDA,Malkangiri,Paparmetla,Chitrakonda,Badapadar
318799,BADPADER,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318786,ANJARAGUDA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
318771,ISKABANDHA,Malkangiri,Paparmetla,Chitrakonda,
318794,SUNAGOI,Malkangiri,Paparmetla,Chitrakonda,Ralegada
318947,FOREST,Malkangiri,Paparmetla,Chitrakonda,
318795,CHITANGACHILIKA,Malkangiri,Paparmetla,Chitrakonda,
318798,TELAL,Malkangiri,Paparmetla,Chitrakonda,
318927,SINGAVARAM,Malkangiri,Paparmetla,Chitrakonda,Dhuliput
318934,ANIBIRIDA,Malkangiri,Paparmetla,Chitrakonda,
318929,TAMERPALLI,Malkangiri,Paparmetla,Chitrakonda,
318942,DONKATARU,Malkangiri,Paparmetla,Chitrakonda,
318941,GUNAMBA,Malkangiri,Paparmetla,Chitrakonda,
318884,FOREST,Malkangiri,Chitrakonda,Korukonda,
318772,GUNTABEDA,Malkangiri,Chitrakonda,Korukonda,Gunthawada
318900,RAJAL KONDA,Malkangiri,Chitrakonda,Korukonda,Chitrakonda
318777,HARIPUR,Malkangiri,Chitrakonda,Korukonda,Gunthawada
318788,FOREST,Malkangiri,Chitrakonda,Korukonda,
318791,KANKARAIPODA,Malkangiri,Chitrakonda,Korukonda,Gunthawada
318789,RAMPUR,Malkangiri,Chitrakonda,Korukonda,Papermetla
318793,ARINJI ALIAS KANTABANJAGUDA,Malkangiri,Chitrakonda,Korukonda,Gunthawada
318973,RESERVOIR,Malkangiri,Chitrakonda,Korukonda,
318918,TATAMANGUDA,Malkangiri,Chitrakonda,Korukonda,Doraguda
318910,TALAPADAR,Malkangiri,Chitrakonda,Korukonda,Gunthawada
318913,FOREST,Malkangiri,Chitrakonda,Korukonda,
319629,GHATIKONDA,Malkangiri,Chitrakonda,Korukonda,Gunthawada
318931,BAILIGUDA,Malkangiri,Chitrakonda,Korukonda,Badapada
319630,BURUDIPUT,Malkangiri,Chitrakonda,Korukonda,Gunthawada
318940,GADAGURAI,Malkangiri,Chitrakonda,Korukonda,Doraguda
318926,FOREST,Malkangiri,Chitrakonda,Korukonda,
318939,SILAIPUT,Malkangiri,Chitrakonda,Korukonda,Doraguda
318937,FOREST,Malkangiri,Chitrakonda,Korukonda,
318792,BANGURUPODA,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318914,PHULPADER,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318920,PANESHGANDHI,Malkangiri,Paparmetla,Chitrakonda,Badapadar
318933,DANTUNUGUDA,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318915,BAIGUDA,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318912,BHALIAGUDA,Malkangiri,Chitrakonda,Korukonda,
587531,FOREST,Malkangiri,Chitrakonda,Chitrakonda,
318951,KALPADAR,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318950,HATIPADAR,Malkangiri,Paparmetla,Chitrakonda,Badapadar
318938,ISWRGUDA,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
318917,BAILIGUMA,Malkangiri,Paparmetla,Chitrakonda,Badapada
318919,JANBAI,Malkangiri,Paparmetla,Chitrakonda,Badapadar
318932,MALIGUDA,Malkangiri,Paparmetla,Chitrakonda,Badapada
318936,KORLAMAL  (I),Malkangiri,Paparmetla,Chitrakonda,Badapada
318930,KARLAMAL,Malkangiri,Paparmetla,Chitrakonda,Badapada
318943,BADAPADA,Malkangiri,Paparmetla,Chitrakonda,Badapada
318959,BHIMARAM,Malkangiri,Paparmetla,Chitrakonda,Papermetla
318966,MUTAMBA,Malkangiri,Paparmetla,Chitrakonda,Badapada
318952,KADAGUMA-II,Malkangiri,Paparmetla,Chitrakonda,Badapada
318967,KHAJURIGUMA,Malkangiri,Paparmetla,Chitrakonda,Badapada
319628,GHAGADABANDHA,Malkangiri,Chitrakonda,Korukonda,Nuaguda
318949,FOREST,Malkangiri,Chitrakonda,Korukonda,
318956,DORAGUDA,Malkangiri,Chitrakonda,Korukonda,Jodamba
587532,KAMARGUDA-II,Malkangiri,Chitrakonda,Korukonda,Doraguda
318965,NARASINGPUR,Malkangiri,Chitrakonda,Korukonda,Nuaguda
318957,FOREST,Malkangiri,Chitrakonda,Korukonda,
319636,NUAGUDA,Malkangiri,Chitrakonda,Korukonda,
318970,RAMAGUDA,Malkangiri,Chitrakonda,Korukonda,Nuaguda
318972,BADAPUT,Malkangiri,Chitrakonda,Korukonda,Doraguda
318981,KOTAGUDA,Malkangiri,Chitrakonda,Korukonda,Nuaguda
587534,FOREST,Malkangiri,Paparmetla,Chitrakonda,
318984,NUADOLIMB,Malkangiri,Paparmetla,Chitrakonda,Papermetla
318975,LIMATANG,Malkangiri,Paparmetla,Chitrakonda,
318983,MANDAPALI,Malkangiri,Paparmetla,Chitrakonda,
318990,KOTAURU,Malkangiri,Paparmetla,Chitrakonda,
318994,NUAGUDA,Malkangiri,Paparmetla,Chitrakonda,Papermetla
318998,CHITANGURU,Malkangiri,Paparmetla,Chitrakonda,
318996,KUTEDURUBANDHA,Malkangiri,Paparmetla,Chitrakonda,
319000,JANTAPAI,Malkangiri,Paparmetla,Chitrakonda,Papermetla
319003,CHINTALORI,Malkangiri,Paparmetla,Chitrakonda,Papermetla
318960,KHILAPUT,Malkangiri,Chitrakonda,Chitrakonda,Badapadar
587533, ,Malkangiri,Chitrakonda,Korukonda,Chitrakonda
318958,FOREST,Malkangiri,Chitrakonda,Korukonda,
318974,MALIGUDA,Malkangiri,Chitrakonda,Korukonda,Doraguda
319639,BISOIGUDA,Malkangiri,Chitrakonda,Korukonda,Doraguda
319012,TUMULUMAMUDI,Malkangiri,Jodamba,Chitrakonda,
319023,ELAMPANKA,Malkangiri,Jodamba,Chitrakonda,
319035,BAGARIAGUDA,Malkangiri,Chitrakonda,Korukonda,Tunnel-Camp
319640,MAHADHEBPUR,Malkangiri,Chitrakonda,Korukonda,Nakamamudi
319042,KHILAGUDA,Malkangiri,Chitrakonda,Korukonda,Badapadar
318969,BADAPUT,Malkangiri,Paparmetla,Chitrakonda,Badapada
318964,KADAGUMA-I,Malkangiri,Paparmetla,Chitrakonda,Badapada
318980,ARNABETA,Malkangiri,Paparmetla,Chitrakonda,Badapada
319644,FOREST,Malkangiri,Jodamba,Chitrakonda,
318991, ,Malkangiri,Jodamba,Chitrakonda,Badapada
319075,FOREST,Malkangiri,Jodamba,Chitrakonda,
319013,LOCHAPANI,Malkangiri,Paparmetla,Chitrakonda,Papermetla
