object_id,Drinking Water & Hydration_tenders_awarded_value
21-376-03488,7209307.0
21-376-03491,58594061.0
21-376-03495,7221308.0
21-376-03502,26730829.0
21-376-03509,5056977.0
21-383-03352,600000.0
21-387-03539,33779795.0
21-387-03543,151295461.0
21-387-03544,78631421.0
21-388-03370,4695530.0
21-388-03383,11502195.77
21-390-03424,4956359.0
21-390-03428,5382394.0
21-390-03433,1071301.0
21-393-03290,34822039.0
21-393-03292,11615485.0
21-393-03295,29641686.0
21-393-03297,4774299.0
21-394-03532,57116960.0
21-394-03533,8218309.0
21-394-03535,20655960.0
21-398-03476,563996.0
