object_id,SOPD_tenders_awarded_value,timeperiod
18-307-00146,32189640.15,2020_06
18-312-00276,172199885.9,2020_06
18-317-00189,508196392.34,2020_06
18-317-00190,92555013.77,2020_06
18-318-00195,74710241.99,2020_06
18-322-00219,19660231.0,2020_06
18-323-00226,48235252.63,2020_06
18-317-00189,11757800.0,2019_12
18-304-00128,241354190.53,2026_04
18-304-00271,27253985.4,2026_04
18-307-00145,80221023.86,2026_04
18-309-00156,45863465.51,2026_04
18-317-00190,26992020.0,2022_10
18-326-00246,36677995.0,2021_08
18-312-00170,3865277.0,2023_01
18-312-00171,7344025.42,2023_01
18-313-00175,7269903.5,2023_01
18-756-00251,10330920.0,2023_01
18-301-00112,46030719.0,2020_08
18-303-00122,53457600.03,2020_08
18-304-00128,12414971.0,2020_08
18-307-00145,6296819.36,2020_08
18-313-00175,9470700.0,2020_08
18-316-00184,28107000.0,2020_08
18-323-00226,32559938.0,2020_08
18-755-00279,16252000.0,2020_08
18-758-00256,20003673.32,2020_08
18-758-00257,6398117.0,2020_08
18-313-00172,4156000.0,2024_09
18-300-00104,5580713.0,2020_03
18-304-00128,120031712.19,2020_03
18-305-00134,123313698.19,2020_03
18-308-00152,7940361.8,2020_03
18-316-00185,185775717.56,2020_03
18-317-00189,48149789.6,2020_03
18-322-00219,43772468.23,2020_03
18-322-00267,11686382.01,2020_03
18-325-00238,66430391.83,2020_03
18-325-00239,63368862.83,2020_03
18-325-00269,89532221.95,2020_03
18-300-00104,17795519.0,2024_08
18-816-00261,7648971.0,2024_08
18-322-00220,17573704.0,2021_06
18-301-00112,15394964.76,2021_05
18-322-00219,17810010.95,2021_05
18-302-00115,14250000.0,2021_03
18-304-00128,46771953.0,2021_03
18-300-00103,13193625.37,2018_07
18-305-00134,1960879.7,2018_07
18-322-00219,118841566.0,2023_08
18-320-00205,4098873.0,2019_02
18-324-00233,1980000.0,2019_02
18-324-00262,1980316.0,2019_02
18-323-00226,17842722.79,2021_10
18-309-00156,8019595.0,2024_06
18-760-00281,4023407.0,2024_06
18-300-00104,35115340.0,2020_12
18-321-00211,2290896.0,2025_04
18-760-00281,16184527.0,2025_04
18-799-00124,2031056.0,2025_04
18-322-00219,18804754.0,2023_11
18-300-00103,5294101.0,2019_07
18-310-00164,4637719.98,2022_12
18-312-00170,1417000.0,2026_05
18-322-00219,5319607.0,2026_05
18-305-00133,1295892.36,2025_09
18-310-00161,5343193.2,2025_09
18-323-00226,22128954.0,2025_09
18-755-00279,3156400.0,2025_09
18-756-00251,2645414.64,2025_09
18-316-00185,75679640.0,2020_10
18-317-00189,145026209.0,2021_04
18-306-00139,42450000.0,2018_11
18-300-00104,6852963.0,2022_01
18-308-00150,13316844.54,2020_04
18-302-00115,3245584.5,2026_01
18-304-00128,647989.59,2026_01
18-306-00139,7178703.0,2026_01
18-321-00211,22238000.0,2026_01
18-300-00104,2499497.45,2024_11
18-324-00262,7478986.28,2024_11
18-326-00246,6379327.16,2024_11
18-320-00206,2000000.0,2025_05
18-321-00212,18115668.36,2025_05
18-322-00219,1526271.3,2025_05
18-756-00249,3796955.0,2025_05
18-304-00128,143795991.0,2022_04
18-306-00139,119879436.0,2022_04
18-308-00150,144366984.77,2022_04
18-310-00163,7610532.0,2022_04
18-317-00189,46280080.0,2022_04
18-760-00281,35676371.0,2022_04
18-300-00104,3490666.0,2019_04
18-305-00134,9188995.0,2022_06
18-307-00145,89761247.0,2022_06
18-308-00150,163006515.0,2022_06
18-322-00219,35999370.9,2022_06
18-300-00104,29183890.53,2019_09
18-304-00128,2494089.66,2019_09
18-324-00262,4999831.0,2024_02
18-326-00246,9998349.16,2024_02
18-308-00150,15389515.17,2020_05
18-317-00189,38690736.49,2020_05
18-316-00185,81690206.0,2019_03
18-323-00226,15756376.0,2021_01
18-307-00146,1527266.3,2025_03
18-312-00276,20703815.0,2025_03
18-304-00128,79098376.01,2022_05
18-317-00189,96515763.4,2022_05
18-322-00219,17987080.0,2022_05
18-760-00281,26820792.0,2022_05
18-322-00219,10474524.0,2019_10
18-306-00137,5338692.0,2025_12
18-306-00139,13423535.0,2025_12
18-318-00195,3606145.5,2025_12
18-322-00219,5049000.0,2025_12
18-323-00226,3005937.0,2025_12
18-760-00281,3338200.0,2025_12
18-326-00246,17058112.0,2023_10
18-322-00219,9999486.0,2022_09
18-799-00124,17368020.0,2025_06
18-305-00135,6084607.0,2023_05
18-306-00137,4132368.9,2023_05
18-306-00139,1377457.0,2023_05
18-310-00158,2215600.8,2023_05
18-322-00219,89593434.8,2022_07
18-316-00186,9282012.0,2021_07
18-757-00252,13565731.0,2024_10
18-300-00104,10900961.35,2021_09
18-756-00251,19851602.0,2021_09
18-300-00104,23694617.0,2021_02
18-309-00157,4242391.0,2024_12
18-312-00276,1675299997.0,2024_12
18-816-00261,13296469.5,2024_12
18-321-00211,10553510.7,2022_08
18-321-00216,4138009.2,2022_08
18-322-00219,3193165.8,2022_08
18-322-00220,5086285.2,2022_08
18-322-00221,697801.5,2022_08
18-300-00101,7242724.0,2020_01
18-300-00104,6815487.0,2020_01
18-321-00212,15321480.0,2020_01
18-322-00219,0.0,2020_01
18-302-00115,3817893.6,2025_02
18-312-00169,4225712.0,2025_02
18-313-00173,3818171.7,2025_02
18-322-00219,262812550.0,2025_02
18-757-00252,1612112.56,2025_02
18-760-00281,6957555.65,2025_02
18-310-00160,6956580.15,2022_11
18-322-00219,660023.1,2024_05
18-301-00112,17624858.0,2020_07
18-303-00122,32982300.0,2020_07
18-312-00170,9423600.0,2020_07
18-316-00186,11972800.0,2020_07
18-318-00195,95220407.84,2020_07
18-326-00246,37328250.0,2020_07
18-300-00104,88003502.28,2026_02
18-323-00224,1803562.0,2026_02
18-323-00226,5125637.0,2020_11
18-322-00219,32778000.0,2023_12
18-321-00210,0.0,2023_06
