land-surface-temperature-raster,timeperiod,object_id,land-surface-temperature
LST_ASSAM_2021_01.tif,,,
LST_ASSAM_2021_02.tif,,,
LST_ASSAM_2021_03.tif,,,
LST_ASSAM_2021_04.tif,,,
LST_ASSAM_2021_05.tif,,,
LST_ASSAM_2021_06.tif,,,
LST_ASSAM_2021_07.tif,,,
LST_ASSAM_2021_08.tif,,,
LST_ASSAM_2021_09.tif,,,
LST_ASSAM_2021_10.tif,,,
LST_ASSAM_2021_11.tif,,,
LST_ASSAM_2021_12.tif,,,
LST_ASSAM_2022_01.tif,,,
LST_ASSAM_2022_02.tif,,,
LST_ASSAM_2022_03.tif,,,
LST_ASSAM_2022_04.tif,,,
LST_ASSAM_2022_05.tif,,,
LST_ASSAM_2022_06.tif,,,
LST_ASSAM_2022_07.tif,,,
LST_ASSAM_2022_08.tif,,,
LST_ASSAM_2022_09.tif,,,
LST_ASSAM_2022_10.tif,,,
LST_ASSAM_2022_11.tif,,,
LST_ASSAM_2022_12.tif,,,
LST_ASSAM_2023_01.tif,,,
LST_ASSAM_2023_02.tif,,,
LST_ASSAM_2023_03.tif,,,
LST_ASSAM_2023_04.tif,,,
LST_ASSAM_2023_05.tif,,,
LST_ASSAM_2023_06.tif,,,
LST_ASSAM_2023_07.tif,,,
LST_ASSAM_2023_08.tif,,,
LST_ASSAM_2023_09.tif,,,
LST_ASSAM_2023_10.tif,,,
LST_ASSAM_2023_11.tif,,,
LST_ASSAM_2023_12.tif,,,
LST_ASSAM_2024_01.tif,,,
LST_ASSAM_2024_02.tif,,,
LST_ASSAM_2024_03.tif,,,
LST_ASSAM_2024_04.tif,,,
LST_ASSAM_2024_05.tif,,,
LST_ASSAM_2024_06.tif,,,
LST_ASSAM_2024_07.tif,,,
LST_ASSAM_2024_08.tif,,,
LST_ASSAM_2024_09.tif,,,
LST_ASSAM_2024_10.tif,,,
LST_ASSAM_2024_11.tif,,,
LST_ASSAM_2024_12.tif,,,
LST_ASSAM_2025_01.tif,,,
LST_ASSAM_2025_02.tif,,,
LST_ASSAM_2025_03.tif,,,
LST_ASSAM_2025_04.tif,,,
LST_ASSAM_2025_05.tif,,,
LST_ASSAM_2025_06.tif,,,
LST_ASSAM_2025_07.tif,,,
LST_ASSAM_2025_08.tif,,,
LST_ASSAM_2025_09.tif,,,
LST_ASSAM_2025_10.tif,,,
LST_ASSAM_2025_11.tif,,,
LST_ASSAM_2025_12.tif,,,
LST_ASSAM_2026_01.tif,,,
LST_ASSAM_2026_02.tif,,,
LST_ASSAM_2026_03.tif,,,
LST_ASSAM_2026_04.tif,,,
LST_ASSAM_2026_05.tif,,,
,,18-300-00101,3.0
,,18-300-00102,3.0
,,18-300-00103,3.0
,,18-300-00104,3.0
,,18-300-00105,3.0
,,18-300-00106,3.0
,,18-300-00107,3.0
,,18-300-00108,3.0
,,18-301-00109,4.0
,,18-301-00110,4.0
,,18-301-00111,4.0
,,18-301-00112,4.0
,,18-301-00113,4.0
,,18-301-00114,4.0
,,18-302-00115,3.0
,,18-302-00116,3.0
,,18-302-00117,3.0
,,18-302-00118,3.0
,,18-302-00119,3.0
,,18-303-00120,5.0
,,18-303-00121,5.0
,,18-303-00122,5.0
,,18-303-00123,5.0
,,18-799-00124,5.0
,,18-799-00125,5.0
,,18-304-00126,4.0
,,18-304-00127,4.0
,,18-304-00128,4.0
,,18-304-00129,4.0
,,18-305-00130,3.0
,,18-305-00131,3.0
,,18-305-00132,3.0
,,18-305-00133,3.0
,,18-305-00134,3.0
,,18-305-00135,3.0
,,18-305-00136,3.0
,,18-306-00137,3.0
,,18-306-00138,3.0
,,18-306-00139,3.0
,,18-306-00140,3.0
,,18-307-00141,4.0
,,18-307-00142,4.0
,,18-307-00143,4.0
,,18-307-00144,4.0
,,18-307-00145,4.0
,,18-307-00146,4.0
,,18-307-00147,4.0
,,18-308-00148,5.0
,,18-308-00149,5.0
,,18-308-00150,5.0
,,18-308-00151,5.0
,,18-308-00152,5.0
,,18-308-00153,5.0
,,18-309-00154,2.0
,,18-309-00155,2.0
,,18-309-00156,2.0
,,18-309-00157,2.0
,,18-310-00158,4.0
,,18-310-00159,4.0
,,18-310-00160,4.0
,,18-310-00161,4.0
,,18-310-00162,4.0
,,18-310-00163,4.0
,,18-310-00164,4.0
,,18-311-00165,3.0
,,18-311-00166,3.0
,,18-311-00167,3.0
,,18-311-00168,3.0
,,18-312-00169,2.0
,,18-312-00170,2.0
,,18-312-00171,2.0
,,18-313-00172,4.0
,,18-313-00173,4.0
,,18-313-00174,4.0
,,18-313-00175,4.0
,,18-313-00176,4.0
,,18-313-00177,4.0
,,18-314-00178,1.0
,,18-314-00179,1.0
,,18-315-00180,1.0
,,18-315-00181,1.0
,,18-315-00182,1.0
,,18-315-00183,1.0
,,18-316-00184,3.0
,,18-316-00185,3.0
,,18-316-00186,3.0
,,18-316-00187,3.0
,,18-316-00188,3.0
,,18-317-00189,5.0
,,18-317-00190,5.0
,,18-317-00191,5.0
,,18-317-00192,5.0
,,18-317-00193,5.0
,,18-318-00194,4.0
,,18-318-00195,4.0
,,18-318-00196,4.0
,,18-318-00197,4.0
,,18-319-00198,3.0
,,18-319-00199,3.0
,,18-319-00200,3.0
,,18-319-00201,3.0
,,18-319-00202,3.0
,,18-320-00203,3.0
,,18-320-00204,3.0
,,18-320-00205,3.0
,,18-320-00206,3.0
,,18-320-00207,3.0
,,18-321-00208,2.0
,,18-321-00209,2.0
,,18-321-00210,2.0
,,18-321-00211,2.0
,,18-321-00212,2.0
,,18-321-00213,2.0
,,18-321-00214,2.0
,,18-321-00215,2.0
,,18-321-00216,2.0
,,18-321-00217,2.0
,,18-321-00218,2.0
,,18-322-00219,2.0
,,18-322-00220,2.0
,,18-322-00221,2.0
,,18-323-00222,3.0
,,18-323-00223,3.0
,,18-323-00224,3.0
,,18-323-00225,3.0
,,18-323-00226,3.0
,,18-323-00227,3.0
,,18-323-00228,3.0
,,18-324-00260,3.0
,,18-323-00230,3.0
,,18-324-00231,3.0
,,18-324-00232,3.0
,,18-324-00233,3.0
,,18-324-00234,3.0
,,18-816-00235,3.0
,,18-816-00236,3.0
,,18-325-00237,3.0
,,18-325-00238,3.0
,,18-325-00239,3.0
,,18-326-00240,4.0
,,18-326-00241,4.0
,,18-326-00242,4.0
,,18-326-00243,4.0
,,18-326-00244,4.0
,,18-326-00245,4.0
,,18-326-00246,4.0
,,18-326-00247,4.0
,,18-755-00248,2.0
,,18-756-00249,3.0
,,18-756-00250,3.0
,,18-756-00251,3.0
,,18-757-00252,4.0
,,18-757-00253,4.0
,,18-757-00254,4.0
,,18-759-00255,1.0
,,18-758-00256,3.0
,,18-758-00257,3.0
,,18-816-00258,3.0
,,18-816-00259,3.0
,,18-816-00261,3.0
,,18-324-00262,3.0
,,18-324-00263,3.0
,,18-303-00264,5.0
,,18-799-00265,5.0
,,18-303-00266,5.0
,,18-322-00267,2.0
,,18-326-00268,4.0
,,18-325-00269,3.0
,,18-325-00270,3.0
,,18-304-00271,4.0
,,18-321-00272,2.0
,,18-321-00273,2.0
,,18-301-00274,4.0
,,18-312-00276,2.0
,,18-312-00277,2.0
,,18-755-00278,2.0
,,18-755-00279,2.0
,,18-760-00280,5.0
,,18-760-00281,5.0
